feature,p_value,score,Lasso,gbc,rf,Adaboost,lgbm,mean
p63_W,0.16928197636674563,1.980537006575998,0.0,0.0,0.0,0.0,0.0,0.0
p64_H,0.004607512734655267,9.328187862183333,0.0,0.0014900425355666518,0.0020155775275915687,1.359951771607244e-06,0.0,0.0007013960029859655
p64_K,0.11387546547589104,2.64690322015274,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,0.975170230361817,0.0009845004097232028,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.36748003196014756,0.8364265430261403,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.44243701919015566,0.6053636276531573,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.9126259618722905,0.01223813599783508,0.0,0.0,0.0,0.0,0.0,0.0
p65_H,0.457960542660643,0.5649016879206283,0.0,0.0,0.0,0.0,0.0,0.0
p65_N,0.5898218684201744,0.2967547158393087,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p65_Y,1.7958119634488924e-10,86.34335908590117,0.0,0.8690331577373,1.0,0.933679084932659,0.0,0.5605424485339918
p67_S,0.9797501044864944,0.0006547369064651723,0.0,0.0,0.0,0.0,0.0,0.0
p69_Q,0.5898218684201744,0.2967547158393087,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.34601218761407027,0.9156925762152579,0.0,0.0,0.0,0.0,0.0,0.0
p70_Q,1.5646110341251743e-05,26.117269018917554,0.0,0.019585155125406137,0.008890260759826196,0.010994844411472164,0.0,0.007894052059340899
p70_S,0.16092084650545777,2.0630780624321776,0.0,0.0,0.0,0.0,0.0,0.0
p70_T,0.38514969598470183,0.775988393497778,0.0,0.0,0.0,0.0,0.0,0.0
p71_H,0.2412396985027387,1.4274657179097439,0.0,0.0,0.0,0.0,0.0,0.0
p71_P,0.36853146583824026,0.8327137448312196,0.0,0.0,0.0,0.0,0.0,0.0
p72_L,0.9797501044864944,0.0006547369064649076,0.0,0.0,0.0,0.0,0.0,0.0
p72_S,0.963543024640354,0.00212325383755914,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p74_M,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p74_W,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p74_Y,6.95875397714761e-05,21.055321787218773,0.0,0.05432994536279683,0.04735543896510063,0.0011268102444708895,0.0,0.020562438914473673
p75_I,0.9340880086151899,0.006951692233561106,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p75_V,0.908526234426001,0.013418985364228177,0.0,0.0,0.0,0.0,0.0,0.0
p76_L,0.6481456156312262,0.21235354975374168,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.9797501044864944,0.0006547369064651723,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.5310984160091095,0.40123429787551523,0.0,0.0,0.0,0.0,0.0,0.0
p77_V,0.7267582376298145,0.12434218106482153,0.0,0.0,0.0,0.0,0.0,0.0
p78_N,0.9565616540484616,0.003015230005463364,0.0,0.0,0.0,0.0,0.0,0.0
p79_L,1.3018435324849385e-10,88.77816323020608,0.0,1.0,0.34903930610243084,0.7328371018762019,0.0,0.4163752815957265
p79_M,0.26270486260268555,1.301341958996042,0.0,0.0,0.0,0.0,0.0,0.0
p79_V,0.0024814758414348206,10.844567396249177,0.0,0.005699710013329032,0.09117517393104665,0.0016652533321765911,0.0,0.019708027455310455
p80_S,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p80_V,0.7554273938827833,0.09876054904647967,0.0,0.0,0.0,0.0,0.0,0.0
p81_F,0.07667759777976156,3.353763205774325,0.0,0.0,0.0,0.0,0.0,0.0
p81_I,0.04040988786235954,4.575853867879232,0.0,0.0,0.0,0.0,0.0,0.0
p81_L,0.0002320953489030352,17.32617500815998,0.0,0.004219920031036319,0.002188655826414858,0.012032828670387852,0.0,0.0036882809055678056
p81_V,0.09870982080355159,2.8977986063272563,0.0,0.0,0.0,0.0,0.0,0.0
p82_C,0.059090511653702535,3.8399145582951912,0.0,0.0,0.0,0.0,0.0,0.0
p82_F,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,0.00010356203527555915,19.79043818776457,0.0,0.006221464490847256,0.19100946260514104,0.0007675775310996623,0.0,0.03959970092541759
p82_S,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,1.5646110341251743e-05,26.117269018917554,0.0,0.019585155125406137,0.008890260759826196,0.010994844411472164,0.0,0.007894052059340899
p83_N,0.7687083637069034,0.08800427156843,0.0,0.0,0.0,0.0,0.0,0.0
p84_H,0.7554273938827833,0.09876054904647967,0.0,0.0,0.0,0.0,0.0,0.0
p84_I,0.4068435695298689,0.7071130697014013,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,0.0006819500802607322,14.242207081586203,0.0,0.016230136890633327,0.023193875922495385,0.0028020715036358957,0.0,0.00844521686335292
p84_S,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p84_T,0.7211446355838282,0.129739731508322,0.0,0.0,0.0,0.0,0.0,0.0
p85_C,0.9565616540484616,0.0030152300054643007,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.5385630968862285,0.38674398678445576,0.0,0.0,0.0,0.0,0.0,0.0
p85_G,0.049024557932018285,4.197720403941972,0.0,0.0,0.0,0.0,0.0,0.0
p85_I,0.8983497779995987,0.016588831572925514,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,2.421980998109676e-05,24.58240759828233,0.0,0.02243021162339256,0.1893787405668011,0.099038795283883,0.0,0.06216954949481533
p85_W,0.9445321879470537,0.004919719895565343,0.0,0.0,0.0,0.0,0.0,0.0
p86_E,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p86_F,5.3471665906896275e-06,30.083750947979627,0.0,0.04280098862785626,0.19071645649221763,0.03993174346678666,0.0,0.054689837717372104
p86_I,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,0.3045246134672397,1.0900919100919095,0.0,0.0,0.0,0.0,0.0,0.0
p86_M,0.3435157599887496,0.9253588533047387,0.0,0.0,0.0,0.0,0.0,0.0
p86_V,0.32153806994260187,1.0148697848641595,0.0,0.0,0.0,0.0,0.0,0.0
p87_I,0.6132387561294367,0.2607263008105518,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.9797501044864944,0.0006547369064651723,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.26270486260268555,1.301341958996042,0.0,0.0,0.0,0.0,0.0,0.0
p87_T,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p87_V,0.457960542660643,0.5649016879206283,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.7128434477561798,0.13796070863364313,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.6694419335584251,0.18577143210741118,0.0,0.0,0.0,0.0,0.0,0.0
p88_I,0.011960494353354603,7.1301903775499555,0.0,0.012029202175462567,0.012164940856894119,0.0008846703441200359,0.0,0.005015762675295345
p88_L,0.6860664709368853,0.16647695331306023,0.0,0.0,0.0,0.0,0.0,0.0
p88_S,0.027077261000817473,5.383792700707394,0.0,0.0,0.0,0.0,0.0,0.0
p88_V,0.0016414803808676368,11.897095558738414,0.0,0.020464225567410364,0.08860163166855052,0.03943944789441638,0.0,0.029701061026075448
p89_C,0.7554273938827833,0.09876054904647967,0.0,0.0,0.0,0.0,0.0,0.0
p89_E,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,0.004348323993571343,9.467037552235167,0.0,0.011750948340156513,0.009564714304513854,0.003755710313171359,0.0,0.005014274591568345
p89_G,0.6268806620295697,0.2410864586462919,0.0,0.0,0.0,0.0,0.0,0.0
p89_I,0.02793786097229489,5.319492750901418,0.0,0.0,0.0,0.0,0.0,0.0
p89_L,0.20618052729814448,1.6671939427230686,0.0,0.0,0.0,0.0,0.0,0.0
p89_M,0.8846167809331001,0.02140930840350408,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,0.2412396985027387,1.4274657179097439,0.0,0.0,0.0,0.0,0.0,0.0
p90_C,0.059090511653702535,3.8399145582951912,0.0,0.0,0.0,0.0,0.0,0.0
p90_G,0.7308445490988091,0.12049433302491584,0.0,0.0,0.0,0.0,0.0,0.0
p90_M,0.963543024640354,0.00212325383755914,0.0,0.0,0.0,0.0,0.0,0.0
p90_N,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p90_S,1.6610307280616533e-06,34.735681527438565,0.0,0.08920896222885463,0.2026910181650303,0.0,0.0,0.05837999607877699
p91_I,0.059090511653702535,3.8399145582951912,0.0,0.0,0.0,0.0,0.0,0.0
p91_S,0.00123438893250134,12.641834454469986,0.0,0.11007211145415349,0.08614072772466042,0.10617160049074552,0.0,0.060476887933911885
p91_T,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p91_V,1.6610307280616533e-06,34.735681527438565,0.0,0.08920896222885463,0.2026910181650303,0.0,0.0,0.05837999607877699
p92_P,0.9797501044864944,0.0006547369064651723,0.0,0.0,0.0,0.0,0.0,0.0
p92_T,8.489743447281621e-07,37.572482521468594,0.0,0.36794937600255845,0.25208570109570216,0.09037327958484341,0.0,0.1420816713366208
p93_I,3.279904340047793e-05,23.54331509202823,0.0,0.18607563121849907,0.16388971644155745,0.00830541844390027,0.0,0.07165415322079136
p93_M,0.6032628612068021,0.2757093112139036,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.3045246134672397,1.0900919100919095,0.0,0.0,0.0,0.0,0.0,0.0
p93_T,0.00031609273080357106,16.41853754542797,0.0,0.037095746769826715,0.014853475976581869,0.016221863472794664,0.0,0.01363421724384065
p93_V,0.666224744684736,0.18965075160634634,0.0,0.0,0.0,0.0,0.0,0.0
p94_C,0.26270486260268555,1.301341958996042,0.0,0.0,0.0,0.0,0.0,0.0
p94_L,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p94_S,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p94_T,0.3562699939732873,0.8769758439671456,0.0,0.0,0.0,0.0,0.0,0.0
p94_V,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p95_F,2.2279665909598722e-08,55.329332151036695,0.0,0.40763833933822075,0.471197685944352,0.28259280865043507,0.0,0.23228576678660157
p95_G,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p95_I,0.4912671451391155,0.4851991892082203,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.908526234426001,0.013418985364228177,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.6512895812721062,0.20829385850744978,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,0.00015838665132915304,18.476051753679624,0.0,0.03574653043595842,0.05487672644600701,0.03296307789799115,0.0,0.024717266955991316
p96_I,0.41959708022736997,0.669133998721174,0.0,0.0,0.0,0.0,0.0,0.0
p96_T,0.5898218684201744,0.2967547158393087,0.0,0.0,0.0,0.0,0.0,0.0
p96_V,0.9727609926334866,0.0011849035943324975,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.8730859163474349,0.025942503039271703,0.0,0.0,0.0,0.0,0.0,0.0
p97_C,0.26270486260268555,1.301341958996042,0.0,0.0,0.0,0.0,0.0,0.0
p97_N,0.0002545853509651214,17.052370697248804,0.0,0.03788367227242149,0.0066415268412513715,0.0,0.0,0.008905039822734571
p97_S,0.4860170667642423,0.49715559143188315,0.0,0.0,0.0,0.0,0.0,0.0
p97_T,0.4783126764569563,0.5151016668017154,0.0,0.0,0.0,0.0,0.0,0.0
p98_C,0.44243701919015566,0.6053636276531573,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.2412396985027387,1.4274657179097439,0.0,0.0,0.0,0.0,0.0,0.0
p98_L,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p98_Q,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p98_S,0.0012218010039252761,12.668904979609987,0.0,0.03516075060579602,0.024620368919819325,0.0014753984747249275,0.0,0.012251303600068056
p99_C,0.00010356203527555915,19.79043818776457,0.0,0.006221464490847256,0.19100946260514104,0.0007675775310996623,0.0,0.03959970092541759
p99_F,0.9067997088889865,0.013932777953674392,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,0.035410955632381884,4.83872919770794,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.29836920770706604,1.118709829613179,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,0.008536506602182633,7.8879273943850565,0.0,0.01115439128809132,0.040401771073577716,0.0037708081916953073,0.0,0.01106539411067287
p99_V,0.03831647929438028,4.681314412133539,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p100_H,0.08887527658747087,3.085361713076323,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.7597736182797357,0.09516564196222911,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,0.008536506602182633,7.8879273943850565,0.0,0.01115439128809132,0.040401771073577716,0.0037708081916953073,0.0,0.01106539411067287
p100_S,0.06031230754342081,3.8011688727531245,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,0.07138450252325815,3.4856774533277424,0.0,0.0,0.0,0.0,0.0,0.0
p101_G,0.45066339531698396,0.5836442452935247,0.0,0.0,0.0,0.0,0.0,0.0
p101_M,0.6132387561294367,0.2607263008105518,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p101_R,0.26270486260268555,1.301341958996042,0.0,0.0,0.0,0.0,0.0,0.0
p102_T,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p102_Y,0.9797501044864944,0.0006547369064649076,0.0,0.0,0.0,0.0,0.0,0.0
p103_M,0.18734584972673488,1.817790571731704,0.0,0.0,0.0,0.0,0.0,0.0
p103_W,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p104_I,0.02432778432134382,5.605303143482396,0.0,0.0,0.0,0.0,0.0,0.0
p104_L,0.005234953529664005,9.024210561172058,0.0,0.027012565545531195,0.13142022671055423,0.002785956580859131,0.0,0.03224374976738891
p104_V,0.7599356132427234,0.09503306561551494,0.0,0.0,0.0,0.0,0.0,0.0
p105_G,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,0.00028372503087571455,16.733769391436986,0.0,0.014418965066663469,0.005628181884096003,0.0,0.0,0.004009429390151894
p106_Y,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p107_H,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p107_K,0.059090511653702535,3.8399145582951912,0.0,0.0,0.0,0.0,0.0,0.0
p107_P,0.9862691349383089,0.0003009984022808708,0.0,0.0,0.0,0.0,0.0,0.0
p107_Q,0.7794672037955108,0.07978440237379766,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.00292571014198105,10.434059237021467,0.0,0.0015701372837228522,0.0008326980166572309,1.015566096432727e-06,0.0,0.0004807701732953032
p107_T,0.8846167809331001,0.02140930840350408,0.0,0.0,0.0,0.0,0.0,0.0
p107_V,0.7554273938827833,0.09876054904647967,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p108_L,0.9196395381293448,0.010345535818862198,0.0,0.0,0.0,0.0,0.0,0.0
p108_M,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p108_S,0.9711551981027634,0.0013287922349263766,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.6593309958960919,0.1981253275295159,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.6893611827907842,0.16280012209383046,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.5898218684201744,0.2967547158393087,0.0,0.0,0.0,0.0,0.0,0.0
p109_G,0.9270100135996668,0.008529503059151915,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.27701209895891066,1.2243992604922485,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,0.0007901883171950083,13.83853833993507,0.0,0.036987606137524255,0.07717403159149513,0.0,0.0,0.022832327545803877
p109_V,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p111_D,0.6032628612068021,0.2757093112139036,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.44243701919015566,0.6053636276531573,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.2412396985027387,1.4274657179097439,0.0,0.0,0.0,0.0,0.0,0.0
p111_N,0.673138182104718,0.18137323824538548,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p111_Y,0.6541932803665027,0.2045865733866988,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.8360428684320304,0.04355830333905696,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.12568352944945155,2.4768745083871244,0.0,0.0,0.0,0.0,0.0,0.0
p112_V,0.054252606410526316,4.002630551073502,0.0,0.0,0.0,0.0,0.0,0.0
p113_Y,0.9797501044864944,0.0006547369064651723,0.0,0.0,0.0,0.0,0.0,0.0
p114_G,3.9526065609721656e-05,22.91443420579668,0.0,0.03144457953321789,0.006500700703263464,0.022116530307761194,0.0,0.012012362108848509
p115_F,0.0022736212360653825,11.06469269119026,0.0,0.007521540792374427,0.0017713332056914987,0.0032483954123854277,0.0,0.0025082538820902704
p115_G,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p115_S,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p115_Y,0.000890293721014434,13.514775461677145,0.0,0.008447178267622547,0.0025485410757455132,0.0,0.0,0.002199143868673612
p116_F,0.5310984160091095,0.40123429787551523,0.0,0.0,0.0,0.0,0.0,0.0
p116_I,0.6762604955403,0.17770658016581634,0.0,0.0,0.0,0.0,0.0,0.0
p116_L,8.045247038411683e-06,28.54114959291667,0.0,0.06979136768853775,0.130324759019469,0.0,0.0,0.04002322534160135
p116_M,0.5744602963444072,0.32205872634755545,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,0.003375876221684343,10.08142088832362,0.0,0.1415045159981641,0.1877911645370568,0.0973306821600953,0.0,0.08532527253906323
p116_V,0.4068435695298689,0.7071130697014013,0.0,0.0,0.0,0.0,0.0,0.0
p117_G,3.6907193533081623e-06,31.52027774732604,0.0,0.07731050238853848,0.12169013876785403,0.008943787339415138,0.0,0.04158888569916153
p117_V,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p118_S,0.6193368016428784,0.25182760514387786,0.0,0.0,0.0,0.0,0.0,0.0
p118_T,0.707436167654887,0.1434711913583163,0.0,0.0,0.0,0.0,0.0,0.0
p119_F,0.6496678775139271,0.2103819589518562,0.0,0.0,0.0,0.0,0.0,0.0
p119_H,0.9548957008016844,0.0032512099226934084,0.0,0.0,0.0,0.0,0.0,0.0
p119_L,0.023131663129664606,5.710381942521457,0.0,0.017868151889903486,0.012640074464801497,0.01298129072184753,0.0,0.008697903415310503
p119_T,0.8866922818552873,0.020640576657804673,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,0.00029163398125927736,16.65331782397635,0.0,0.0041100123785205184,0.023383863369068617,0.010140821244362032,0.0,0.007526939398390234
p120_C,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p120_F,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p120_G,0.7308445490988091,0.12049433302491584,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,0.35892851113491564,0.8671969762863061,0.0,0.0,0.0,0.0,0.0,0.0
p122_I,0.00048693949268480743,15.181096814495856,0.0,0.04262472502805137,0.07486140917440344,0.018070668831397477,0.0,0.027111360606770458
p122_L,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p122_M,0.2412396985027387,1.4274657179097439,0.0,0.0,0.0,0.0,0.0,0.0
p122_Q,0.9565616540484616,0.0030152300054643007,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p123_I,0.6288452250423209,0.2383371376314366,0.0,0.0,0.0,0.0,0.0,0.0
p123_M,0.8846167809331001,0.02140930840350408,0.0,0.0,0.0,0.0,0.0,0.0
p123_S,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,0.0001866157664561093,17.978789236288826,0.0,0.08328381346037556,0.19594993577871303,0.0015645238958688767,0.0,0.0561596546269915
p123_V,1.1942008055096334e-05,27.088868598752995,0.0,0.05240681354951042,0.10689635325792682,0.0028943129512934217,0.0,0.032439495951746125
p124_G,0.01043871097652127,7.433386950343268,0.0,0.010944665165396293,0.00941485502365721,0.003932710090291563,0.0,0.004858446055869013
p124_S,0.6750283541588487,0.1791482380950247,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p125_G,4.038134005639845e-09,65.22640875297883,0.0,0.5887359948982144,0.7936541498511256,0.0,0.0,0.276478028949868
p125_I,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p125_L,3.6907193533080785e-06,31.520277747326137,0.0,0.07731050238853848,0.12169013876785403,0.008943787339415138,0.0,0.04158888569916153
p126_W,0.4816776674235349,0.5072041973060374,0.0,0.0,0.0,0.0,0.0,0.0
p127_S,0.9438612455417433,0.005039666082006466,0.0,0.0,0.0,0.0,0.0,0.0
p127_T,0.963543024640354,0.00212325383755914,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p128_N,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p129_C,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p129_T,0.14120466214533464,2.2796884456378135,0.0,0.0,0.0,0.0,0.0,0.0
p129_V,0.3562699939732873,0.8769758439671456,0.0,0.0,0.0,0.0,0.0,0.0
p130_I,0.00048693949268480743,15.181096814495856,0.0,0.04262472502805137,0.07486140917440344,0.018070668831397477,0.0,0.027111360606770458
p130_M,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p130_V,0.7308445490988091,0.12049433302491584,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,0.00484744072263771,9.20696130441275,0.0,0.03518307654920362,0.049824549406813586,0.0,0.0,0.017001525191203442
p131_V,0.6132387561294367,0.2607263008105518,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,0.00012189115069177164,19.281796875671187,0.0,0.044216814562124805,0.04608025259995902,0.0,0.0,0.018059413432416765
p133_I,0.624537326181044,0.24439161173394483,0.0,0.0,0.0,0.0,0.0,0.0
p133_L,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p133_V,0.5047660363347974,0.4554386273156543,0.0,0.0,0.0,0.0,0.0,0.0
p133_W,5.953984795664863e-05,21.560806075253378,0.0,0.09046624177679374,0.16877722889567542,0.0,0.0,0.05184869413449383
p134_E,0.9797501044864944,0.0006547369064649076,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,0.0009057897971178824,13.468165629270736,0.0,0.0067949101766659895,0.00750322388465031,4.0731012181180876e-05,0.0,0.002867773014699496
p136_Y,0.001969263249831203,11.42943960645419,0.0,0.013603321290356022,0.0007536703006121446,0.0,0.0,0.002871398318193633
p137_I,0.0005570206613622826,14.80360254011547,0.0,0.006711791364963624,0.0016293394086360346,0.008708063866103755,0.0,0.0034098389279406823
p137_K,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.2719846902580527,1.2508376391356224,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.1796155884042638,1.8850189382039768,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,0.44243701919015566,0.6053636276531573,0.0,0.0,0.0,0.0,0.0,0.0
p137_Q,0.9832019928162734,0.0004505118910112204,0.0,0.0,0.0,0.0,0.0,0.0
p137_V,0.7118898804485526,0.13892351605401948,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.4816776674235349,0.5072041973060374,0.0,0.0,0.0,0.0,0.0,0.0
p139_V,4.5062018108891555e-07,40.366694082458835,0.0,0.27750577928755693,0.39490787271868355,0.07168400637380093,0.0,0.14881953167600828
p140_S,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,0.592459395921926,0.2925457711412883,0.0,0.0,0.0,0.0,0.0,0.0
p141_K,0.4816776674235349,0.5072041973060374,0.0,0.0,0.0,0.0,0.0,0.0
p142_P,0.5924593959219304,0.2925457711412821,0.0,0.0,0.0,0.0,0.0,0.0
p143_I,0.42444643941749405,0.6551510178119438,0.0,0.0,0.0,0.0,0.0,0.0
p143_L,0.023133286274193508,5.710235353934182,0.0,0.09584850922671807,0.14970687873167107,0.06255669543050799,0.0,0.061622416677779436
p143_M,0.5053466538480644,0.4541895034912065,0.0,0.0,0.0,0.0,0.0,0.0
p143_V,0.9808489412063517,0.0005855938358176616,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.481677667423541,0.5072041973060222,0.0,0.0,0.0,0.0,0.0,0.0
p144_G,0.5273831453714091,0.408586705255227,0.0,0.0,0.0,0.0,0.0,0.0
p144_S,0.5947291680551898,0.2889548979757712,0.0,0.0,0.0,0.0,0.0,0.0
p145_G,0.6032628612068021,0.2757093112139036,0.0,0.0,0.0,0.0,0.0,0.0
p145_H,0.9711551981027634,0.0013287922349263766,0.0,0.0,0.0,0.0,0.0,0.0
p145_N,0.6906357417991763,0.1613905895142831,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.5682892914928257,0.33261266912572085,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.9797501044864944,0.0006547369064651723,0.0,0.0,0.0,0.0,0.0,0.0
