feature,p_value,score,lgbm,xgb,gbc,BayesianRidge,rf,mean
p46_L,0.8186502868197424,0.052675627212157294,0.0,0.0,0.0,0.0,0.0,0.0
p46_T,0.0021730691467948334,9.58639852570934,0.0,7.1746626e-06,8.006042764986054e-05,0.09402736084007393,0.009248721911926418,0.0206726635684584
p46_V,0.0004132389824445437,12.797834975763273,0.0,1.7742883e-05,0.00033070813223647647,0.1326073867035666,0.0006075792973007276,0.026712683403190062
p47_F,0.007678138550560264,7.218238422811869,0.23076923076923078,1.0394624e-06,0.0034485508962174096,0.05286619875992166,0.01538918177414748,0.0604948403323843
p47_I,0.2680814446639349,1.2317661298603646,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.01092731512769001,6.5704824818091385,0.23076923076923078,6.685497e-05,0.0006359195030434293,0.029874728681407208,0.01915720121930283,0.05610078702843503
p47_M,0.04572567252929339,4.029966442957862,0.0,4.3663454e-07,0.00029191449494887366,0.011912873859157156,0.0038205456225279518,0.0032051541222341017
p47_V,0.264443041021523,1.250700672383308,0.0,0.0,0.0,0.0,0.0,0.0
p48_I,0.95607431808385,0.0030396762648319917,0.0,0.0,0.0,0.0,0.0,0.0
p48_L,4.372597969782638e-16,75.29430295034257,0.15384615384615385,0.0,8.821297198783462e-05,0.04846385573244422,0.06520044111676919,0.053519732733471014
p48_V,2.590580003533902e-16,76.62779357965837,0.0,0.0,0.09694922751645073,0.047534948750491385,0.012377077827298563,0.03137225081884813
p49_F,1.131970900468122e-72,646.0003944696698,0.23076923076923078,1.0,0.036465724603759506,0.2028223873755076,0.7641767589669586,0.44684682034309126
p49_G,0.003688276828911258,8.584960193507552,0.0,0.0,5.602556542984331e-05,0.024812618460543685,0.004444194882070323,0.00586256778160877
p49_I,2.1673919893727293e-10,43.66450771371507,0.15384615384615385,7.863844e-07,0.0018381711769339274,0.09407085799943125,0.002352671152777515,0.0504217281119431
p49_M,0.9159941756598683,0.01114772395940316,0.0,0.0,0.0,0.0,0.0,0.0
p49_V,6.66929146406513e-11,46.36940194103973,0.0,0.0,0.02173836299209503,0.08343825285747523,0.024848308112843526,0.026004984792482755
p50_C,0.00011941687167664819,15.257758215579516,0.038461538461538464,0.0,3.324119840410531e-05,0.11519291345147853,7.740058509659213e-05,0.03075301873930354
p50_F,1.986092438582766e-19,95.46838069041682,0.23076923076923078,5.4323897e-05,0.01013251808840593,0.30668069974294426,0.04023008060641647,0.11757337062072351
p50_I,1.1511294789428798e-05,20.00622648400224,0.0,7.4367067e-06,0.00010472197777195032,0.051621137993551024,0.02317966820845877,0.014982592977298348
p50_L,0.858990237598145,0.03162516843178322,0.0,0.0,0.0,0.0,0.0,0.0
p50_M,0.0056557433805493355,7.784846915844309,0.07692307692307693,1.1873587e-06,7.508636029367421e-06,0.010481719341908544,0.005168107083034011,0.018516319868559415
p50_V,0.11796823786506373,2.4602349128112353,0.0,0.0,0.0,0.0,0.0,0.0
p51_F,0.6818557567057333,0.16841941929701804,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,0.7985201150100258,0.0652917062026073,0.0,0.0,0.0,0.0,0.0,0.0
p51_L,0.0007249530841666586,11.699597347584081,0.0,0.00044239336,1.075819848663916e-05,0.0033810037204049003,0.0022373961128765896,0.0012143102777404636
p51_SGM,0.008661882536862937,6.996160346987965,0.0,7.522952e-08,1.381746068778154e-08,0.19982002081299408,0.057837281060348106,0.051531478184065005
p51_T,4.818044731029112e-06,21.808174013789863,0.0,3.71094e-07,0.00020679345427413964,0.12821732697510987,0.0029764643017031137,0.026280191165015288
p51_V,8.80627776222593e-22,110.41936413134235,0.07692307692307693,3.519831e-07,0.0008425189478630887,0.09961109634248201,0.01792204651704773,0.03905981814271191
p52_S,2.5644380576726253e-11,48.58279032326863,0.15384615384615385,0.0,0.0,0.009645814146769616,0.02013058216166408,0.036724510030917513
p53_I,0.002046892109546806,9.70037004022628,0.0,0.00231147,6.221690439808862e-05,0.1108660276302151,0.006619765493915512,0.023971896003112697
p53_L,0.04465847365775488,4.070477518610249,0.0,2.7440774e-06,0.00021588192826180893,0.06342801315941235,0.0004299965085089436,0.012815327134715018
p53_MACWGS,0.7870187762413551,0.07314899183400919,0.0,0.0,0.0,0.0,0.0,0.0
p53_T,2.057887865347122e-35,210.52757542565922,0.0,1.1686271e-06,0.005131396257175773,0.18755716480884582,0.20794554125860013,0.08012705419035163
p53_V,1.6285397213150924e-07,28.975418717223583,0.0,0.0,6.6827399595035e-05,0.011206838822969663,0.01109737661803464,0.0044742085681198675
p54_L,0.39538322601743336,0.7247021482603726,0.0,0.0,0.0,0.0,0.0,0.0
p54_P,8.953347874810419e-09,35.302945455594326,0.038461538461538464,0.0,1.5070564364423726e-05,0.056700670237916716,0.00043962829400419616,0.01912338151156476
p54_S,0.9798574206604135,0.00063866284603174,0.0,0.0,0.0,0.0,0.0,0.0
p54_T,0.002114390454287915,9.638536430563866,0.0,6.1507976e-08,5.211630699607701e-05,0.017215488674136133,0.00013901410158434022,0.0034813361181384303
p54_VACI,0.42062045159644,0.6506262303812211,0.0,0.0,0.0,0.0,0.0,0.0
p55_G,0.02804931666050362,4.879110853374043,0.0,0.0,0.00036312863190621545,0.04159028253256546,0.002116399296164074,0.008813962092127151
p55_I,9.4729202039307e-07,25.219006619566958,0.0,1.4127944e-06,1.8339351231172515e-05,0.10062091730270414,0.00066124424524257,0.020260382738716404
p55_L,9.757736381266058e-52,366.9237712594519,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p55_T,6.932929835348649e-12,51.64080603446872,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p55_V,0.07399320976520858,3.217828815891565,0.0,0.0,0.0,0.0,0.0,0.0
p57_F,4.012279079181822e-05,17.454424035281168,0.0,0.0,0.0004063448156620045,0.024320811635178595,0.008819500392245237,0.006709331368617168
p57_G,6.379203492851517e-13,57.304515925669264,0.0,0.00035836812,3.198224736230977e-05,0.13761274163241308,0.0018305059310147508,0.02796671958707403
p57_I,0.7783400917888255,0.07939596135458712,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.5280365029680223,0.39923311798835903,0.0,0.0,0.0,0.0,0.0,0.0
p58_L,1.7942839147790065e-18,89.57393823267945,0.038461538461538464,3.704717e-05,0.0018361760816509815,0.030506860580243225,0.0009498423505549072,0.014358292929126534
p58_M,0.00012270396978316924,15.203475856311528,0.0,0.00010547299,0.011387264295633666,0.20890557342235036,0.004133332071074187,0.04490632855528026
p58_VFPT,0.9763257305395304,0.0008823280053024274,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,7.454159618044197e-09,35.70834737403697,0.0,0.0,0.03690874325621204,0.02103509992149752,0.06087285868073801,0.023763340371689513
p60_L,0.2639261938283412,1.2534167830503122,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.3038003674630676,1.0616016855612864,0.0,0.0,0.0,0.0,0.0,0.0
p61_F,0.004157495103168018,8.359968654397578,0.0,6.484977e-05,3.3740659635299425e-05,0.12626675212275226,0.0018753152740526226,0.025648131565984056
p61_I,2.196587776967893e-17,82.98871597488834,0.038461538461538464,5.579985e-06,0.0014232364003472417,0.05184214873796145,0.002187019769167639,0.01878390467082291
p61_L,0.9591387435115585,0.0026299908069086515,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.01910945847778004,5.560118785379543,0.0,0.00030038628,0.00023122409607614417,0.05058769677176976,0.020188172024061226,0.014261495834438837
p61_W,0.031280727911794926,4.687779016904363,0.0,0.0007670555,0.020835453527638333,0.21576765488630012,0.018510405890489107,0.05117611395917574
p61_Y,1.2547578440402434e-18,90.52485910693062,0.038461538461538464,0.0,0.0003012377336499826,0.16819327589497482,0.06622824397128961,0.05463685921229058
p62_C,0.07585684564035222,3.176624913930769,0.0,0.0,0.0,0.0,0.0,0.0
p62_I,0.005084785926597493,7.983199535347669,0.0,0.0,0.00036312863190621545,0.04159028253256546,0.002116399296164074,0.008813962092127151
p62_LT,0.13943566304694216,2.1975099475672435,0.0,0.0,0.0,0.0,0.0,0.0
p62_V,0.10736727260256029,2.6104180134148653,0.0,0.0,0.0,0.0,0.0,0.0
p63_T,0.006605667328403648,7.49648248110347,0.0,0.0,8.89613231526413e-05,0.017532665915083376,0.0018923256035365862,0.0039027905683545207
p64_F,0.3833483439452561,0.7624953466376022,0.0,0.0,0.0,0.0,0.0,0.0
p64_I,0.6856072223883026,0.16424659528004476,0.0,0.0,0.0,0.0,0.0,0.0
p64_L,1.8452132498746202e-08,33.70969310356388,0.0,0.0,9.1886975190562e-06,0.0252014261755356,0.005106593100552675,0.006063441594721467
p64_M,4.48169552320015e-06,21.95867858592242,0.0,0.00038649078,8.352725515880469e-06,0.07750080957844709,0.0017575657691989062,0.015930643770152485
p64_S,0.9528418742664172,0.003504054335033244,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.0004618777405479617,12.57960758209499,0.0,0.0,0.0002974197057487621,0.021839907102037707,0.005573848564208026,0.005542235074398899
p64_V,6.982228342592167e-05,16.334698148174272,0.23076923076923078,3.1609277e-05,0.0003462149286168782,0.07687114046601613,0.005580242717497013,0.06271968763174364
p65_H,2.060364795659143e-08,33.46762342468903,0.0,0.0,0.0018524829731497894,0.07826530958422381,0.0008099017633514254,0.016185538864145005
p65_K,3.345069637636137e-06,22.568237840357725,0.07692307692307693,2.36323e-07,0.00010587340990707616,0.0023517837389736857,0.005598863875100313,0.016995966854012366
p65_Q,0.08237364777375669,3.0407030254880345,0.0,0.0,0.0,0.0,0.0,0.0
p65_R,0.42654230664632764,0.6341933829221632,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.9075582685709053,0.01350971588013046,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,6.436182610036726e-06,21.207139704516628,0.5,0.0,0.0005685647816297792,0.21427935762652453,0.031406851875044835,0.14925095485663983
p66_F,8.688806990315472e-10,40.512638165407346,0.0,0.0,0.0,0.057709156554412146,0.03047354926193749,0.017636541163269927
p66_H,1.159845339911912e-08,34.73146110608125,0.038461538461538464,0.0,0.0005582878174414558,0.04817912792747763,0.021808125093551324,0.021801415860001772
p66_N,0.025412069882708478,5.053225283402527,0.0,0.0,0.00014852902376143214,0.003462743776129573,0.0028763480498132893,0.001297524169940859
p66_S,0.8674668058621915,0.027902624427302597,0.0,0.0,0.0,0.0,0.0,0.0
p66_T,2.741465313602414e-06,22.984011742269175,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p66_Y,5.78701503020121e-65,531.1236012409212,0.038461538461538464,0.52142185,0.012049954623927966,0.11565505642905144,0.3474192017405008,0.20700152019652984
p67_R,0.0465795936660871,3.998266705991075,0.0,0.0,1.4022355611882423e-06,0.0456476501952123,0.0003774647930243638,0.009205303444759571
p68_PRNC,0.6116240732922229,0.25843655213621364,0.0,0.0,0.0,0.0,0.0,0.0
p68_S,0.6102810206414463,0.26039139202067685,0.0,0.0,0.0,0.0,0.0,0.0
p68_T,0.0004359641482240149,12.69279697412986,0.0,0.0,7.908676313844432e-06,0.005564394235730827,0.0006104075091145391,0.001236542084231842
p70_Q,0.003371083236983119,8.754337014386188,0.0,2.586756e-07,0.0029459306246873884,0.09184525650424145,0.0027204134936932977,0.019502371859646924
p70_R,2.676155298470871e-07,27.909179669968637,0.0,0.0,0.005063279275313846,0.18655888697479275,0.01016250237641279,0.04035693372530388
p71_Q,3.2510004525753895e-26,140.35266395097096,0.0,0.0,8.726412473865823e-06,0.12138353372252937,0.11844339780763032,0.04796713158852671
p71_S,0.5611055213040175,0.33865756481935055,0.0,0.0,0.0,0.0,0.0,0.0
p71_T,4.6131521954891765e-10,41.94513337072721,0.0,0.0,0.008293257427972808,0.014551362342793488,0.002008276230577525,0.004970579200268764
p72_H,0.04316071046881593,4.1290964700976795,0.0,0.0,0.02677158141574181,0.004369524422485614,0.05192833542143849,0.016613888251933183
p72_P,0.10862571256135653,2.5917504038113917,0.0,0.0,0.0,0.0,0.0,0.0
p73_NRA,0.13070278134413646,2.2985213806954703,0.0,0.0,0.0,0.0,0.0,0.0
p73_S,0.031620850526457356,4.668857931601368,0.0,0.0,0.00036312863190621545,0.04159028253256546,0.002116399296164074,0.008813962092127151
p75_L,7.432779938748142e-05,16.208816249473646,0.0,0.0,0.0,0.12418942346510581,4.782349534446954e-05,0.024847449392090055
p75_M,0.40029796644552373,0.7097416677856856,0.0,0.0,0.0,0.0,0.0,0.0
p75_W,1.5711872200608124e-12,55.15166701292346,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p75_Y,5.721112390066858e-18,86.50935390206288,0.0,2.6437723e-05,0.0007365664014381615,0.019228792746677846,0.023168947212291763,0.008632148816708762
p76_I,0.014849578595081698,6.013515402989265,0.0,0.0,8.89613231526413e-05,0.017532665915083376,0.0018923256035365862,0.0039027905683545207
p76_L,0.0011179175757725086,10.860598082898912,0.0,0.0,0.0005204642063511811,0.04128729002010905,0.0010304550353567564,0.0085676418523634
p77_L,0.003275853171204802,8.808386496221459,0.0,0.0,8.89613231526413e-05,0.017532665915083376,0.0018923256035365862,0.0039027905683545207
p77_V,0.0006318995607515717,11.967057787357046,0.0,0.0,0.001361591643014837,0.0046292681576692455,0.011281819314758109,0.003454535823088438
p77_YQ,0.13943566304694216,2.1975099475672435,0.0,0.0,0.0,0.0,0.0,0.0
p78_L,3.5328246560944827e-09,37.36703735935587,0.0,8.3600535e-06,0.0018434548242708846,0.10177391390250466,0.030079102738346988,0.026740966303718673
p78_V,4.3492055487763463e-10,42.0788393409352,0.0,2.8386728e-06,0.00043270371271174405,0.30483609071528023,0.006224369855299796,0.062299200591218164
p80_L,3.948421318960082e-58,441.52491297549807,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p80_M,0.9799263839064922,0.0006342961562534211,0.0,0.0,0.0,0.0,0.0,0.0
p80_V,5.031846065638636e-11,47.01997708924439,0.0,0.0,5.12798773874993e-05,0.08465725614452532,0.0006961846540195303,0.01708094413518647
p81_S,2.4978174816055763e-57,431.70965390543665,0.0,2.4561456e-07,0.00423090320699385,0.008850475322394148,0.6044444084022924,0.12350520650924768
p82_F,0.0009457836836331098,11.183724475966415,0.07692307692307693,6.909597e-06,0.007958826921580692,0.1382071901607643,0.03145583471935444,0.05091036766431075
p82_I,0.16480393137524596,1.940418207531398,0.0,0.0,0.0,0.0,0.0,0.0
p82_L,5.567232571655982e-29,160.26708410100713,0.11538461538461539,4.313041e-05,0.0023985234318386764,0.14742255080881725,0.015004516969057326,0.056050667400992
p82_V,5.0058108572780956e-26,139.03831483092142,0.07692307692307693,2.7648985e-05,0.006910963882451671,0.14140991625515084,0.10987300119867853,0.06702892144877998
p83_F,0.8674668058621915,0.027902624427302597,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,4.342286374905867e-30,168.52112038805473,0.038461538461538464,0.00011918105,0.5388305496121879,0.0702689904824203,0.21114510835814304,0.17176507359316978
p83_S,0.5911830790357746,0.28921101045313047,0.0,0.0,0.0,0.0,0.0,0.0
p84_G,1.547318581533881e-31,179.55716131405333,0.0,0.0,0.00930215445111922,0.10966686550406485,0.11016478896621261,0.045826761784279336
p84_N,0.7273176707693814,0.1218493632964492,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,6.63511049813667e-26,138.18266007036692,0.038461538461538464,0.0,0.0024423089678017014,0.07999206884336652,0.10530984744400178,0.045241152743341694
p85_SMHCIAY,0.7418089821003697,0.10877296191396302,0.0,0.0,0.0,0.0,0.0,0.0
p85_T,0.6188724333252376,0.24804554247732122,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,1.0071262332675456e-06,25.089519179612413,0.07692307692307693,0.0,0.00034731302162999323,0.20101304859509173,0.0011861902018791277,0.05589392574833555
p86_I,0.2621368386506772,1.2628716018203148,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,1.7581107146050023e-12,54.884305030568484,0.5,0.000117073374,0.001735131331329839,0.40167134903946483,0.0031418958471832177,0.18133308991839264
p86_VGMTWC,0.49537188720592906,0.4661392883100541,0.0,0.0,0.0,0.0,0.0,0.0
p87_F,4.647018531414379e-43,278.2055136509006,0.5,0.008009454,0.08124971167161386,1.0,0.20424050740529726,0.35869993466246913
p87_LTCIRA,0.0584572442544417,3.6121275835250417,0.0,9.5479394e-05,0.011126615491827103,0.42562284029642433,0.03589256530075111,0.09454750009661579
p87_M,9.375790892108494e-14,61.937318226437675,0.19230769230769232,4.2175684e-06,0.005170153294650489,0.3082261064850547,0.010243921504202844,0.10319041823200066
p87_S,0.0008950441588650153,11.290499284695246,0.0,1.0290366e-06,0.002459677541717684,0.191414145617712,0.015325919366423942,0.04184015431249853
p87_V,0.42058190082876035,0.6507343434208152,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,1.4838246289732135e-28,157.13819410853702,0.0,0.0,3.427628829955578e-05,0.016690018528838137,0.000627228181414031,0.0034703045997103443
p88_ID,0.15674952567951342,2.0168586316747437,0.0,0.0,0.0,0.0,0.0,0.0
p88_M,0.009488024618264326,6.828881363989235,0.0,0.0,0.001361591643014837,0.0046292681576692455,0.011281819314758109,0.003454535823088438
p88_S,0.15728685633910292,2.0116204803664077,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,3.8940123386722115e-12,52.999980003069815,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p88_V,5.689367184819773e-06,21.462906465593452,0.038461538461538464,0.0,0.0003336118331335792,0.055849178247948376,0.0041240809101420845,0.019753681890552502
p89_C,0.5211761812377318,0.41267585229197684,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,5.183917500092748e-06,21.65607224056899,0.11538461538461539,7.3279084e-06,0.00021758999613213714,0.020359303451476997,0.0006544978285556026,0.02732466691383728
p89_I,4.558313817674813e-21,105.81591156975593,0.2692307692307692,5.9431313e-06,0.0042975149379129345,0.3005149745155707,0.0036128777502987043,0.1155324159131758
p89_L,0.40353252039226695,0.7000406206061628,0.0,0.0,0.0,0.0,0.0,0.0
p89_SG,0.32035236914094656,0.9912635654017379,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.30849775251003725,1.0411399314446603,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,0.00018045097753869295,14.43470655190721,0.19230769230769232,0.0,0.0009620537747070798,0.2066043630531451,0.007487407445107871,0.08147230331613048
p90_E,0.7312745993533937,0.11819646885357014,0.0,0.0,0.0,0.0,0.0,0.0
p90_F,1.9088852306937362e-19,95.57550048620094,0.19230769230769232,1.602411e-06,0.0016767202917258972,0.05512133612742189,0.015644239490709543,0.05295031812570502
p90_G,4.681716792866401e-07,26.714745274474417,0.0,0.0,6.829589604374181e-06,0.03708873334442204,4.094563148198101e-05,0.007427301713101677
p90_I,2.0431370368502767e-10,43.799356865375856,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p90_KLNM,0.00912957024519501,6.899541288723889,0.0,7.351956e-05,4.9516676847039216e-05,0.09023694884521288,0.03686345099298779,0.025444687214447658
p90_T,0.08839175896643782,2.925171256969916,0.0,0.0,0.0,0.0,0.0,0.0
p90_V,0.19593002789205505,1.6810178868443484,0.0,0.0,0.0,0.0,0.0,0.0
p91_CNT,0.00034912878590148986,13.129198992196164,0.0,0.0017941581,0.012085732995037908,0.4772311888602307,0.030540344721694916,0.10433028494175581
p91_G,4.358286177531862e-10,42.07410498835398,0.19230769230769232,1.7202933e-07,0.0029564517803000612,0.19162426528114085,0.042881204705351006,0.0859539572207631
p91_M,0.000290234993617686,13.493341005735221,0.11538461538461539,0.0,0.0002700360209188496,0.13790584598034872,0.01757516270137028,0.05422713201745064
p91_S,9.804190857763432e-53,378.0231922587042,0.46153846153846156,2.1290514e-05,0.005187778202151791,0.15729456275766174,0.046185256520369464,0.13404546990658267
p92_F,6.4183847816325e-13,57.28983741583012,0.0,0.0,0.0001560249040550107,0.038674957449685736,0.03756127740528269,0.015278451951804689
p92_GAP,0.3508111589395887,0.8736365939258117,0.0,0.0,0.0,0.0,0.0,0.0
p92_I,0.000745316713727688,11.645740263444386,0.0,3.428176e-05,0.002824966207770075,0.10453744701030462,0.0031259573430975607,0.022104530463917835
p92_S,4.03844253256073e-06,22.175476246193156,0.0,0.0,8.796537615337058e-05,0.030000628455842133,0.026000645008661793,0.011217847768131459
p92_V,3.855505219518231e-53,382.58741910681556,0.0,0.0,0.2508388484531268,0.005766401580478287,0.4736470126978352,0.14605045254628807
p93_P,0.03223485950393174,4.635235388775475,0.038461538461538464,0.0,5.898076098719249e-05,0.0046916146767471845,0.002609443472377646,0.009164315474330097
p93_S,0.0012816558639375407,10.597206479826546,0.0,0.0,0.0016599859325038449,0.11330382926896215,0.023892195560477853,0.02777120215238877
p93_T,6.363543271692367e-34,198.3683515706057,0.0,0.0,4.139629915655703e-06,0.09088583610693596,0.1869158042871784,0.055561156004806
p94_I,2.0032455808919528e-08,33.52930810331878,0.5,7.2870273e-07,0.00028750128974006333,0.039152421162908804,0.01389411640331696,0.1106669535117392
p94_LHQNA,0.04216645250848265,4.16921091065115,0.0,2.7798957e-05,0.000787873859019426,0.40305928346273656,0.056914862247885695,0.09215796370524439
p94_M,0.2793827266837673,1.1749511055302633,0.0,0.0,0.0,0.0,0.0,0.0
p94_P,0.2724386055079332,1.2095103408691492,0.0,0.0,0.0,0.0,0.0,0.0
p94_T,9.092901326804434e-08,30.232924202144993,0.8076923076923077,0.00019829239,0.009840425651393763,0.6789503310533977,0.04725719285059252,0.308787709926719
p94_V,0.4595972490784527,0.5484931317654977,0.0,0.0,0.0,0.0,0.0,0.0
p95_C,0.10653802845841898,2.6228514484424155,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.0024540975181075353,9.355126288347952,0.0,0.0,1.544094177080624e-05,0.048758270915249695,0.0017379842235589796,0.010102339216115896
p95_M,0.007992740762080836,7.144176351029342,0.0,4.9206124e-06,1.3572698802787405e-07,0.07051504343128315,0.031693161338031094,0.020442652221731434
p95_PFYEG,0.17556614464879436,1.8447284829477248,0.0,0.0,0.0,0.0,0.0,0.0
p95_S,9.443513548581789e-09,35.185157822057405,0.0,3.0097779e-06,0.00017480788662527534,0.03298346035343066,0.007447571286907123,0.008121769860963867
p95_T,1.6620166127859202e-12,55.01796455248661,0.3076923076923077,4.6741075e-06,0.000258356212879961,0.24620509372135282,0.008967572777097435,0.11262560090221926
p95_V,2.9953420921758516e-62,494.2463329715076,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p96_I,0.014266320738067636,6.085942638975073,0.2692307692307692,3.656326e-05,0.0016688283326544468,0.16028849992168154,0.008993879395690818,0.08804370802788283
p96_L,0.0020725714516775487,9.676603781939496,0.0,6.144659e-07,4.4570894373713404e-05,0.10508981730549181,0.00037584418405621543,0.02110216936995945
p96_M,0.01054472614502291,6.635577450619546,0.15384615384615385,6.4551245e-06,6.417388551237161e-05,0.04708363260648759,0.0005556196303206169,0.04031120701860462
p96_V,2.3914248529711117e-16,76.83205370233723,0.0,3.0381818e-06,0.0037475052088607567,0.062342945922735864,0.02881970911799019,0.018982639686283474
p97_I,0.008753212403975497,6.976876745334871,0.2692307692307692,0.0002031569,0.0006100705173555348,0.08629925103439451,0.00874183708334924,0.07301701695357152
p97_T,0.005270196633246543,7.916382698389407,0.0,7.5143084e-06,7.648364128612927e-05,0.12484444452608986,0.0009581703238591597,0.02517732255993422
p97_V,0.01702473965993951,5.767237129051911,0.038461538461538464,6.8978184e-06,0.006857757199863438,0.1965671568949694,0.04016242979102757,0.05641115603315303
p97_Y,0.0005749428581919963,12.151327304083068,0.0,0.00013771352,0.022900013938879766,0.23460769825941127,0.01094873146775252,0.053718831437110134
p98_C,0.35531861568114664,0.857402902191565,0.0,0.0,0.0,0.0,0.0,0.0
p98_N,4.739115075494404e-12,52.53646295898119,0.15384615384615385,0.0,0.0,0.009645814146769616,0.02013058216166408,0.036724510030917513
p98_S,2.2878547250299755e-08,33.23797555412226,0.15384615384615385,3.2874636e-05,0.0001451751847425468,0.04247830473185321,0.008601789296654458,0.04102085953898242
p98_T,1.4182928116705166e-07,29.27305832480064,0.23076923076923078,0.00017120778,0.00015972715137281302,0.1222907193544941,0.0061000188648276405,0.07189818078382577
p99_C,0.06275478560568158,3.492725165814222,0.0,2.3075243e-05,0.0014466699732424149,0.02599230235634716,0.003814445379268871,0.006255298590373097
p99_ENL,0.36822328136558735,0.8124548895850348,0.0,0.0,0.0,0.0,0.0,0.0
p99_F,0.04316071046881593,4.1290964700976795,0.0,0.0,0.02677158141574181,0.004369524422485614,0.05192833542143849,0.016613888251933183
p99_Q,1.5711872200608124e-12,55.15166701292346,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p99_S,8.710373002143685e-05,15.88997839937346,0.07692307692307693,1.9297271e-05,0.00030650656474936095,0.18954450304118997,0.007620805907324128,0.054882837941495566
p100_C,2.148250253729013e-12,54.408235224700036,0.0,2.9726081e-05,0.0032828583678979873,0.07943025648338468,0.0013223156801673948,0.016813031322543182
p100_F,0.13271745059457846,2.2745584588847794,0.0,0.0,0.0,0.0,0.0,0.0
p100_I,1.8824935325438145e-05,18.996487716066472,0.0,3.1141549e-06,0.00013971098663015055,0.17607904144797024,0.0022488461424643295,0.03569414254638871
p100_L,0.16119676763492738,1.9741105814980864,0.0,0.0,0.0,0.0,0.0,0.0
p100_M,0.0003234357852992989,13.279736419153082,0.11538461538461539,0.0,1.0973598390472663e-06,0.018657231307321005,0.002266492839577136,0.027261887378270518
p100_S,1.9259497607201685e-23,121.35326412885665,0.0,2.562963e-05,0.00047901465875077847,0.018945971531681455,0.026350528459454542,0.009160228855940866
p100_TE,0.8727320213864824,0.025710864299959158,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,9.296595224901611e-06,20.446684675046033,0.0,4.016809e-08,0.0007150443228243602,0.044504146697587434,0.0022249303971157894,0.009488832317123377
p100_W,0.19244637678140045,1.7075731188421794,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,1.3618246433379188e-05,19.660517334166574,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p101_F,0.9487761253821535,0.004135178650964172,0.0,0.0,0.0,0.0,0.0,0.0
p101_H,0.008253719651334703,7.084980801597162,0.07692307692307693,2.2339129e-05,0.0006346403008299245,0.0931926477282735,0.003762208854733758,0.03490698258716647
p101_K,0.0419396104525155,4.178503271882877,0.0,3.4029065e-06,0.0022490464605437028,0.08894819595067172,0.002749039066330953,0.018789936876806548
p101_N,0.8969161254041409,0.016817881316349356,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,6.685643171357387e-25,131.23735823331214,0.0,0.0,2.6309359248912477e-05,0.03181341253221903,0.004252778974121612,0.007218500173117912
p101_R,0.013932221145984375,6.1288251875873225,0.0,5.2400683e-06,0.00011650665028374906,0.20345463564154356,0.001214093848521086,0.04095809524172492
p101_V,0.6239549866635127,0.240917636089577,0.0,0.0,0.0,0.0,0.0,0.0
p101_Y,2.172969982989021e-12,54.38108107727526,0.0,0.0,0.0006346591049642134,0.071850650721873,0.01547542563459278,0.017592147092285997
p102_G,0.3386060676792907,0.9190587098391637,0.0,0.0,0.0,0.0,0.0,0.0
p102_K,0.2048326113693065,1.6156080189473883,0.0,0.0,0.0,0.0,0.0,0.0
p102_MA,0.717556076588689,0.13112913308312174,0.0,0.0,0.0,0.0,0.0,0.0
p102_Q,0.9947192321036776,4.388834637194183e-05,0.0,0.0,0.0,0.0,0.0,0.0
p102_R,0.06693005005837491,3.3848330616197306,0.0,0.0,0.0,0.0,0.0,0.0
