feature,BayesianRidge,lgbm,xgb,Adaboost,gbc,mean
297,0.07128606326376515,0.0,0.0,0.0,2.864876984109764e-06,0.014257785628149852
298,0.1262978303732767,0.2,0.0004295277176424861,0.0013158543821739828,0.012816506701721433,0.06817194383496292
299,0.21851444401155307,0.7,0.00011434505722718313,0.0053567903735351015,0.002992079435848608,0.18539553177563278
300,0.07142096095533067,0.23333333333333334,0.006288354750722647,9.354593849181978e-05,0.0005961260846102146,0.062346464212497746
301,0.18904989852814982,0.03333333333333333,0.0,0.0321200398593645,0.025528069639363545,0.056006268272042234
302,0.10569583235414445,0.0,0.0,0.0,0.03665056267466064,0.028469279005761017
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.16266554061003435,0.225,0.00019304832676425576,0.0023978758470295258,0.011338118013628174,0.08031891655949126
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.08662415692185192,0.075,7.735688086540904e-06,0.0001586554238800513,0.013537054715217175,0.03506552054980714
308,0.08939992722678905,0.0,0.0,0.0,0.014142917780852138,0.02070856900152824
309,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0
311,0.08024137462517045,0.0,0.0,0.0,0.47334417136063456,0.110717109197161
312,0.23262611520982984,0.0,1.3049188055447303e-05,0.0,0.0005142710644006768,0.0466306870924572
313,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
315,0.16345290727397124,0.075,0.013426527380943298,0.00010987310028313546,0.01479879457424335,0.0533576204658882
316,0.10569583235414445,0.0,0.0,0.0,0.03665056267466064,0.028469279005761017
317,0.027569563899087324,0.1,0.0,0.027909470434213456,0.4828238368517867,0.12766057423701752
318,0.1174815764444819,0.02,5.871048003314172e-08,0.0017343131044205496,0.11216990593375334,0.050277170838627164
319,0.09739244229240604,0.1,0.003972755745053291,0.0,0.12177122868710777,0.06462728534491342
320,0.06609830342506759,0.0,1.1067435252698488e-06,0.00036773557221485536,0.03779507069902981,0.020852443287967502
321,0.10016468010136896,0.0,0.0,0.03251422047449912,0.03801809607018892,0.034139399329211395
322,0.07597624370450459,0.05,1.1476786312414333e-05,0.004000555015762248,0.0005526250971427098,0.026108180120744395
323,0.14765575508284023,0.0,0.22069837152957916,0.024178878739252164,0.29351144877431246,0.1372088908251968
324,0.14382931658775425,0.16666666666666669,0.0,0.006019682636509032,0.00518812701126244,0.06434075858043849
325,0.16915579475910858,0.03333333333333333,2.6826595785678364e-05,0.00045957744152823175,0.00352674081464535,0.04130045458888023
326,0.12024336793765143,0.0,0.0,0.0,0.0029724875958786366,0.024643171106706014
327,0.10612796981659744,0.0,0.0,0.0012710256469256709,0.003148180786055571,0.022109435249915738
328,0.1999075708180242,0.0,0.0,0.0,0.23689216651304318,0.08735994746621348
329,0.23634422706732655,0.1,0.006677316036075354,0.019550415863225354,0.005282523397426052,0.07357089647281068
330,0.11606249259988377,0.05,8.70498070071335e-07,0.0,0.00017674008147791547,0.03324802063588635
331,0.1789441501544288,0.75,0.0030750723090022802,0.003434414867431265,0.005382551888349525,0.18816723784384237
332,0.20008016732241873,0.23333333333333334,5.3937052143737674e-05,0.06656968512362588,0.12951262141831002,0.12590994884996634
333,0.15251011815537166,0.3,0.00041683504241518676,0.0020441054623756665,0.006712939973729506,0.09233679972677841
334,0.18821689254440482,0.0,0.039689257740974426,0.0015062466830287878,0.027114863493591188,0.05130545209239985
335,0.19540816785372594,0.06666666666666667,7.391405233647674e-05,0.0,0.002051407944835624,0.05284003130351293
336,0.2567997532854657,0.06666666666666667,0.0009425700409337878,0.0020576150577120405,0.0166799197423731,0.06862930495863026
337,0.12076169072307215,0.3,0.0009627352119423449,0.018021154557542357,0.08542510738847495,0.10503413757620636
338,0.21647895422425042,0.0,0.011111167259514332,0.00016734387443710717,0.0006622001197569766,0.045683933095591774
339,0.272376731360723,0.15,0.0002031969343079254,0.0010264002941598367,0.01351459872880175,0.0874241854635985
340,0.21172182595683858,0.1,0.0,0.020474923969893144,0.07676326510911194,0.08179200300716874
341,0.15120649886601825,0.0,0.0,0.0,0.0004068286250700775,0.030322665498217667
342,0.06495400212478272,0.0,0.0,0.060504018502758834,0.09989684676463877,0.04507097347843606
343,0.10520781228680673,0.0,0.04772745817899704,0.013502644877568868,2.1355031472478362e-05,0.03329185407496903
344,0.07581368205631743,0.0,1.4604640455218032e-05,4.143805573028145e-05,0.0037756244997592526,0.015929069850452438
345,0.08846822538877774,0.0,7.786821697663981e-06,0.0,0.0013839590698999315,0.01797199425607507
346,0.09928129762466206,0.05,0.004832264967262745,0.0014729811929134894,0.0025028714885857546,0.03161788305468481
347,0.024217771663076256,0.8,0.00028832617681473494,0.0,0.0008363575829553259,0.16506849108456928
348,0.07263220747678081,0.0,0.000114269474579487,0.0,0.008407910920938297,0.01623087757445972
349,0.199236499080716,0.13999999999999999,7.66136417951202e-06,0.00033547617688304513,0.001072263071492643,0.06813037993865424
350,0.12951203678107973,0.13333333333333333,0.00037000971497036517,0.0,0.0005748198111347408,0.05275803992810363
351,0.1289697432272728,0.125,1.3364862070375239e-06,0.0,0.005389361546250042,0.05187208825194598
352,0.11908213843613531,0.2,0.0,0.0,0.005727621567962689,0.0649619520008196
353,0.12172073725955902,0.23333333333333334,0.0004101002123206854,0.005591644890000699,0.015333753084907106,0.07527791375602416
354,0.0,0.0,0.0,0.0,0.0,0.0
