feature,p_value,score,gbc,xgb,rf,BayesianRidge,lgbm,mean
p47_V,0.024885804968767907,5.104494712383711,0.0,0.0,0.09171072241744634,0.047946789533177846,0.0,0.027931502390124836
p48_G,0.00013750666763086823,15.085133338065592,0.013758716872724433,1.07180695e-05,0.011852832747826838,0.3526645114943114,0.0,0.0756573558368648
p48_I,0.0007372076927900526,11.734613586318119,0.0,2.1379624e-07,0.00671708303331779,0.18360505263023708,0.07142857142857142,0.05235018417767349
p48_LATW,0.3539944413038745,0.862883591145182,0.0,0.0,0.0,0.0,0.0,0.0
p48_M,0.10694814190958898,2.6210533847125763,0.0,0.0,0.0,0.0,0.0,0.0
p48_V,4.6083724811557264e-10,42.74940057261373,0.014400785653387605,1.4561318e-05,0.029337893295189606,0.25019487597892154,0.0,0.05878962324901667
p49_C,0.1943459949996181,1.6951272295965814,0.0,0.0,0.0,0.0,0.0,0.0
p49_F,5.933718285472958e-06,21.5925257961197,0.0032162680983689744,0.0002001081,0.02053616915097327,0.7482463117971192,0.0,0.15443977142951745
p49_I,0.00020204277618577628,14.308877376323297,0.002637129980329904,9.710028e-05,0.006740374789395111,0.044007900701521496,0.07142857142857142,0.02498221543615998
p49_L,0.9630370940907018,0.0021527534526353865,0.0,0.0,0.0,0.0,0.0,0.0
p49_MN,0.07242849229716879,3.259676870503856,0.0,0.0,0.0,0.0,0.0,0.0
p49_S,0.2259235406867643,1.4749513047166036,0.0,0.0,0.0,0.0,0.0,0.0
p49_V,0.4379896144681291,0.6038329400072876,0.0,0.0,0.0,0.0,0.0,0.0
p50_F,0.5863289536379666,0.2970252393208409,0.0,0.0,0.0,0.0,0.0,0.0
p50_I,0.13173541053811752,2.2896531719974575,0.0,0.0,0.0,0.0,0.0,0.0
p50_L,0.1737072684800393,1.8632204970985304,0.0,0.0,0.0,0.0,0.0,0.0
p50_MGSC,0.0008150498227626131,11.5375021892362,4.928510894838845e-05,4.0509057e-08,0.00887552419883082,0.0847561502549631,0.0,0.01873620001435995
p50_T,0.09299135218572943,2.847542801862968,0.0,0.0,0.0,0.0,0.0,0.0
p50_V,0.00038133815352578795,13.03825177524769,0.0006455488316279176,2.4981793e-05,0.0036902871077554153,0.08125731532983699,0.5714285714285714,0.13140934089817904
p51_G,1.1356140500838079e-08,35.33541505657348,0.003479754573768064,0.0,0.05366246126172836,0.03039039345595259,0.0,0.017506521858289804
p51_S,1.7439994061481465e-07,29.2153267010451,0.00033124320832744807,8.002042e-09,0.04940287786895722,0.0239017140606465,0.0,0.014727168627994575
p52_I,0.038928188424939295,4.317680293237792,0.00014417784116706593,1.15052416e-07,0.004505976651257539,0.22892509706438882,0.0,0.04671507332184581
p52_L,0.8857920544504485,0.020679749905116524,0.0,0.0,0.0,0.0,0.0,0.0
p52_MAWGSC,0.1176973000584054,2.4678203246468473,0.0,0.0,0.0,0.0,0.0,0.0
p52_T,1.2052465058547266e-11,51.48614835843837,0.004641633517436476,0.0,0.014159951653483875,0.010071260314068136,0.0,0.005774569096997697
p52_V,4.914908360811893e-06,21.99140878204059,0.00048686569092847677,1.449455e-05,0.00915392095204205,0.014565887992047976,0.14285714285714285,0.03341566240838418
p53_LCIAVG,0.1530968579165158,2.0559103047825293,0.0,0.0,0.0,0.0,0.0,0.0
p53_P,0.00011610761467773703,15.427866506227868,8.086172838993946e-07,0.0,0.0002520763010319835,0.2799834455641248,0.0,0.056047266096488135
p53_S,0.033869622296253364,4.5605197616977105,0.0011859582025223214,0.0,0.005724175751409993,0.13136677507987518,0.0,0.027655381806761498
p53_T,0.10377274351424068,2.6696022870540514,0.0,0.0,0.0,0.0,0.0,0.0
p54_I,0.2395054288374705,1.3913503717161115,0.0,0.0,0.0,0.0,0.0,0.0
p54_L,2.706614590042072e-28,165.1029794366864,0.10066579446183234,0.0012388405,0.04804365860658519,0.511315950037156,0.5714285714285714,0.24653856300997407
p54_T,2.8390958294631475e-13,60.81721536998353,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p54_V,0.19476750586823863,1.6919149020514643,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,0.006824422696721605,7.464937606358833,0.0003924689919788716,4.858035e-05,0.00811228505615764,0.039138499589046104,0.0,0.009538366797489924
p56_G,4.0085765977341894e-07,27.387748517099244,6.637692610164709e-05,1.6188475e-05,0.021070958549107066,0.24539322080624063,0.07142857142857142,0.06759506323691349
p56_TLIS,0.23777783213949194,1.4016600908656747,0.0,0.0,0.0,0.0,0.0,0.0
p56_V,0.042779168114847894,4.154193538367726,0.006314590615621412,6.533581e-07,0.003325932227829974,0.28469481911122463,0.0,0.058867199062552375
p57_L,1.8531282412100047e-08,34.224644325052374,0.0001610214334689092,1.0458755e-06,0.0034141274025630496,0.2997824325636071,0.0,0.06067172545502354
p57_M,0.01908274654114445,5.579414754384939,0.004526561683732286,9.9540475e-06,0.0016330335198768574,0.11898538566775826,0.0,0.025030986983778997
p57_PFT,0.9411792194170209,0.005457630072107251,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.8029174761719768,0.06244375765071193,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.23804025132684767,1.4000881829089764,0.0,0.0,0.0,0.0,0.0,0.0
p59_L,0.3051677824922971,1.0566045962699337,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,0.39360309646918124,0.7307706235010991,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.26315831479014185,1.258774569064827,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,1.7569891134976374e-12,56.235962949239614,0.006065681500047116,5.517631e-06,0.00040016796112434173,0.24818020815094624,0.0,0.05093031504863403
p60_L,0.9937484042713579,6.153748304151795e-05,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.5165132456402686,0.4222702033046771,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.002872385873249211,9.098521913808442,3.651217406997365e-06,0.0,0.010409623435820732,0.21958722514772272,0.0,0.04600009996019009
p60_Y,1.0921169484347047e-06,25.210251015312046,0.0003433337281949027,7.197807e-07,0.004180037097627968,0.14084297658599274,0.07142857142857142,0.04335912772421757
p61_C,0.0036757098957634396,8.62918641763382,0.02586745461561876,0.0,0.029691726909857677,0.09200467098139058,0.0,0.029512770501373402
p61_I,0.6983369364072782,0.15061779003318654,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.23290375326931387,1.4312461146113915,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.9162096600621674,0.011095568217592907,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.7338393559189968,0.11592161946332877,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.35986397468015685,0.8420319026032251,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.0701034968538134,3.314125993393511,0.0,0.0,0.0,0.0,0.0,0.0
p63_M,0.000538260601875234,12.354674364772967,0.0011313433875057267,2.7384035e-06,0.015330141712761642,0.0642407348183433,0.0,0.016140991664423992
p63_S,0.1717974439573092,1.8799403639529875,0.0,0.0,0.0,0.0,0.0,0.0
p63_TWCG,0.014569101311860504,6.067569833927315,0.0018627804685427234,8.412984e-08,0.0027875555381962364,0.14951614957789597,0.0,0.030833313942894448
p63_V,1.0892699931559982e-05,20.31287107331511,0.001573889626840731,0.00015778352,0.0030152289337566215,0.34957624247120556,0.14285714285714285,0.09943605748198717
p64_E,0.04102207062765914,4.226770306554994,4.649959844990864e-05,2.408348e-06,0.0010791149181131486,0.1020502787487774,0.21428571428571427,0.06349280317983283
p64_K,0.0581604994399834,3.628425633384496,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,0.9182590963952273,0.010557531105281542,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.9695824985312456,0.0014574982961811766,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.6359289159532007,0.22475737686893527,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.5186644560264237,0.4179497045240084,0.0,0.0,0.0,0.0,0.0,0.0
p65_F,4.1722873532733444e-11,48.47197269186066,6.056492776482493e-05,0.0,0.063012941958855,0.03195675323922157,0.0,0.01900605202516828
p65_H,0.0017493936996487733,10.050684929938154,0.0010840651749103203,0.00029826057,0.010455777077670375,0.033205284253343334,0.07142857142857142,0.023294391700021955
p65_N,0.3968566709532102,0.7207606626602476,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.043943520189794465,4.1078190092786935,0.006465246795819576,3.1999625e-05,0.015536991427644841,0.18345949746164775,0.0,0.041098747062063914
p65_T,0.0002414886975798695,13.950756761713661,0.002368060333467872,0.0,0.0200698368141447,0.34398182074209865,0.0,0.07328394357794224
p65_Y,4.437754073448842e-31,188.54119321351422,0.023667661589092205,0.0,0.4522023443062718,0.09520151704996072,0.0,0.11421430458906494
p67_RNTPCAQ,0.2690104892729541,1.228243986095345,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.42793225054699324,0.6308605074677842,0.0,0.0,0.0,0.0,0.0,0.0
p69_Q,0.15931682321271765,1.994764214140216,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.000530558597414214,12.383174162266151,0.00018312354697474367,2.464713e-07,0.004079114808673474,0.06605577750556443,0.0,0.014063652466502938
p70_Q,8.462393147898177e-10,41.32391697257607,2.0958124671889408e-08,4.7315934e-05,0.003898147781313732,0.1765376904202021,0.0,0.03609663501879866
p70_S,0.009182366855765622,6.913927366405857,0.00037402621245549104,0.0009545726,0.04761757673644738,0.6205181752468255,0.21428571428571427,0.1767500130116944
p70_T,0.011001058911663449,6.580988873997958,0.002142899099815198,0.0,0.0075712806191966095,0.5021017292782844,0.0,0.10236318179945925
p71_H,0.0026061356407320827,9.284437765864716,0.02586745461561876,0.0,0.029691726909857677,0.09200467098139058,0.0,0.029512770501373402
p71_P,0.002965702996741065,9.03751256012887,1.8173342410384772e-05,0.0,0.03735920897707745,0.01275020538322032,0.0,0.010025517540541632
p72_S,0.9362824170168292,0.0064061775277029194,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.019331427790310076,5.556128999019547,3.669769538208872e-05,0.0,0.0009485179279985101,0.08671427716029205,0.0,0.017539898556734528
p74_M,0.0027439150669226527,9.18592127312298,0.0018879088341814624,0.0,0.03527519886804536,0.11567994506616393,0.0,0.030568610553678148
p74_W,2.8390958294631475e-13,60.81721536998353,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p74_Y,4.3266435150578367e-07,27.220955214098723,0.0009757585162769526,0.0007359791,0.00477351290004395,0.575016476042503,0.5714285714285714,0.23058605960143536
p75_I,0.6476525808735296,0.20947189185140472,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.07871720650602589,3.121377531662933,0.0,0.0,0.0,0.0,0.0,0.0
p76_L,0.8405505746831341,0.040577056090795906,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.08658001469654412,2.9644296756118806,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.022035291133728603,5.321404634332865,0.015143319308346222,0.0,0.027240346926368692,0.06794820246724481,0.07142857142857142,0.03635208802610623
p77_V,0.08416116744839247,3.0110033332406654,0.0,0.0,0.0,0.0,0.0,0.0
p79_L,2.9989508893901592e-30,181.4077517071947,8.313508648050754e-06,0.0,0.3694689973511883,0.060047725327044305,0.0,0.08590500723737612
p79_V,0.0003648229162082691,13.126368136554502,0.0,0.0,0.0016773755985009635,0.060730097904185085,0.0,0.01248149470053721
p80_S,2.0857207880250605e-30,182.75355209595492,0.011044833222454543,0.009016552,0.5846546993075966,0.33995704256668063,0.07142857142857142,0.20322033970679834
p81_F,1.39166743503495e-06,24.687540970385903,0.0027576282341026455,4.282901e-06,0.01851117679162992,0.07464797312588169,0.0,0.019184212210531924
p81_I,0.030464519573802824,4.7465769431781695,3.4420039942814145e-05,1.7062262e-05,0.0054460811097870486,0.009784415304258503,0.14285714285714285,0.03162782431472353
p81_L,9.333738727493198e-05,15.871498940037235,0.0003318117234364062,1.9082816e-05,0.00789913447771734,0.06050653228356183,0.0,0.01375131226012807
p81_V,6.070219487456133e-07,26.483096330522155,0.002302773659661262,0.00018571319,0.01484837367141638,0.06584211883986404,0.14285714285714285,0.045207224442919074
p82_C,1.4465357630452187e-05,19.71878211852539,0.0011216667224162372,3.750527e-07,0.0018724508107372693,0.1550766592626448,0.0,0.03161423036970108
p82_F,0.058741523519011477,3.611589102313315,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,7.836934891151069e-07,25.928373830410344,4.17525895780791e-05,5.477733e-08,0.0036080812589351107,0.07561163505051349,0.0,0.01585230473527156
p82_S,0.9601360550319719,0.002504227244047914,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,5.684643354533555e-13,59.062327849317775,0.0001879456452560747,0.0,0.03372411715438262,0.2245708620381717,0.0,0.051696584967562076
p83_N,0.33186439002789436,0.9459562490641437,0.0,0.0,0.0,0.0,0.0,0.0
p84_HTSMV,0.6585061153278503,0.19589763581966513,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,1.3675215899879461e-08,34.9132161913707,6.580070842043218e-05,3.4526483e-06,0.010777896604382236,0.05375133577971581,0.21428571428571427,0.0557768400053152
p85_CTWS,0.7704541896289676,0.0853552986082484,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.008049825815415398,7.157696268486482,7.240527029592842e-05,0.00030949264,0.0036952617474599937,0.11939880078677877,0.2857142857142857,0.08183804923096534
p85_G,2.27223240770787e-07,28.63242474518771,0.008364188651068923,0.0,0.001809473404129961,0.2288102945796696,0.0,0.04779679132697369
p85_I,0.10599215768587442,2.63550028314175,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,4.926365754988366e-07,26.937737622851234,0.00279229303203417,0.00039897888,0.024587132631481313,0.043484256132254526,0.0,0.014252532135554719
p85_M,0.00010382018579143178,15.655001415680173,0.00017201559002097514,0.0006359961,0.008747516748985804,0.21785678498588126,0.0,0.045482462687311334
p85_V,0.007073760137139653,7.398044613049888,5.614602270177167e-05,2.7258868e-05,0.0018925115633887041,0.21585384997533782,0.0,0.04356595328582636
p86_F,5.522140387718079e-17,83.43117678262803,0.015059739808262322,0.010076887,0.06539470502827784,0.7714165987175989,0.0,0.17238958610568283
p86_M,0.009153889902360896,6.919667541304401,0.0008005763064373879,1.381311e-05,0.0042074196318161285,0.09647895399561017,0.14285714285714285,0.04887158118019026
p86_SLICATRY,0.0028506372488980814,9.113032543145415,0.020157154840048784,0.0013616286,0.013293477892820097,0.6806893536384722,0.7857142857142857,0.30024318014614526
p86_V,0.003390960983298293,8.78232851181668,0.004836747181151763,9.708022e-10,0.04246003550840916,0.12908495462307606,0.0,0.03527634765668784
p87_C,1.5500962493117309e-12,56.54819017998271,0.0006894457739545439,0.0,0.009596699439773157,0.00022525309690026133,0.0,0.0021022796621255925
p87_I,0.1851034052992867,1.7676934345175104,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.7191013515333763,0.1297020938230244,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.02927303589706539,4.816895117839806,0.0003480236469620064,0.0,0.0017723752706577266,0.10442300241366667,0.0,0.021308680266257284
p87_T,1.250426532120531e-12,57.08449747737995,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p87_V,0.1442253453296163,2.14820423309335,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.8606977986889193,0.03087064171961341,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.020930875246574464,5.413441796580577,0.00055478777970688,6.7912274e-06,0.009537851563967864,0.06567960495225478,0.35714285714285715,0.08658437853323857
p88_I,0.0002223574390098384,14.116362248304505,0.0011549572844517502,5.2885727e-05,0.008909202298050985,0.4922188380458422,0.6428571428571429,0.22903860524253758
p88_L,0.4905599077686772,0.4769636409851127,0.0,0.0,0.0,0.0,0.0,0.0
p88_SMG,0.0506125115237362,3.8650751335755955,0.0,3.9116703e-06,0.005131203999712543,0.12149279067778218,0.0,0.025325581269562785
p88_T,0.06319311866889944,3.4882304450569555,0.0,0.0,0.0,0.0,0.0,0.0
p88_V,0.014512085731138248,6.074700212592074,0.0027893877971408875,2.2989254e-05,0.014180814655307156,0.2811151585094796,0.0,0.059621670043169726
p89_E,0.08593762374250224,2.9766590270819195,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,5.475594547347797e-06,21.762546968239384,0.0023644753356789733,7.174641e-08,0.006502413661315056,0.12939291906083947,0.07142857142857142,0.04193769024656364
p89_G,0.011518906377782039,6.496566018354907,2.4551563134396545e-05,0.0,0.0002714981663638191,0.0831777668583684,0.0,0.016694763317573323
p89_I,2.6756775280148116e-07,28.27323153188984,0.0,4.1581487e-08,0.05481014385451598,0.14881542207323756,0.0,0.04072512150184805
p89_KLAMN,0.0015096299058724723,10.335785659862829,0.004239326220426172,1.1369397e-06,0.03409468051628461,0.4765697250895429,0.0,0.10298097375318252
p89_T,0.013275087172285089,6.236992245090172,6.536054690088468e-06,0.0,0.001273108803893502,0.024642168672621603,0.0,0.005184362706241038
p89_V,0.06651441487287912,3.402122608456549,0.0,0.0,0.0,0.0,0.0,0.0
p90_CNTP,0.00011808844104867765,15.393550661454771,0.010641678086870497,0.0068927594,0.03377842912916025,0.5619498902696124,0.0,0.12265255136771311
p90_G,0.07439745732385097,3.215021902970133,0.0,0.0,0.0,0.0,0.0,0.0
p90_M,0.025318846307929653,5.073832231880887,0.00015142039017949994,0.0,0.01648100947418432,0.2786137034455682,0.0,0.0590492266619864
p90_S,1.4454525727368546e-20,107.12112615521447,0.4897708560857486,0.0,0.023986795446091832,0.14634926095682926,0.0,0.13202138249773393
p91_F,9.48726623604406e-05,15.838291793071711,0.0009464207911453834,8.1643236e-07,0.033371478987978945,0.007410946314870169,0.2857142857142857,0.06548878964812839
p91_GAP,1.5451360411541362e-05,19.58100228325836,0.0008207120314400576,0.0,0.07793398974247258,0.3207582243081207,0.0,0.07990258521640667
p91_I,8.434540117604938e-07,25.769104830496396,0.0018355966072463954,0.001106989,0.0035786624277800226,0.4178395437521258,0.0,0.08487215835500753
p91_S,1.223729494222589e-06,24.964679723883158,6.38382254514988e-05,2.363216e-08,0.006536421830411629,0.036528766223413764,0.0,0.008625809982287246
p91_V,3.5337925988491217e-20,104.46129442067665,0.001065221284108832,0.0,0.003562414019374572,0.109809937238916,0.0,0.02288751450847988
p92_P,0.8000055359248969,0.06434319690117898,0.0,0.0,0.0,0.0,0.0,0.0
p92_SLA,7.478333514621432e-05,16.323408416544613,0.0007606458098592414,0.0022544865,0.0048215693231282025,0.677804933430667,0.0,0.13712832702266
p92_T,1.772153721531436e-19,99.72141610489423,0.28067753736048545,0.0,0.10550858847371045,0.13044208374834365,0.07142857142857142,0.11761135620222218
p93_I,5.093180284782196e-09,37.166980400443855,0.0036515076347815663,4.49806e-05,0.022636443986170797,0.05687399812342256,0.0,0.016641386068743227
p93_L,0.19489932436810017,1.6909119943648794,0.0,0.0,0.0,0.0,0.0,0.0
p93_M,0.7466803492429492,0.10461516704084325,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.03715686215436755,4.398716389370152,0.0029899394657364733,0.0,0.004825887974375798,0.45199172859824627,0.0,0.09196151120767171
p93_T,4.736195274862429e-05,17.259515102318638,0.009150584779786879,0.0010432312,0.026156640293261972,0.1920352072720711,0.5714285714285714,0.15996284700003904
p93_V,0.7872330389504452,0.07303438433555814,0.0,0.0,0.0,0.0,0.0,0.0
p94_C,0.03255652765274638,4.629832967504711,0.015207725673152143,0.00090369256,0.029253844929944074,0.4849910527332042,0.0,0.1060712631796867
p94_F,8.183703942556208e-05,16.139435118428036,8.72133000457264e-05,0.0,4.998262393173854e-05,0.1021289516951645,0.0,0.020453229523828394
p94_L,0.336213180347385,0.9290503257004206,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.0074194402596591685,7.309216904005363,3.5915416701424354e-05,0.0,0.03394488527050591,0.12219256556328603,0.0,0.031234673250098675
p94_S,4.784714460936301e-11,48.14185584889364,0.0,0.0,0.03878829524173229,0.18037316303868417,0.0,0.04383229165608329
p94_T,0.0008330108756761989,11.494750025839844,0.0001604478344451974,6.5640853e-07,0.02572697499659044,0.2222886589335508,0.2857142857142857,0.10677820477748065
p94_V,4.108414607708484e-19,97.2787957002473,0.009186828800668291,0.0,0.03429501998289878,0.06640226526061252,0.0,0.021976822808835915
p95_F,4.042056693011406e-21,110.95234525745909,3.297163185023938e-05,2.8540825e-08,0.0446810490710963,0.4515813228793496,0.21428571428571427,0.14211621728176704
p95_I,0.9696744118135929,0.0014486990218361992,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.49699573513481143,0.4629471409064313,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.06974467340772714,3.322702598097983,0.0,0.0,0.0,0.0,0.0,0.0
p95_TGA,0.22408225646374183,1.486752806594162,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,4.731976962196134e-15,71.41561375709166,0.01624426070519273,1.7974422e-05,0.06716134453159246,0.21033462680699555,0.0,0.058751641293157686
p96_FLMNSA,0.012400401293614487,6.361512213848329,0.009605243784662971,1.39930435e-05,0.014584212028329853,0.1513538241289703,0.0,0.035111454597086034
p96_I,0.8149862529184033,0.05489227307427059,0.0,0.0,0.0,0.0,0.0,0.0
p96_T,0.017447111661948813,5.74091789363574,0.009722034482967344,1.5435398e-05,0.01736938515690011,0.4667136944396399,0.0,0.0987641098955778
p96_V,0.7242312102959336,0.12480678590382446,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.8646560929429257,0.029124208934929643,0.0,0.0,0.0,0.0,0.0,0.0
p97_CI,0.020124277053838555,5.483920702318291,0.0006335651522195501,4.1169077e-08,0.014440171099234112,0.4050924124011136,0.0,0.08403323796432885
p97_N,1.1361427107983941e-08,35.33435655693028,0.003479754573768064,0.0,0.05366246126172836,0.03039039345595259,0.0,0.017506521858289804
p97_S,0.002144807092674024,9.65807419002407,9.121064795668394e-05,6.907775e-06,0.003917885799613877,0.17603366206936127,0.07142857142857142,0.05029564754411255
p97_T,0.004446648788400786,8.26882510496874,0.010596111972977024,0.000106742824,0.01748120586831205,0.3358577659223572,0.0,0.0728083653174984
p98_C,0.21465707868385517,1.549045361101076,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.0026061356407320827,9.284437765864716,0.02586745461561876,0.0,0.029691726909857677,0.09200467098139058,0.0,0.029512770501373402
p98_Q,2.8390958294631475e-13,60.81721536998353,0.005082375796627248,0.0,0.04916005002109669,0.05812124445166068,0.0,0.022472734053876925
p98_S,1.8151497457008655e-06,24.11638292645537,1.8200778577845304e-05,2.5728107e-06,0.01871905662936748,0.028160687163510816,0.42857142857142855,0.09509438919071135
p98_TNL,0.36006735444007143,0.8413178130591541,0.0,0.0,0.0,0.0,0.0,0.0
p99_C,0.0002901022877253879,13.583569992046698,0.0,0.0,0.005718069751301671,0.24244868939265474,0.0,0.049633351828791285
p99_F,0.7885884419287726,0.07208411901449525,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,2.954419877115307e-06,23.073897825517435,0.00037965195157841985,9.594225e-05,0.00417959945559827,0.08956997348304432,0.0,0.018845033427413015
p99_L,0.4738157946153908,0.5149074831533996,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.23072839140947254,1.4446946437286123,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,2.5835184928793467e-15,73.01882447002949,0.008519999177904025,0.0,0.07433770040395121,0.13932973012040079,0.0,0.0444374859404512
p99_V,0.01693167889746138,5.795095539524415,0.000547176246144404,7.3516756e-05,0.0034303868889584217,0.1625452068334686,0.0,0.033319257344903666
p99_W,0.500213812153804,0.4560529618846935,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,7.748617908359512e-05,16.250910829134142,0.002368060333467872,0.0,0.0200698368141447,0.34398182074209865,0.0,0.07328394357794224
p100_H,0.59955396271417,0.27650410810377596,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.403474588607606,0.7007629163681877,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,4.282819221082551e-19,97.15853817833073,0.008195170915428587,0.0,0.16467848746603625,0.3339170927004433,0.0,0.10135815021638162
p100_RMKACW,0.0042663964927825175,8.346990052939887,0.0,0.00015265393,0.014071680289870665,0.25704119035991774,0.0,0.05425310491540094
p100_S,0.019484100491781065,5.541987296598118,0.0004353515750324022,2.0026353e-05,0.00950419627141851,0.5532565731144143,0.0,0.11264322946277569
p100_V,0.2801525633773408,1.1723604094615099,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,1.7391717101117023e-05,19.334131652617028,0.0006014414053329689,1.8111187e-08,0.006387749436399427,0.012190139502102274,0.0,0.0038358696910043774
p101_G,0.07624030861792147,3.174370212772847,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.04335518446699554,4.1310866193468225,6.291895638285998e-06,0.0,0.007832274513412852,0.2546793158966509,0.0,0.0525035764611404
p101_MAH,0.4548741878809618,0.5605457960239277,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,0.021231225649020205,5.387919108935993,2.6034037627583336e-06,0.0,0.000684444696452094,0.05868991818518454,0.0,0.01187539325707988
p101_R,0.00749629975262431,7.290046624650663,0.0013893743343581192,1.0172942e-05,0.04784453977332112,0.2776200206600177,0.0,0.06537282154193616
p102_T,0.0007150740561986021,11.794548275914257,0.00041262521353191075,0.0,0.0769757147185708,0.07706473357294268,0.0,0.030890614701009077
p102_Y,0.7220435627741122,0.12688142373457434,0.0,0.0,0.0,0.0,0.0,0.0
p103_LYI,6.427163875493059e-05,16.633143957994044,0.020006638261429635,4.0468526e-09,0.02705491142936408,0.6258877841332642,0.0,0.1345898675741821
p103_M,0.045546717318325984,4.046054770326037,0.002665371959364246,1.9097678e-07,0.003068341247652662,0.18618721498711255,0.0,0.03838422383418139
p103_W,6.674034145118622e-06,21.344055436824704,0.002368060333467872,0.0,0.0200698368141447,0.34398182074209865,0.0,0.07328394357794224
p104_F,9.460440843531367e-07,25.520612794113703,5.844142239069391e-05,0.0,0.06088817281179836,0.20390233461838966,0.0,0.05296978977051574
p104_I,0.004296833293707797,8.333556197967592,0.003792428009641432,9.914466e-05,0.007468011138301586,0.69566525040296,0.5,0.24140496684172552
p104_L,0.012645306803637105,6.3257522053631074,0.0,2.3852823e-05,0.007127826105766484,0.17536566982545723,0.0,0.0365034697508004
p104_S,0.24213193290323798,1.3758491188368391,0.0,0.0,0.0,0.0,0.0,0.0
p104_V,0.0041564695413259765,8.396341220103835,0.0784908209351875,0.00010189231,0.01696294532063915,0.2677496769426983,0.21428571428571427,0.11551820995818829
p105_G,0.058741523519011477,3.611589102313315,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,8.430104518308274e-08,30.825938427045465,0.0006399521461473896,3.6107828e-08,0.011688147551721423,0.33988079616108596,0.5714285714285714,0.1847275006790708
p105_MTHRPAW,0.027346111142782913,4.937232068974295,0.0024021143789543535,0.0005562725,0.02079050446966864,0.048973117297125925,0.0,0.014544401731703276
p106_Y,0.158235693998615,2.00519427186429,0.0,0.0,0.0,0.0,0.0,0.0
p107_K,4.06299318243887e-09,37.68601380614418,0.00040795431858231605,0.0,0.0033473866834791543,0.2370803235819779,0.0,0.04816713291680787
p107_P,0.07229135903641533,3.262835698669578,0.0,0.0,0.0,0.0,0.0,0.0
p107_Q,0.4237445400324824,0.6424005266198219,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.08038585629102192,3.086686623468912,0.0,0.0,0.0,0.0,0.0,0.0
p107_VATESYMFGD,0.040867208072510555,4.233324065236844,0.0031831656763898824,2.4817711e-05,0.002584346448348235,0.45281154390500183,0.5,0.1917207747481809
