feature,p_value,score,rf,lgbm,gbc,LassoLars,Lasso,mean
p66_H,2.9729781097207695e-12,54.684003166031054,0.02738773350153226,0.0,0.0,0.0,0.0,0.005477546700306452
p66_N,0.01893832312057181,5.5899123089299065,0.004611838163860734,0.0,2.0686695204766485e-06,0.0,0.0,0.0009227813666762421
p66_Y,9.210977148773206e-74,772.606955622386,0.7099656431658371,0.2558139534883721,0.00035928986190262565,0.6844187084087324,0.5396249807159051,0.4380365151281499
p70_R,0.006820036948044533,7.4607163072204985,0.0031440580848519934,0.0,0.0006130270841941291,0.0,0.0,0.0007514170338092245
p71_Q,6.793937090603913e-24,129.63262493047125,0.002954810203662185,0.0,0.0,0.0,0.0,0.0005909620407324371
p71_S,0.0689587242820275,3.3404037949359027,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p71_T,6.127079041311015e-09,36.62969840876909,0.05771443112642575,0.0,0.0,0.0,0.0,0.01154288622528515
p72_P,0.06895872428202757,3.3404037949358525,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p75_W,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p75_Y,2.119888057643419e-18,91.91073457275385,0.01898366719335378,0.023255813953488372,7.091389501442008e-05,0.0,0.0,0.008462079008371315
p78_V,8.25119735998172e-09,35.953356892532284,0.05771443112642575,0.0,0.0,0.0,0.0,0.01154288622528515
p80_L,2.0069599545952407e-67,649.0342827814541,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p80_V,9.27711482881364e-09,35.68763106978629,0.00017458153914988057,0.0,0.003291782549712997,0.0,0.0,0.0006932728177725756
p81_S,1.0681541249877832e-64,600.7479892047218,0.11564241218814987,0.13953488372093023,0.06187738750292312,0.0,0.009145093261354535,0.06523995533467156
p82_F,1.321005705536471e-06,24.746372024165815,0.0025353478367587316,0.0,0.00010291142850255441,0.027010455968626175,0.03215742226759181,0.012361227500295854
p82_I,0.004839057322358492,8.103024222093689,0.0038131263550684794,0.0,0.0004956022324952575,0.0,0.0,0.0008617457175127474
p82_L,1.703354642189853e-21,112.61419595901553,0.05257299205607318,0.06976744186046512,0.07460729043147954,0.32202794441361726,0.24651528386788019,0.15309819052590307
p82_V,4.553044876684386e-21,109.67561608668973,0.019286977368443665,0.023255813953488372,0.0028918520349310566,0.0,0.0,0.009086928671372618
p83_G,2.1923932815930853e-23,125.9504472149492,0.00449903548750037,0.0,0.0002578941012190816,0.0,0.0,0.0009513859177438903
p83_S,9.962241496360863e-07,25.35286911403831,0.007877896514304013,0.20930232558139536,0.0028161455713825584,0.1224253506085802,0.0,0.06848434365513242
p84_G,2.796902385175509e-31,187.81312526734683,0.01957378485804114,0.0,0.00017120917517942359,0.0,0.009373853273971996,0.005823769461438512
p84_N,0.9397446255770412,0.005727110155222809,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,9.740067757777861e-39,256.55656260057066,0.2037945131475509,0.023255813953488372,9.460647548065113e-05,0.0,0.0,0.04542898671530399
p85_S,0.00030061145933241065,13.495803276503539,0.014526102552907,0.0,0.002025393165614059,0.045685476623696916,0.03545551561926803,0.019538497592297203
p85_THYA,0.18885264929018866,1.7373444524911306,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,1.3985622487591988e-09,40.01755250434331,0.00386410069479654,0.0,1.9434268759987407e-05,0.0,0.0,0.0007767069927113055
p86_GVWC,0.5248146282506125,0.40572104562945976,0.0,0.0,0.0,0.0,0.0,0.0
p86_I,0.2584631885418975,1.2836345471455963,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,4.7933294179770245e-25,138.11463103626446,0.05423977675625822,0.06976744186046512,7.925922020312183e-05,0.30353707749295145,0.267759214137032,0.13907655389338197
p86_M,0.0005875845361156569,12.16779199484805,0.001312250017179052,0.0,1.6690085034230675e-05,0.0,0.0,0.00026578802044265656
p87_E,2.336726924108029e-15,72.86152172474297,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p87_F,1.787275209134182e-35,225.138847579821,0.13767131825533166,0.7209302325581395,0.09512483110498132,0.7117107768544824,0.738490274070736,0.4807854865687341
p87_M,6.327923686203175e-15,70.25327342541465,0.011552165875153314,0.046511627906976744,0.0014039019443062516,0.08172843856473486,0.08081263590428728,0.04440175403909169
p87_S,0.0010387516204178524,11.051481045270556,0.008998928581332485,0.0,0.0026261236020027243,0.3263636623846602,0.2643300988928963,0.12046376269217833
p87_V,0.06606752837387467,3.4121361281950042,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p87_YALTR,0.04588101464270251,4.031716404192034,0.07411309368439073,0.0,0.03780376253398141,1.0,0.9105171240939046,0.4044867960624553
p88_C,3.0561477229371802e-33,204.8567036548579,0.027443840380191844,0.0,0.0,0.0,0.0,0.005488768076038369
p88_DI,0.03275556283171553,4.6169038847246515,0.0017505722183140306,0.0,0.0019812667603908624,0.0,0.0,0.0007463677957409786
p88_S,0.2156097809751107,1.5422618072253094,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p88_V,3.896104274513551e-09,37.66250033048374,0.004127734017188478,0.023255813953488372,0.001201636350637431,0.0,0.005230656214179285,0.0067631681070987135
p89_C,0.2671118059456805,1.2378177286396461,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,2.546093818391998e-06,23.34381290949059,0.00018212678153892435,0.06976744186046512,9.87984643549535e-05,0.0,0.0,0.014009673421271799
p89_GTSM,0.005313705984659699,7.927264410904245,0.01484419226570609,0.0,3.84082474605986e-05,0.0,0.0,0.002976520102633338
p89_I,1.7322620586823766e-18,92.47864519274995,0.0031657946373230827,0.0,0.0006631401828659488,0.0,0.0,0.0007657869640378064
p89_L,0.043375075979773976,4.128468087238163,0.00011330986336079943,0.0,0.0,0.0,0.0,2.2661972672159886e-05
p89_V,0.002958242426054692,9.034549704838089,0.02321167476580737,0.16279069767441862,0.000266878710220841,0.005246531083885676,0.010769424677817864,0.04045704138243007
p90_G,1.6024139858456573e-08,34.452675532120686,0.05771443112642575,0.0,0.0,0.0,0.0,0.01154288622528515
p90_I,4.800657424459296e-12,53.50968802460705,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p90_LCM,0.17618245264405744,1.8414125011740154,0.0,0.0,0.0,0.0,0.0,0.0
p90_V,0.20159459426162293,1.640624326045758,0.0,0.0,0.0,0.0,0.0,0.0
p91_C,5.461401383499884e-05,16.94110790293244,0.019935125837377905,0.0,0.008070255404391135,0.3073604655544396,0.31808323311394937,0.1306898159820316
p91_G,1.0280826753525406e-11,51.65472022791764,0.07862692160873848,0.0,0.0007981342280271471,0.4580146854124391,0.4248108925447734,0.1924501267587956
p91_S,7.83871658256663e-40,267.5848265347435,0.24795751205137107,0.5581395348837209,0.007581999843664695,0.44511874044655475,0.4114987751294634,0.334059312470955
p92_I,0.0125903726319954,6.329720484268873,0.012045852566252945,0.0,1.6957143359036841e-06,0.6814985218943679,0.6284113477992278,0.2643914835948369
p92_S,6.1068728429738265e-06,21.491000104814194,0.06868094622334366,0.0,0.0,0.0,0.0,0.01373618924466873
p92_V,3.2646569723600127e-54,438.8231155535248,0.47696647255523145,0.0,0.8440631837362165,0.6407363450319356,0.6085341937196701,0.5140600390086107
p93_P,0.6793376964060662,0.17132985692730926,0.0,0.0,0.0,0.0,0.0,0.0
p93_S,0.0004958928836187313,12.50249699739316,0.004397016955247177,0.0,0.020097527094855138,0.02321469315889879,0.0,0.009541847441800222
p93_T,6.97623764639832e-63,570.1018489608076,0.3130827595269437,0.11627906976744186,1.0,0.0,0.0,0.2858723658588771
p94_L,0.4026518714621192,0.7031191713953444,0.0,0.0,0.0,0.0,0.0,0.0
p94_P,0.0039475468983534686,8.487038072592112,0.0098771993430237,0.0,2.5565129123912477e-05,0.12983353065170503,0.024481836193578764,0.03284362626348628
p94_T,5.566345670337011e-08,31.66555620342254,0.01979172009361254,0.18604651162790697,0.0068465426114779895,0.38695528144447544,0.25576531281337067,0.17108107371816872
p94_V,0.2751315872746576,1.196962056945563,0.0,0.0,0.0,0.0,0.0,0.0
p95_S,1.917224468060888e-11,50.1469950962555,0.02063723161770389,0.0,0.0,0.0,0.0,0.004127446323540778
p95_T,1.6560393861679024e-16,79.9121335477594,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p95_V,2.00695995459235e-67,649.0342827814654,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p96_I,0.0012221505089700525,10.735179131635409,0.006302955715892184,0.11627906976744186,0.00030680805295242385,0.23368385653889892,0.19904941595073167,0.1111244212051834
p96_L,0.0010250603574474865,11.07733789672547,0.0003997751314559791,0.11627906976744186,0.0,0.0,0.018572798773638197,0.027050328734507207
p96_M,0.0008225600834496709,11.507221081174388,0.0003693044361679071,0.0,0.0,0.03613336211591054,0.00016239624988957548,0.007333012560393605
p96_V,7.244455814552314e-15,69.90103006569299,0.05327626551150062,0.0,1.7188915140512403e-05,0.056172631633133054,0.07298160449962916,0.03648953811188067
p97_F,0.019755534943803714,5.514035178328745,0.017979126028058488,0.0,0.0008045934955513921,0.0,0.0,0.0037567439047219756
p97_I,5.369322115884196e-12,53.23613186299891,0.0028585210547919016,0.023255813953488372,0.0027897939264293933,0.0,0.0,0.005780825786941933
p97_T,0.00819217163378822,7.120209837410763,0.0027795367681810964,0.0,0.0030059485114511055,0.08678391647224068,0.06816679943397376,0.032147240237169326
p97_V,0.031517382803786936,4.684508228214656,0.007958462653686802,0.16279069767441862,3.3489780042238204e-05,0.0,0.0,0.034156530021629536
p97_Y,9.815051290804114e-09,35.55993971207648,0.010020462604776709,0.11627906976744186,8.581180879268012e-05,0.0,0.0,0.025277068836202253
p98_N,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p98_S,0.0006541476546895336,11.956618189586957,0.008117455179365156,0.09302325581395349,0.0008008442766891339,0.05659437794475203,0.008097992874733886,0.03332678521789874
p98_T,1.1959285217940676e-07,29.972230995811284,0.01344221115459445,0.09302325581395349,0.004508717704045508,0.276455774367425,0.3908851269309652,0.15566301719419676
p99_F,0.0689587242820275,3.3404037949359027,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p99_Q,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p99_S,2.6707130735072508e-06,23.242100360839622,0.01494245688684355,0.023255813953488372,3.9014060477188086e-05,0.0,0.06837395953402443,0.02132224888696671
p100_C,4.661478274551879e-12,53.58162840408527,0.00497281562291607,0.06976744186046512,0.0,0.0,0.0,0.014948051496676237
p100_F,0.004903962333784525,8.077969989023153,0.009285324441016402,0.0,0.004577362178374656,0.0,0.0,0.002772537323878212
p100_I,4.862481562700586e-10,42.47196039990189,0.0016107365176511097,0.0,0.00017748842420076813,0.15526765008811333,0.048826309348780794,0.0411764368757492
p100_L,0.03854395143840592,4.33293045696365,0.0010930132869350232,0.06976744186046512,2.8606781951379278e-05,0.0,0.0,0.014177812385870302
p100_M,0.00043040859249453,12.782671832675824,0.001142722543617936,0.0,0.0001061292963317159,0.0,0.0,0.0002497703679899304
p100_S,3.1345969584560123e-18,90.81376857091625,0.017476213813547605,0.0,6.554639956533447e-05,0.045842156233634204,0.001500405103679857,0.012976864310085401
p100_V,0.004627410381284011,8.187188215211016,0.0012191747443598766,0.0,0.0007019443302758055,0.23894834578763866,0.07937125985981683,0.06404814494441824
p100_W,0.07710748977643384,3.154475586702264,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.16391926625891076,1.9507554858491394,0.0,0.0,0.0,0.0,0.0,0.0
p101_N,0.1588063113018999,1.9991605880815733,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,2.4460208667978006e-20,104.71245465180193,0.001450404841350041,0.0,0.0,0.0,0.0,0.0002900809682700082
p101_R,5.436727062986585e-05,16.950372866128088,0.0014576269134455018,0.0,0.004921220205480801,0.0,0.0,0.0012757694237852605
p101_VFSM,0.015448663600146264,5.957533202634443,0.007877917432667261,0.0,0.00037563001963236475,0.0,0.0,0.0016507094904599253
p101_Y,7.663454245565186e-08,30.9559219071278,0.005312994227413698,0.0,0.003364170810315778,0.0,0.0,0.0017354330075458953
p102_K,0.34260563141927525,0.9045778809995216,0.0,0.0,0.0,0.0,0.0,0.0
p102_M,0.366622807975548,0.8184673574744565,0.0,0.0,0.0,0.0,0.0,0.0
p102_R,0.2419419634200119,1.3766801995625988,0.0,0.0,0.0,0.0,0.0,0.0
p104_YM,0.01067318241946644,6.632242980466035,0.0011985192560550857,0.0,0.00822633828319722,0.0,0.0,0.0018849715078504612
p105_F,0.002728449754065527,9.188704162829263,0.030706221636445766,0.0,0.005125584042488718,0.1175535130026739,0.062153700874993015,0.043107803911320276
p105_I,0.1965834891722264,1.677779592358049,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,1.1163740597446835e-07,30.124069939825937,0.000919382657694335,0.0,0.0,0.12880613837786714,0.155075066757844,0.05696011755868109
p105_S,0.6173214077691842,0.2503638901902161,0.0,0.0,0.0,0.0,0.0,0.0
p105_V,0.003912341374483007,8.503979421633392,0.012646099809494502,0.09302325581395349,0.00019713760434753041,0.0,0.0,0.021173298645559106
p106_L,5.247502468074724e-17,83.02865160832113,0.001844158201514381,0.13953488372093023,7.985134231292241e-05,0.0,0.0,0.028291778652951505
p108_H,8.251328001258841e-14,63.64280452445018,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p108_K,1.8296162726229896e-09,39.3975956799439,0.0011962164708974243,0.0,0.0016255090120413222,0.0,0.0,0.0005643450965877493
p108_P,5.681549184042273e-06,21.64313521037963,0.030442703575281314,0.046511627906976744,0.00033836597725000225,0.0616508545806432,0.019680401614057486,0.031724790730841744
p108_R,2.6610606584494305e-09,38.53597667768945,0.0024245327387182112,0.09302325581395349,0.0004653066382881944,0.0,0.0,0.01918261903819198
p108_YQV,0.2467603554897061,1.348753691658331,0.0,0.0,0.0,0.0,0.0,0.0
p109_I,0.7271128109192235,0.12209150919296315,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.014341004555882034,6.092553828158521,0.00137494872429182,0.0,1.883389397376289e-05,0.0,0.0,0.0002787565236531166
p109_P,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p109_RAVMDSYF,0.2547885774735516,1.3036823069471017,0.0,0.0,0.0,0.0,0.0,0.0
p109_T,0.3117627384248982,1.027936057286755,0.0,0.0,0.0,0.0,0.0,0.0
p110_F,0.0075792084101643795,7.264436680665234,0.0018454796359461192,0.0,0.00013370684977823284,0.0,0.0,0.00039583729714487046
p110_G,3.4517048582686297e-10,43.273722248093165,0.02738773350153226,0.0,0.0,0.0,0.0,0.005477546700306452
p110_L,0.44293443929272014,0.5908092834247072,0.0,0.0,0.0,0.0,0.0,0.0
p110_M,0.0006245905392840389,12.047553312817621,0.01475126438813671,0.0,0.0004841077290415856,0.0,0.0,0.0030470744234356592
p110_V,9.304449044685719e-33,200.58954819028253,0.014733686875117464,0.18604651162790697,0.03340556771974799,0.32301343432328106,0.3316484464791412,0.17776952940503893
p111_R,0.019907644591969264,5.5002734620750156,0.0007596511398656727,0.0,0.00017356165141906105,0.0,0.0,0.00018664255825694677
p112_K,0.05144765284782938,3.8354983186402616,0.03185697921938115,0.0,0.0,0.0,0.0,0.00637139584387623
p112_N,4.496000257718256e-08,32.140902403697545,0.0003580660653834322,0.023255813953488372,0.0005877595246163684,0.0,0.0,0.004840327908697635
p112_RYETMID,0.8089158229958797,0.0586208030936241,0.0,0.0,0.0,0.0,0.0,0.0
p112_S,0.04407859948983558,4.100719108187605,0.0070123455666382456,0.0,0.00027170906477000015,0.057961008383562586,0.20332046772017448,0.053713106147029066
p112_V,6.298161261241959e-14,64.33053278192494,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p113_I,0.2329016583808467,1.4309579433059691,0.0,0.0,0.0,0.0,0.0,0.0
p113_L,1.3205346109031758e-05,19.87439112497743,0.00775284328910354,0.16279069767441862,0.00588758243327,0.30420839038590514,0.23934386929805757,0.14399667661615098
p113_M,0.12422660485671243,2.381458462130186,0.0,0.0,0.0,0.0,0.0,0.0
p113_V,2.319370452137638e-10,44.20738120247726,0.006119052985502173,0.09302325581395349,0.0030210603212515214,0.061846231012405606,0.052599753423065054,0.04332187071123557
p114_E,0.0023585669643969584,9.467170520266494,0.018093966057726625,0.0,0.004544747923994383,0.5591515760869021,0.5303908657933106,0.22243623117238673
p115_G,1.1529791877999617e-47,354.4022890071039,0.5360088269875141,0.11627906976744186,0.03734888295571283,0.0,0.0,0.13792735594213373
p116_Y,1.3433199782420199e-14,68.29875084799492,0.03575833949725781,0.18604651162790697,0.008966020254613806,0.8244170511344128,0.7944801560497564,0.36993361571278954
p117_F,1.0773447439932194e-10,46.01865147376528,0.04905802243160247,0.0,0.0005238327285212091,0.0,0.0,0.009916371032024736
p117_L,6.31474068050232e-20,101.94669035547054,0.07049259627721949,0.0,0.00287088931679676,0.18710379375229663,0.1452398185576352,0.08114141958078962
p117_M,0.25975581188036695,1.2766662818447614,0.0,0.0,0.0,0.0,0.0,0.0
p117_S,0.9688186709640839,0.0015315224147195584,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,1.8984074059184833e-07,28.955927940981592,0.009530451488713227,0.0,0.00020543224965585357,0.18266829897701053,0.12470899518223409,0.06342263557952274
p117_V,0.00024416470188999865,13.911010292931794,0.013098090368527833,0.0,0.0030662780138998535,0.0,0.02067780862160319,0.007368435400806175
p118_G,2.00695995459235e-67,649.0342827814654,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p118_V,8.60567440856878e-15,69.45329466041929,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p119_CG,0.027360884382942825,4.9337533760714365,0.0049184897823747915,0.0,0.000238758667635281,0.11896527945469937,0.1024811419875616,0.04532073397845421
p119_S,0.2029373932710803,1.6308532061431473,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,4.473177385280384e-08,32.15224385048348,0.1284932550282498,1.0,0.025514766793321212,0.7700577070118233,0.735317557430589,0.5318766572527966
p120_I,0.0779400294743671,3.136687448709989,0.0,0.0,0.0,0.0,0.0,0.0
p120_L,9.189883259302455e-33,200.63679442248676,0.11138763977844672,0.09302325581395349,0.011075795224456926,0.10040820944464872,0.10924169827578618,0.0850273197074584
p120_T,2.3848645626501587e-05,18.64620693143953,0.012060092371093836,0.023255813953488372,0.0019366140175804552,0.0,0.0,0.007450504068432532
p120_V,3.7283896123839925e-22,117.20784711622325,0.11997272848408266,0.0,0.009742017386252227,0.0973176937559289,0.09278647113136981,0.06396378215152672
p121_C,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p121_G,6.513132521230027e-05,16.581230774095932,0.10923291332231268,0.023255813953488372,0.001673824063189622,0.0,0.11755788777413252,0.05034408782262464
p121_T,0.014608225134400474,6.0590139085589065,0.012297076908637058,0.0,0.007585443399487777,0.3388674000605263,0.17561512326904039,0.10687300872753829
p123_I,1.4780351907695688e-15,74.06901908379984,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p123_L,1.6071332844751473e-66,632.7228864862647,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p123_M,0.35153275432462106,0.8716296217503705,0.0,0.0,0.0,0.0,0.0,0.0
p123_Q,0.03802918442081748,4.356298307861099,0.009128314669530051,0.37209302325581395,0.007705521184469336,0.32528618072396526,0.3069142231750747,0.20422545260177066
p124_I,1.7313825910218673e-10,44.896373449589866,0.005228753475183711,0.023255813953488372,0.002534946077339468,0.0,0.0,0.0062039027012023105
p124_T,3.976592107440935e-12,53.97055637259226,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p124_V,5.427697100407145e-38,249.18263512739458,0.03448513473169649,0.0,0.002341622874968498,0.08052016999421444,0.08637843091298016,0.04074507170277192
p125_G,2.0353648379372993e-11,50.00280821563505,0.0032816510584797783,0.0,0.04454640559803014,0.0,0.0,0.009565611331301984
p125_S,0.9267625349185464,0.0084685460682262,0.0,0.0,0.0,0.0,0.0,0.0
p125_T,2.00695995459235e-67,649.0342827814654,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p126_L,2.0069599545952407e-67,649.0342827814541,0.5467915726537489,0.06976744186046512,0.5150567419479372,0.24846347671692526,0.0,0.27601584663581524
p130_CT,0.10056847295190466,2.719407773235317,0.0,0.0,0.0,0.0,0.0,0.0
p130_V,4.656655266244324e-16,77.13720885654315,0.04381022539695042,0.046511627906976744,0.01710077870195245,0.0,0.3594644709638022,0.09337742059393636
p131_I,9.569750583550359e-14,63.26615197423962,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p131_V,6.823576035722844e-11,47.10403006072578,0.059081132677817484,0.0,0.10198167035285852,0.0,0.0,0.0322125606061352
p132_L,3.9755764590467816e-06,22.397596554999552,0.06868094622334366,0.0,0.0,0.0,0.0,0.01373618924466873
p132_V,0.08880799078342984,2.921779236901106,0.0,0.0,0.0,0.0,0.0,0.0
p133_S,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p134_I,4.742243527505218e-10,42.53044886039881,0.004102797387419766,0.06976744186046512,6.838128196754599e-06,0.07564606193918774,0.009727552029511794,0.03185013826895623
p134_V,0.0007030690857542647,11.814929416683295,0.0007888240647122732,0.0,3.56050380780939e-05,0.16843472395756773,0.19913489316231348,0.07367880924453432
p134_W,2.298521476143497e-15,72.90488967067989,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p137_Y,3.51309621322213e-14,65.82289324600889,0.0018380741419727815,0.13953488372093023,0.00014001786656148222,0.0,0.04425698749741337,0.037153992645375576
p138_L,6.04834994533471e-05,16.732404472192318,0.01221178301147551,0.0,0.019425324825845813,0.0,0.0,0.0063274215674642646
p138_MFT,0.02783596727441125,4.9033221375766445,0.0005017918273543743,0.0,5.044507606415262e-05,0.0,0.0,0.00011044738068370537
p138_V,0.17885295350392333,1.818768007519464,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,6.170629420568222e-69,677.038052626255,0.8357355468230954,0.023255813953488372,0.02996474669488693,0.0,0.0,0.17779122149429413
p144_I,0.002222892446008646,9.580686267326836,0.005910860486931338,0.0,0.00015414877374723358,0.0,0.0,0.0012130018521357142
p144_L,0.059476223468345656,3.589131112064177,0.06345316204332221,0.0,0.01725371717872819,0.0,0.0,0.01614137584441008
p144_M,0.0003349216123758145,13.28060298555103,0.0027751566165236,0.0,0.00020297634436164462,0.0,0.0,0.000595626592177049
p145_S,1.8913406941909547e-08,34.079498945871855,0.05771443112642575,0.0,0.0,0.0,0.0,0.01154288622528515
p146_S,0.3146235405674683,1.0158255274428785,0.0,0.0,0.0,0.0,0.0,0.0
p146_TKH,0.7070376485115467,0.1416225054478521,0.0,0.0,0.0,0.0,0.0,0.0
p147_I,7.289930627569939e-06,21.118404901782984,0.0022410116489560766,0.0,4.431456277356587e-05,0.0,0.0,0.00045706524234592847
p147_V,1.202717891427142e-10,45.75776526928499,0.022507143941486518,0.0,0.0,0.0,0.0,0.004501428788297303
p148_NAH,0.1357742305820637,2.241686710651394,0.0,0.0,0.0,0.0,0.0,0.0
p148_R,0.6155492528152684,0.25289508264097205,0.0,0.0,0.0,0.0,0.0,0.0
p148_T,0.09873576641151947,2.7491830586898716,0.0,0.0,0.0,0.0,0.0,0.0
p148_V,0.8781022660887888,0.02357904216771251,0.0,0.0,0.0,0.0,0.0,0.0
p150_G,1.8805674227251117e-05,19.138666281977606,0.005955796226658581,0.023255813953488372,0.0,0.0,0.0,0.00584232203602939
p150_K,0.14125974708074682,2.1799026874327865,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,6.244441813469424e-17,82.55480383879117,0.004831946721274733,0.0,0.00017277550988931557,0.0,0.0,0.0010009444462328097
p150_R,0.3290210019216663,0.9570090673084483,0.0,0.0,0.0,0.0,0.0,0.0
p150_S,4.4315454535948927e-07,27.104992934014597,0.002843206810126756,0.0,0.00031074215884519365,0.006690376775806506,0.002722339255678517,0.0025133330000913943
p150_T,0.015364778674841406,5.9674013745470065,0.0005975659265882539,0.0,4.587649809450731e-05,0.0,0.0,0.00012868848493655224
p151_E,9.791363765316181e-09,35.565412011996195,0.05771443112642575,0.0,0.0,0.0,0.0,0.01154288622528515
p151_G,0.06498864851701981,3.439773174487346,0.008138747020988152,0.0,0.0,0.0,0.0,0.0016277494041976304
p151_P,0.7740639119205077,0.08260921849300011,0.0,0.0,0.0,0.0,0.0,0.0
p151_S,1.2914513149215312e-45,330.28595903470944,0.4815800991750442,0.0,0.12270558679157018,0.21136343637764712,0.08752005782471894,0.18063383603379607
p151_T,0.17084611412683212,1.8878777311148274,0.0,0.0,0.0,0.0,0.0,0.0
p152_K,1.269970197313123e-05,19.9558504643663,0.02900848817782799,0.0,0.03485280325843501,0.0,0.0,0.0127722582872526
p152_N,3.43638134854698e-08,32.740712103280636,0.001580040083292888,0.0,0.000238385962218664,0.0,0.06314005579532565,0.012991696368167441
p152_P,0.17084611412683212,1.8878777311148274,0.0,0.0,0.0,0.0,0.0,0.0
p152_R,1.1114472946174103e-05,20.23434012394803,0.0010250606574549314,0.0,0.0016382022181422216,0.0,0.0,0.0005326525751194306
p152_S,0.13412587265523448,2.2608037886325505,0.0,0.0,0.0,0.0,0.0,0.0
p152_T,0.0032997793357872306,8.826734481119214,0.002326072862782226,0.0,7.762781842989389e-06,0.0,0.0,0.0004667671289250431
p153_L,5.39676217726231e-13,58.91026617018049,0.029058685349356354,0.0,0.0,0.0,0.17275094313520867,0.040361925696913006
p153_WQ,0.8110261747957725,0.05730812914028098,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,1.8463934197857937e-18,92.29908471076729,0.0026015900449074363,0.0,0.0002644592670485615,0.0,0.023603685347401565,0.005293946931871513
p155_L,6.003362455138424e-47,345.85079568361886,0.21996764613502598,0.0,0.3393552597555826,0.0,0.0,0.11186458117812173
p155_M,0.5156097808928068,0.42404187267774174,0.0,0.0,0.0,0.0,0.0,0.0
p155_TGSF,0.010586049356581737,6.64729909074851,0.0016103898748014074,0.0,0.0016184074643947417,0.0,0.0,0.0006457594678392298
p155_V,0.49735209343118814,0.46212147041264534,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,0.22375443424418318,1.4885456438768587,0.0,0.0,0.0,0.0,0.0,0.0
p156_I,0.04977139570938735,3.8921099954548435,0.007558271857355908,0.0,0.011312417996816704,0.0,0.15538708724279618,0.03485155541939376
p156_L,9.457787227953975e-12,51.857299992657936,0.00105975648017823,0.0,0.0019611995837505425,0.09614507378788527,0.06960609450546236,0.03375442487145528
p156_M,0.8499755854796047,0.03586227452077489,0.0,0.0,0.0,0.0,0.0,0.0
p156_V,5.251214639214132e-07,26.736566061961824,0.013716629288915243,0.0,0.0,0.0,0.0,0.0027433258577830486
p157_C,0.7740639119205077,0.08260921849300011,0.0,0.0,0.0,0.0,0.0,0.0
p157_G,2.7501326895407425e-62,560.2953276606453,0.4225210048006567,0.0,0.02811248308258825,0.0,0.0,0.09012669757664898
