feature,Lasso,LassoLars,Adaboost,gbc,lgbm,mean
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.2559906814238581,0.4884975696853215,0.02568153610484391,0.11764705882352941,0.1775633692075106
339,0.0,0.0,0.00898184631809698,0.014080799763399697,0.0,0.004612529216299335
340,0.0,0.0,0.0002237404312458988,0.010480842625559296,0.0,0.0021409166113610387
341,0.04711343203565509,0.19805382887435502,0.13066874024816952,0.09714938440754667,0.0,0.09459707711314526
342,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.006139853222597379,0.0016647168538540596,0.0,0.0015609140152902878
345,0.0,0.0,0.003663187937222038,0.00034229042648171277,0.0,0.0008010956727407502
346,0.0,0.04273585333906623,0.0,4.866017442059353e-05,0.0,0.008556902702697365
347,0.0,0.0,6.984407104772291e-05,0.011768763653084763,0.0,0.002367721544826497
348,0.0,0.0,0.0,0.021835924505017586,0.029411764705882353,0.010249537842179987
349,0.02075597108799098,0.0,0.008980226759714088,0.004015894683329312,0.0,0.006750418506206876
350,0.00046758131317700886,0.0,0.002628868511420101,0.005638810608910887,0.029411764705882353,0.007629405027878069
351,0.0,0.0,0.016599004993183133,8.329388126623995e-06,0.0,0.0033214668762619514
352,0.0,0.02337254408520737,0.00012867621250932406,0.0010560786013807213,0.0,0.004911459779819483
353,0.0,0.0,0.0,8.903176722233427e-05,0.0,1.7806353444466855e-05
354,0.04741153659123372,0.0,0.0007179563928183926,0.0011440066488613277,0.0,0.009854699926582689
355,0.0,0.0,0.0012523340215882452,9.4675486514731e-05,0.0,0.00026940190162059525
