feature,p_value,score,BayesianRidge,gbc,xgb,Adaboost,lgbm,mean
p47_V,0.036778814724191665,4.420862122514553,0.062491065935731324,0.0006924202084505973,0.0,0.00034063539362980534,0.0,0.012704824307562345
p48_F,1.2756078771638989e-33,217.63145018849892,0.11524473013481257,0.34406554437872183,1.2604462e-06,0.18839779103072646,0.15384615384615385,0.16031109596732238
p48_G,0.0002022066916573136,14.346281991349812,0.27856109555858644,0.006964760755020449,1.8250788e-06,0.0,0.0,0.05710553627848371
p48_I,0.0030376003322793413,9.007966371455904,0.11520664787490374,4.392808535094277e-05,1.8697274e-06,0.0,0.0,0.023050489137527833
p48_M,0.1959258818380538,1.6839476555832094,0.0,0.0,0.0,0.0,0.0,0.0
p48_V,1.4784935153902915e-10,45.80100637434469,0.19662787461154652,0.00033100603822318125,1.9312938e-05,0.0,0.0,0.03939563871757258
p49_C,0.2516431386222287,1.3219512924644528,0.0,0.0,0.0,0.0,0.0,0.0
p49_F,9.24949132073528e-06,20.735401093586038,0.8032055966528817,0.09809842615076046,0.00018336214,0.0008896156151997039,0.0,0.18047540011085456
p49_I,9.62996653750439e-05,15.855171987428907,0.16566420099259865,0.00016960167132811107,0.0,1.3412913215154624e-05,0.15384615384615385,0.06393867388465915
p49_L,0.8994205617070843,0.0160167394816744,0.0,0.0,0.0,0.0,0.0,0.0
p49_M,0.1271237077576905,2.3471629452443756,0.0,0.0,0.0,0.0,0.0,0.0
p49_S,0.23937049283889503,1.3927562748861635,0.0,0.0,0.0,0.0,0.0,0.0
p49_V,0.47292140653105763,0.5171384283335856,0.0,0.0,0.0,0.0,0.0,0.0
p50_F,0.431911572133053,0.6202343013048509,0.0,0.0,0.0,0.0,0.0,0.0
p50_I,0.0793060635820943,3.111357238822766,0.0,0.0,0.0,0.0,0.0,0.0
p50_L,0.1412160154495425,2.182241220998024,0.0,0.0,0.0,0.0,0.0,0.0
p50_M,0.002652059090627968,9.268042506319672,0.048745731194695954,1.6425049267532114e-05,0.0,0.0,0.0,0.009752431248792697
p50_SGC,0.055967555855512816,3.6967690024987396,0.0,0.0,0.0,0.0,0.0,0.0
p50_T,0.10830062417363467,2.602552641844725,0.0,0.0,0.0,0.0,0.0,0.0
p50_V,0.00012140097313265444,15.382048834840484,0.10305033189974772,0.0004953822660794022,3.638855e-05,0.0,0.46153846153846156,0.11302411285052252
p51_G,5.734916090070688e-09,37.13664135539606,0.006692053092768569,0.49335605856952547,0.0,0.0055373297851274905,0.0,0.10111708828948429
p51_S,9.178012160001248e-08,30.80589561058661,0.06001235711418109,0.0004064407352926027,0.0,0.0,0.0,0.012083759569894739
p52_I,0.04442355451959263,4.092839655167137,0.09977253427054336,0.0010777205501018273,5.433804e-05,0.0018195856088872736,0.0,0.02054483569412285
p52_L,0.8920906924660279,0.0184512975156181,0.0,0.0,0.0,0.0,0.0,0.0
p52_MAWGSC,0.1262479638408996,2.3580826443337792,0.0,0.0,0.0,0.0,0.0,0.0
p52_T,1.7209491495779135e-11,51.06146540246468,0.10159975931726153,0.0005043894778779829,0.00010966869,0.0011766930638614794,0.07692307692307693,0.03606271749444142
p52_V,7.92826254890284e-07,26.0255110130646,0.09417581980614015,0.006321818887566218,1.513301e-06,0.0,0.0,0.020099830398932938
p53_F,5.6449402068938804e-12,53.83681675027262,0.14456856916145924,0.0019577945139892926,0.0,0.0,0.0,0.029305272735089705
p53_IAVG,0.09127395231424504,2.879989524241075,0.0,0.0,0.0,0.0,0.0,0.0
p53_L,0.07954966683205153,3.106277809818272,0.0,0.0,0.0,0.0,0.0,0.0
p53_P,5.187146692086744e-05,17.127411037654674,0.27750620090763967,0.0026533882189874185,0.0,0.0,0.0,0.05603191782532542
p53_S,0.038236161240637744,4.353070533065217,0.0957224142301844,0.00025611375274938684,0.0014254568,0.001551883558431844,0.0,0.019791173675823323
p53_T,0.03264925194761316,4.629541846543876,0.14821745785769566,1.674788935103391e-05,9.790785e-06,0.000558702166147155,0.0,0.029760539739647394
p54_I,0.32893427113359974,0.9578553493848029,0.0,0.0,0.0,0.0,0.0,0.0
p54_L,4.603529131599126e-27,158.8560799607709,0.5858977190074248,0.0004021600519367996,0.0,0.0870967111985287,0.5384615384615384,0.24237162574388577
p54_T,8.288098650354344e-13,58.69243938611816,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p54_V,0.22007924107409887,1.5135069562289858,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,0.00961313531676502,6.838900412923749,0.10271254092833308,0.00021032022387260034,2.578979e-06,8.488521206700415e-05,0.0,0.02060206506867304
p56_G,7.897975303507765e-07,26.033884475636082,0.22803492428035252,0.0009351235793068241,4.9912064e-06,0.0018024682976895544,0.07692307692307693,0.06154011685737
p56_IS,0.4218044033939158,0.6479990159458704,0.0,0.0,0.0,0.0,0.0,0.0
p56_L,0.39870471831172305,0.7153502606595645,0.0,0.0,0.0,0.0,0.0,0.0
p56_T,0.11234535743971501,2.543712322969444,0.0,0.0,0.0,0.0,0.0,0.0
p56_V,0.04810071322470585,3.9558155294822557,0.3499400411167095,0.0037341562304267673,0.00062018423,0.0,0.0,0.07085887631610968
p57_L,5.4947264397212375e-08,31.96174522464528,0.20135646446396574,0.00048395763325996647,1.19176075e-05,0.0029600156057780556,0.0,0.04096247106209684
p57_M,0.022452798575785953,5.293860630374608,0.14494513405863,0.008296795550806275,9.330946e-07,0.00033874994504196906,0.0,0.03071632252981792
p57_PFT,0.9403505021800647,0.005613811999401248,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.8106534182018678,0.057555152616507774,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.3632879915645828,0.8303593325710777,0.0,0.0,0.0,0.0,0.0,0.0
p59_L,0.4834655694666645,0.49290864520549066,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,0.1931827506782635,1.7048703349819303,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.27242363098949474,1.211305175182798,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,5.5258236255284025e-12,53.890244254190826,0.20737559769234484,0.003915846453542312,1.4447565e-07,0.0,0.0,0.04225831772430728
p60_L,0.6727958616124645,0.1788861903838333,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.5738084157301735,0.3174164118331592,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.006520097147264133,7.561694174384902,0.2549819431220672,0.007851378795333009,1.7318222e-05,0.001034285314233873,0.0,0.05277698509064288
p60_Y,6.968008111719696e-06,21.336551224678203,0.19253587425661176,0.01750934303741368,1.562385e-05,3.111544814727545e-05,0.15384615384615385,0.07278762208752967
p61_C,0.00597833102135767,7.724387256404129,0.10444510951466782,4.7369056758006945e-05,0.0,0.0,0.0,0.020898495714285165
p61_I,0.876235033473387,0.024319571107081668,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.14060776891875462,2.188969258483783,0.0,0.0,0.0,0.0,0.0,0.0
p62_SMI,0.6291127400237974,0.23400120483716397,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.9111365988382808,0.012487891179723359,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.7431118350938217,0.10771433485960971,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.2661412278252394,1.2436135659683332,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.07633103569306564,3.174791990477006,0.0,0.0,0.0,0.0,0.0,0.0
p63_M,0.0007231838560488911,11.799266270705488,0.0727011636041431,0.03721196205764654,0.0,0.0001558158053542701,0.0,0.02201378829342878
p63_S,0.2732859463833815,1.2069437133970218,0.0,0.0,0.0,0.0,0.0,0.0
p63_TWCG,0.01742938984292512,5.7497370767229645,0.08388885803953301,0.011988640811357441,4.7265745e-05,0.0011399618775661381,0.0,0.019412945294650756
p63_V,8.348188153561842e-06,20.952730021949534,0.49941153801718585,0.0010525280343908945,5.579961e-05,0.0006769088468559153,0.07692307692307693,0.11562397028629823
p64_E,0.07700596791579112,3.160168489071964,0.0,0.0,0.0,0.0,0.0,0.0
p64_K,0.10079101706724575,2.7185334151683773,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,0.8984222470780192,0.016338024647877408,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.9654330930404317,0.0018828804140804043,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.6423584568637366,0.21634104275372984,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.4615505958508671,0.5442704822765404,0.0,0.0,0.0,0.0,0.0,0.0
p65_F,9.939383507307138e-11,46.76296342087108,0.06256337868335098,0.002284515899315853,0.0,0.0,0.0,0.012969578916533367
p65_H,0.004841530611524376,8.121667664958,0.03187347032973909,0.0001042241669446116,0.00039482606,0.003379440292864246,0.0,0.00715039216919673
p65_N,0.3879422040415167,0.7487118882988462,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.0878195385726584,2.9432081452966417,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,0.00034539944836074434,13.268981039702734,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p65_Y,1.2689681458695223e-29,180.72203099177918,0.16220079433845327,0.025371697927318658,0.37390012,0.025648161073811026,0.0,0.11742415376590856
p66_RSM,0.43548601552406896,0.6106501456558886,0.0,0.0,0.0,0.0,0.0,0.0
p67_RNTPCAQ,0.2829678608328971,1.1591375965883057,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.5789108554331013,0.3090286896204037,0.0,0.0,0.0,0.0,0.0,0.0
p69_Q,0.2253392807792261,1.4793480587094245,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.0009223956767089867,11.319934367545084,0.011688722377833196,0.000434599027724554,8.411447e-07,0.0,0.0,0.002424832510050951
p70_Q,9.811544414523983e-10,41.274147995116465,0.2543321858473504,0.0009197325516446724,1.5423155e-05,0.0,0.0,0.05105346831075182
p70_S,0.02404347456912997,5.171519560720763,0.6812091902182622,0.0013162398218316657,0.0,0.040071097155503894,0.5384615384615384,0.25221161313142726
p70_T,0.0262821624963242,5.012978338723211,0.4824049366837719,0.0007871095983859279,0.0016692579,0.0,0.15384615384615385,0.12774149160151377
p71_H,0.004302155424526891,8.345189186408222,0.10444510951466782,4.7369056758006945e-05,0.0,0.0,0.0,0.020898495714285165
p71_P,0.0025559289941956016,9.338937449136534,0.0041004850669878815,0.0003779577275225433,3.3923125e-06,0.00114897277263786,0.0,0.0011261615759225992
p72_NARMT,0.9807184379357183,0.0005855950517080215,0.0,0.0,0.0,0.0,0.0,0.0
p72_S,0.7668331436592506,0.08816839303171349,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.022732455725665887,5.271707853355688,0.12274127640172845,1.804635278918868e-05,1.1239576e-05,0.0015321659000137196,0.0,0.02486054564619663
p74_M,0.0066430935815088845,7.526699869713961,0.05871567716910961,0.0,0.0,0.0006365825394911397,0.0,0.01187045194172015
p74_W,8.288098650354344e-13,58.69243938611816,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p74_Y,2.229714935138761e-07,28.82269779255839,0.4348890968412427,0.0005589500040750014,5.9368638e-05,0.0,0.6923076923076923,0.22556302155823724
p75_I,0.8037826136151217,0.06189718073963238,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.08699172005797609,2.9587616220271618,0.0,0.0,0.0,0.0,0.0,0.0
p76_L,0.6823891213043163,0.16794844108007076,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.09522152182544762,2.8108750868624117,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.04876232705217863,3.932346960057674,0.09458273356583982,0.01777007360529761,0.0,0.003992373315945011,0.07692307692307693,0.03865365148203188
p77_V,0.16196444530357335,1.9706205361400806,0.0,0.0,0.0,0.0,0.0,0.0
p79_L,5.405394712098593e-29,175.22221531147562,0.1029849177085495,0.003881207985645056,0.0,0.0,0.0,0.021373225138838912
p79_V,0.0005089062331447182,12.495605411312157,0.12477377833782885,0.00047103635418596293,5.0239055e-06,0.0,0.0,0.0250499677195004
p80_S,1.150184045827027e-29,181.09799043789582,0.3039443269416301,0.004601118853452844,4.601782e-05,0.0,0.0,0.06171829272298477
p81_F,2.195659357283438e-06,23.811433189986296,0.08314544278152614,0.00039784542750546025,4.555264e-06,0.0011996668120648796,0.0,0.01694950205697644
p81_I,0.019201182852685166,5.574883930624599,0.008057734704409313,0.00255067456417974,4.513989e-05,0.0,0.07692307692307693,0.017515325215981852
p81_L,0.00011827101633886709,15.435311912136033,0.1948913680631985,0.0005225891616599804,3.3654958e-06,0.0,0.0,0.03908346454412891
p81_V,1.4521264853489103e-06,24.70663045215926,0.1467405379621122,0.0013651421395610448,1.1267077e-05,0.08989732533565377,0.23076923076923078,0.09375670065668017
p82_C,2.3321034292884558e-05,18.789056767660988,0.1324189370602103,0.004212464447470899,0.0,0.0,0.0,0.02732628030153624
p82_F,0.11659512012934628,2.4843690112220065,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,7.783818281577744e-07,26.065740181068794,0.14482010441435084,0.003806418478555457,0.0,0.0,0.0,0.029725304578581257
p82_S,0.9995271857359705,3.520537499343381e-07,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,5.248493591739078e-13,59.86359081140045,0.20185019895255996,0.028155418437603885,0.0,0.0,0.0,0.04600112347803277
p83_N,0.39582754288464317,0.7241404189208411,0.0,0.0,0.0,0.0,0.0,0.0
p84_H,0.4168647714515308,0.6619354019326636,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,4.103102273582483e-08,32.622873837945754,0.04275602083991598,0.0010585197038149858,1.2952763e-07,0.003001816997285393,0.07692307692307693,0.024747912798345626
p84_SMV,0.6291127400237974,0.23400120483716397,0.0,0.0,0.0,0.0,0.0,0.0
p84_T,0.6959120580406348,0.15320956426896737,0.0,0.0,0.0,0.0,0.0,0.0
p85_CTWS,0.5043884298085459,0.4473387741533703,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.01828311572278554,5.6632823220520265,0.20789353110947842,0.00018755486810891886,7.826041e-05,0.0,0.15384615384615385,0.07240110004696843
p85_G,4.459598294193101e-07,27.28878226975211,0.29113120073679405,0.07145903129680346,9.3695843e-07,0.0,0.0,0.07251823379840532
p85_I,0.08552763868598873,2.9866689373368938,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,1.510894316540388e-06,24.620525417359495,0.11839210409765252,0.33921015929700654,0.00010620233,0.0,0.0,0.09154169314479868
p85_M,0.00015287959375753738,14.9129043599485,0.2783984314708336,5.160828366760563e-05,0.0,0.0,0.0,0.05569000795090025
p85_V,0.008595949615949535,7.046191074470362,0.27120846730459724,0.0004276530029059002,0.00021333675,0.0,0.0,0.05436989141199959
p86_F,2.543593774281733e-16,80.29173532490177,0.7650417342177694,0.024812164448973387,0.017820297,0.015308551680456693,0.0,0.16459654943125535
p86_M,0.012721618422307606,6.323080849138624,0.1600885419571043,0.023421021467580364,2.4489934e-06,0.0,0.46153846153846156,0.12901009479131478
p86_SLICATRY,0.003481444260390047,8.747544966630885,0.755087209638874,0.021937475074433138,7.147976e-08,0.009046356862496545,0.6923076923076923,0.29567576107265137
p86_V,0.005733462177443842,7.802972465862822,0.11451513422314019,0.0037477177055911075,0.0,0.004120845243519851,0.0,0.02447673943445023
p87_C,1.90133016113217e-12,56.57866300724353,0.01730399852566055,0.00023819567612617612,1.0206144e-08,0.0,0.0,0.00350844088158622
p87_I,0.19778690211968888,1.6699486367442034,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.8982111972209388,0.01640636155156855,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.03317454962929973,4.601498028034565,0.052541128904002615,0.0,0.0,0.0,0.0,0.010508225780800523
p87_T,3.385769485927259e-12,55.12077602413282,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p87_V,0.20535048278054027,1.6146146344418564,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.9894879066883387,0.00017403295844456662,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.028639981153959645,4.860623380333212,0.2790593557143795,0.0007383731079599322,6.4569817e-06,0.0,0.15384615384615385,0.08673006793004603
p88_I,0.000376777586645366,13.09498670131436,0.4336906149210652,0.0018618190821441429,5.418444e-06,0.002791149951492327,0.07692307692307693,0.10305441586432254
p88_L,0.47831106051420413,0.50464398451769,0.0,0.0,0.0,0.0,0.0,0.0
p88_S,0.01162093694790447,6.4891307838633185,0.243454885338421,0.0005248250108314978,0.0,0.0018754418408233873,0.0,0.04917103043801518
p88_T,0.06968810402253381,3.326659915404171,0.0,0.0,0.0,0.0,0.0,0.0
p88_V,0.01680812749749062,5.815469077301234,0.28258685950690227,0.00052358242162522,0.0001605763,1.1106110553894193e-05,0.15384615384615385,0.08742565563613841
p89_E,0.16837381709773738,1.9114656135950152,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,6.762198768822883e-06,21.400320080351392,0.07767163665454077,0.0009979497899602209,2.8445367e-05,0.0,0.0,0.015739606362341514
p89_G,0.026321676564959807,5.010308701401758,0.03848632076444687,0.00859386059195371,0.0,0.0,0.0,0.009416036271280116
p89_I,4.783390995457323e-07,27.134408784567864,0.11038517642264625,2.9590229271975956e-05,5.421815e-07,0.0,0.0,0.022083061766685716
p89_K,1.6194520530569604e-05,19.553546621854583,0.28148405210594357,0.026165488168840612,0.0,0.0,0.0,0.06152990805495684
p89_LAMN,0.7052829736351814,0.14345207026813078,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.01597048960303724,5.908212248279297,0.09277824583369562,0.0010955675123589228,0.0,0.0,0.0,0.01877476266921091
p89_V,0.09978884270762893,2.7347290422365753,0.0,0.0,0.0,0.0,0.0,0.0
p90_CNTP,0.00017150887448199356,14.67959369810522,0.5735861192638647,0.005701618489933601,0.015088458,0.005314512463571941,0.0,0.11993814156631073
p90_G,0.1301879114627034,2.3096085301462805,0.0,0.0,0.0,0.0,0.0,0.0
p90_M,0.013021612743014666,6.280401698972261,0.31976711134186125,0.04347742027562554,0.0,0.0,0.0,0.07264890632349737
p90_S,1.5253451478646824e-19,101.78147683136977,0.14455060673662695,0.0053653653840977445,3.963279e-05,0.0,0.0,0.029991120981881874
p91_F,0.00042233743535095906,12.866991615757973,0.012754699404149823,0.0028579411823946013,0.0,0.006882893799717841,0.23076923076923078,0.05065295303109861
p91_GAP,4.821753151887524e-05,17.278421135857432,0.2799737021014364,1.7856080281802822e-05,0.0,0.007034346065789957,0.0,0.057405180849501636
p91_I,1.6403300977365657e-06,24.442268458847575,0.5835939223756139,0.06519295803986871,0.001054153,0.0015137826518892453,0.0,0.13027096320602471
p91_S,5.640710287314368e-07,26.771837556690734,0.046788475974344115,0.006963012308417397,0.0,0.0,0.0,0.010750297656552301
p91_V,1.678912242700097e-19,101.4928995519883,0.14455060673662695,0.0053653653840977445,3.963279e-05,0.0,0.0,0.029991120981881874
p92_P,0.6565581431402401,0.1983368427183738,0.0,0.0,0.0,0.0,0.0,0.0
p92_S,0.0010053348882534325,11.150877861319906,0.44567638945438015,0.007622971558450237,0.002232538,0.0004386256270024074,0.0,0.0911941049420725
p92_T,1.9797686073209666e-16,80.9907557045412,0.04494912337796536,0.00031651092875308176,0.0,0.0,0.15384615384615385,0.039822357630574456
p93_I,1.3606823759021639e-08,35.142073004430735,0.12552016661745943,0.009385911658128946,0.0001726378,0.0018204972645844586,0.0,0.027379842667217175
p93_L,0.20514583232197234,1.6160798531834972,0.0,0.0,0.0,0.0,0.0,0.0
p93_M,0.7507937993931448,0.10114893382132363,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.014485148253846315,6.085835227570706,0.2979982892109213,0.02255310276882642,0.0,0.0,0.0,0.06411027839594954
p93_T,1.635999552381777e-05,19.53218128173486,0.08961701164558426,0.020590940248066906,0.00017022806,0.006420421184722541,0.46153846153846156,0.11566741253475883
p93_V,0.7646800354155445,0.0898543640855991,0.0,0.0,0.0,0.0,0.0,0.0
p94_C,0.03704468634221397,4.408285267225682,0.5101353598928647,0.018416843758811533,0.005156161,0.0034958854138266164,0.0,0.10744084997268535
p94_F,0.00012183278085011621,15.374810432528713,0.1505430951901642,0.023284346044284653,0.0,0.0,0.0,0.03476548824688977
p94_L,0.5747581017441816,0.3158440586235817,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.00915626136105634,6.929056043884715,0.11606939582340403,0.0040198903194107695,5.5307315e-05,0.0,0.0,0.024028918691573226
p94_S,1.0972598195060002e-10,46.5230008019745,0.1946797315169485,4.495448167294982e-05,0.0,0.0,0.0,0.03894493719972429
p94_T,0.003056667823469038,8.99599754416283,0.2524317658247853,0.0006106995210039322,1.4406413e-05,0.0,0.3076923076923077,0.11214983589029068
p94_V,4.080262758811612e-18,92.0565800834958,0.13552507188255103,0.26212519980880183,0.00041957072,0.004216597414576251,0.0,0.08045728796421915
p95_F,5.946066680594311e-20,104.6308912972722,0.5408135771139598,0.019032197189417628,0.00052956445,0.0902612402007282,0.9230769230769231,0.314742700406491
p95_I,0.9102707227932838,0.012733484220551311,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.5719064304682473,0.3205809497758123,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.09974106092195573,2.735505684181856,0.0,0.0,0.0,0.0,0.0,0.0
p95_TGA,0.23750985992929907,1.4038790146800306,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,1.1681495902145632e-14,69.84226073573642,0.1319490991230104,0.0044557641603688684,3.397019e-07,0.016034737999916795,0.0,0.030487988197038927
p96_I,0.8240898214538431,0.04954435081672397,0.0,0.0,0.0,0.0,0.0,0.0
p96_LFMNSA,0.011196386301187581,6.55757808232114,0.15759554152453314,0.0664192491684952,1.0137263e-06,0.0,0.0,0.044803160883869445
p96_T,0.02671544951072308,4.983931983907962,0.44132821020756424,0.02330770040561391,1.7602274e-07,0.0,0.0,0.09292721732718318
p96_V,0.9160115701319942,0.011150333661886103,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.9738981365740422,0.0010733143891250964,0.0,0.0,0.0,0.0,0.0,0.0
p97_C,0.08655584687450252,2.967016064616282,0.0,0.0,0.0,0.0,0.0,0.0
p97_N,4.9500966793305e-09,37.478352892535895,0.006692053092768569,0.49335605856952547,0.0,0.0055373297851274905,0.0,0.10111708828948429
p97_S,0.0032963027431686825,8.851783747105882,0.22362424593373442,0.005006703261014534,3.9575293e-06,0.0,0.0,0.045726981344812956
p97_T,0.022674824996099276,5.27624962970829,0.26169953109718813,0.012310561211876247,0.0009738097,0.0005541027561742298,0.15384615384615385,0.08587683171929697
p98_C,0.17564891843734592,1.847391509523161,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.004302155424526891,8.345189186408222,0.10444510951466782,4.7369056758006945e-05,0.0,0.0,0.0,0.020898495714285165
p98_Q,8.288098650354344e-13,58.69243938611816,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p98_S,7.913618014076112e-07,26.029555710442267,0.08862679729377027,0.002533887370130501,0.00010291676,0.013549463108658226,0.3076923076923077,0.0825010744452802
p98_TNL,0.3742970677918439,0.7929642032320228,0.0,0.0,0.0,0.0,0.0,0.0
p99_C,0.00040751865197610944,12.938280920874002,0.28601999843059234,0.00018019173981072585,0.0,0.005728052170180825,0.0,0.05838564846811678
p99_F,0.8454282407018892,0.0381082036746328,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,4.9138882308012664e-06,22.081025987059856,0.05297369843702053,0.0003962014255190381,9.567717e-07,0.0,0.0,0.010674171326850774
p99_L,0.471235961460978,0.5210933642196108,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.3662922672259279,0.8199989570019292,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,2.02295010423927e-14,68.37717302283451,0.19169048028370703,0.013253137837114085,0.0,0.0004920819359110184,0.0,0.04108714001134643
p99_V,0.014275265676728177,6.112450303632603,0.20864761303215926,0.0008024790197911374,1.6112639e-05,0.0,0.0,0.041893240938201966
p99_W,0.513306635802063,0.428880418729086,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.0001169459677894813,15.458293503564734,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p100_H,0.861567341504559,0.030488198439911383,0.0,0.0,0.0,0.0,0.0,0.0
p100_MKACW,0.45093724639837207,0.5705750851367967,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.432865208202325,0.6176655025651853,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,2.9515142590108608e-18,93.00013504314543,0.32714504187353605,0.7031853092969916,7.492529e-07,0.0004034118569039533,0.0,0.20614690245606165
p100_R,0.0003191144026221391,13.427602017584025,0.42393310609694346,0.0010977675436295332,0.0,0.016141682882978223,0.0,0.08823451130471024
p100_S,0.023014817753654503,5.24962795914203,0.5170985720545691,0.00150301888896385,1.2966769e-06,0.0,0.0,0.10372057752409496
p100_V,0.29105019253476616,1.1207955149507225,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,1.2810863600882212e-05,20.046975424268112,0.10009585651073667,0.01518195506364134,3.368721e-08,0.004607532105489189,0.0,0.02397707547341569
p101_E,0.0011653268627044198,10.861618215651829,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p101_G,0.14602428974572165,2.130183859794467,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.04491269268159706,4.073931630715211,0.23391665530797945,0.00014019217966393724,8.16368e-08,0.0,0.0,0.046811385824888405
p101_Q,0.046483877890274465,4.014643306624843,0.09060898070879869,0.0,0.0,0.0,0.0,0.01812179614175974
p101_R,0.008988898886303437,6.963250478915953,0.15387118012461462,0.048460590104319086,2.0548436e-05,0.022304189217661186,0.0,0.04493130157646175
p102_RFKHQA,0.6555047347110969,0.19964019628773316,0.0,0.0,0.0,0.0,0.0,0.0
p102_T,0.00021041199113616918,14.265901053988253,0.0405251720036939,0.0007609719495538495,0.0,0.0001195264318766268,0.0,0.008281134077024875
p102_Y,0.6468439218607573,0.21055149732869485,0.0,0.0,0.0,0.0,0.0,0.0
p103_LYI,0.00018471126468833427,14.529359072488994,0.5857751624828074,0.055080186832811295,0.04649007,0.03193259188235807,0.0,0.14385560213534537
p103_M,0.05099959765669154,3.8554271877717525,0.28999298864014245,0.014726028025972122,0.0012096071,0.0,0.0,0.06118572475622599
p103_W,1.1174722573602431e-05,20.335385521971933,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p104_F,2.66475797695777e-06,23.393835437473903,0.2644765035038347,0.002678527268586876,0.0,0.0,0.0,0.05343100615448432
p104_I,0.0025170502897463674,9.368389171453407,0.8319753069952815,0.004218438811942883,4.6781547e-06,0.0013634116729921654,0.7692307692307693,0.32135852097313916
p104_L,0.006467667013409148,7.576818564091786,0.2432297996304675,0.013449306042145469,0.0,0.0,0.0,0.0513358211345226
p104_S,0.270399659858772,1.2216107493044657,0.0,0.0,0.0,0.0,0.0,0.0
p104_V,0.010296403617738913,6.712017648331335,0.26722804517027776,0.006067013482569089,2.206764e-05,0.006106662954786073,0.7692307692307693,0.20973091169553898
p105_G,0.11659512012934628,2.4843690112220065,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,1.5770591372416293e-07,29.593908896155774,0.3857768439416014,0.01506403773615393,0.00024488295,0.0005383473491510874,0.6153846153846154,0.20340174547176432
p105_MTHRPAW,0.03141990687614985,4.697073089261394,0.07157686062511477,0.0021038707784951905,2.6322027e-06,0.000965097232680497,0.0,0.014929692167802582
p106_Y,0.16837381709773738,1.9114656135950152,0.0,0.0,0.0,0.0,0.0,0.0
