feature,p_value,score,rf,gbc,lgbm,mean
p59_L,0.001145895422084577,10.64613257524088,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p59_M,0.017843652964837364,5.632765654906328,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p59_S,0.8775025717440552,0.02377183036192014,0.0,0.0,0.0,0.0
p59_V,1.742411679263964e-21,95.5514314523878,0.01755711374632682,0.009486084356539894,0.0,0.009014399367622238
p59_W,1.0745787133432733e-14,61.88596079783605,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p59_Y,0.001097243101279094,10.727386807735654,0.01908995210334547,0.0009095219033614185,0.06164383561643835,0.027214436541048413
p60_DRWSHYFVN,0.2235769536628993,1.4833731535407864,0.0,0.0,0.0,0.0
p60_E,0.021402536218899468,5.312867603064629,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p60_K,4.590531420702009e-74,403.54738118935217,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p60_L,0.6939394695594112,0.15495629465000005,0.0,0.0,0.0,0.0
p60_M,3.4005251091273907e-07,26.414793760783528,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p60_Q,9.385434487312277e-20,86.83815166076094,0.006296727359929583,0.0013104049551832485,0.0,0.0025357107717042774
p60_T,9.286448441079457e-07,24.420121420326385,0.0006362067679574676,0.0013355296414946614,0.0,0.0006572454698173764
p61_G,1.177083931887001e-21,96.41345441764034,0.03519504653700221,0.0010456525197832765,0.0,0.012080233018928493
p61_I,5.3967511038602115e-05,16.466258574520513,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p61_Q,0.6934309124473125,0.15549927192965834,0.0,0.0,0.0,0.0
p61_R,0.011688345686174977,6.384443438241067,0.004388889016580396,0.00379395871127407,0.0,0.002727615909284822
p61_S,0.17387575461592117,1.852230966049022,0.0,0.0,0.0,0.0
p61_T,1.0472506454357e-07,28.76505392688463,0.00301080370294436,0.0007833670179141296,0.0,0.0012647235736194965
p61_V,0.9529224975316632,0.0034873942038564617,0.0,0.0,0.0,0.0
p62_D,0.06808207264124211,3.3369432147036293,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p62_G,0.6866791386090887,0.16281248901303033,0.0,0.0,0.0,0.0
p62_K,4.5872026889522554e-05,16.780428876600244,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p62_L,0.002141780006097642,9.480444654600051,0.008027304251543948,0.0007191185051060082,0.02054794520547945,0.009764789320709802
p62_M,2.2542126629987655e-72,392.2341200793125,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p62_QNSYFTI,0.02597065544635736,4.9749516799663684,0.0006738531665585381,4.81442383321945e-05,0.0,0.00024066580163024421
p62_R,0.45816911593207965,0.5508532877450246,0.0,0.0,0.0,0.0
p62_W,6.693323272945339e-13,53.222738276185595,0.012907212919672045,0.013130927294134462,0.0,0.008679380071268837
p63_G,2.9355083102635808e-64,339.34068755539016,0.2041085623540784,0.5121467224160082,0.0136986301369863,0.24331797163569094
p63_K,8.671144932304417e-10,38.44797950322939,0.013613892811214948,0.0008312564682547703,0.0,0.00481504975982324
p63_L,0.6934309124473125,0.15549927192965834,0.0,0.0,0.0,0.0
p63_N,3.841039349582312e-06,21.618430432500112,0.0021778280734665425,0.007962789920309956,0.02054794520547945,0.01022952106641865
p63_Q,0.009829018589128017,6.69501615838612,0.007266617837907594,0.003823596268971818,0.03424657534246575,0.01511226314978172
p63_R,0.13863662185899076,2.1970477509616586,0.0,0.0,0.0,0.0
p63_TSFPHEYA,0.11707533385959644,2.4608910918580214,0.0,0.0,0.0,0.0
p64_EIKRFYM,0.13853991325289403,2.1981261979335662,0.0,0.0,0.0,0.0
p64_L,0.09842480589960334,2.7367352911962413,0.0,0.0,0.0,0.0
p64_P,0.8697187214237265,0.026917020873643466,0.0,0.0,0.0,0.0
p64_S,3.0403243330824257e-22,99.39494205620616,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p64_V,1.4259046513277343e-09,37.435303287709075,0.03266666381712242,0.0021723705981204484,0.00684931506849315,0.013896116494578671
p65_D,0.041193775996846226,4.180403911069852,0.0030431772585785733,0.005710206645196064,0.0,0.0029177946345915456
p65_G,0.000489773930357006,12.246362256209155,0.014798024274597454,0.01076819604707727,0.0,0.00852207344055824
p65_QPENFY,0.1541039427248453,2.034685089436308,0.0,0.0,0.0,0.0
p65_R,0.043411265185054844,4.091221005990212,0.005131582179476996,0.0009649603604134684,0.00684931506849315,0.004315285869461205
p65_S,1.5565717556928707e-27,126.67837380952723,0.06271236112693178,0.0058694122562727,0.03424657534246575,0.03427611624189008
p65_T,9.867894458744832e-17,71.84126632548937,0.030580179510769356,0.0015399333725333079,0.0,0.010706704294434223
p65_V,0.3811797476273012,0.7676711829960422,0.0,0.0,0.0,0.0
p66_C,1.907117734936199e-21,95.35304407349028,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p66_D,8.006322801637139e-52,262.5880565023833,0.14084382575863585,0.0015389930679755122,0.0,0.047460939608870455
p66_G,0.10287937066184943,2.665922649054026,0.0,0.0,0.0,0.0
p66_K,0.00011721911877160238,14.972490655066615,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p66_LVRETN,0.05647603966862025,3.6476555010351475,0.003404215528887553,0.00206094174185778,0.0,0.0018217190902484442
p66_P,0.47510936523156977,0.5105100484229541,0.0,0.0,0.0,0.0
p66_Q,0.6934309124473125,0.15549927192965834,0.0,0.0,0.0,0.0
p66_S,9.953154038421552e-12,47.61886289303911,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p67_K,8.770609657981819e-07,24.533330489956025,0.00195712419091323,0.0002784840088253172,0.00684931506849315,0.0030283077560772326
p67_L,0.2905443568237065,1.1184545438491158,0.0,0.0,0.0,0.0
p67_P,4.496165735550354e-55,282.1617078529742,0.05549727300700368,9.890920232629637e-05,0.00684931506849315,0.020815165759274376
p67_R,0.47258318068007543,0.516378338957163,0.0,0.0,0.0,0.0
p67_SWENFIQ,0.9352333890441362,0.006607367008796862,0.0,0.0,0.0,0.0
p67_V,0.8697187214237265,0.026917020873643466,0.0,0.0,0.0,0.0
p68_E,3.408307061412895e-11,45.078753989121594,0.006545361954744116,0.007155372610505196,0.02054794520547945,0.01141622659024292
p68_F,8.48140521591154e-07,24.599765938489394,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p68_P,0.20962194044244137,1.5763612000849079,0.0,0.0,0.0,0.0
p68_R,0.0038374558227568514,8.4042025682056,0.00015791367175087872,0.04228007665100563,0.0136986301369863,0.01871220681991427
p68_W,7.576925953851084e-12,48.183087485752445,0.0032732453130583043,0.001154393064076777,0.0,0.001475879459045027
p68_Y,0.9821670115472709,0.0004999074458117706,0.0,0.0,0.0,0.0
p69_E,1.7386737721885805e-22,100.62873984623081,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p69_K,6.62990702330814e-28,128.6202595266878,0.016936864903821458,0.0005427901904354949,0.00684931506849315,0.008109656720916701
p69_Q,1.902302038717451e-05,18.4884275424762,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p69_R,0.002745178871484229,9.021021748479919,0.011891009687640694,0.012787012554522605,0.03424657534246575,0.019641532528209684
p69_Y,0.8697187214237265,0.026917020873643466,0.0,0.0,0.0,0.0
p70_I,0.04033127879214024,4.21646509073132,0.0005590955700835937,0.004316051198443238,0.02054794520547945,0.008474363991335427
p70_K,3.714141145227643e-72,390.79069126443875,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p70_L,0.0067582818143884955,7.371299307104629,0.03805994572676042,0.0011350726073178247,0.0136986301369863,0.017631216157021515
p70_M,1.0478311562827487e-05,19.65145970052847,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p70_R,1.4965102555104044e-12,51.54764014281422,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p70_T,0.02448541239407159,5.077543432392397,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p70_YSPVDQG,0.018744751552337485,5.545901614247217,0.008025793703241472,0.011927144412933884,0.00684931506849315,0.008934084394889503
p71_F,1.591533848165973e-53,272.79206475356074,0.25392776666763983,0.0010564094004861743,0.0,0.08499472535604201
p71_I,0.033429003169782444,4.538033372557058,0.0334871233542972,0.00016872024510391283,0.0,0.011218614533133706
p71_S,6.824871978203403e-10,38.93607208491479,0.01879735618757606,0.03228585632345105,0.00684931506849315,0.019310842526506753
p71_V,0.18037171914485034,1.7974377531739802,0.0,0.0,0.0,0.0
p71_Y,1.3874588499717716e-06,23.62569732365448,0.00048196509679134984,4.9851835205007884e-05,0.00684931506849315,0.0024603773334965027
p72_L,0.0583992832439157,3.5917010832268486,0.006990237574561943,0.019269833566861096,0.0,0.008753357047141013
p72_N,0.00013349015906734594,14.723127642446093,0.011075078365866962,0.005080596196561525,0.2191780821917808,0.07844458558473644
p72_P,0.031445755353362685,4.643434209877011,0.00702922289737668,0.0012722542906627408,0.00684931506849315,0.005050264085510857
p72_TSVHIM,0.05945946257939125,3.5616889229875928,0.010988305990391928,0.00045195470341704343,0.00684931506849315,0.006096525254100708
p72_W,0.0008783768706401133,11.144805184382243,0.004264871299093691,0.00037803355846748006,0.0,0.0015476349525203905
p72_Y,0.0015943747075852664,10.029178677995171,0.07750447302299104,0.0013335801243288972,0.0136986301369863,0.030845561094768745
p73_GYSHWM,0.019130151488954066,5.510061428415081,0.003977654558513936,0.003881763004860183,0.00684931506849315,0.004902910877289089
p73_I,2.147736188599567e-05,18.25232425969526,0.0029253948018556227,0.00077824404410811,0.0,0.0012345462819879109
p73_L,0.7199389910518914,0.128634387010299,0.0,0.0,0.0,0.0
p73_T,0.045563315204827294,4.009146261444011,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p73_V,4.73067043799997e-21,93.36014143319899,0.0038212682249052807,0.00677261179334882,0.0,0.0035312933394180336
p74_CPNE,9.069937634429454e-09,33.68422765783819,0.006053255321099981,0.000699466639766645,0.0,0.0022509073202888756
p74_I,8.691770160557042e-52,262.3751166841145,0.005427894285966902,0.3063600094893892,0.00684931506849315,0.10621240628128308
p74_L,1.6461926447262958e-05,18.770019506850858,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p74_M,0.021722216083833484,5.286881348830409,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p74_S,0.0012907813206141444,10.423401939636353,0.0002717475353406478,0.0,0.0,9.058251178021594e-05
p74_T,1.4965102555104044e-12,51.54764014281422,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p74_V,0.05285403818019159,3.7587550790490534,0.002341118363553677,0.002304692367897986,0.00684931506849315,0.0038317085999816044
p75_L,6.947710699882871e-08,29.586746598827077,0.004725322121643851,0.0029798090664947736,0.03424657534246575,0.013983902176868125
p75_M,0.06312982451297788,3.462024141396338,0.0,0.0,0.00684931506849315,0.00228310502283105
p75_S,6.495067847831159e-09,34.35934699417402,0.009737668961765375,0.003609988054939673,0.0273972602739726,0.01358163909689255
p75_T,5.861445113195788e-40,193.96847111685943,0.004078307055958346,0.0012913372148673288,0.0547945205479452,0.02005472160625696
p76_G,0.03648563545449319,4.387771845733335,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p76_GAP,0.4475910627949443,0.5772666436134434,0.0,0.0,0.0,0.0
p76_I,7.869300452131749e-09,33.97120988808252,0.033703280570263,0.00408911046255019,0.0273972602739726,0.021729883768928596
p76_LCFSMP,0.003952377088050781,8.350051182721371,0.0018202569653761062,4.1233900785414375e-05,0.00684931506849315,0.002903601978218224
p76_T,2.4028010588990262e-70,378.80241777144533,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p76_V,1.309508106305873e-13,56.631311181011824,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p77_F,0.10128643943844398,2.6908525845634155,0.0,0.0,0.0,0.0
p77_G,1.4965102555104044e-12,51.54764014281422,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p77_I,0.9522924012614619,0.0035814835222051904,0.0,0.0,0.0,0.0
p77_L,2.3809718354928968e-26,120.49913176419182,0.03070703213733106,0.00963189921815657,0.1780821917808219,0.07280704104543652
p77_MAYQR,0.7193520855641492,0.12919797258731397,0.0,0.0,0.0,0.0
p77_V,0.0022330272656560343,9.403087687708886,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p78_M,2.041425050703439e-21,95.2035958840401,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p78_V,6.509290813624046e-12,48.49743557152475,0.00847034357106702,0.003028924706695342,0.00684931506849315,0.006116194448751837
p79_P,1.6128531866328612e-35,169.39846170422783,0.002583167125528228,0.01031517121758923,0.00684931506849315,0.006582551137203536
p79_S,1.4965102555104044e-12,51.54764014281422,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p79_T,0.03559389739108819,4.430203559836867,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p79_V,0.005486885922659215,7.750200432795647,0.014230311656440007,0.05321390701235842,0.0,0.022481406222932807
p80_FLTWHD,0.6996137874838502,0.14897205554203571,0.0,0.0,0.0,0.0
p80_G,5.369243375211727e-07,25.506715129918554,0.010073231500812208,0.047163946862395514,0.00684931506849315,0.02136216447723362
p80_I,0.7840806233752496,0.07512514891258883,0.0,0.0,0.0,0.0
p80_K,4.274979409010069e-23,103.73362929402496,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p80_S,0.7661448933325745,0.08851465081577255,0.0,0.0,0.0,0.0
p80_V,0.0033828141756462034,8.635965355335609,0.008773316144013958,0.0058205632273910885,0.0136986301369863,0.009430836502797116
p81_I,2.1840265624716595e-06,22.729985249244148,0.04820111669120544,0.05060707282550628,0.2054794520547945,0.10142921385716874
p81_S,0.00021523756154166444,13.809200596290998,0.041713115593024,0.008497029760283135,0.1232876712328767,0.05783260552872795
p81_V,0.7220188422368228,0.12664835802282445,0.0,0.0,0.0,0.0
p81_W,0.8182758036494916,0.052822993706572896,0.0,0.0,0.0,0.0
p82_I,1.473760441755538e-23,106.0977408416741,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p82_S,0.00020837262688445363,13.871083253857531,0.05560672813107231,0.0011055524920212105,0.0547945205479452,0.037168933723679576
p83_F,2.747001066918825e-07,26.83975758741734,0.06240570391854583,0.003996784683120756,0.1232876712328767,0.0632300532781811
p83_G,0.7417492978053621,0.10866415552616761,0.0,0.0,0.0,0.0
p83_I,0.4186017872258301,0.6548583147588507,0.0,0.0,0.0,0.0
p83_SLTM,5.936443376233835e-09,34.541316567569645,0.0035965169749278495,0.0036571529285524514,0.0,0.002417889967826767
p84_E,6.395017324107993e-22,97.75599159526591,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p84_FISM,0.051270610311050076,3.8098883570063458,0.016316330140699692,0.0007804998576897863,0.0,0.005698943332796493
p84_L,0.00013567797215414623,14.691960979453603,0.00797410298068131,0.011224133996829467,0.00684931506849315,0.008682517348667975
p84_T,2.9146053830567273e-68,365.1487822746723,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p84_V,6.093199808861921e-13,53.418561868211114,0.01602183454793771,0.0003384651496281687,0.0,0.00545343323252196
p84_W,0.048652151050467975,3.8982311203878104,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p84_Y,0.6886934946411429,0.16061022029344554,0.0,0.0,0.0,0.0
p85_FYITENKR,1.3610567764659836e-18,81.04214065422232,0.008104588048066264,0.0007654201418067292,0.0,0.002956669396624331
p85_H,0.07264468975966236,3.230043197359866,0.0,0.0,0.0,0.0
p85_L,4.243406378921828e-05,16.93115824359432,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p85_M,3.210958192843197e-65,345.48656468515867,0.1421663658391549,0.7648689542956016,0.0273972602739726,0.3114775268029097
p85_S,0.005784817473303994,7.653900634037661,0.007994059018318574,0.0007591290559904768,0.03424657534246575,0.014333254472258269
p86_L,8.041878571876349e-06,20.16900811513646,0.0006362067679574676,0.0013355296414946614,0.0,0.0006572454698173764
p86_Y,3.1735719194183043e-15,64.46248709909047,0.0259808513689168,0.017115031721981967,0.0547945205479452,0.032630134546281324
p87_F,0.008000585640929656,7.065848192566046,0.005709707349489983,0.0025724076380146694,0.00684931506849315,0.0050438100186659335
p87_L,6.598639517464355e-38,182.54170309045696,0.047071969202812335,0.0010909050379315313,0.00684931506849315,0.01833739643641234
p87_M,0.03380047698769523,4.519020146801444,0.011789514279894353,0.0024310791184833924,0.00684931506849315,0.007023302822290298
p87_T,0.0012907813206141444,10.423401939636353,0.0002717475353406478,0.0,0.0,9.058251178021594e-05
p87_V,0.0006745429847023135,11.641762005530449,0.009349012297728939,0.00010723816420741014,0.08904109589041095,0.032832448784115766
p87_Y,2.6730002211097777e-05,17.827139846075568,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p88_E,1.6865054673653702e-23,105.7980631270013,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p88_G,1.4090290129004672e-09,37.45952228297057,0.05280725239445743,0.005312566327234796,0.0,0.019373272907230742
p88_L,0.5474801475630255,0.36213349827948177,0.0,0.0,0.0,0.0
p88_R,0.5181144276798011,0.41798480262842036,0.0,0.0,0.0,0.0
p88_S,4.4324745345181616e-49,246.33219992279365,0.16059827468208973,0.0002910691007229402,0.0,0.05362978126093756
p88_V,2.0590935490801654e-12,50.88435501227091,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p88_Y,0.028352430978220582,4.822550721560248,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p89_F,5.633391581084874e-21,92.97754608244968,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p89_I,0.7980717722823191,0.06549583961892103,0.0,0.0,0.0,0.0
p89_L,5.372336721426863e-07,25.505571309496066,0.0009460932723165653,2.425175937772403e-05,0.0,0.0003234483438980964
p89_M,7.250577983084854e-08,29.50123708421801,0.012099638958117729,0.02438102809942273,0.0,0.012160222352513487
p89_Q,5.700558794556471e-05,16.360480506405178,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p90_F,0.10517207497999273,2.6307741815351577,0.0,0.0,0.0,0.0
p90_L,2.168573072225386e-80,446.776524954902,0.3648295385188652,0.5549249120462311,0.0273972602739726,0.3157172369463563
p90_R,0.02928622531062914,4.766412076732953,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p90_TKDWYVSIG,6.336549182658589e-10,39.08749676226302,0.014013463258162676,0.0,0.07534246575342465,0.02978530967052911
p91_F,0.5909398374851913,0.2890925218755612,0.0,0.0,0.0,0.0
p91_G,0.23426088204190307,1.4167629519571332,0.0,0.0,0.0,0.0
p91_I,0.06312982451297788,3.462024141396338,0.0,0.0,0.00684931506849315,0.00228310502283105
p91_L,1.790527086052434e-27,126.3601642490453,0.016569683330461518,4.26744100181177e-05,0.0,0.005537452580159878
p91_N,0.0014148557175233621,10.251964683162724,0.009043403479269988,0.00027238028154170127,0.0,0.0031052612536038963
p91_Q,1.1722660436055152e-06,23.958968168703223,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p91_S,5.021142729417497e-06,21.092179614273324,0.01889612639751094,0.02181958993210673,0.0,0.013571905443205889
p92_D,0.9235046516850388,0.009225186160516713,0.0,0.0,0.0,0.0
p92_G,4.8321006926345413e-26,118.90236982477813,0.014998312673917238,0.0004370791194755024,0.0,0.00514513059779758
p92_N,2.668192119961928e-05,17.83063601210375,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p92_P,1.6865054673653702e-23,105.7980631270013,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p92_S,0.7126154627376033,0.13576695899864577,0.0,0.0,0.0,0.0
p92_V,0.019258751169782,5.4982684539852515,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p93_GAP,2.8285865241803324e-15,64.70604047633087,0.0026649817477611163,0.0009648686932658097,0.0,0.0012099501470089753
p93_L,2.713412645862062e-07,26.864267467403067,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p93_W,1.6554615285182307e-08,32.46988386245156,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p94_E,0.059477454353958646,3.561184532021246,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p94_F,0.1355362054457429,2.2320493127357808,0.0,0.0,0.0,0.0
p94_I,0.7883846406131463,0.07208760233599812,0.0,0.0,0.0,0.0
p94_NGLHAMS,0.04384744346077648,4.074244384841104,0.002990317108202942,5.122762648201388e-05,0.0,0.0010138482448949853
p94_Q,0.9819161944048053,0.0005140709473532566,0.0,0.0,0.0,0.0
p94_T,4.786697432127334e-16,68.47548995041426,0.0013623781949416642,0.007231129600576409,0.0,0.0028645025985060244
p94_V,0.0005717688792519365,11.953702317257616,0.003028215991121249,0.0013438308501037466,0.0136986301369863,0.006023558992737099
p94_Y,4.616776832857211e-75,410.2683578639408,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p95_DTRNYIF,0.17778838489152463,1.818950651043182,0.0,0.0,0.0,0.0
p95_E,0.5715768293609838,0.32029365131597554,0.0,0.0,0.0,0.0
p95_G,4.89333480070225e-06,21.142789535932394,0.00411472871652985,0.0020012762139501885,0.0,0.0020386683101600127
p95_Q,0.021867022984332872,5.275240524732454,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p95_S,0.0003692767951581838,12.781607451404343,0.006033049458517348,0.0008881243737069647,0.02054794520547945,0.009156373012567921
p96_GAP,7.08223329425444e-36,171.3547418871942,0.16915315891306731,0.041033723222795485,0.00684931506849315,0.07234539906811864
p96_K,0.06312982451297788,3.462024141396338,0.0,0.0,0.00684931506849315,0.00228310502283105
p96_L,1.0144968369902032e-49,250.1057620231723,0.16059827468208973,0.0002910691007229402,0.0,0.05362978126093756
p96_MYDNFIG,0.051482623050736524,3.80294556455348,0.0008460504917092739,0.00030939138584846256,0.00684931506849315,0.0026682523153502957
p96_S,7.327592714721264e-06,20.35111279032784,0.006256372120080106,0.007478774512042842,0.0,0.004578382210707649
p96_T,0.6886546781281535,0.16065249334193565,0.0,0.0,0.0,0.0
p96_V,0.00519275961973792,7.850660451813614,0.0015039812499878836,0.00024307627540430914,0.02054794520547945,0.007431667576957214
p97_G,0.021402536218899468,5.312867603064629,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p97_GAP,4.839064255823971e-36,172.26135507305088,0.16915315891306731,0.041033723222795485,0.00684931506849315,0.07234539906811864
p97_IQADS,0.12314593424789747,2.381455167914145,0.0,0.0,0.0,0.0
p97_L,0.0032301234537056283,8.72099101876354,0.00811566907336976,0.0014304006519176846,0.0,0.003182023241762482
p97_T,2.7001497304032638e-48,241.72568177707194,0.16059827468208973,0.0002910691007229402,0.0,0.05362978126093756
p97_V,0.08768140941923996,2.922994933131877,0.0,0.0,0.0,0.0
p97_Y,0.5343662059743717,0.38638879819086175,0.0,0.0,0.0,0.0
p98_D,0.04209106663751238,4.143721636194112,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p98_E,0.8684825017525837,0.027434992253218656,0.0,0.0,0.0,0.0
p98_IRLPKSF,0.4873568150296361,0.48276682042491714,0.0,0.0,0.0,0.0
p98_M,3.1457896772376762e-77,424.9893898756133,0.3402805608893674,0.00070463280016964,0.0273972602739726,0.12279415132116989
p98_Q,0.9249088100792497,0.008888619980145823,0.0,0.0,0.0,0.0
p98_T,5.123758222958597e-19,83.15492714437907,0.011197523076256188,0.025775676769054175,0.0,0.012324399948436787
p98_V,0.7740648193586668,0.08245577490984528,0.0,0.0,0.0,0.0
p98_W,1.4965102555104044e-12,51.54764014281422,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p99_F,1.2583600012735421e-17,76.2520271910049,0.004927634755968385,0.00220006626594183,0.0136986301369863,0.006942110386298839
p99_ITYK,0.47581435279314555,0.5088814096309665,0.0,0.0,0.0,0.0
p99_L,0.7022899927161181,0.14619662564634767,0.0,0.0,0.0,0.0
p99_M,1.3181282279491424e-05,19.203357019056792,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p99_S,0.18654025779117564,1.7474820345123356,0.0,0.0,0.0,0.0
p99_V,9.501683744343085e-19,81.81871989018971,0.003940535861182021,0.0005654222463471564,0.0,0.001501986035843059
p100_D,0.014093656166452077,6.050724562244769,0.006214833906025804,0.0008073944498308916,0.0136986301369863,0.006906952830947666
p100_E,0.5860255159812489,0.2968147430933751,0.0,0.0,0.0,0.0
p100_N,4.1902803342780576e-05,16.955542602183687,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p100_P,0.00044556763388017286,12.425466540728292,0.010705186034571377,0.05769351975579278,0.0136986301369863,0.027365778642450152
p100_Q,0.20353318581338162,1.6192672472501755,0.0,0.0,0.0,0.0
p100_S,0.08810351976598439,2.9152180090554274,0.0,0.0,0.0,0.0
p100_V,0.056918077140954405,3.634617468624167,0.0014176329979368812,0.0007748090384278323,0.0,0.0007308140121215712
p101_E,3.95232944618011e-08,30.718655420783943,0.01764668044258674,0.008338766113465967,0.06164383561643835,0.029209760724163685
p101_F,7.894149588319001e-75,408.6955226052066,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p101_GAP,3.1167941046781436e-06,22.029392361288274,0.002187082868296104,0.0019275364814177614,0.00684931506849315,0.0036546448060690052
p101_IDGPSQ,0.7228877926127919,0.12582376099368572,0.0,0.0,0.0,0.0
p101_L,0.11822371306363812,2.445518997632764,0.0,0.0,0.0,0.0
p101_N,0.9266660743809372,0.00847630442714234,0.0,0.0,0.0,0.0
p101_T,0.02923742647246467,4.769299271129102,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p101_V,2.8309580864859655e-10,40.7333714023258,0.006124738624388494,0.0011155473152981092,0.0,0.0024134286465622014
p102_R,0.3811708387993755,0.7676999202488711,0.0,0.0,0.0,0.0
p102_TNGDSLW,2.2464303942813793e-18,79.96055376832513,0.003508207178798407,8.530749907987174e-05,0.00684931506849315,0.0034809432487904763
p102_V,1.472353317039175e-06,23.508328902113327,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p103_G,2.1505406080693295e-10,41.29593288041542,0.002728718403550018,0.008113183732936177,0.00684931506849315,0.0058970724016597816
p103_GAP,0.020132894869629804,5.4202061754487385,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p104_H,4.2919225477182385e-07,25.951710186674042,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p104_K,0.6518393236212459,0.2037296243712366,0.0,0.0,0.0,0.0
p104_M,0.03994861258331263,4.232725024138946,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p104_NSGTAQE,0.10829798980196732,2.584184388135717,0.0,0.0,0.0,0.0
p104_R,4.78763842511178e-07,25.73446601194633,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p104_V,0.7441493443457785,0.10658074263395029,0.0,0.0,0.0,0.0
p105_GAP,0.0010161809873502697,10.871243844346555,0.013650536301838354,0.0002833380467132755,0.0,0.004644624782850543
p105_Y,3.476274718628431e-05,17.317367889046746,0.009142884609139978,0.00236056099191564,0.0,0.0038344818670185397
p106_F,2.626253376698886e-05,17.86140318139485,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p106_GAP,0.0029994117258830785,8.85755784405868,0.013650536301838354,0.0002833380467132755,0.0,0.004644624782850543
p106_Q,0.04144822587978422,4.169916925063658,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
