feature,p_value,score,lgbm,rf,BayesianRidge,gbc,Adaboost,mean
p75_W,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p75_Y,3.912911330687313e-08,33.16250555779497,0.0,0.007932889224953759,0.07119888289060267,0.26061637055971293,0.0,0.06794962853505387
p78_V,1.712956629332836e-09,40.593875782984796,0.0,0.003419684489334954,0.01148923847095408,3.216676433918427e-05,0.0,0.0029882179449256434
p80_L,3.435256114011024e-69,888.3117556709567,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p80_V,1.4167497491642926e-09,41.0546337310143,0.0,0.0014255979379297849,0.03933521073906091,0.004538381724209486,0.0,0.009059838080240036
p81_S,1.2634200973372998e-55,561.9511802294762,0.0,0.19774235424586792,0.12299843294955698,0.039431603100766925,0.0,0.07203447805923836
p81_TV,0.09923787641119071,2.747891372736767,0.0,0.0,0.0,0.0,0.0,0.0
p82_F,4.578358596871976e-09,38.225925224311716,0.0,0.0038699146706894037,0.10264132272741962,0.001283887563153489,0.0,0.021559024992252505
p82_I,0.0637096093769627,3.48367083003473,0.0,0.0004948512147389992,0.01612442650718534,6.498455037337493e-05,0.0,0.003336852454459543
p82_L,5.04243102908149e-21,116.75822986966514,0.0,0.0539679262085778,0.23046146481789345,0.0026837314172536712,0.0,0.05742262448874499
p82_V,3.354035933190919e-27,168.75067156169374,0.08695652173913043,0.007451640455511042,0.04006856955384057,0.419624187576548,0.0,0.110820183865006
p83_G,2.144903430671419e-25,152.62855675430504,0.0,0.0023527164232733213,0.007854038770090093,0.5810470188907105,0.00041551968065071346,0.11833385875294493
p83_S,0.004781797350311868,8.175241665244288,0.0,0.004645161695344542,0.012862474238932097,0.0006985591202761836,0.0,0.0036412390109105642
p84_G,9.819750435279553e-32,212.9189340520593,0.0,0.16412265703503245,0.19988957236012833,0.10166527226621262,0.0024934444376645943,0.0936341892198076
p84_N,0.20919102550987728,1.5891097460968717,0.0,0.0,0.0,0.0,0.0,0.0
p85_HSTM,0.3885596289139489,0.7472940891179448,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,9.496025324384728e-39,293.0178961574501,0.0,0.2655871570760568,0.07944520845622388,0.006183626163301118,0.0,0.07024319833911635
p86_F,3.607914243107784e-12,56.13110910681379,0.0,0.0022668779951905546,0.13775975883989414,0.00021633414455587724,0.0,0.02804859419592811
p86_I,0.5156043455910738,0.4244611348833025,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,2.0312007811544822e-31,209.6630201626098,0.0,0.09112202313530943,0.00548616494308152,0.020833325373329898,0.0,0.023488302690344166
p86_VGW,0.772714371390343,0.0836884559697883,0.0,0.0,0.0,0.0,0.0,0.0
p87_F,4.31508736032105e-34,238.1412582835296,0.8695652173913043,0.15324847330683095,1.0,0.022326392548082587,0.026405853852158066,0.41430918741967515
p87_L,0.014349825498973484,6.120523052263515,0.0,0.01227737818446776,0.08845845529532681,0.00874546508681689,0.0006789236504381132,0.022032044443409917
p87_M,1.0392741769051847e-15,78.59323296376769,0.08695652173913043,0.002306721368082854,0.08610746765187417,0.12070179273979598,0.0,0.059214500699776684
p87_SARY,0.000763043071060495,11.753091469709855,0.0,0.036588890986275394,0.677290082473205,0.03042514727321489,0.008763934673739622,0.15061361108128696
p87_V,0.3821065881619392,0.7679154080948267,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,5.30912856546883e-32,215.69583591580485,0.0,0.036762577223253975,0.028068757278771856,0.00018628176537625906,0.0,0.013003523253480417
p88_ISD,0.2814706140164228,1.1674242117736717,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,1.1242816843500162e-07,30.7241146589307,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p88_V,4.3057833297410905e-09,38.37288861245807,0.043478260869565216,0.06202073543913964,0.043810221268511966,0.0006553246157550597,0.0,0.029992908438594378
p89_C,0.024723247022741437,5.134525922124367,0.0,0.0009705105971595292,0.060066173082624026,0.10129325118729055,0.0,0.032465986973414816
p89_F,1.4582097843889774e-06,24.94850299369172,0.043478260869565216,0.00017139756160561236,0.08459895802532415,0.0001328976905924984,0.0,0.025676302829417498
p89_I,4.1238750195344403e-29,186.69603503389888,0.043478260869565216,0.0020946775676228212,0.15933824522488238,0.006035145091265002,0.0002874286590640136,0.04224675148247989
p89_L,0.21804275533329687,1.5285696895956533,0.0,0.0,0.0,0.0,0.0,0.0
p89_TGSM,0.02651970467370929,5.009159050013227,0.0,0.007397464679013093,0.19628298878778172,0.0009178437963384536,0.0,0.04091965945262665
p89_V,1.2133850194831677e-05,20.331227504624238,0.0,0.010515827786509795,0.1463440906740403,0.006804118034900865,0.004884192558994731,0.03370964581088914
p90_G,1.0603671134475625e-08,36.2268419192839,0.0,0.003419684489334954,0.01148923847095408,3.216676433918427e-05,0.0,0.0029882179449256434
p90_I,2.985506701787837e-05,18.414006049541012,0.0,0.02133316877567188,0.008131632626614817,0.0011173606188342577,0.0,0.006116432404224191
p90_V,0.8276809691098168,0.04753024654790624,0.0,0.0,0.0,0.0,0.0,0.0
p91_G,2.540640454419441e-15,76.01979665750923,0.08695652173913043,0.02141426452793316,0.07256241210730746,0.0005202273036584452,0.0002860015336144905,0.036347885442328795
p91_S,1.567870954641177e-50,467.3892399215729,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p92_I,8.990071138524726e-05,16.104706084325887,0.0,0.0009977719348376972,0.1668501931943902,0.0002532672998153064,0.0,0.03362024648580864
p92_S,0.000277415324546691,13.78969007629685,0.0,0.028519261078334922,0.035835553596478845,0.0004598622275725324,0.006517415674191575,0.014266418515315576
p92_V,1.5661973817041433e-43,357.12299209041345,0.08695652173913043,0.1515014576464349,0.017074268070658587,0.0667978747087823,0.00021747193045925948,0.06450951881909309
p93_PL,0.3908701328138281,0.740029552218421,0.0,0.0,0.0,0.0,0.0,0.0
p93_S,2.2353368573406395e-05,19.027215697423536,0.0,0.03551590406374164,0.16634415617519394,0.001976695581484354,0.0,0.04076735116408399
p93_T,9.31810825553102e-64,742.9706259025213,0.08695652173913043,0.5601790744042374,0.1702229773695964,0.010332600823836455,0.2413740490633214,0.21381304468002443
p94_LQA,0.012922773283753549,6.31295832426812,0.0,0.00838573690003097,0.0490836136939454,4.357238743273122e-05,0.0,0.01150258459628182
p94_P,0.0002836176250447409,13.744744755502069,0.0,0.011330636129744734,0.125210083540793,0.006973469899325431,0.0,0.02870283791397263
p94_T,0.003452108886635986,8.79824161671033,0.43478260869565216,0.018749282976177502,0.5931937985284927,0.01072314976439394,0.010739199818266171,0.21363760795659653
p94_V,0.01044118133070251,6.707070541433261,0.08695652173913043,0.004166219795558181,0.12106551823656928,0.00368448522687005,0.0005843582287805215,0.04329142064538169
p95_S,6.969090095847849e-06,21.525499324157614,0.0,0.0002497331115556112,0.15025985969640054,0.016379814960960585,0.0,0.033377881553783344
p95_T,2.742129525722903e-20,111.135962911194,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p95_V,3.435256114019899e-69,888.3117556709243,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p96_I,0.0023630466471104765,9.529988547852925,0.0,0.0019591453873650786,0.11325163839496986,0.00182971312958472,0.0,0.02340809938238393
p96_L,0.0003247149385415807,13.470095646457677,0.0,0.0005873763195428455,0.009230985480910739,0.00014410429636776032,0.0,0.001992493219364269
p96_M,0.005790067582687041,7.812163693787518,0.0,0.0006657196985001136,0.1438593083719217,0.0003172863345735299,0.0,0.02896846288099907
p96_V,9.172845874031105e-07,25.97791165525588,0.0,0.0002879994147706884,0.05146934057045748,0.0002357086728166338,0.0,0.01039860973160896
p97_I,0.00041082955016320284,12.994391325028177,0.0,0.004043212128267286,0.08019488664254017,0.0013936082765024138,0.0005419675886281818,0.01723473492718761
p97_T,0.027786979856353786,4.925970608970324,0.0,0.0017362062643022692,0.1272208748095297,0.0011378856661608426,0.0,0.026018993347998565
p97_V,1.774412765092365e-05,19.51859743833687,0.08695652173913043,0.012371599264574212,0.2020998777681423,0.0033032693009765537,0.0,0.060946253614564704
p97_Y,2.3344064661066448e-11,51.29602714595344,0.0,0.00814184990105115,0.05009505908071952,0.0005988449754620432,0.0,0.011767150791446543
p98_N,1.1242816843500162e-07,30.7241146589307,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p98_S,5.325104500341051e-07,27.194240479489025,1.0,0.0037816847753368524,0.3548673770361172,0.0038313598950594848,0.00036706993118688935,0.27256949832754007
p98_T,5.3079778119094596e-11,49.20432697705502,0.0,0.004123059551601403,0.1314310989619047,0.0025707671889975735,0.0016339280666812176,0.02795177075383698
p99_CN,0.774466496827375,0.08236704760932892,0.0,0.0,0.0,0.0,0.0,0.0
p99_F,0.34058095242545827,0.913392605588729,0.0,0.0,0.0,0.0,0.0,0.0
p99_Q,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p99_S,1.5737596538437773e-05,19.77466139666935,0.0,0.0012710075033140586,0.03368301169733772,3.816479306900586e-06,0.0,0.006991567135991738
p100_F,0.09292282433297933,2.855198974370647,0.0,0.0,0.0,0.0,0.0,0.0
p100_I,1.9956262474843126e-05,19.268367468944703,0.0,0.0006028978523407407,0.0833495128741273,8.229316388328698e-05,0.0,0.016806940778070267
p100_L,0.1386584371361186,2.2136470156329984,0.0,0.0,0.0,0.0,0.0,0.0
p100_M,0.0051587692664462285,8.030993361067436,0.4782608695652174,0.0008310068840701742,0.1600918990920884,0.005408596702934048,0.0,0.128918474448862
p100_S,3.409425473199702e-15,75.1791200188345,0.0,0.004139948375836806,0.019928479733683918,9.50534712285793e-05,0.0017006357109522188,0.005172823458340305
p100_V,0.01592961217760521,5.9294418745521,0.0,0.0015014107068938257,0.1744762300107976,0.0004988575195739011,0.0,0.035295299647453066
p100_W,0.021733697020611873,5.36597101227454,0.0,0.00039856548979781697,0.03971241557375954,0.0001888528618071063,0.0,0.008059966785072894
p101_N,0.09819445299025585,2.765094906690324,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,1.6742659256466815e-17,90.84636677112378,0.0,0.00012897286182624176,0.14645296875708955,0.00023253807528566075,0.000862937571276171,0.029535483453095528
p101_R,2.5868941595501243e-05,18.717334878874148,0.0,0.026919735476883477,0.04366705116076239,0.0007123018222323568,0.0,0.014259817691975643
p101_VKSMF,0.9032019069445737,0.014835305743865755,0.0,0.0,0.0,0.0,0.0,0.0
p101_Y,2.882287049701136e-06,23.447794924393037,0.0,0.0008719691826302921,0.09789375262519245,0.0001556914404356453,0.0,0.019784282649651676
p102_KRM,0.34058095242545827,0.913392605588729,0.0,0.0,0.0,0.0,0.0,0.0
p103_Y,0.28116791690145126,1.1688991652223595,0.0,0.0,0.0,0.0,0.0,0.0
p105_I,0.9827030522348806,0.00047142472843113205,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,9.189913396279433e-06,20.92846174627594,0.0,0.0006517422630944819,0.07973901276295377,0.00266222110165292,0.0,0.016610595225540235
p105_SA,0.9247344604767413,0.0089515833954029,0.0,0.0,0.0,0.0,0.0,0.0
p105_V,3.340341074287085e-05,18.17680064097943,0.8260869565217391,0.007664883156965282,0.16521574795211014,0.005148534187829775,0.0018208115981233658,0.2011873866833535
p106_L,2.249470229814914e-09,39.93457725532801,0.0,0.0009415938426422474,0.056399761746076055,0.00011298561594816559,0.0,0.011490868240933292
p108_H,0.0001683285621246828,14.81023554428068,0.0,0.010384975184766674,0.1440110495274996,4.9548697399553424e-05,0.0,0.030889114681933165
p108_K,0.0027908008830244183,9.207886594857387,0.0,0.0005865572435558914,0.06652208060205568,0.000717209161780722,0.0,0.013565169401478458
p108_P,5.544037691033259e-07,27.103804111048504,0.2608695652173913,0.00025976970757311064,0.06319195940635254,0.0008348208336880338,0.0,0.06503122303300099
p108_R,1.5109052283875302e-10,46.57169227958,0.043478260869565216,0.0030038123806455643,0.013140675098671442,0.0013210361614613038,0.0,0.012188756902068706
p109_DYRSM,0.024736907622727858,5.133536977069986,0.0,0.003374582909477094,0.017084542786280917,2.8918888969795786e-05,0.00013549578562677326,0.0041247080740709164
p109_H,6.425395334272837e-17,86.78733394540028,0.0,0.0009822548835376167,0.007673529302930161,0.001992693016262734,0.0,0.0021296954405461027
p109_I,0.9424611154691366,0.005225023435321208,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.007092848399835243,7.429373425505089,0.08695652173913043,0.0010714185472974831,0.0630068030125015,3.47849489738179e-05,0.0,0.030213905649580645
p109_P,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p109_T,0.6825619061585643,0.16783501911957854,0.0,0.0,0.0,0.0,0.0,0.0
p109_V,0.08296675950030521,3.0417469911386164,0.0,0.0,0.0,0.0,0.0,0.0
p110_F,0.017850775113234397,5.722049740906309,0.0,0.001818204742608579,0.04342761065359182,0.018996657320182495,0.0,0.012848494543276578
p110_G,2.8056283188954333e-13,62.9285394194653,0.0,0.00340625364411077,0.09905568652172893,0.000745683344530926,0.00011508510437942847,0.02066454172295001
p110_L,0.9857766390524253,0.000318754000076284,0.0,0.0,0.0,0.0,0.0,0.0
p110_M,0.020847811346647212,5.44100007113498,0.0,0.004114838901804655,0.20677936286853071,0.00162998054931416,0.0004240272479295364,0.042589641913515816
p110_V,2.023989661534311e-33,230.7926213555349,0.0,0.06869485784679244,0.2135668482220167,0.00031126172935387484,8.669824888779261e-05,0.056531933209410155
p111_R,0.032567070777514404,4.644576809058421,0.0,0.0016857134304943753,0.04079133004307626,0.00023284566555032787,0.0,0.008541977827824192
p112_K,0.34506105030970535,0.8965474396377393,0.0,0.0,0.0,0.0,0.0,0.0
p112_N,1.5351584062679253e-07,30.011107836091742,0.08695652173913043,0.00024174462725597636,0.03725290714918641,0.00044710568438501686,0.0,0.024979655839991562
p112_S,0.043072874466708315,4.154893428305393,0.0,0.0025127348076298696,0.099510347129213,0.0015465886426361479,0.0004126188579675502,0.020796457887489316
p112_V,1.6832025051243478e-07,29.800948560049978,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p112_YMTERI,0.22759322079582223,1.4664762196574523,0.0,0.0,0.0,0.0,0.0,0.0
p113_L,4.317752570648359e-05,17.63631987193392,0.21739130434782608,0.008028392030409212,0.15558012463928395,0.0034678575653694843,0.00014594470984700958,0.07692272465854715
p113_M,0.0441406120794157,4.112391869976436,0.0,0.00017730183850540738,0.05496429917030619,0.00012610057747199744,0.0,0.011053540317256718
p113_V,4.025963996518758e-06,22.71722498186355,0.0,0.004303911505109724,0.10945196595634156,0.0006589465663896477,0.0018956540963414499,0.023262095624836478
p114_E,0.010356691686039326,6.722148554529927,0.0,0.018397959785376172,0.37045506146501167,0.011098839576592886,0.0055986677402634615,0.08111010571344884
p115_G,1.4511363450402157e-44,372.10417449492326,0.13043478260869565,0.4857889490694883,0.38426211938598387,0.0023632484172328807,0.0016482568426693471,0.20089947126481406
p116_Y,2.5879633796219837e-07,28.82248402830596,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p117_L,2.1053163294802784e-20,112.00585531859383,0.21739130434782608,0.005866325767774573,0.10683102416636181,0.0031317593544949967,0.0002790736309929396,0.06669989745349007
p117_M,0.70672912998751,0.14204508693538015,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,4.115942057348683e-06,22.669030945811212,0.0,0.00925879534808685,0.09228633541025184,7.077437828855292e-05,0.009592582868971366,0.02224169760111972
p117_V,3.7821649224802844e-07,27.96425327004683,0.0,0.005392278316817839,0.16767599273477313,0.003096880234191565,0.00044104051761513214,0.03532123836067953
p118_G,3.435256114019899e-69,888.3117556709243,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p118_V,1.3831994701196561e-07,30.24936620093913,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p119_S,0.0005488990106303858,12.411526976440115,0.0,0.01738820420033358,0.05984628142017583,0.01665066099339102,0.0,0.018777029322780088
p119_T,3.953492156009935e-09,38.577457222381554,0.13043478260869565,0.023004684263927083,0.1505834796122712,0.003728802336433905,0.0010894515181838669,0.06176824006790234
p120_I,0.05694243668782539,3.6743664450517506,0.0,0.0006424447475581117,0.12104403150571026,0.0009178524262621299,2.511156175248371e-05,0.0245258880482566
p120_L,1.1712062731936473e-28,182.3520468181556,0.21739130434782608,0.08157690768545639,0.3037392660712366,0.007509374527676534,0.003841099535553931,0.1228115904335499
p120_T,0.0003738840532892435,13.18469219182848,0.0,0.004443478316451369,0.0981526472682865,0.001722544415633283,0.00031487864448182537,0.020926709728970594
p120_V,1.0792068966887658e-27,173.28752017107772,0.0,0.004390437782980673,0.19790889071853957,0.0034811852824794525,7.981832730734384e-05,0.041172066422261414
p121_C,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p121_G,1.0551067937359976e-14,71.97806336715536,0.0,0.026813661700959435,0.07309695113400917,0.005682662339521511,0.0,0.021118655034898022
p121_T,0.03111547896484726,4.725166672554882,0.0,0.0043839391939754155,0.10488031423557391,0.002676664825861444,0.000508463733764279,0.022489876397835007
p123_I,1.1242816843500162e-07,30.7241146589307,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p123_L,9.864544629609422e-68,847.1710583422641,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p123_M,0.4361545996034223,0.6092703445183779,0.0,0.0,0.0,0.0,0.0,0.0
p123_Q,0.02590677669970528,5.050903866898407,0.6956521739130435,0.006062041287629655,0.39258883381661674,0.0048126643554528715,0.0,0.21982314267454856
p124_T,4.512869643331012e-07,27.566254561582507,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p124_V,1.3524037620344607e-22,129.16080548091603,0.08695652173913043,0.005838792859993839,0.0008947146115303265,0.0002608013477166962,0.0,0.018790166111674257
p125_G,3.582738037094757e-06,22.97180180868336,0.0,0.0013888691836307526,0.01956838745648256,3.968976740085377e-06,0.0,0.00419224512337068
p125_S,0.5733815767934805,0.31829579504985556,0.0,0.0,0.0,0.0,0.0,0.0
p125_T,3.435256114019899e-69,888.3117556709243,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p126_L,1.6437580645644386e-63,736.8732839410299,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p130_V,3.0306114426951516e-20,110.80741440839387,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p131_I,6.310409961204939e-07,26.81352538451862,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p131_V,1.5921131687064203e-13,64.46557592816872,0.0,0.012291193429817344,0.027117678844828547,0.00028109481799103354,0.0,0.007937993418527384
p132_L,0.00029000069007067297,13.699523605057633,0.0,0.028519261078334922,0.035835553596478845,0.0004598622275725324,0.006517415674191575,0.014266418515315576
p132_V,0.2561158955005543,1.2984124218299267,0.0,0.0,0.0,0.0,0.0,0.0
p133_S,1.8186652202856027e-06,24.460364881630852,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p134_I,2.5891199539711537e-08,34.1259902467809,0.21739130434782608,0.0008281137953447863,0.13010972907644983,0.00030686454315268505,0.0,0.06972720235255468
p134_V,0.0003636512764460814,13.240801109423623,0.0,0.0008708663393654592,0.10754024937881243,6.494230450703825e-05,0.0,0.02169521160453699
p134_W,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p137_Y,1.2064802995997916e-08,35.921511820796894,0.043478260869565216,0.008495687076775317,0.09679171056657279,7.4250536877532136e-06,0.00014849666965862965,0.02978431604725194
p138_L,0.0004106811629501956,12.995120190364553,0.043478260869565216,0.008415315938470926,0.011303545586889667,2.6821555003322644e-05,0.0037136588527784654,0.01338752056054152
p138_M,0.04451013237057298,4.097936919284037,0.0,0.000395666628071396,0.009387501777108943,0.0006542061827403276,0.0,0.0020874749175841334
p138_V,0.7909565341794642,0.07048428656401819,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,6.974842527269247e-58,608.2584816707915,0.0,0.4677062949500418,0.10731097623164532,8.795081213960696e-05,0.0,0.11502104439876534
p144_I,0.003155560018417836,8.970976807267803,0.0,0.0006076793535186374,0.02027154463670248,2.58332582661211e-05,0.0,0.004181011449697448
p144_L,0.08779645270736686,2.9483649944060693,0.0,0.0,0.0,0.0,0.0,0.0
p144_M,0.00019949726658448477,14.462141936031891,0.0,0.002946237192677341,0.03184710426742991,8.616936343292984e-05,0.0,0.006975902164708036
p145_G,4.84305225120565e-09,38.09145937135926,0.0,0.003419684489334954,0.01148923847095408,3.216676433918427e-05,0.0,0.0029882179449256434
p145_S,3.454869500242693e-08,33.452411832403634,0.0,0.0007292555431538545,0.017467770787399403,7.437159442920725e-06,0.0,0.0036408926979992354
p146_S,0.11911463777473902,2.4537548277112387,0.0,0.0,0.0,0.0,0.0,0.0
p146_TDHA,0.807066555196934,0.05982684085930657,0.0,0.0,0.0,0.0,0.0,0.0
p147_I,3.413397963567479e-05,18.131152750523587,0.0,0.002184015833566578,0.11962960723007655,0.0036111683005579497,0.0,0.025084958272840213
p147_V,4.512869643331012e-07,27.566254561582507,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p148_NVHA,0.14760730227970706,2.1161504170655556,0.0,0.0,0.0,0.0,0.0,0.0
p148_R,0.6602213315205171,0.19393858835810063,0.0,0.0,0.0,0.0,0.0,0.0
p148_T,0.33675098415417515,0.928032923912351,0.0,0.0,0.0,0.0,0.0,0.0
p150_G,0.00014312512025701119,15.143595900513889,0.0,0.006375715371958339,0.08147782671341121,0.0005830333718535391,0.0,0.017687315091444618
p150_K,0.38974410804618353,0.7435621931627552,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,2.491759937541242e-13,63.24950913149417,0.0,0.004625577057265238,0.10531704922911596,0.00032515435675673545,0.0,0.022053556128627586
p150_QRA,0.6573335092559408,0.1974771442267479,0.0,0.0,0.0,0.0,0.0,0.0
p150_S,0.0012868956157485387,10.717914068054963,0.21739130434782608,0.006832148782883998,0.23024234954516345,0.0012539512620203732,0.0012381768328226699,0.09139158615414332
p150_T,0.38954773144971455,0.7441797823415093,0.0,0.0,0.0,0.0,0.0,0.0
p151_E,8.453700106796555e-07,26.159924253018904,0.13043478260869565,0.0014179567547333537,0.12008641521011765,0.00047927483746422304,0.0,0.05048368588220218
p151_G,0.017379987537794524,5.770640888714501,0.0,0.0022235085895910734,0.1289515371066059,0.001716349012655655,0.0,0.026578278941770526
p151_QPHN,0.4964329899272566,0.46456107806767805,0.0,0.0,0.0,0.0,0.0,0.0
p151_S,3.7565493918474234e-34,238.80695606843747,0.0,0.07970145411254405,0.08337462572322976,0.0022156141311646077,0.0,0.03305833879338769
p151_T,0.3785670137538769,0.7794384815932264,0.0,0.0,0.0,0.0,0.0,0.0
p152_K,5.590061977380945e-12,54.98718785383224,0.08695652173913043,0.0033650662509046064,0.055330382607476594,0.00011713233772190498,0.0,0.029153820587046703
p152_N,3.457645937021346e-07,28.16675999879855,0.08695652173913043,0.0007454532082749745,0.03702828401337224,8.291776673086893e-05,0.0,0.024962635345501704
p152_P,0.3785670137538769,0.7794384815932264,0.0,0.0,0.0,0.0,0.0,0.0
p152_S,0.09614636468106255,2.799455434890183,0.0,0.0,0.0,0.0,0.0,0.0
p152_T,0.001063300287991382,11.0945131680458,0.0,0.00021500648616028071,0.021670725120897072,2.0684330855075383e-05,0.0,0.004381283187582486
p153_L,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p155_FGT,0.09317003570062891,2.850849430680837,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,1.5450213875445356e-14,70.90724843307011,0.0,0.0030465626571965373,0.05638923080838159,0.03671942519928338,0.0,0.019231043732972304
p155_L,2.375200568077264e-42,340.50911602165456,0.0,0.10091739327520308,0.2310295881733372,0.005752648785536164,0.00201035282061774,0.06794199661093883
p155_M,0.16706595541467528,1.9256146923909598,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.02040038358247404,5.480171364635015,0.0,0.001399713882053136,0.2113201160436758,0.003393942708807539,0.0004594228575683253,0.04331463909842097
p156_L,0.00034381939182276806,13.354281463453678,0.0,0.00020289728248969947,0.1570165488071288,0.0002947644648301537,0.0,0.03150284211088973
p156_M,0.736932266763897,0.11321351904199035,0.0,0.0,0.0,0.0,0.0,0.0
p156_TIG,0.006627024337221547,7.557231500501078,0.0,0.006479649395243403,0.030196909378810508,0.001991195359209725,0.0,0.007733550826652727
p156_V,0.019620411395175584,5.550652140420092,0.0,0.0006644383656582217,0.10932826856993509,0.00028065789542957626,0.0,0.02205467296620458
p157_G,3.435256114011024e-69,888.3117556709567,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p157_V,2.3345147893227264e-33,230.12073563928624,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p158_I,6.505062699900634e-08,31.983864520756004,0.0,0.001019520345163737,0.08907376765297045,0.00697083106367915,0.0,0.01941282381236267
p158_L,0.008142859673914654,7.170400271356671,0.0,6.253925465650368e-05,0.0017737865254815318,0.0002393598483185856,0.0,0.00041513712569132426
p158_V,6.464730499556188e-09,37.40203432122141,0.0,0.012667323759310994,0.06129025713924302,0.00039621506322698127,0.0,0.014870759192356201
p159_G,0.8164128968818338,0.05406711384317286,0.0,0.0,0.0,0.0,0.0,0.0
p159_I,0.15312649913604337,2.059312150548695,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.00034980076197425674,13.319366909438894,0.0,0.002223972236704966,0.06757635610004606,0.003971257837774881,0.0,0.014754317234905182
p159_S,0.12124015093983559,2.4255746133675338,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,1.7925858922502158e-10,46.14476042723416,0.5217391304347826,0.0010900074998763081,0.12721008131967382,0.0008185758224559658,0.0,0.13017155901535774
p160_C,0.33613346651819276,0.9304144648754769,0.0,0.0,0.0,0.0,0.0,0.0
p160_F,3.65745275987207e-45,380.9783882811953,0.043478260869565216,0.019260116447736994,0.22837811221789267,0.040224844514165914,0.0,0.06626826680987216
p160_L,0.003001683862250335,9.067301220506527,0.0,0.01179762291544781,0.14607690398175596,0.0007270674435004313,0.0,0.03172031886814084
p161_S,5.215872393314118e-08,32.49504077217339,0.13043478260869565,0.010869531963643573,0.1006487009477189,0.0031630592340278507,0.0,0.04902321495081719
p161_T,8.589374034671202e-06,21.0740895133977,0.0,0.004743065354363816,0.03702753881849751,2.398789503342886e-06,0.0,0.008354600592472934
p163_I,5.095658626071333e-06,22.204287129016844,0.13043478260869565,0.003085579681255793,0.06298208260952268,0.0013542782129938409,0.000198010449245016,0.039610946712342596
p163_L,0.23929303780588723,1.3945765665204721,0.0,0.0,0.0,0.0,0.0,0.0
p163_MSC,0.9388900835302609,0.0058950329845430865,0.0,0.0,0.0,0.0,0.0,0.0
p163_T,0.0004708102104147976,12.719816314821667,0.0,0.002768940046692594,0.012077007669654844,0.0001558905897045637,0.0,0.0030003676612104
