feature,lgbm,rf,BayesianRidge,gbc,Adaboost,mean
300,0.3157894736842105,0.3432100159363923,0.19362016245655778,0.0018570346434979128,0.2802325479877162,0.22694184694167494
301,0.0,0.001037776608414293,0.08888606958459638,8.468807663436847e-05,0.0,0.01800170685392901
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.001818204742608579,0.0938034286175138,0.03644868334240689,0.0,0.026414063340505854
305,0.8421052631578947,0.005837516011807502,0.049614489866617775,0.0011333327157407626,0.0026324330204390532,0.18026460695449995
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.00082114539257682,0.15124275309450713,0.02898865502358855,0.0,0.036210510702134505
309,0.14035087719298245,0.009813248995535116,0.06150904827281632,0.0006393044690310531,0.001226117648347558,0.0427077193157425
310,0.0,0.00032683754732024687,0.10140999107740038,7.805067324305838e-05,0.0,0.020362975859592736
311,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0036830591734166845,0.2783067669238945,0.3186394112429834,0.0,0.12012584746805892
313,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.007759993217456437,0.47423137032116053,0.001897407625617429,0.0,0.09677775423284687
316,0.03508771929824561,0.05116949271671036,0.24345777946351904,0.0014664701114973488,0.0,0.06623629231799448
317,0.0,0.0,0.0,0.0,0.0,0.0
318,0.21052631578947367,0.02141426452793316,0.15673445860783206,0.0009981545667497814,0.000572003067228981,0.07804903931184354
319,0.5789473684210527,0.04010928774979825,0.025582464444427494,0.014228253247157381,0.0,0.13177347477248716
320,0.38596491228070173,0.34653885948057345,0.23667811462911337,0.001192852246526439,0.28353651221204834,0.25078225016979266
321,0.42105263157894735,0.020277675076843395,0.3233884326536042,0.0015211556915568666,0.0,0.15324797900019035
322,0.38596491228070173,0.09094877478803351,0.21146909598361818,0.19729607999511115,0.6666666666666666,0.31046910594282623
323,0.21052631578947367,0.010656859076975635,0.043654212658754174,0.0010249831629796271,0.0047145707817411705,0.054115388293984844
324,0.0,0.0005413024595526806,0.3396632432259684,0.06500662953089126,0.0,0.08104223504328248
325,0.0,0.0013131355016538415,0.22375623994044955,0.009492214759316024,0.0006631084160378403,0.047044939723491455
326,0.0,0.0013396466592894138,0.20315687835024168,0.00924376283729703,0.0,0.04274805756936562
327,0.0,0.001649174973590855,0.08798896474308901,5.670470740813455e-05,0.0,0.0179389688848176
328,0.0,0.010359571238611281,0.20446346001315774,0.02400670540853282,6.980712789932595e-05,0.04777990875764023
329,0.21052631578947367,0.25541761834124255,0.22265226696336696,0.018260794399939516,0.20691570315369134,0.1827545397295428
330,0.0,0.018188285422150043,0.21308737274641087,0.005314915088499676,0.008874763585882085,0.04909306736858853
331,0.0,0.0018314149710589175,0.16439710453196682,0.00016949217215849003,0.0,0.03327960233503685
332,0.0,0.004414664064604872,0.3031530607272285,0.0030061194711814908,0.004457888370777941,0.06300634652675856
333,0.10526315789473684,0.011208544920061982,0.15697936496373158,0.0005149029603213094,0.0002860015336144905,0.05485039445449323
334,0.08421052631578947,0.0014880282010535902,0.14014207589541328,0.0018753523982894553,0.0,0.04554319656210916
335,0.02631578947368421,0.021176809262378443,0.11238698830508727,0.023805527918434665,0.00016980361664202458,0.036770983715245315
336,0.07017543859649122,0.00204310722943599,0.15122369301615118,0.0024079094505435185,0.0004588439592852324,0.045261798450381426
337,0.0,0.00045635829123160873,0.06290102649104186,0.004492667296138639,1.402676252008403e-05,0.013572815768186438
338,0.14035087719298245,0.05503081288759096,0.12159906761721162,0.005870179151922657,0.0,0.06457018736994154
339,0.0,0.00014590025019721808,0.08792701084566522,3.289979265093016e-05,0.0,0.017621162177702675
340,0.0,0.2093032036319269,0.3210645211055142,0.005515269648465908,0.0364010709851974,0.11445681307422088
341,0.0,0.0045343023120108465,0.23619900631429844,0.0002630444812655758,0.0,0.048199270621514974
342,0.0,0.00012744262963095446,0.1588121911920476,0.0002764096349133044,0.0,0.03184320869131837
343,0.0,0.00012744262963095446,0.1588121911920476,0.0002764096349133044,0.0,0.03184320869131837
344,0.05263157894736842,0.0023662417544144314,0.12439040998156042,0.0005714275453196656,0.0,0.03599193164573259
345,0.10526315789473684,0.0003252754867180403,0.2298235445993981,0.0006744277622728398,0.0,0.06721728114862516
346,0.10526315789473684,0.0009852304227855157,0.2862539312734013,0.002082356787690113,0.0,0.07891693527572276
347,0.05263157894736842,0.0006166060946075995,0.05630286329197847,0.0004074065465662339,0.0,0.021991690976104143
348,0.05263157894736842,0.01279784174792463,0.09137113975383718,0.00028192792600510274,0.0,0.031416497675027064
349,0.07017543859649122,0.004632302635471793,0.1660674247394319,0.0015266340009103868,0.0,0.048480359994461056
350,0.3157894736842105,0.006847028694246373,0.11655392064950908,0.0009749147982810112,0.0,0.0880330675652494
351,0.03508771929824561,0.011644910385673182,0.16690894135344603,0.005235571755259731,0.000438904723553656,0.04386320950323564
352,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0032277602664607685,0.2500481417614068,0.0005243061481564722,0.0019368397395452925,0.051147409583113854
354,0.0,0.001050319860933163,0.2359792639331021,0.0009984537238001878,0.0,0.047605607503567085
