feature,p_value,score,rf,xgb,gbc,lgbm,BayesianRidge,mean
p50_V,0.0003431007576375727,13.494157568855151,0.023868893505238086,1.1916477e-05,0.0009994382769957205,0.06666666666666667,0.1809010807005957,0.05448959912529494
p51_G,2.0425753203022925e-06,24.629370336235848,0.0474146527831163,0.0,0.0,0.0,0.11051173338675818,0.0315852772339749
p51_S,2.2861929804993413e-05,19.245499219411784,0.0753317613298452,0.0037267036,3.842113445105037e-05,0.0,0.1533852901390956,0.046496435236772146
p52_I,0.1597939918877291,1.9979782908597257,0.0,0.0,0.0,0.0,0.0,0.0
p52_L,0.5340873412716814,0.38858656033607647,0.0,0.0,0.0,0.0,0.0,0.0
p52_MAC,0.02952345064690083,4.8382988173714345,0.0004422382018688621,4.9871833e-06,4.555757206353493e-06,0.0,0.06493328602358366,0.013077013433186643
p52_T,8.575295431910612e-09,37.67939516254364,0.019413108980251875,0.0009755877,0.0022937344831715414,0.3333333333333333,0.25840127266016555,0.12288340743064499
p52_V,2.5989956500085646e-05,18.96621673568064,0.006338230583850507,0.00010122259,0.0034893895595573257,0.0,0.07418261548165765,0.01682229164324982
p53_F,6.481710043744484e-10,44.24760206100957,0.11256336331334983,0.0,0.0003891338622642684,0.0,0.2246015064600734,0.0675108007271375
p53_L,0.09361318718702873,2.8509230225576156,0.0,0.0,0.0,0.0,0.0,0.0
p53_P,0.0006558942979642702,12.166483092371891,0.034244407936915244,0.0,7.557632274193087e-05,0.13333333333333333,0.22152268310168197,0.0778352001389345
p53_S,0.07023721305466349,3.3296205013139204,0.0,0.0,0.0,0.0,0.0,0.0
p53_VTGAI,0.3783097929624315,0.7812801701897051,0.0,0.0,0.0,0.0,0.0,0.0
p54_I,0.3536567225727544,0.86620675649835,0.0,0.0,0.0,0.0,0.0,0.0
p54_L,6.2866905343539455e-18,99.53235431337374,0.2759139475962913,9.731458e-07,2.1983100506170917e-05,0.4,0.482687482134167,0.23172487719535334
p54_T,1.2109701901748432e-10,48.65838731050208,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p54_V,0.3179398513228569,1.0047672686995759,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,0.031001737370326916,4.751058462358182,0.004609043013355189,0.00018119003,0.008534429518890638,0.06666666666666667,0.07379506743986025,0.030757279333605014
p56_G,2.2587235485066807e-06,24.400517060200688,0.0699620780878142,2.4378714e-06,0.020086326670597517,0.06666666666666667,0.11036185257139525,0.053415872373583584
p56_IL,0.6808140147866004,0.1699402108545835,0.0,0.0,0.0,0.0,0.0,0.0
p56_T,0.13094403989135228,2.30905010840045,0.0,0.0,0.0,0.0,0.0,0.0
p56_V,0.199399651353971,1.662909629089412,0.0,0.0,0.0,0.0,0.0,0.0
p57_L,2.5926545312874915e-06,24.087462945542367,0.09842913510511397,7.8972283e-07,0.0006841509109089662,0.13333333333333333,0.0723604557781514,0.06096157297006812
p57_M,0.1440342266027629,2.1591316494647272,0.0,0.0,0.0,0.0,0.0,0.0
p57_PFT,0.9898268386789684,0.00016317446281796755,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.9588941113967775,0.002666326764082176,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.568170407934079,0.3273462924613148,0.0,0.0,0.0,0.0,0.0,0.0
p59_L,0.45063738815927645,0.5723443362608334,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,0.16071723482321998,1.9891082347167985,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.40563859445727224,0.6958675054936254,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,3.620611800539701e-08,34.131139458493095,0.02216769663961165,1.8166936e-08,0.00031680990651521834,0.0,0.29912390973158953,0.06432168688893056
p60_L,0.5656812905591755,0.33158092323462673,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.820542415044359,0.051659076147610665,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.0087948532618996,7.0666658347637945,0.030840935195523864,0.0,0.00028940953682681344,0.0,0.22466070564857135,0.05115821007618441
p60_Y,0.0008906258785203675,11.546637656431885,0.01727265004045571,1.544504e-06,0.0011514482546325032,0.0,0.07018250314654546,0.017721629189129985
p61_C,0.045809935114712166,4.062724965486781,0.0,0.0,0.0,0.0,0.0,0.0
p61_I,0.3501525082564205,0.8789457858405114,0.0,0.0,0.0,0.0,0.0,0.0
p61_LT,0.9248053038313007,0.008941163287649982,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.3581123664398742,0.8502576704245247,0.0,0.0,0.0,0.0,0.0,0.0
p62_MIS,0.6314627369587544,0.23112589149460533,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.3572092961220005,0.8534680247558936,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.9358007435289043,0.006512170555808752,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.8030280108143939,0.062458916363418306,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.021601758259746848,5.401460243462338,0.007208717111549802,0.00045103318,0.0008879899715214406,0.0,0.06207133360250662,0.014123814772765819
p63_M,0.008485118322301383,7.13435242590954,0.015124732724811065,5.918037e-08,0.0,0.0,0.04009329822031871,0.011043618025099764
p63_S,0.13123972979694704,2.3054795172718845,0.0,0.0,0.0,0.0,0.0,0.0
p63_V,9.209366967545981e-05,16.247596578493308,0.014403410587482544,0.0005192401,0.004197779325163014,0.0,0.522557080490772,0.108335502100764
p63_WTG,0.3714941729215342,0.8039676475014034,0.0,0.0,0.0,0.0,0.0,0.0
p64_HCLNA,0.3089871359011903,1.04278743746307,0.0,0.0,0.0,0.0,0.0,0.0
p64_K,0.5503459930063165,0.35848283506059964,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,0.668749069063932,0.1838672418763057,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.8978062380447289,0.01655682297161674,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.26272722609444105,1.264790617104871,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.6802705838339728,0.1705536751474208,0.0,0.0,0.0,0.0,0.0,0.0
p65_F,3.0148490300178983e-09,40.30596418333171,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p65_H,0.02224611446742286,5.3480974095596086,0.03052732494313225,0.0038095538,0.03443974317691048,0.3333333333333333,0.07559968072038233,0.09554192719552687
p65_N,0.43967122456897745,0.6006614111776553,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.10659109351420619,2.638900362591066,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,0.000828802742983456,11.691989772424966,0.004458458797479278,0.0,0.018602603092548763,0.0,0.19507563171769066,0.04362733872154374
p65_Y,1.9726129833243434e-19,111.71822956383122,0.43021181957148796,0.0,0.00964470562138057,0.0,0.11401302020328215,0.11077390907923015
p66_RSM,0.4835044971622744,0.4936499906183466,0.0,0.0,0.0,0.0,0.0,0.0
p67_RPNCAQ,0.7594328427790475,0.09415209446570716,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.723681222384549,0.12551103691222076,0.0,0.0,0.0,0.0,0.0,0.0
p69_Q,0.23979117438250233,1.3940022046337397,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.023809786008901827,5.225064597537062,0.017121011031245196,9.932478e-08,3.226240475130768e-06,0.0,0.10509205987188845,0.024443279293677657
p70_Q,1.4756255528372904e-06,25.37181228578767,0.07616142600051615,0.010045692,4.200983426456446e-05,0.06666666666666667,0.020517743830940936,0.034686707731405336
p70_S,0.13000799405315042,2.3204134785316266,0.0,0.0,0.0,0.0,0.0,0.0
p70_T,0.3021367360526053,1.0728680665838535,0.0,0.0,0.0,0.0,0.0,0.0
p71_H,0.03377319581602384,4.598742069416008,0.03619634678630604,0.0,0.00025185977903210917,0.0,0.09902259103445173,0.027094159519957972
p71_P,0.009326791601017546,6.95599330384272,0.07999224660967019,0.00089487666,7.844666074865216e-05,0.0,0.1614815132742901,0.04848941664147014
p72_NRMT,0.9248053038313007,0.008941163287649982,0.0,0.0,0.0,0.0,0.0,0.0
p72_S,0.553683334134722,0.3525075070406243,0.0,0.0,0.0,0.0,0.0,0.0
p74_IT,0.9920574007405297,9.946180577501667e-05,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.11303169227474366,2.544050914178413,0.0,0.0,0.0,0.0,0.0,0.0
p74_M,0.008494943175893322,7.132166318313168,0.01427565041153262,1.7246623e-05,0.0002833239139593828,0.0,0.0594002241235559,0.01479528901431347
p74_W,1.2109701901748432e-10,48.65838731050208,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p74_Y,7.958055704422122e-05,16.557982584450173,0.010402767352918346,4.3641944e-06,0.0031650589815072363,0.26666666666666666,0.16585424548097197,0.0892186205352949
p75_I,0.24187712850993467,1.3816315028033248,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.35886693091891475,0.8475838204851456,0.0,0.0,0.0,0.0,0.0,0.0
p76_L,0.6682792846437704,0.18442265991584497,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.7811649299801879,0.07747982988603731,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.052938341110830865,3.812077564621417,0.0,0.0,0.0,0.0,0.0,0.0
p77_V,0.20866811582011766,1.5957482396096987,0.0,0.0,0.0,0.0,0.0,0.0
p79_L,5.492666952941082e-19,108.04776058129339,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p79_V,0.013098515768190669,6.320829454081524,0.0011973996350550852,0.0,0.0,0.0,0.18864302133294877,0.03796808419360077
p80_S,9.777055322524663e-20,114.26647953221119,0.9162124704370567,2.578873e-05,0.02444089385062982,0.13333333333333333,0.20657110071509144,0.25611671741313125
p81_F,0.0001497903970846478,15.220356452911462,0.04111877781239572,4.452462e-06,0.001721525530314204,0.0,0.24964379087255803,0.05849770933540971
p81_I,0.0031478402471951253,9.039403285879034,0.025123144072088276,6.514379e-05,0.0009709719995514146,0.13333333333333333,0.3396418416704796,0.09982688697262079
p81_L,6.322489080121344e-06,22.08168213742602,0.0022962595189938723,0.0,0.00021586102171138985,0.0,0.2325216348466054,0.04700675107746213
p81_V,0.00010742289803258534,15.921343698247828,0.07993287495846486,5.4469892e-06,0.006116374515160061,0.26666666666666666,0.11417120817813363,0.093378514261532
p82_C,0.002581838619749782,9.427322392105458,0.015041158472958685,1.0788081e-07,3.072889315988705e-05,0.0,0.30622162253769686,0.06425872355692475
p82_F,0.13886202529846653,2.2164490200847746,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,1.6241677860754466e-06,25.152358541487622,0.09023577368573256,0.002642772,0.0003399222925824352,0.0,0.43307082053752666,0.1052578576886963
p82_S,0.4552843514819541,0.5606678119324883,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,1.7792614787891196e-08,35.87108482959548,0.005321460617024733,4.4236e-08,0.0008337152912131988,0.0,0.2374641645445623,0.048723876937759994
p83_N,0.7268329531076805,0.12254411609042992,0.0,0.0,0.0,0.0,0.0,0.0
p84_H,0.4139043661858507,0.6716686967062774,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,1.6104775905197222e-07,30.540444427865797,0.013145774813564519,1.1768011e-06,0.0021764400086672544,0.6,0.15100762083239583,0.15326620249114678
p84_SMV,0.6865513816710592,0.16354210890304144,0.0,0.0,0.0,0.0,0.0,0.0
p84_T,0.6376150213599638,0.22287444127904504,0.0,0.0,0.0,0.0,0.0,0.0
p85_CWTS,0.026813487326192747,5.010889731474494,0.008027352492649156,0.0003629396,0.0003473450172847987,0.0,0.3255750131509482,0.06686253005392624
p85_F,0.07098449853482558,3.3117703318507647,0.0,0.0,0.0,0.0,0.0,0.0
p85_G,5.92986849347687e-07,27.4757631122616,0.037129689719615167,9.271375e-06,0.013665720025693873,0.0,0.047648660487519846,0.01969066832163527
p85_I,0.11966460409908733,2.452461619544332,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,4.3298119138006457e-07,28.209071830511867,0.05943880123653742,0.0066082007,0.018284757950069203,0.4666666666666667,0.03156551962129356,0.11651278923994698
p85_M,0.0018204755162654497,10.11645741918341,0.004521256268644835,0.00034960388,0.004192174269955154,0.0,0.32818377126442044,0.06744936113748164
p85_V,0.05059571850878842,3.890249622319744,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,2.4639647199881416e-12,59.348889341538715,0.05377794087463754,0.044486143,0.7044332714075271,0.0,0.4880555227380761,0.25815057554303816
p86_LCRYA,0.19649217843695263,1.6847448155196045,0.0,0.0,0.0,0.0,0.0,0.0
p86_M,0.08879137739157231,2.9380850321041074,0.0,0.0,0.0,0.0,0.0,0.0
p86_S,0.010676143536970056,6.70227064383,0.007647083469197431,1.0152557e-06,2.245874819632119e-06,0.0,0.06179550963268757,0.013889170846490509
p86_V,0.03662302672111529,4.455322973972081,0.03892030517224739,0.0,0.0006298406643310112,0.0,0.003108915359804604,0.008531812239276602
p87_C,1.8197065883580466e-07,30.250440805007614,0.058216805986968545,0.0,0.0023149541167664153,0.0,0.01744006784643104,0.015594365590033198
p87_IDL,0.14216445076786383,2.1795785092968845,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.9147603266230114,0.011499413784155477,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.14550122135032875,2.143299556339049,0.0,0.0,0.0,0.0,0.0,0.0
p87_T,2.393760420083837e-10,46.8528366378063,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p87_V,0.23758348768843188,1.4072393157233913,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.8749877274724276,0.024844984011124418,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.0631013109492531,3.5111909295485537,0.0,0.0,0.0,0.0,0.0,0.0
p88_I,0.01264606363950142,6.386179527375638,0.011697022952473919,0.0005235073,0.0015590477270161752,0.3333333333333333,0.2945904427891842,0.12834067082120632
p88_L,0.7100559436099602,0.13880091401717948,0.0,0.0,0.0,0.0,0.0,0.0
p88_S,0.024582833946900508,5.1673378488445865,0.0051751201508904885,0.0,2.1431503223209612e-05,0.0,0.36863363269965693,0.07476603687075413
p88_T,4.560558318553871e-05,17.749562695435852,0.004683263413822995,0.0012083186,0.006012387782344282,0.0,0.43399013443427087,0.08917882085213431
p88_V,0.04614100893928405,4.05018678074051,0.0,0.0,0.0,0.0,0.0,0.0
p89_E,0.19600203062857072,1.6884634814557757,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,0.00036353954261797954,13.374798816688998,0.009829399819068316,0.008273772,0.00030099513517169255,0.13333333333333333,0.1846435584127537,0.06727621173286813
p89_G,0.0786671320874103,3.139277116744448,0.0,0.0,0.0,0.0,0.0,0.0
p89_I,2.0132637777043764e-07,30.01088658637541,0.006039598083576846,0.0,0.0006703066806776058,0.0,0.07276619145717578,0.015895219244286045
p89_K,0.00032041485964774913,13.635463683952139,0.05844013901323558,0.0,0.0016130085582398703,0.0,0.12609876435491685,0.03723038238527846
p89_LTMAN,0.8446139115867578,0.03856107353738664,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,0.2644338367446993,1.2557404201498492,0.0,0.0,0.0,0.0,0.0,0.0
p90_G,0.20259282225602984,1.6393594560663574,0.0,0.0,0.0,0.0,0.0,0.0
p90_M,0.24213819214176088,1.3800924917218496,0.0,0.0,0.0,0.0,0.0,0.0
p90_S,2.688506113998162e-15,79.66159010394946,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p90_TCPN,0.03801929891665126,4.389312518667509,0.006676709985636998,0.00089720986,0.0024751116870870634,0.0,0.4612108832479366,0.09425198295583649
p91_GAP,0.0005711233853050736,12.448380424164256,0.06693519789114075,0.0,0.0,0.0,0.11128008848564598,0.03564305727535735
p91_ITCANM,0.6792890369900467,0.17166500019891812,0.0,0.0,0.0,0.0,0.0,0.0
p91_S,5.13076466047215e-06,22.54879730481829,0.06266356001597449,0.0,0.004470194129759562,0.0,0.024937886914622478,0.018414328212071306
p91_V,4.7034912495448174e-17,92.7313457601637,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p92_P,0.8838198947745275,0.021433895581349123,0.0,0.0,0.0,0.0,0.0,0.0
p92_SLA,0.0007382529391385398,11.926275429691971,0.03594237164122888,0.0,0.023623036218559233,0.0,0.3515833238436786,0.08222974634069333
p92_T,2.9652698425532675e-14,72.27303269811432,0.3111153879437045,6.6794983e-09,0.00032258913263846014,0.06666666666666667,0.10192197141178348,0.09600532436685828
p93_I,1.1965080769834743e-06,25.852814637317245,0.051447694694549365,2.7678038e-08,8.118109467859914e-05,0.2,0.2466128364003371,0.09962834797352055
p93_L,0.46864706264943434,0.5281206056372375,0.0,0.0,0.0,0.0,0.0,0.0
p93_M,0.7865798796926639,0.07359788614340826,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.1316760206946685,2.3002276323168114,0.0,0.0,0.0,0.0,0.0,0.0
p93_T,0.00036351260583463883,13.374951564919346,0.019779495974857342,0.0017301261,0.05104932515590323,0.4,0.2659842479409879,0.14770863903353684
p93_V,0.8438126898587268,0.038965022409309394,0.0,0.0,0.0,0.0,0.0,0.0
p94_C,0.07909139191988823,3.130291356536741,0.0,0.0,0.0,0.0,0.0,0.0
p94_F,0.0017743833464778191,10.167298206005661,0.0006550046960720054,0.0060885805,4.824399545788059e-07,0.0,0.06268730497403359,0.013886274516118471
p94_L,0.1758978001891837,1.8511718468873442,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.00843502363355366,7.145539838743399,0.00893682336352548,0.0,0.00032501590554799147,0.0,0.1148584886469591,0.024824065583206517
p94_S,1.745635610809993e-09,41.696287392638524,0.040625436096399174,0.0,3.3242820669587176e-05,0.0,0.05564490609064414,0.019260717001542582
p94_T,0.02076894319428612,5.4729574230847815,0.08629570766851175,5.122444e-05,0.06404736559521797,0.0,0.2451679308449141,0.07911244570983675
p94_V,2.901623082295465e-15,79.42268029170849,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p95_C,0.3326204192877952,0.945394909580228,0.0,0.0,0.0,0.0,0.0,0.0
p95_F,1.2751850340942973e-13,67.9119446548609,0.18661607874469635,0.00011569976,0.0873330698876407,0.7333333333333333,0.5512373494098793,0.31172710622720984
p95_I,0.5008419102628423,0.45558194851097006,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.7986544426146571,0.06532568510924089,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.1539786227621333,2.0552378345909963,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,4.1799636263695664e-11,51.51498949884417,0.05229533179227223,0.009827189,0.00023647189137855068,0.3333333333333333,0.18026206037826756,0.1151908773085448
p96_FMNAS,0.025891326221086235,5.07384288149885,0.0013193855240987305,7.563202e-07,9.191100469854741e-05,0.0,0.023796672771299248,0.005041745124063085
p96_I,0.6575711697643734,0.19735408392559245,0.0,0.0,0.0,0.0,0.0,0.0
p96_L,0.199399651353971,1.662909629089412,0.0,0.0,0.0,0.0,0.0,0.0
p96_T,0.03403427100191171,4.585079984855322,0.01620415594675686,2.8806111e-05,0.005381620894537535,0.0,0.4550764020739343,0.09533819700524655
p96_V,0.9812883596529499,0.0005521038379095119,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.8433024213562653,0.03922342276069368,0.0,0.0,0.0,0.0,0.0,0.0
p97_C,0.17871843820220537,1.8270654195510294,0.0,0.0,0.0,0.0,0.0,0.0
p97_N,1.5256498107275357e-05,20.130770071302205,0.0474146527831163,0.0,0.0,0.0,0.11051173338675818,0.0315852772339749
p97_S,0.03250889127267807,4.666522645452778,0.01185151875245095,0.00020289239,0.0027517594158266924,0.2,0.11724603198669407,0.06641044050935954
p97_T,0.04622232708066926,4.04712183238064,0.0,0.0,0.0,0.0,0.0,0.0
p98_C,0.3127088835544211,1.0268082304737458,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.03377319581602384,4.598742069416008,0.03619634678630604,0.0,0.00025185977903210917,0.0,0.09902259103445173,0.027094159519957972
p98_Q,1.2109701901748432e-10,48.65838731050208,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p98_S,1.3712169319198724e-05,20.3654633116326,0.048788330734118916,0.0018075478,0.031830427493029986,0.4666666666666667,0.19343506609164968,0.1485056077483872
p99_C,0.00110685410679732,11.109065444177993,0.005027679110971153,0.0,5.431170151747921e-05,0.0,0.2721335082957957,0.05544309982165686
p99_F,0.9635664433832504,0.002094233137790241,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,9.650894948827422e-05,16.14825812608819,0.005705314006336078,0.00015405001,0.0009375145737907997,0.0,0.22855971854746446,0.04707131942729016
p99_L,0.558233603653663,0.3444696053647424,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.20572087710471498,1.6167132617834903,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,1.6214470286753336e-08,36.10002405905298,0.014833330322566642,6.195336e-05,0.00013370287665245107,0.0,0.2016150380855098,0.04332880492900039
p99_T,0.19033396093518248,1.7322803536709528,0.0,0.0,0.0,0.0,0.0,0.0
p99_V,0.05093770967645784,3.8785989396325142,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.0009049030377659837,11.514541134867942,0.02477911942069962,0.0,0.0010010127535730437,0.0,0.19668760773803406,0.04449354798246134
p100_H,0.6995845539916985,0.1495349483384723,0.0,0.0,0.0,0.0,0.0,0.0
p100_MAKCW,0.6074373242897685,0.2651536522809169,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.8699567423965556,0.026903464657183455,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,2.925761727523369e-10,46.324710790620124,0.0952661456327706,0.0,5.851945733847012e-07,0.0,0.28817227812400614,0.07668780179027003
p100_R,0.0003941988738065269,13.20804271407649,0.030496163991726933,0.0,0.009234029416988766,0.0,0.3441438298947319,0.07677480466068952
p100_S,0.12107271019799691,2.433747822060139,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,0.36590999588981166,0.8229969378035252,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,0.0024473142303661566,9.53242624196477,0.025745694973113065,2.1217413e-06,0.0024465508925647183,0.0,0.039874583846166524,0.013613790290632411
p101_G,0.10354365501464365,2.6860211791189843,0.0,0.0,0.0,0.0,0.0,0.0
p101_KMAH,0.3026712940474196,1.0704889290195345,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,0.056157053881378,3.7105116712711377,0.0,0.0,0.0,0.0,0.0,0.0
p101_R,0.06976486490123536,3.3410097506853336,0.0,0.0,0.0,0.0,0.0,0.0
p102_G,0.00032041485964774913,13.635463683952139,0.05844013901323558,0.0,0.0016130085582398703,0.0,0.12609876435491685,0.03723038238527846
p102_R,0.33740858050872247,0.9267839919588939,0.0,0.0,0.0,0.0,0.0,0.0
p102_T,0.011805801559015878,6.514265802469859,0.02698633717326704,0.0,0.009236627819727403,0.0,0.07640040004720658,0.022524673008040202
p102_Y,0.780061318119723,0.07828419461198215,0.0,0.0,0.0,0.0,0.0,0.0
p103_L,0.04665807749257204,4.030795398349867,0.0,0.0,0.0,0.0,0.0,0.0
p103_M,0.10707953788340993,2.6314867796998125,0.0,0.0,0.0,0.0,0.0,0.0
p103_W,0.00063066339178467,12.246292433045452,0.1151094434814633,0.0,7.837199731936466e-08,0.0,0.39063524159406426,0.101148952689505
p103_YI,0.002581838619749782,9.427322392105458,0.03791373175023086,0.0,0.0,0.0,0.1519738899293777,0.037977524335921706
p104_F,6.106200764250648e-05,17.123271934076495,0.003442942266823611,0.0,0.00013879611792265835,0.0,0.2095669783339088,0.042629743343731014
p104_I,0.0053813366384730795,8.001550796204956,0.035734210882734936,0.00020669178,0.057566918699972915,1.0,0.4057372735497515,0.2998490189825872
p104_L,0.008179822878894514,7.203622939859302,0.00441883303944028,0.0,0.002763328445781526,0.0,0.10637192184839718,0.022710816666723796
p104_S,0.31217713226309984,1.0290759616138765,0.0,0.0,0.0,0.0,0.0,0.0
p104_V,0.012879201950692662,6.3522076335163336,0.05431160739740374,0.00018000463,0.22795279114231265,0.8666666666666667,0.29634272147110896,0.28909075826154595
p105_G,0.13886202529846653,2.2164490200847746,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,2.598169079433599e-06,24.08264473731185,0.01741324228253946,5.725295e-06,0.0030749488298488625,0.4,0.4466071917617854,0.1734202216338484
p105_MHRATW,0.21920702530364064,1.523580631797015,0.0,0.0,0.0,0.0,0.0,0.0
p106_Y,0.19600203062857072,1.6884634814557757,0.0,0.0,0.0,0.0,0.0,0.0
p107_K,1.3173663800562539e-05,20.45368758619724,0.00324140472047401,7.778769e-06,0.000591053599894037,0.0,0.24420061591267794,0.049608170600415516
p107_P,0.11288164951092669,2.5461915462120004,0.0,0.0,0.0,0.0,0.0,0.0
p107_Q,0.7205809269150771,0.1284685934258264,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.011028531746809796,6.641488481189844,0.011551008145539287,0.00020477599,0.0005710658894947254,0.0,0.039310277492388725,0.010327425503831185
p107_T,0.7223626079097674,0.12676419539596434,0.0,0.0,0.0,0.0,0.0,0.0
p107_VSAEYMFGD,0.050183474426058215,3.904406081438603,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,1.5294340849121174e-10,48.03762699603963,0.036939386403221315,2.9950595e-05,0.0,0.0,0.12763235799401715,0.03292033899854568
p108_I,0.7108545732258473,0.13800096618768057,0.0,0.0,0.0,0.0,0.0,0.0
p108_L,0.3044902690846487,1.0624340684223526,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,1.2109701901748432e-10,48.65838731050208,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p108_RADSMW,0.06976486490123536,3.3410097506853336,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.49404813269652426,0.4702311346948725,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.37860065093007,0.7803248539250942,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.026203537585861362,5.052268655408639,0.006238210079305883,0.0,3.1183105761178232e-06,0.0,0.23989070770505544,0.04922640721898749
p109_G,0.29878642884301687,1.0879047161938593,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.1404450169714532,2.1986527188121787,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,0.00032097724301731635,13.631838611047307,0.08496767920320858,1.727718e-05,0.0024552700956393734,0.0,0.22421682211904084,0.062331409719522245
p109_V,3.4155361978838334e-10,45.91852013763326,0.2815506950066522,0.0,0.0,0.0,0.09618093772730804,0.07554632654679205
p111_D,0.12306901448339108,2.4076303530474212,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.2477331829542579,1.3475915205348348,0.0,0.0,0.0,0.0,0.0,0.0
p111_ISMR,0.8640641872353971,0.02942158682257884,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.010989212625565297,6.648169716243131,0.03619634678630604,0.0,0.00025185977903210917,0.0,0.09902259103445173,0.027094159519957972
p111_N,0.07303350589104995,3.2638522938339047,0.0,0.0,0.0,0.0,0.0,0.0
p111_Q,0.20277730729145702,1.6380123324032982,0.0,0.0,0.0,0.0,0.0,0.0
p111_T,0.3999848133663225,0.7128415622004682,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,7.75726674699447e-09,37.92942170323229,0.03944409647151251,2.0425969e-05,0.026257992782102835,0.0,0.01710166029242505,0.016564835102930935
p111_Y,0.06562127695963622,3.4446459411749877,0.0,0.0,0.0,0.0,0.0,0.0
