feature,BayesianRidge,rf,Adaboost,gbc,xgb,mean
285,0.009124180092969147,0.06488100054936194,0.06354053388425267,3.349130604660697e-05,0.0,0.027515841166526073
286,0.4738343910221595,0.3371921052055074,0.3505642951995107,1.0,0.006781021598726511,0.4336743626051808
287,0.013947453940813878,0.14849413611462417,0.0,0.002155637258360808,4.0114082366926596e-07,0.0329195256909245
288,0.048640695527667824,0.3692325925145535,0.0,0.49405830073185225,0.0,0.1823863177548147
289,0.09109180634866693,0.003408558230968339,0.0024853756683173057,0.001653172580729573,1.3742427427132498e-06,0.019728057414284968
290,0.2832442033130812,0.002931436421859158,0.0006564227876637396,0.0027305093678564605,1.813251060411858e-06,0.0579128770283042
291,0.10737098458883211,0.006343689457810659,0.0,0.0020739266469411554,5.81887338313436e-09,0.02315772130249146
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.24171474265606746,0.07417006648192447,0.0,1.2169971748671827e-05,0.0,0.06317939582194812
294,0.26874030547627864,0.05597114954763168,0.027320818829336777,0.007715188481714338,0.0,0.07194949246699228
295,0.3103461410877218,0.15691816316079188,0.034242901140333924,0.3853509593227534,1.1614221806510727e-09,0.17737163317460464
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.15928005591715796,0.0034710659433945415,0.00040882685118681417,0.008876570836339706,4.957724013365805e-05,0.03441721935764254
299,0.10810314728012668,0.19100339360526167,0.00174020938800084,0.25721223764451356,0.0017499547684565187,0.11196178853727186
300,0.05906245717983331,0.05794608768356803,0.00036035888003632985,0.012159099130080155,9.174288607027847e-06,0.02590743543242497
301,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.24050358788513174,0.013266098939088507,0.0034521739823663304,0.0033497818043142944,3.826782631222159e-05,0.05212198208744262
305,0.04519529783393175,0.004776927167669706,0.0,8.272739239516708e-05,0.0,0.010010990478799326
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.1420773533996535,0.12847481253467433,0.0007528728502345638,0.16810290595315913,4.617468221113086e-06,0.08788251244118853
308,0.17277442665788006,0.041446478191329315,0.0,0.0003143812006424135,0.0,0.04290705720997036
309,0.16672376105098743,0.00039393644249582677,0.0,0.004146981750694326,0.0,0.03425293584883552
310,0.04519529783393175,0.004776927167669706,0.0,8.272739239516708e-05,0.0,0.010010990478799326
311,0.174368935796127,0.022654059278976894,0.0,0.000354493735720211,0.0019200373208150268,0.03985950522632783
312,0.04519529783393175,0.004776927167669706,0.0,8.272739239516708e-05,0.0,0.010010990478799326
313,0.04519529783393175,0.004776927167669706,0.0,8.272739239516708e-05,0.0,0.010010990478799326
314,0.13024646283458344,2.064377717943525e-07,0.0,1.3599466073399938e-06,0.0,0.02604960584379251
315,0.4332654703520499,0.008447583543205567,0.0007684070959713781,0.002102330459559639,1.4464658306678757e-06,0.08891704758332343
316,0.04519529783393175,0.004776927167669706,0.0,8.272739239516708e-05,0.0,0.010010990478799326
317,0.0,0.0,0.0,0.0,0.0,0.0
318,0.36753273444181245,0.03714240239355246,0.015019801732067985,0.0014539569865910655,1.8269487327415845e-06,0.08423014450055134
319,0.13720440858012686,0.09061194995631355,0.003895579934080453,0.12188662933767885,7.389749225694686e-05,0.07073449306009134
320,0.12696944940806185,0.02190308739762473,0.0007210053288540292,0.022063653450849093,0.001748349517583847,0.03468110902059471
321,0.27382422102173415,0.1502201914070633,0.042627489504112596,0.2705971059483105,0.0,0.1474538015762441
322,0.13550744027617043,0.0123395105076032,0.0011525769780506838,0.012200746554938835,0.0006664522225037217,0.03237334530785337
323,0.2431565241872832,0.04750147575094221,0.0037299169954298854,0.058471379024231766,1.3872664794689626e-08,0.07057186196611037
324,0.14010703575256633,0.021932019302278408,0.0,0.0002388359656590058,0.0,0.03245557820410075
325,0.24437091063041794,0.0021093551639462392,0.00078245009485376,0.0017110307235335175,0.000393449270632118,0.049873439176676714
326,0.050927712736493234,0.021202262702992455,0.0,3.398251211973053e-05,1.649233283274043e-08,0.01443279488878765
327,0.21590365376464593,0.0263386373729523,0.0005905753605888084,9.065947917565972e-05,0.0,0.04858470519547255
328,0.3195969417509723,0.09004314138391992,0.005813307057205272,0.1220231896820326,0.0,0.10749531597482602
329,0.3352035872805737,0.04281181530749513,0.0015145322226159089,0.05211862300378193,0.0011113446671515703,0.08655198049632365
330,0.1616340368679551,0.010738202535951463,0.003598532739318177,0.06342829798221138,7.478549377992749e-05,0.0478947711238432
331,0.30712586289409166,0.06310887535072113,0.005374956673835125,0.0028432198457713225,0.000958935241214931,0.07588237000112684
332,0.168954955608175,0.08851714767311006,0.017628790911940802,0.0019113242846128251,0.0,0.05540244369556774
333,0.23073414723286997,0.014556069296223223,0.0014866266062568655,0.0017631809541748668,6.360658881021664e-05,0.049720726135667026
334,0.2555255319860214,0.009922763128230015,0.009539325656929453,0.004262030670329013,0.00038708129432052374,0.05592734654716608
335,0.15945339476553302,0.0019984488270445417,0.0,0.0010181721298406698,0.0009227899136021733,0.03267856112720408
336,0.6540979252313468,0.01684007977395155,0.009584632612322697,0.019253263197001116,0.0007124561816453934,0.1400976713992535
337,0.34378370989768603,0.041435731440742696,0.0025338153276138415,0.005375496256427204,0.00018369249301031232,0.078662489083096
338,0.053704090773942434,0.0010975690057868995,0.0,2.3991564457194382e-05,0.0007016427116468549,0.011105458811166678
339,0.1501271039749357,0.014889653706254878,4.1064637637685164e-05,0.054312401261454125,0.00036176102003082633,0.04394639692006264
340,0.0524139612263151,0.04952121078573078,0.0011787841699846906,0.0010504143068360114,4.074112436303068e-10,0.020832874179255566
341,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0
345,0.15623404846903868,0.0038398838841686824,0.0,0.00024205693379422683,0.0053345272317528725,0.033130103303750894
346,0.07882363332887711,0.006569815568337019,0.0,0.0002347834466163331,5.81887338313436e-09,0.01712564763254077
347,0.1251862992031138,0.0060002454965059635,1.707355774058413e-05,0.0005540821793161414,2.012694676523097e-05,0.026355565476688343
348,0.22527370001631694,0.00440473405859355,0.00017412549414151527,0.051311024429511104,0.00017407888663001359,0.05626753257703863
349,0.09576980008901058,0.004487333211759889,0.0,0.0008562358655078803,2.8970720450161025e-05,0.0202284679773457
350,0.10962905853107743,0.0008461886635485469,0.0,0.0004686953500446814,0.0,0.022188788508934132
351,0.10442295430254316,0.027214678262833875,0.0012073548374993063,5.972252608486032e-05,0.00014664270565845072,0.02661027052692393
352,0.0,0.0,0.0,0.0,0.0,0.0
353,0.006958836270152725,0.0018048878943939537,0.0015272519500132372,0.0003556534443137585,2.9940471790723677e-07,0.0021293857927183165
354,0.0,0.0,0.0,0.0,0.0,0.0
