,Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE,Ranked_By,gs_params,gs_r2
34,wt_vert_mnm,H2_H3_P2_PKB_,xgb,0.9844280166537712,4.271105438446768,0.0089397337002471,40.83587795335961,6.290368922479821,R2,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': None, 'gbr__n_estimators': 800}, {'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': None, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}]","[np.float64(0.9853906842868619), np.float64(0.9819231296545115), np.float64(0.9852253647952987)]"
35,wt_vert_mnm,H2_H3_V_PKB_,xgb,0.9841764918756764,4.205598286133883,0.0087975803682348,41.32871771972027,6.30506867371915,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': None, 'gbr__n_estimators': 800}, {'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': None, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 1.0, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 1.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}]","[np.float64(0.9847323195907535), np.float64(0.981797016437298), np.float64(0.9853238467316998)]"
36,wt_vert_mnm,H2_H3_PKB_,xgb,0.9847778995276538,4.2069057453212455,0.0087916072893319,39.68286284528197,6.178713776388141,MAE,"[{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': None, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 1.0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}, {'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': None, 'gbr__n_estimators': 800}]","[np.float64(0.9828314354721245), np.float64(0.9864306417305789), np.float64(0.9853050169705903)]"
37,wt_vert_mnm,H1_H3_PKB_,xgb,0.9840439229089452,4.219248227595864,0.0088372014793774,40.94985072483924,6.280616085305531,MAE,"[{'rf__bootstrap': True, 'rf__max_depth': 20, 'rf__max_features': None, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 0.8}, {'gbr__learning_rate': 0.1, 'gbr__max_depth': 5, 'gbr__max_features': None, 'gbr__n_estimators': 200}]","[np.float64(0.9826708311817074), np.float64(0.9858120446928297), np.float64(0.9843519076532571)]"
38,wt_vert_mnm,H1_PKB_,xgb,0.9842320079702034,4.225035585264452,0.0088589613964846,40.52823808335606,6.251465505878228,MAE,"[{'rf__bootstrap': True, 'rf__max_depth': 30, 'rf__max_features': None, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': None, 'gbr__n_estimators': 800}, {'xgb__colsample_bytree': 1.0, 'xgb__gamma': 0.1, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 300, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0.1, 'xgb__subsample': 0.8}]","[np.float64(0.9826337430456304), np.float64(0.984621829295443), np.float64(0.9859997797291378)]"
39,wt_vert_mnm,H2_H3_SASA_PKB_,xgb,0.9842822607361844,4.234096389382005,0.0088998154881476,41.26599407607426,6.313335561581157,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': None, 'gbr__n_estimators': 800}, {'rf__bootstrap': True, 'rf__max_depth': 30, 'rf__max_features': None, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 5, 'xgb__n_estimators': 200, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0, 'xgb__subsample': 0.8}]","[np.float64(0.9856038560540938), np.float64(0.9817934461253565), np.float64(0.9851798964511845)]"
40,inv_mnm,H1_P1_SCT_,gbr,0.9048078131670012,10.94402301348717,0.0233925814322338,337.22343147937306,17.25965385698389,R2,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 1.0, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0, 'xgb__subsample': 1.0}]","[np.float64(0.9048078131670012), np.float64(0.9031649215152452), np.float64(0.8988312923080984)]"
41,inv_mnm,H1_P1_V_SCT_PKA_,gbr,0.9046117005996588,10.891637455563147,0.0232542509712462,337.5049694888635,17.33971373360207,R2,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': False, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'xgb__colsample_bytree': 1.0, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0.1, 'xgb__subsample': 1.0}]","[np.float64(0.9046117005996589), np.float64(0.9007441857257673), np.float64(0.9001356249622658)]"
42,inv_mnm,H1_H3_P1_P2_MASS_SCT_,gbr,0.9045121995175434,10.977209884621049,0.0234529120037419,337.7725877969747,17.294429694179144,R2,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': True, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0.1, 'xgb__subsample': 1.0}]","[np.float64(0.9045121995175434), np.float64(0.9011871728903124), np.float64(0.902610709333725)]"
43,inv_mnm,H1_P1_MASS_SCT_,gbr,0.904241869596594,11.015463299550811,0.0235302883497633,339.1774281552363,17.351120909400674,R2,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 3, 'gbr__max_features': None, 'gbr__n_estimators': 800}, {'rf__bootstrap': False, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0, 'xgb__subsample': 1.0}]","[np.float64(0.9045368875497279), np.float64(0.9028363201982416), np.float64(0.9040622751814317)]"
44,inv_mnm,H1_H3_P1_MASS_,gbr,0.9042118461266,11.017101825786307,0.0235146973133181,340.2544316517274,17.356303371979976,R2,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': False, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 0, 'xgb__subsample': 1.0}]","[np.float64(0.9042118461266), np.float64(0.9030660825383394), np.float64(0.899539046022019)]"
45,inv_mnm,H1_P1_V_SCT_PKA_,gbr,0.9046117005996588,10.891637455563147,0.0232542509712462,337.5049694888635,17.33971373360207,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': False, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}, {'xgb__colsample_bytree': 1.0, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0.1, 'xgb__subsample': 1.0}]","[np.float64(0.9046117005996589), np.float64(0.9007441857257674), np.float64(0.9001356249622658)]"
46,inv_mnm,H1_H2_P1_V_MASS_,gbr,0.903493946738804,10.915856058063673,0.0232628318383476,339.5543425376115,17.378694983126273,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 1.0, 'xgb__reg_lambda': 0, 'xgb__subsample': 1.0}]","[np.float64(0.9034939467388039), np.float64(0.9012593801527871), np.float64(0.8955123962252844)]"
47,inv_mnm,H1_P1_SCT_,gbr,0.9048078131670012,10.94402301348717,0.0233925814322338,337.22343147937306,17.25965385698389,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': True, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 1.0, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0.1, 'xgb__reg_lambda': 0, 'xgb__subsample': 1.0}]","[np.float64(0.9048078131670012), np.float64(0.9031649215152452), np.float64(0.8988312923080984)]"
48,inv_mnm,H1_H2_P1_SASA_,gbr,0.9036334967805674,10.948422803493369,0.0234163840229522,343.57041337163344,17.38548049128149,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 5, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 500}, {'rf__bootstrap': False, 'rf__max_depth': None, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 1.0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 0, 'xgb__reg_lambda': 1.0, 'xgb__subsample': 1.0}]","[np.float64(0.9036334967805674), np.float64(0.9030373793131318), np.float64(0.8956504452916049)]"
49,inv_mnm,H1_H2_P1_V_SCT_,gbr,0.9023829031002938,10.962536101247554,0.023383631462655,345.7423011378385,17.516576793182182,MAE,"[{'gbr__learning_rate': 0.01, 'gbr__max_depth': 3, 'gbr__max_features': 'sqrt', 'gbr__n_estimators': 800}, {'rf__bootstrap': False, 'rf__max_depth': 10, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}, {'xgb__colsample_bytree': 0.8, 'xgb__gamma': 0, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 3, 'xgb__n_estimators': 100, 'xgb__reg_alpha': 1.0, 'xgb__reg_lambda': 0, 'xgb__subsample': 1.0}]","[np.float64(0.9033280389661528), np.float64(0.9016262919272657), np.float64(0.9016275912976124)]"
