feature,p_value,score,lgbm,BayesianRidge,Adaboost,rf,xgb,mean
p50_M,0.0026452100829242172,9.316522583603655,0.0,0.030697138088136434,0.0,0.00117755907409853,0.0,0.006374939432446993
p50_T,0.18098977051944687,1.8046098192743902,0.0,0.0,0.0,0.0,0.0,0.0
p50_V,4.4528603239838586e-05,17.588536818673525,0.0,0.01654676395628325,0.0,0.008365305564986826,1.8642482e-05,0.0049861424007032005
p51_G,1.5527979963698548e-09,40.917147149822654,0.0,0.1420379273754862,0.0,0.028135202527352802,0.0,0.0340346259805678
p51_S,3.685395365107957e-07,28.064193648114443,0.0,0.06821132505864201,0.0,0.08060356631331506,0.00032082977,0.029827144228636672
p52_F,0.3442776588658396,0.8995628652026858,0.0,0.0,0.0,0.0,0.0,0.0
p52_I,0.05617209288194157,3.698528088276021,0.0,0.0,0.0,0.0,0.0,0.0
p52_L,0.5100504095677433,0.4358436492673916,0.0,0.0,0.0,0.0,0.0,0.0
p52_T,1.3344630186914745e-09,41.28673655941595,0.11764705882352941,0.16199302783423988,0.0,0.004717666218166686,7.6255543e-07,0.05687170308627326
p52_V,4.238759698185603e-06,22.632405868568615,0.0,0.022033856329346648,0.0007803256264417237,0.01493412388189497,0.00026396383,0.0076024539327368065
p53_F,4.409125399391076e-11,49.798597631809585,0.0,0.27920457475498595,0.0,0.05449697342443913,1.2014192e-07,0.06674033366426893
p53_L,0.07676008180371972,3.1715506241711076,0.0,0.0,0.0,0.0,0.0,0.0
p53_P,2.225989957181323e-05,19.055870293375037,0.0,0.26102798632577867,0.0,0.024435494304403577,0.0,0.057092696126036444
p53_S,0.03493490571460626,4.522244605000947,0.0,0.07356407088135303,0.0,0.02534310849388253,9.825173e-07,0.019781632378516965
p53_T,0.05066642271678957,3.8753081023459224,0.0,0.0,0.0,0.0,0.0,0.0
p54_I,0.5906048478694064,0.2905274843450579,0.0,0.0,0.0,0.0,0.0,0.0
p54_L,2.5892493055260117e-23,135.8052986914839,0.4117647058823529,0.5037292132100755,0.006306594836952739,0.9797706850803348,0.0,0.3803142398019432
p54_T,7.084049153543845e-12,54.51782619928827,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p54_V,0.36727170124080777,0.8173313665016534,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,0.051786872329765796,3.83771901638258,0.0,0.0,0.0,0.0,0.0,0.0
p56_G,2.148614076624594e-07,29.289948841640932,0.058823529411764705,0.09278978173937756,0.0018799471950769365,0.028602615807875372,2.6613093e-06,0.036419707092675196
p56_ILS,0.8959691601055733,0.017149316666174617,0.0,0.0,0.0,0.0,0.0,0.0
p56_T,0.10813368596274073,2.6093597206046195,0.0,0.0,0.0,0.0,0.0,0.0
p56_V,0.08346666778931272,3.0324614019156115,0.0,0.0,0.0,0.0,0.0,0.0
p57_L,1.0510344741105068e-06,25.709992451743393,0.0,0.0702992573869511,0.0,0.005114490282055213,0.00017574993,0.015117899519143548
p57_M,0.038627470525110445,4.345966701371631,0.0,0.08090908025082415,0.0,0.001767129632218553,0.00014020076,0.01656328212900089
p57_PFT,0.9027761338392443,0.014967571585971874,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.8488325732561042,0.03644507666068925,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.8293864808060498,0.04658189819611081,0.0,0.0,0.0,0.0,0.0,0.0
p59_L,0.7457316485838494,0.10550342711795876,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,0.21938092377203688,1.5198786876347807,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.4246494800470908,0.6405670019546221,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,1.0102439369612294e-10,47.69458025946234,0.0,0.18168670751970586,0.0,0.008645689296029123,6.6814296e-06,0.03806781564906057
p60_L,0.7853465694694002,0.07441945201263006,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.7662908206017938,0.08863589445317852,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.005533174155155718,7.901809681457379,0.0,0.23025224744650458,0.0018415778213197148,0.010745197686488472,4.3230854e-09,0.04856780545547964
p60_Y,7.312207811650739e-05,16.54926933734433,0.0,0.03324219143955367,0.002938255486952627,0.06512205344049588,1.3166815e-05,0.020263133436365276
p61_C,0.011112207835986314,6.594278349985899,0.0,0.10813987602262191,0.0,0.008601271627861985,0.0,0.02334822953009678
p61_I,0.9033323949952858,0.014795939360240686,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.10967851736264277,2.5865000431209144,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.7390287644739387,0.11135421883089405,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.7797248301658495,0.07847407408439298,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.19997010189940226,1.6557466609896572,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.05836844264778101,3.6331243143466674,0.0,0.0,0.0,0.0,0.0,0.0
p63_M,0.0011265832298434895,10.987179078768001,0.0,0.06223156773912933,6.872362337926176e-05,0.0241690386032639,8.200516e-09,0.017293867633257666
p63_S,0.2465145945899175,1.3524771138797302,0.0,0.0,0.0,0.0,0.0,0.0
p63_TWCG,0.06954466610187911,3.336747072386555,0.0,0.0,0.0,0.0,0.0,0.0
p63_V,1.1570586351896447e-05,20.455827165016196,0.29411764705882354,0.5374388902096537,0.0005142424642046938,0.006159402506062244,8.051562e-05,0.1676621395724023
p64_E,0.18973298915046563,1.7338653011954168,0.0,0.0,0.0,0.0,0.0,0.0
p64_K,0.3706732541944642,0.8057720984836633,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,0.9421164674081077,0.005288200557638784,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.7393934009723713,0.11103142523167991,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.6102220016352332,0.2608402572771338,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.2968396123046062,1.0952169934498073,0.0,0.0,0.0,0.0,0.0,0.0
p65_F,7.428512735970056e-10,42.72239468707349,0.0,0.28500273903079626,0.0,0.032486150202568294,0.0,0.0634977778466729
p65_H,0.031106386569303274,4.727122249386162,0.0,0.1890285286851177,0.0022575098613576636,0.008744220976382742,2.8056304e-06,0.040006613030651984
p65_N,0.42577977098630404,0.6374408410532304,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.08202857088402253,3.0612364511506316,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,1.3390742604715925e-05,20.14197968642212,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p65_Y,7.861276280402647e-26,157.4889200929979,0.0,0.18169484872852798,0.01201281092978348,0.6255218578198467,0.0,0.16384590349563163
p66_RSM,0.41724780582102894,0.6613523201278809,0.0,0.0,0.0,0.0,0.0,0.0
p67_RNTPCAQ,0.322475059431941,0.9847424115472709,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.7706548370185422,0.08526124011567,0.0,0.0,0.0,0.0,0.0,0.0
p69_Q,0.2264963577099113,1.473641034839803,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.0011545521997917538,10.93870367995168,0.0,0.0617361492863678,0.0005506824691333494,0.004995268337724113,9.464079e-08,0.013456438946802938
p70_Q,1.6867357906931755e-08,35.19528787725225,0.0,0.017768769789828,0.0,0.01121333311614268,0.00072497345,0.005941415270811441
p70_S,0.03267450742468561,4.6401540184953705,0.058823529411764705,0.6578063913379517,0.02514125416435128,0.01629832949535335,0.00056412385,0.15172672565250617
p70_T,0.07471872500708,3.216522599959411,0.0,0.0,0.0,0.0,0.0,0.0
p71_H,0.007910940256221268,7.227650037783354,0.0,0.10813987602262191,0.0,0.008601271627861985,0.0,0.02334822953009678
p71_P,0.0018412588718928315,10.02138530399154,0.0,0.3308773643867039,0.0,0.046793701832542285,7.246516e-06,0.07553566254703052
p72_S,0.5807322509417576,0.3062545787693664,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.0038343484774410823,8.60117904504438,0.0,0.009226034052421757,0.0004182411490189141,0.006333229592402681,0.0,0.0031955009587686703
p74_M,0.006241080469073395,7.6739132340718035,0.0,0.10105198729014313,0.0019455321255975875,0.014053712173921297,5.9914906e-10,0.023410246437762218
p74_W,7.084049153543845e-12,54.51782619928827,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p74_Y,1.635610383145414e-07,29.913235559695146,0.11764705882352941,0.21062559815448806,0.0018795528221290493,0.03507385788267992,3.0234718e-05,0.07305126048016464
p75_I,0.9745318412440365,0.00102228491825915,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.029794261348719785,4.80351869765144,0.0,0.3528855176289319,0.0005954325604408717,0.0005912723225481001,0.0,0.07081444450238417
p76_L,0.5063234868209702,0.4435812010788953,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.1391451146870106,2.208541700077946,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.09618365295370972,2.799389781942771,0.0,0.0,0.0,0.0,0.0,0.0
p77_V,0.3110110975097862,1.0326704740859034,0.0,0.0,0.0,0.0,0.0,0.0
p79_L,2.033098005732585e-24,145.13473065489183,0.0,0.042521182068702396,0.0,0.1915339516062379,0.0,0.04681102673498806
p79_V,0.005000994199264692,8.09388606039565,0.0,0.30016129872977326,0.0,0.012615195684405577,0.0,0.06255529888283576
p80_S,2.551776261218681e-25,152.96062640251077,0.058823529411764705,0.2648069380826779,0.0025099622613883148,0.0350826579620016,0.0,0.07224461754356651
p81_I,0.008532333723746665,7.086056027525268,0.058823529411764705,0.4164923842296712,0.0026895317414548656,0.010975049349779402,2.4754015e-06,0.09779659402683719
p81_L,0.0005960683360293101,12.25481590562711,0.0,0.14141842847490718,0.0,0.015142514058209466,7.2625755e-07,0.03131233375813406
p81_V,0.000845064345717359,11.557552177125585,0.0,0.0979179232476546,0.05820048348314628,0.031631394439058026,2.9098914e-05,0.03755578001671746
p82_C,0.0002476071196719413,14.032059040671236,0.0,0.20122717139003699,0.001697507778291147,0.02131078789943679,7.1513205e-05,0.04486139605447349
p82_F,0.10995082286018207,2.582507612069322,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,6.2394535384883e-07,26.877021598426815,0.0,0.3401345255328778,0.0007571198650902979,0.01835512039684826,0.00029507565,0.07190836828819047
p82_S,0.7519287778348034,0.10024905281889494,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,2.4794259086871037e-11,51.27257393288681,0.058823529411764705,0.2874731826083689,0.0,0.014220132428564463,2.3427821e-08,0.07210337357530391
p83_N,0.2882643327592501,1.1349722631934616,0.0,0.0,0.0,0.0,0.0,0.0
p84_HSMV,0.9381265433614697,0.006043890541677074,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,5.733650936537901e-07,27.067042549595417,0.29411764705882354,0.11348043036192146,0.017438100914305782,0.019347822933685897,0.0013864277,0.08915408578770453
p84_T,0.7337556096466165,0.11608068345259911,0.0,0.0,0.0,0.0,0.0,0.0
p85_CWTS,0.14474752616428863,2.146921779554253,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.09780102429452867,2.7721914787694217,0.0,0.0,0.0,0.0,0.0,0.0
p85_G,1.042534426575005e-06,25.72809814602125,0.0,0.16767905785080955,0.0,0.007110252649168988,0.00035917215,0.03502969652939575
p85_I,0.12265934816181669,2.407502033586195,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,3.123938756305453e-06,23.300490766248334,0.17647058823529413,0.20107034055466905,0.0006228751334184554,0.038212874324491324,7.185045e-05,0.08328970574007737
p85_M,0.00014882992655312912,15.075798487829527,0.0,0.18701774490408854,0.0009435648250383878,0.025863525989839237,0.00021089114,0.04280714537240715
p85_V,0.041080583611596284,4.2384544857447315,0.0,0.28046515273177125,0.0007863764717774775,0.002011772412523597,2.5763154e-06,0.05665317558629644
p86_F,1.5722230318822919e-13,64.70259157340786,0.0,0.6778575492596717,0.012859621746623444,0.051494402640160905,0.0062799854,0.1496983118133724
p86_M,0.050182532819032295,3.89181695178262,0.0,0.0,0.0,0.0,0.0,0.0
p86_SLCAIRY,0.004250689794713996,8.403857900252214,0.0,0.7645984468879851,0.008487332090812386,0.06360378502190174,6.8206275e-05,0.16735155405505803
p86_V,0.00793969952859852,7.2208467654838255,0.0,0.13120764417101877,0.0014520517182306791,0.05544908864062379,1.0428842e-05,0.03762384267436678
p87_C,4.3802875945575175e-10,44.02634209326189,0.0,0.010439708377533887,0.0,0.05884194813322496,0.0,0.01385633130215177
p87_IDL,0.9741876371394967,0.0010501139615227064,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.763551380760731,0.09079075400884289,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.051612099811125224,3.8435248357479423,0.0,0.0,0.0,0.0,0.0,0.0
p87_T,1.4133420607867834e-11,52.72222589721269,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p87_V,0.3145196602078687,1.01775800787929,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.9745318412440365,0.0010222849182581737,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.0889470533471763,2.9275579806257905,0.0,0.0,0.0,0.0,0.0,0.0
p88_I,0.0011502299124195282,10.94611601935917,0.4117647058823529,0.36336631958090804,0.00014295566810989467,0.02132451688485455,1.8420842e-05,0.1593233837716501
p88_L,0.5554854755541143,0.3489960130861347,0.0,0.0,0.0,0.0,0.0,0.0
p88_SM,0.0913078827194344,2.884526113445418,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,0.026748769296539514,4.995407879687781,0.0,0.41754585373797126,0.0,0.005012784528763232,0.024929876,0.08949770275493706
p88_V,0.04184467252328455,4.206352573771317,0.058823529411764705,0.29302904232871146,0.006400741335422599,0.015391146700449089,0.00014469476,0.07475783090670601
p89_E,0.16015798324636388,1.9905184282934025,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,7.336340733503472e-06,21.43922223587268,0.0,0.30412924961997756,0.0,0.013124264369338565,6.220379e-05,0.06346314355615486
p89_G,0.0928850673310802,2.8564516903760366,0.0,0.0,0.0,0.0,0.0,0.0
p89_I,1.6322139681395947e-07,29.91799388409257,0.0,0.08784384956922989,0.0,0.07370008109513276,0.0,0.03230878613287253
p89_KLAMN,0.010312203818717374,6.732894781053633,0.0,0.33801314031063073,0.002169325117593334,0.009685761508423553,1.4400757e-09,0.06997364567534467
p89_T,0.014354038517164588,6.122295451383582,0.0,0.07552427232508942,0.00016567174388649786,0.0023701188877502835,0.0,0.01561201259134524
p89_V,0.16547811971898693,1.9404890789579003,0.0,0.0,0.0,0.0,0.0,0.0
p90_CTPN,0.0005966979616385479,12.252699170379536,0.0,0.6439121915587911,0.011553062006399077,0.0076871511018978865,0.004033068,0.13343709457241468
p90_G,0.3950226355376074,0.7271949570088903,0.0,0.0,0.0,0.0,0.0,0.0
p90_M,0.02339303631159273,5.235405351462863,0.0,0.26493614271203486,0.0,0.05526631249040211,8.266156e-05,0.06405702335205263
p90_S,5.321862704219491e-17,87.710005125072,0.0,0.16906515179866977,0.00027541795764093473,0.05689603959566507,0.0,0.04524732187039515
p91_GAP,0.0003859083962499997,13.130426676080768,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p91_IACTNM,0.7943251986449524,0.06818259778613946,0.0,0.0,0.0,0.0,0.0,0.0
p91_S,6.063352404701209e-07,26.941347091664166,0.0,0.031070144174019567,1.568983771021063e-05,0.11309169827315092,0.0,0.02883550645697614
p91_V,1.0877489894163688e-18,99.75709301053375,0.0,0.16906515179866977,0.00027541795764093473,0.05689603959566507,0.0,0.04524732187039515
p92_P,0.5094740264207699,0.4370338879413161,0.0,0.0,0.0,0.0,0.0,0.0
p92_SLA,0.0003458113236891592,13.352600043309566,0.0,0.5964576124057526,0.03469316218794371,0.021014354728650864,0.0,0.13043302586446942
p92_T,3.893841905907082e-15,75.06827493781363,0.29411764705882354,0.1758783287631021,0.08611022609019577,0.008276993252680786,0.0,0.11287663903296045
p93_I,6.32796791609778e-08,32.10127272586996,0.058823529411764705,0.09439183523377788,0.0,0.024269286256747756,0.0002384886,0.0355446279010416
p93_L,0.5531198726643509,0.35319373008170274,0.0,0.0,0.0,0.0,0.0,0.0
p93_M,0.6975369225724934,0.1515716459446553,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.024582771237228657,5.146408159473956,0.0,0.2528785643418445,0.0007698823240566803,0.030571293071785934,0.0,0.05684394794753742
p93_T,1.939650891967128e-05,19.34925868585138,0.35294117647058826,0.33960604291195134,0.0027295301772708946,0.02704908042920778,9.819847e-05,0.14448480569187733
p93_V,0.5720252408895599,0.3205778232304688,0.0,0.0,0.0,0.0,0.0,0.0
p94_C,0.06465335704001708,3.459639706470622,0.0,0.0,0.0,0.0,0.0,0.0
p94_F,0.0013842283780987471,10.580918836293367,0.0,0.06710138866698911,0.0,0.0017552255434926459,0.0,0.01377132284209635
p94_L,0.5511993939937132,0.35662662367365455,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.007796962675739057,7.254866196071348,0.0,0.056098126931504406,0.0,0.00966812107628078,0.0,0.013153249601557037
p94_S,4.908501149506679e-10,43.744525467446664,0.0,0.1759932896411367,0.0,0.0021562639750158505,0.0,0.035629910723230504
p94_T,0.026310428943626857,5.024904953234543,0.35294117647058826,0.3521406447090236,0.0021651059115168152,0.010511516813438903,0.000435579,0.14363880457812775
p94_V,1.2268862761218527e-15,78.40387672655345,0.0,0.039337364956799244,0.016914095700955003,0.1827651070766319,0.0,0.04780331354687723
p95_F,9.278716547294618e-18,93.0479633085457,0.35294117647058826,0.40891009840947296,0.03391797018510667,0.13970269797900772,0.00040813378,0.18717601536541753
p95_I,0.8765643855984373,0.024200681380806208,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.6766877582001496,0.17449445640387806,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.18367306862707503,1.782480384257825,0.0,0.0,0.0,0.0,0.0,0.0
p95_TAG,0.2091991431967583,1.589272672525242,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,1.1639770986596797e-13,65.52757973405274,0.0,0.218268218152187,4.39497912691278e-05,0.18223824428515856,0.00031421756,0.08017292595683682
p96_I,0.7425125811839834,0.10829142572714887,0.0,0.0,0.0,0.0,0.0,0.0
p96_LFMNAS,0.005311243005139473,7.979492088358639,0.0,0.2400356863796731,0.0,0.0018037532265610307,7.1747786e-06,0.0483693228769673
p96_T,0.03369693289395936,4.585788193996858,0.0,0.4344107314207343,0.0,0.019358338481465072,9.5103894e-07,0.09075400418822824
p96_V,0.611949879806911,0.25832226223091775,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.6482554789112155,0.20886561431700662,0.0,0.0,0.0,0.0,0.0,0.0
p97_CI,0.041080583611596284,4.2384544857447315,0.0,0.5069048358725317,0.0007934833019317589,0.003036436700166934,0.0005562453,0.10225820022924251
p97_N,1.8498213820940212e-09,40.49114701628105,0.0,0.1420379273754862,0.0,0.028135202527352802,0.0,0.0340346259805678
p97_S,0.01464700378402111,6.085242546528472,0.47058823529411764,0.23760622754720864,0.0,0.009186263303087647,1.29624e-06,0.14347640447689144
p97_T,0.06401140518010709,3.476509206514027,0.0,0.0,0.0,0.0,0.0,0.0
p98_C,0.2797321462073394,1.1760596342926204,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.007910940256221268,7.227650037783354,0.0,0.10813987602262191,0.0,0.008601271627861985,0.0,0.02334822953009678
p98_Q,7.084049153543845e-12,54.51782619928827,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p98_S,7.47888083553016e-06,21.39754872324908,0.11764705882352941,0.06981301410822179,0.018037332397615253,0.010756357972009863,0.00033103212,0.04331695908407384
p99_C,0.00039500322483419954,13.08331540215698,0.0,0.3005098576991568,0.0011143969147655015,0.004420816512969925,1.400259e-05,0.06121181474346503
p99_F,0.7428305555828496,0.10801423808311017,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,1.4979784950266878e-05,19.901574846147227,0.0,0.09680603061677703,0.00011584463282916715,0.0076735311376794745,3.821302e-05,0.020926723881489435
p99_L,0.5669026204581711,0.32920759548155926,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.29853152551097095,1.0875478454050325,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,3.75626253150168e-12,56.180998516474546,0.0,0.2913986289558015,0.0007013803412069123,0.223993942145773,0.0,0.10321879028855627
p99_V,0.018253468875934143,5.683549987417878,0.0,0.1303317911878283,0.0,0.003344693006801265,1.2928197e-05,0.02673788247833907
p99_WT,0.6205733448528375,0.24598378466569187,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.0001313485471367064,15.333504202386377,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p100_H,0.7092647885578659,0.13949029781461642,0.0,0.0,0.0,0.0,0.0,0.0
p100_KMACW,0.9518950911297207,0.00365038166310691,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.8002707578831821,0.06421282648055238,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,2.6637263854369087e-14,69.61924253722577,0.0,0.3216758228771042,0.0,0.022398047058835916,8.281218e-05,0.06883133642267299
p100_R,0.00032491305756937724,13.479054981289503,0.0,0.4067019659720216,0.0,0.026132761068135873,0.0,0.08656694540803149
p100_S,0.06954466610187911,3.336747072386555,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,0.2551527635682667,1.303865585308978,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,1.987122805368264e-05,19.29769093704954,0.0,0.0246490634783236,0.005927172268093004,0.027894025457071366,1.946632e-08,0.011694056133961617
p101_G,0.31446498148366936,1.01798873049682,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.07806537825192393,3.143469432430784,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,0.044480746875185384,4.100194108361396,0.0,0.056845300272019506,0.0010208602992009452,4.5423328294836596e-05,0.0,0.011582316779903058
p101_R,0.038597966984664486,4.347303363152884,0.0,0.28359207022990673,0.005473232710706117,0.03553727322588025,0.0,0.06492051523329861
p102_T,0.00024494122993469014,14.054150650735053,0.0,0.00817942823284819,0.0004759354742833121,0.052746598194462375,0.0,0.012280392380318774
p102_Y,0.4948215487294465,0.46808921648549245,0.0,0.0,0.0,0.0,0.0,0.0
p103_LYI,0.0001714769845919158,14.784372332512266,0.0,0.5619379918274094,0.0076068271116664825,0.09165077132320028,0.022651028,0.13676932363006716
p103_M,0.08597860697398926,2.9834731165372155,0.0,0.0,0.0,0.0,0.0,0.0
p103_W,1.2673295234676078e-05,20.260189273567335,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p104_F,5.0019496281405806e-05,17.344103640378595,0.0,0.23950921248851892,0.0,0.005048960632932974,0.0,0.04891163462429038
p104_I,0.0013792226605727992,10.588048295867207,0.5294117647058824,0.5105953579479688,0.004398344105774465,0.02928067699433455,0.00047383338,0.21483199542698514
p104_L,0.006175395151527295,7.69390731553115,0.0,0.1638257386159586,0.0,0.010645829235581428,0.0,0.034894313570308005
p104_S,0.2551527635682667,1.303865585308978,0.0,0.0,0.0,0.0,0.0,0.0
p104_V,0.07012790823962,3.3227191038211847,0.0,0.0,0.0,0.0,0.0,0.0
p105_G,0.10995082286018207,2.582507612069322,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,3.227506501216064e-07,28.364727181671753,0.29411764705882354,0.4666438860429063,0.000545243077174101,0.010023424713489234,4.9271825e-06,0.15426702561498756
p105_MHRATW,0.17332529468757682,1.8699862833676677,0.0,0.0,0.0,0.0,0.0,0.0
p106_Y,0.16015798324636388,1.9905184282934025,0.0,0.0,0.0,0.0,0.0,0.0
p107_K,6.979778814483211e-08,31.874058925307523,0.0,0.21739806729038927,0.0,0.005899300721163629,3.237134e-05,0.044665947870176574
p107_P,0.044396579614012194,4.10347923925998,0.11764705882352941,0.114686517535214,0.0,0.029467304833874948,9.45139e-06,0.05236206651648663
p107_Q,0.611949879806911,0.2583222622309135,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.005692773403597055,7.847905010305687,0.17647058823529413,0.1342909112217307,0.0,0.003834460310327981,0.00015949318,0.06295109058984145
p107_VTEASYMFGD,0.08336818814905576,3.0344146022264806,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,4.609941132498126e-15,74.58467351242955,0.0,0.07624629353656823,0.0,0.05048259071248454,0.0,0.025345776849810552
p108_I,0.4411644227929896,0.5961085923215509,0.0,0.0,0.0,0.0,0.0,0.0
p108_L,0.8942250497600777,0.017732624464923172,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,7.084049153543845e-12,54.51782619928827,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p108_RADSMW,0.05094302570642473,3.865946659308076,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.664298502303283,0.18901960677505786,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.41660003949418467,0.6631976373763919,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.011438182089165284,6.540740080377287,0.0,0.30330452513922007,0.0008846417179323277,0.01034589268003409,5.019274e-09,0.06290701291129208
p109_G,0.2494835750700208,1.3355349195921005,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.12549653283433745,2.371194034296876,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,0.0001419391510489708,15.173502575528076,0.0,0.2600243326385541,0.0,0.061253049760226164,2.3104274e-06,0.06425593856522852
p109_V,3.3050172994992885e-13,62.67713453329216,0.0,0.08821114027386927,0.0,0.0785108026392376,0.0,0.03334438858262138
p111_D,0.8595662220648843,0.03140033726043237,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.3347576109087005,0.9358387489340926,0.0,0.0,0.0,0.0,0.0,0.0
p111_ISMR,0.7535715196145826,0.09888098404762569,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.0024018373623802907,9.503660482993501,0.0,0.10813987602262191,0.0,0.008601271627861985,0.0,0.02334822953009678
p111_N,0.10129075197557533,2.715156451572782,0.0,0.0,0.0,0.0,0.0,0.0
p111_Q,0.4091928132820919,0.6846065960059783,0.0,0.0,0.0,0.0,0.0,0.0
p111_T,0.34223966388849214,0.9072134987563124,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,3.235986746994505e-10,44.777818383481225,0.0,0.012989321243266704,0.0,0.02554656246233084,7.4187024e-06,0.007708660481590085
p111_Y,0.09118064765425507,2.8868140693875186,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.8297334987205305,0.04638962919429052,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.3710985038987661,0.8043374546585503,0.0,0.0,0.0,0.0,0.0,0.0
p112_M,0.009659920333729761,6.854427233179494,0.0,0.018116716736882168,0.0,0.006693690757888979,4.890794e-06,0.004963059657777502
p112_V,0.01162482219619331,6.510793978693783,0.0,0.41060201035473587,0.0,0.01221209374238607,6.9091125e-06,0.08456420264191869
p113_Y,0.02994893075063102,4.7943310777348485,0.0,0.33572524386101255,0.00041406746119290294,0.0036051931660096713,0.0,0.06794890089764302
p114_G,2.7276242078292493e-06,23.598463746889102,1.0,0.4320879731603189,0.002431751704319246,0.022187029814558484,0.0002935847,0.29140006787304046
p115_C,0.0009649947494637987,11.293841570833466,0.0,0.01709150240785929,0.0,0.03550806138138084,0.0,0.010519912757848025
p115_F,3.2489270764550273e-05,18.25356262731276,0.17647058823529413,0.44593750011978833,0.001449722494428621,0.009819734569508999,0.00010726278,0.12675696163946976
