feature,lgbm,rf,BayesianRidge,gbc,xgb,mean
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.21212121212121213,0.02082844262141393,0.4546337402746055,0.008391388728496015,9.556375880492851e-05,0.13921406950090648
271,0.06060606060606061,0.010281950571780602,0.18518869714036115,0.0017587603829674575,0.00018588478269521147,0.051604270696773015
272,0.07575757575757576,0.01031673385659423,0.2166308940981205,0.0009970207577627498,0.0004321550077293068,0.060826875895556506
273,0.0,0.02723813789299029,0.31271260359830894,7.691552261158313e-06,0.0,0.06799168660871208
274,0.04242424242424242,0.0725077086947058,0.2120324484249677,0.014944435257995405,3.525384727254277e-06,0.06838247203732771
275,0.10606060606060606,0.0410733896916302,0.23282013680531102,0.03025411692911833,0.009107142686843872,0.0838630784347019
276,0.09848484848484848,0.26420973868969516,0.161230778976056,0.03343096555697137,0.25,0.16147126634151418
277,0.0,0.37726489074188047,0.051833519443224695,0.02087058328294093,0.0,0.08999379869360921
278,0.048484848484848485,0.055116604176704984,0.0878269809869714,0.0007992459485461744,0.0004467834660317749,0.03853489261262056
279,0.030303030303030304,0.013843171908744479,0.09358670308188492,0.0014696918728460875,1.0359340194554534e-06,0.02784072662010505
280,0.06666666666666667,0.18594646435850032,0.19231251194767757,0.024624840039250133,0.08113793283700943,0.11013768316982082
281,0.030303030303030304,0.13880210967551704,0.22457879899017535,0.0005517035731663807,0.00011723036004696041,0.0788705745803872
282,0.015151515151515152,0.1930307551394922,0.1553675390179853,0.019077308615328824,0.1666669100522995,0.1098588055953242
283,0.07359307359307359,0.15570067789722045,0.18362860874401354,0.016474952609579888,0.1428721696138382,0.11445389649154514
284,0.015151515151515152,0.4607973179977449,0.20226960217796958,0.0010056679942296164,0.0,0.13584482066429185
285,0.030303030303030304,0.029332133290411438,0.11041431216550823,0.00079811500041367,0.0,0.034169518151872726
286,0.0,0.6463488274892402,0.15918579143986336,0.10187553256480286,0.0,0.18148203029878127
287,0.04242424242424242,0.2937915188333411,0.16953316569432297,0.049551027601983356,2.9522114346036687e-05,0.11106589533364716
288,0.015151515151515152,0.06463757297891826,0.2377395295496492,0.07628592200551801,0.00041087353019975126,0.07884508264316008
289,0.0202020202020202,0.33818854591943903,0.08833031858422274,0.03642079857187807,0.33333709836006165,0.16329575632752436
290,0.015151515151515152,0.060366333593374594,0.2717263941333347,0.00018108355950913934,1.4745029147889e-05,0.0694880142933763
291,0.0101010101010101,0.01917872288002912,0.2102999860891434,0.0008897633401958714,0.0,0.048093896482075696
292,0.0,0.0160590792955768,0.3667984000527019,0.008663877341851776,0.0,0.0783042713380261
293,1.0,0.05085399402587558,0.9940910733358943,0.013227815169888102,0.001087779994122684,0.4118521325051561
294,0.06060606060606061,0.06963579623397567,0.2622197215734974,0.0007970301305320351,0.0,0.07865172170881315
295,0.0,0.00036737976464222555,0.02487711668519812,0.0,0.0,0.0050488992899680694
296,0.12121212121212122,0.32229447881535433,0.33601862963698503,0.01883257987796793,8.379785185752553e-07,0.15967172950418942
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.06060606060606061,0.04714134023361575,0.031594059465495115,4.762325305169535e-05,9.543638952891342e-06,0.02787972543943521
299,0.24242424242424243,0.0312291716620259,0.31081147641140305,0.041953349029665445,0.0026713598053902388,0.1258179198665454
300,0.12121212121212122,0.356571348373186,0.19467001497587597,0.03717698363467559,0.3333364725112915,0.20859338814143005
301,0.0808080808080808,0.004406164303102095,0.14542748652892026,0.0002576177908863198,1.901376344903838e-05,0.0461836726388877
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.1820518247682241,0.37881255458889274,0.0002457410975008439,0.0,0.11222202409092355
304,0.0,0.002310969612244244,0.023522172545584197,0.00023690721760899797,0.0,0.005214009875087488
305,0.015151515151515152,0.007586172470693478,0.11889006845953798,0.0005130864242479322,1.9975017494289204e-05,0.028432163504697766
306,0.0,0.010594502017598163,0.052684075980785616,0.0008025029782585387,0.0,0.012816216195328464
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.029116455888097772,0.17944254373843652,0.0032673365005420184,1.2042316939187003e-06,0.04236550807175404
309,0.022727272727272728,0.008429702272802089,0.08900247736587939,0.0474765397684179,8.752201210882049e-06,0.0335289488671166
310,0.015151515151515152,0.045626413486210514,0.0575909013591952,1.0789849027368577e-05,4.538115535979159e-05,0.023685000200261604
311,0.0,0.010594502017598163,0.052684075980785616,0.0008025029782585387,0.0,0.012816216195328464
312,0.0,0.06228601815582645,0.0985703600433343,0.00041668981577574067,0.0,0.0322546136029873
313,0.0,0.012567280561064797,0.07173376621695494,0.00055211438972349,0.0,0.016970632233548645
314,0.0,0.010594502017598163,0.052684075980785616,0.0008025029782585387,0.0,0.012816216195328464
315,0.0,0.013166866999188271,0.17786780475691397,0.0010049988545516176,0.0,0.03840793412213077
316,0.045454545454545456,0.010601288834099573,0.13575634629625788,0.0005700691855444276,3.3407200135116e-06,0.038477118098092164
317,0.0,0.09730955266464444,0.22527316040292383,0.0003989277436121669,0.0,0.06459632816223608
318,0.06060606060606061,0.03321988516840272,0.07108960600633996,0.00039087749083028384,0.0,0.03306128585432671
319,0.050505050505050504,0.04029064668618126,0.2361533005568495,0.05173507769632086,0.000595839461311698,0.07585598298114277
320,0.012121212121212121,0.2317265919871429,0.08251872655625393,0.022033009496313923,0.2000001221895218,0.10967993247008893
321,0.0202020202020202,0.02258859154612105,0.06340139881303783,0.0017952888860367862,0.0009356798836961389,0.0217845958661824
322,0.05303030303030303,0.13374786439084524,0.17380617020975273,0.001349088533756449,0.0,0.07238668523293149
323,0.06060606060606061,0.0619538103796212,0.08903437279230632,0.00036385648294037554,0.0,0.042391620052185705
324,0.09090909090909091,0.11468716501650582,0.41221391223718984,0.000787950803320912,0.04818930849432945,0.1333574854920874
325,0.0,0.013938739756547415,0.1198312952817994,0.00020774701049749205,2.7461143758955586e-07,0.02679561133205638
326,0.015151515151515152,0.023333313823500786,0.16855761222456817,0.010591612547879714,0.007487175986170769,0.04502424594672692
327,0.0,0.010650512460013042,0.06268598664523432,0.0002894338673272885,0.0,0.01472518659451493
328,0.015151515151515152,0.02858783186139691,0.1771025238272755,0.001058041980969062,1.110450284613762e-06,0.044380204654288255
329,0.015151515151515152,0.044812611346940735,0.08924049250696146,0.00015143133020713398,1.1408216778363567e-05,0.029873491710480572
330,0.047619047619047616,0.020952444478333134,0.15232109114352502,0.0004252783039690664,0.0004597918887156993,0.04435553068671811
331,0.0202020202020202,0.0029061201161060036,0.14164338752099292,4.080395841424864e-05,8.945634363044519e-06,0.03296025548637928
332,0.1272727272727273,0.00914706325551021,0.10827661601602401,0.0019541500402842867,1.765547312970739e-05,0.0493336424115351
333,0.0101010101010101,0.00725354841355364,0.08587598143712652,0.020662203637579098,0.0,0.02477854871785387
334,0.030303030303030304,0.007030319035634964,0.158792889323046,0.0011941945351108894,0.0004519853100646287,0.03955448370137735
335,0.015151515151515152,0.006893641978083145,0.16275778519426387,0.0004650622780403271,0.0007614730857312679,0.03720589553752675
336,0.0404040404040404,0.009982854399696331,0.3396515934281544,0.004078792685157175,0.0,0.07882345618340966
337,0.0,0.0022054023777804115,0.0813201632851828,0.000502880979572443,2.0227871289080213e-07,0.01680572978424971
338,0.030303030303030304,0.3048987210951693,0.19737772601824283,0.023652386738831015,3.5649642086355016e-05,0.11125350275947196
339,0.03787878787878788,0.0066734086400790605,0.16829108140681687,0.0006257718145261165,0.00037679076194763184,0.04276916810043151
340,0.06666666666666667,0.010424036388976883,0.19366112472489536,0.0010073865995188557,0.00010572141036391258,0.05437298715808434
341,0.0101010101010101,0.2054244398674431,0.1042236513761821,0.5273205177909936,2.151060414234962e-07,0.16941396684833407
342,0.0101010101010101,0.01837966528393714,0.13739584873252264,0.0005300902372432208,1.120495107898023e-05,0.03328356386115842
343,0.030303030303030304,0.05103966015783636,0.5578913920869945,0.1402310560542671,0.006176408845931292,0.1571283094896119
344,0.0101010101010101,0.015027092904885714,0.11137489183521099,5.9855590938924356e-05,0.0,0.02731257008640915
345,0.045454545454545456,0.0052524910531556186,0.022797734164397065,0.00016283954585748938,0.0,0.014733522043591126
346,0.030303030303030304,0.02405056144070525,0.04740945548957371,0.0003464337780673499,0.0,0.020421896202275323
347,0.024242424242424242,0.006760152611902923,0.11860336425812466,0.0013252105915427944,0.0,0.030186230340798925
348,0.06060606060606061,0.011550205223558417,0.12384935317355522,0.003023116655368789,0.0,0.039805747131708605
349,0.1111111111111111,0.0769949209729645,0.18979450356459737,0.0032275817113945585,5.371091538108885e-05,0.07623636565508972
350,0.050505050505050504,0.06433687043353839,0.09738834358211762,0.0048628622430952,6.168711024656659e-06,0.04341985909496528
351,0.0,0.02772725587236575,0.2386044064220665,0.012896103258235281,0.00037670135498046875,0.0559208933815296
352,0.030303030303030304,0.005942290451339327,0.18908115779952367,0.0015573249177053626,1.5373921996797435e-05,0.04537983547871909
353,0.015151515151515152,0.03739119469697786,0.14516485909326854,0.0008795759698640956,3.6783817449759226e-06,0.03971816465867413
354,0.07575757575757576,0.012866561911556884,0.11614751461533061,0.0015582705337829625,0.0011556969257071614,0.041497123948790675
355,0.015151515151515152,0.00741033595803842,0.10795285645700345,0.0006289488190385856,0.0,0.02622873127711912
