Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE,Mut_R2,Mut_MAE
wt_mut,H1_V_PKA_PKB_,gbr,0.9001421562642014,9.488052956245433,0.020630328435268887,289.35068238160585,16.565006228327228,0.9254173867223172,10.007079075639089
wt_mut,H1_V_PKA_PKB_,rf,0.889974363019622,9.584450375375374,0.020990831985890974,321.1162444762012,17.230281041452862,0.9247150742632492,10.464920503738684
wt_mut,H1_V_PKA_PKB_,xgb,0.8683833855093877,10.198393188109984,0.0225098094944007,380.48619590870874,19.00812104684777,0.9144612348892908,10.564492157715037
wt_mut,H1_NCI_MASS_SASA_,gbr,0.9131349849468989,9.139302087749455,0.01960949988716617,263.13827907389555,15.653358188715933,0.9252708261120874,10.193314643818862
wt_mut,H1_NCI_MASS_SASA_,et,0.9112678990343921,8.966298348348351,0.01953934905940239,268.6688370753754,15.828801261037677,0.9247226697012163,10.434709169618257
wt_mut,H1_NCI_MASS_SASA_,BayesianRidge,0.9094464196787102,10.330914427364485,0.022312696770825934,268.80738303605824,16.086231230233647,0.9149531909376496,11.30844097324579
wt_mut,H1_NCI_MASS_SASA_,rf,0.9094234621016278,9.155718075218076,0.01986734570246223,273.5309328478021,15.960277762345513,0.9259834338919357,10.48843762298307
wt_mut,H1_NCI_MASS_SASA_,xgb,0.8767044577941926,9.4549605315154,0.02065112434545911,365.37074052237,18.597708047269265,0.8915796157845758,12.152556369005344
wt_mut,H1_NCI_MASS_SCT_,gbr,0.9102418982126885,9.572185872962947,0.020584597851309623,265.6667749307536,15.87998196808355,0.9260987556019319,10.483562394476387
wt_mut,H1_NCI_MASS_SCT_,et,0.9096090639779874,9.145902477477476,0.019963335520247958,269.37058280503,16.003888983920348,0.9228231783760993,10.573644234553322
wt_mut,H1_NCI_MASS_SCT_,rf,0.9085132317393475,9.246101442513941,0.02004913195522445,274.1687959808477,15.92946406794149,0.9268493972395938,10.331761117670206
wt_mut,H1_NCI_MASS_SCT_,BayesianRidge,0.8936669294003678,11.088570379261396,0.024297251000140043,308.6965713408195,17.362061729795435,0.9164766349172326,11.492530258150703
wt_mut,H1_NCI_MASS_SCT_,xgb,0.8900324791945495,9.653750351914415,0.020808576911540096,321.21282959823463,17.34917657336115,0.9020376739486635,11.832742188268645
wt_mut,H1_NCI_MASS_PKA_,BayesianRidge,0.9174335655275655,9.766732106093219,0.021002313591641654,242.8844940425644,15.213064981144953,0.9174273983495327,11.219254977113833
wt_mut,H1_NCI_MASS_PKA_,et,0.9151327616007873,8.376913363363364,0.018141018685056187,259.30204243633636,15.389036779568334,0.9120061654109263,10.878020857929943
wt_mut,H1_NCI_MASS_PKA_,gbr,0.8948404562170232,9.743070046398644,0.021120475843798385,303.09873581103574,16.92754421235518,0.921469328425418,10.380964299938988
wt_mut,H1_NCI_MASS_PKA_,rf,0.8862970446228227,9.664835210210208,0.021195992522049394,333.0734559066816,17.48828174226458,0.9221266480305952,10.691162534435259
wt_mut,H1_NCI_MASS_PKA_,xgb,0.8707754341929703,10.225898648740294,0.02242593678497834,376.45300299588996,18.973179041947827,0.8986287367883239,11.887188884040027
wt_mut,H1_NCI_MASS_PKB_,et,0.9053492590321032,9.249979429429432,0.020199019686980412,286.8299546261261,16.51121761462901,0.9206468260612337,10.779775285320737
wt_mut,H1_NCI_MASS_PKB_,gbr,0.9041970881929708,9.684763662294781,0.020984234625473084,278.51889795991485,16.432815275530267,0.921480644667214,10.223958845235126
wt_mut,H1_NCI_MASS_PKB_,BayesianRidge,0.9009511236945551,10.769689136585367,0.023183747340064308,287.10280152118395,16.515201168921518,0.9137491095691465,11.413477967235712
wt_mut,H1_NCI_MASS_PKB_,rf,0.8917937579195826,9.63223410910911,0.021096365537623892,314.78882950531363,17.032573107747584,0.9210410710308324,10.617401023219207
wt_mut,H1_NCI_MASS_PKB_,xgb,0.8870570456911985,9.663089642224012,0.021075795771035938,328.64241264812824,17.760572381260943,0.8925766062476274,12.190508562408532
wt_mut,H1_NCI_SASA_SCT_,gbr,0.9115571300100422,9.348207984364693,0.01996299600974518,265.0495178415148,15.736181283331252,0.9290203347567996,10.163937069573793
wt_mut,H1_NCI_SASA_SCT_,et,0.9112940870617555,8.883501501501502,0.019376195884303175,266.0773312445946,15.756458555040576,0.9258313687761115,10.466651318378588
wt_mut,H1_NCI_SASA_SCT_,rf,0.9037203329849401,9.345783222508226,0.02020771964936556,287.6816293930028,16.319758739614432,0.9259041563385583,10.406431719795355
wt_mut,H1_NCI_SASA_SCT_,BayesianRidge,0.892745824246717,11.145146665646736,0.024389171864165636,310.22975948818726,17.38782273898557,0.9159922583411474,11.539571934292656
wt_mut,H1_NCI_SASA_SCT_,xgb,0.8888048966032429,9.66028588143197,0.020760852694364763,325.75020068584246,17.45451321840721,0.9025126530598766,11.82740709589298
wt_mut,H1_NCI_SASA_PKA_,et,0.9222863811152541,8.1579253003003,0.017572366543851782,236.27536666749242,14.810625329420631,0.9076467806253676,11.161632428177878
wt_mut,H1_NCI_SASA_PKA_,BayesianRidge,0.9182670465575233,9.642869398705466,0.020744403889320466,241.07166116826141,15.146512794687078,0.9176061437588658,11.203249193023511
wt_mut,H1_NCI_SASA_PKA_,gbr,0.9008082195516594,9.51839271800533,0.02062478658774882,288.77626457574814,16.48730159589106,0.9217246444706761,10.515161307460442
wt_mut,H1_NCI_SASA_PKA_,rf,0.893698774460096,9.420800525525525,0.020585207881233435,312.1489336961712,17.01413823369192,0.9231468915788534,10.646901613537976
wt_mut,H1_NCI_SASA_PKA_,xgb,0.8720260372471985,10.052697069322742,0.022092540183212828,374.2739539344571,19.015269950213078,0.9010638693116768,11.568704123949265
wt_mut,H1_NCI_SASA_PKB_,et,0.9089583184178366,9.075570195195198,0.019832040304192576,275.21780454872373,16.285615428284153,0.9224534958600652,10.548802439984255
wt_mut,H1_NCI_SASA_PKB_,BayesianRidge,0.9049114838245153,10.698775834769863,0.023095254900446262,275.5442835807448,16.15716516320905,0.9138151270946961,11.43800250540452
wt_mut,H1_NCI_SASA_PKB_,gbr,0.8997734898172391,9.733400166260132,0.0209642883114032,293.0981027542735,16.798912222199974,0.9215367956987417,10.338963429235628
wt_mut,H1_NCI_SASA_PKB_,rf,0.8872538070396894,9.838171024596026,0.02149676882113657,328.0569757248006,17.431130652703082,0.9213699310679668,10.67675875639512
wt_mut,H1_NCI_SASA_PKB_,xgb,0.8838966729169153,9.912428975606467,0.02170927141572867,337.7017102136714,18.103988556842094,0.896565373862982,11.867417125259033
wt_mut,H1_NCI_SCT_PKA_,et,0.9248615546996909,8.014266891891893,0.017291818643472408,226.90540740758266,14.556736305966444,0.9093231371159057,11.229369146005505
wt_mut,H1_NCI_SCT_PKA_,BayesianRidge,0.9026637374021597,10.714940411135016,0.02338131990935935,280.6195427030803,16.553826997094326,0.9170782528023085,11.3278552070261
wt_mut,H1_NCI_SCT_PKA_,gbr,0.8948667704703956,9.891067782023871,0.021469321911759154,305.1079654789698,16.974007921925914,0.9265804569605225,10.128798160058786
wt_mut,H1_NCI_SCT_PKA_,rf,0.894068597641747,9.539623423423425,0.020813607142905907,309.76025349639644,16.990810957268103,0.9220197611423703,10.736641873278234
wt_mut,H1_NCI_SCT_PKA_,xgb,0.8705424627643451,9.938526694724509,0.02169468504315894,381.2721048839934,18.80119639527984,0.8987577281084296,11.697269816513092
wt_mut,H1_NCI_SCT_PKB_,et,0.9125225721184604,9.020107207207207,0.019594836916906524,261.58645353813813,15.895069645932534,0.9179271312805567,10.938791814246354
wt_mut,H1_NCI_SCT_PKB_,BayesianRidge,0.902914844379253,10.861537641317168,0.023602793492676237,280.1565945722996,16.521086877491957,0.9163670554186225,11.592727962977623
wt_mut,H1_NCI_SCT_PKB_,gbr,0.8940922469197069,10.088382776572729,0.021908552294213658,313.8420206608719,17.266735633246945,0.9283543995916779,9.993077910354733
wt_mut,H1_NCI_SCT_PKB_,rf,0.8903152209868994,9.826862491062492,0.021428754212711627,318.1691950868912,17.22644244140303,0.9225425210085508,10.627899252262887
wt_mut,H1_NCI_SCT_PKB_,xgb,0.8893205386184443,9.371205038809562,0.02045643001168281,321.30050136876713,17.233881795224185,0.9018830899333677,11.5241040490641
wt_mut,H1_NCI_PKA_PKB_,et,0.9179195978788617,8.579872897897902,0.018642042055107538,248.1462803107358,15.471723822183558,0.917754166358336,10.56505745769382
wt_mut,H1_NCI_PKA_PKB_,BayesianRidge,0.91144490073592,10.307777624625455,0.022243977767859746,257.70093104645736,15.717623263304741,0.9145966138830954,11.33387254717169
wt_mut,H1_NCI_PKA_PKB_,gbr,0.9018580382449999,9.819237129289442,0.021265762033113828,285.1907606216994,16.54481450707871,0.9254410960929915,10.064947920091814
wt_mut,H1_NCI_PKA_PKB_,rf,0.8922313981061617,9.732845495495496,0.021238124325824167,313.2182217641141,17.11405328256371,0.9227088430343977,10.655329004329
wt_mut,H1_NCI_PKA_PKB_,xgb,0.8805648966408153,9.875272485314905,0.021405910523448975,341.30674034698234,17.945185285230387,0.9022364498863236,11.52734387010066
wt_mut,H1_MASS_SASA_SCT_,et,0.9121464514823158,8.810042117117115,0.019201362165799107,265.2677564583332,15.678701676955072,0.9263170680290935,10.298005509641868
wt_mut,H1_MASS_SASA_SCT_,rf,0.9093832333516859,9.193048303660802,0.019921574997247428,270.5342329840521,15.893349829004714,0.9279214771537577,10.327125344352615
wt_mut,H1_MASS_SASA_SCT_,gbr,0.908840995318877,9.58548756152653,0.020558411134586986,273.5194736967567,15.885097229787664,0.9236188178410144,10.303962079176328
wt_mut,H1_MASS_SASA_SCT_,BayesianRidge,0.8917068095647798,11.101549350169934,0.024402504981189798,311.78574249099506,17.36528000821142,0.9129776309722546,12.205712123685654
wt_mut,H1_MASS_SASA_SCT_,xgb,0.8830036456911223,9.672507523087052,0.021039678087970977,335.2033310698119,17.791591091904344,0.9024572034815941,11.429994381210648
wt_mut,H1_MASS_SASA_PKA_,BayesianRidge,0.9288335082782802,9.314553681985014,0.020037407015700053,207.32042345789176,14.108306591219923,0.9174261351642141,10.968073984420833
wt_mut,H1_MASS_SASA_PKA_,et,0.9165223832361035,8.243736861861864,0.017818313072294097,253.10520158145647,15.171148757320434,0.9108710809700106,10.982932310114125
wt_mut,H1_MASS_SASA_PKA_,gbr,0.9026288381541928,9.538388883556355,0.02063289431956591,281.96133910717487,16.331242173434713,0.9214659650285466,10.484576796622356
wt_mut,H1_MASS_SASA_PKA_,rf,0.8884496185275144,9.548326276276276,0.020945016501215906,326.14597114159164,17.370197401119096,0.9235786894908596,10.489906336088152
wt_mut,H1_MASS_SASA_PKA_,xgb,0.86433321853293,10.529567592494839,0.02313504777393178,396.04785149513,19.549161654027653,0.9117376925569532,10.67196616841226
wt_mut,H1_MASS_SASA_PKB_,BayesianRidge,0.9209848082813611,9.960013347825498,0.021403331225337014,227.55278747656865,14.85760635922704,0.9150233054726823,11.178522211442202
wt_mut,H1_MASS_SASA_PKB_,et,0.9096229909720648,9.08287012012012,0.01993614347647475,272.9308916968469,16.22498555249953,0.9207283469579015,10.653782369146002
wt_mut,H1_MASS_SASA_PKB_,gbr,0.9005589833641909,9.523626790542142,0.02063675253580722,292.4374928946926,16.68067817542589,0.926816551902371,9.84909577970386
wt_mut,H1_MASS_SASA_PKB_,rf,0.8880948879727736,9.685967479979977,0.021275315783494352,325.82155382796327,17.285142959775857,0.9206745000993617,10.507558048012587
wt_mut,H1_MASS_SASA_PKB_,xgb,0.8733427196017637,9.595488249174467,0.021162421598245967,368.2043105432323,18.42298653358288,0.9121654251830476,10.747712541180116
wt_mut,H1_MASS_SCT_PKA_,et,0.9178211085304735,8.05362867867868,0.017417302956531724,251.29587512642647,15.100793427178232,0.9085705925423433,11.195699724517901
wt_mut,H1_MASS_SCT_PKA_,BayesianRidge,0.9027543560359541,10.687516390901065,0.02336262504689178,278.0626126171918,16.39976370785007,0.9146405549514424,11.813427122801896
wt_mut,H1_MASS_SCT_PKA_,gbr,0.9007949696163052,9.585917289545398,0.02088513890967454,287.2852330660762,16.40334795897912,0.922551650505593,10.342441647643803
wt_mut,H1_MASS_SCT_PKA_,rf,0.8916872544514041,9.538102177177176,0.020854038628954782,315.4829874356607,17.07359088247169,0.9247899327664694,10.463916961826055
wt_mut,H1_MASS_SCT_PKA_,xgb,0.8792653186885848,10.11040975942984,0.022233772873865625,348.8730381506829,18.122576401401727,0.9109367256353946,10.922275127364351
wt_mut,H1_MASS_SCT_PKB_,BayesianRidge,0.9065924897468822,10.593387831015487,0.023028860311711436,267.7237595734831,16.150809674559635,0.9169950377002245,11.714299456686701
wt_mut,H1_MASS_SCT_PKB_,et,0.9056370041518191,9.243715690690689,0.020291256620808752,283.29379845142637,16.479908337415456,0.9225605594914117,10.627539157811883
wt_mut,H1_MASS_SCT_PKB_,gbr,0.8990390848671648,9.6653875190418,0.0211201507277199,297.39044374970473,16.784577164578753,0.9254570310706034,9.898480431312358
wt_mut,H1_MASS_SCT_PKB_,rf,0.8922238665695954,9.646876067138567,0.02113228569811084,313.4156027008,17.052982902646235,0.9238093734171269,10.374269972451788
wt_mut,H1_MASS_SCT_PKB_,xgb,0.8915766262196069,9.313965191998639,0.020380224338357525,318.19358589130604,17.2981734048043,0.9122163946097934,10.658679059901983
wt_mut,H1_MASS_PKA_PKB_,BayesianRidge,0.925531367087592,9.609964340151127,0.02060005161986946,217.4803531614864,14.500891822600488,0.9153266658778645,10.958151959082366
wt_mut,H1_MASS_PKA_PKB_,et,0.9175086082123224,8.423490390390393,0.018340960600475072,250.0949299181682,15.349809196647508,0.9149335964387684,10.800354978354976
wt_mut,H1_MASS_PKA_PKB_,gbr,0.9004579708757416,9.651627887146006,0.021012968514509105,290.20251112460926,16.54753646891988,0.9255716157374081,9.981072094357518
wt_mut,H1_MASS_PKA_PKB_,rf,0.8913430516060747,9.527189814814815,0.020887437080945384,316.39009899039877,17.0951029756993,0.9254862037614608,10.31898780007871
wt_mut,H1_MASS_PKA_PKB_,xgb,0.8576328953153716,10.755773742492494,0.023740669247441195,419.08616445609016,19.919027098227897,0.9136702018546381,10.671606327613851
wt_mut,H1_SASA_SCT_PKA_,et,0.9138611715621824,8.166160885885883,0.01763714802267049,261.7164356041292,15.317307086050118,0.9045379259904649,11.414504919323097
wt_mut,H1_SASA_SCT_PKA_,gbr,0.9040816766497125,9.51132683038475,0.020661159593583014,276.7255986772844,16.13220663009062,0.9216275987386809,10.490073316881956
wt_mut,H1_SASA_SCT_PKA_,BayesianRidge,0.9020861270491383,10.662124282554128,0.02328889508657927,279.32306478698536,16.430708321327582,0.9141700982176237,11.852430621179847
wt_mut,H1_SASA_SCT_PKA_,rf,0.8955743916941179,9.393675750750749,0.02053571462987928,305.29186170563065,16.774826581915967,0.9221469899685505,10.567848484848481
wt_mut,H1_SASA_SCT_PKA_,xgb,0.8763687272884446,10.006766860549513,0.022155338721125926,362.04616221016636,18.63697027617068,0.8980046001452673,11.52236323561175
wt_mut,H1_SASA_SCT_PKB_,et,0.9083844633055739,9.054250525525527,0.019868141523360826,277.01634925683186,16.29273837617373,0.9243889969654758,10.450818968909877
wt_mut,H1_SASA_SCT_PKB_,BayesianRidge,0.905847747469626,10.605682337409876,0.023081206203467416,269.5552444142889,16.19229937839799,0.9166553009204681,11.737490414912788
wt_mut,H1_SASA_SCT_PKB_,gbr,0.9012322443684392,9.718568099754737,0.020942768431147542,291.83873645253203,16.66812955170552,0.9254740033300384,9.934231666871522
wt_mut,H1_SASA_SCT_PKB_,rf,0.8880788428771302,9.682381409981408,0.02118404073122549,324.95136867970416,17.349774536762663,0.9210119682416227,10.61866666666666
wt_mut,H1_SASA_SCT_PKB_,xgb,0.8627076248519563,9.981385201119089,0.021895362664510476,411.8111587211649,19.63450092179379,0.9106266681330478,10.728287335260324
wt_mut,H1_SASA_PKA_PKB_,BayesianRidge,0.9258921240927138,9.544902646518015,0.020480370941646377,216.4950317437427,14.4622106706563,0.9149860706141096,10.957774057591978
wt_mut,H1_SASA_PKA_PKB_,et,0.9184081872415966,8.265449999999998,0.017988347473631056,248.63321736741736,15.276144344377007,0.9158541661370213,10.672794175521446
wt_mut,H1_SASA_PKA_PKB_,gbr,0.9037801967207665,9.38523545166172,0.02030270394374674,277.955102183344,16.259983898753596,0.9248923503791068,10.19664395190588
wt_mut,H1_SASA_PKA_PKB_,rf,0.888077277495434,9.671448348348346,0.021188504259496213,326.92914686036033,17.402760266052038,0.9256240268554656,10.354510822510816
wt_mut,H1_SASA_PKA_PKB_,xgb,0.8620859915170568,10.327994108916045,0.022736537870387923,403.2317402321469,19.5423386873031,0.9119787487007729,10.653958909336106
wt_mut,H1_SCT_PKA_PKB_,et,0.91917778539625,8.224726351351352,0.01789389178287733,244.81498017244743,15.204488786364276,0.912310020965478,11.008770562770563
wt_mut,H1_SCT_PKA_PKB_,BayesianRidge,0.9077806072443382,10.477480944599666,0.022810271051551995,263.8624846722157,15.997891616601574,0.9181870427787082,11.405064992850573
wt_mut,H1_SCT_PKA_PKB_,gbr,0.8990565473387427,9.663142957316254,0.021018943663105187,292.6022988046168,16.61783687344161,0.9255187451415469,9.98867437454357
wt_mut,H1_SCT_PKA_PKB_,rf,0.893014619946042,9.691504004004006,0.021165528423646503,310.9580597238322,17.067366637185362,0.9274176068553651,10.227227469500193
wt_mut,H1_SCT_PKA_PKB_,xgb,0.8781526867933852,10.190800705185165,0.022352891488373217,355.1131923669979,18.33664816338149,0.8945307255859959,11.88191434401595
wt_mut,H2_H3_P1_P2_,gbr,0.9038180618338437,9.58217543729352,0.020772549778176087,291.9357848245303,16.25324128453889,0.9290039355353193,9.96172911091992
wt_mut,H2_H3_P1_P2_,rf,0.8948190864234438,9.666344269269267,0.02108658512635241,321.9461753082999,17.05193983951388,0.9276257120913656,10.209110586383312
wt_mut,H2_H3_P1_P2_,et,0.8947865470397731,9.283749474474472,0.020270500888966637,319.03948033521016,17.091903777812934,0.920430362574738,10.67476465958284
wt_mut,H2_H3_P1_P2_,BayesianRidge,0.8904536354621169,10.667495030047098,0.02310628280904082,328.11295128842715,17.357276959542464,0.9026599682641194,12.090276543025299
wt_mut,H2_H3_P1_P2_,xgb,0.8756862993065537,9.73586520404071,0.02122363130378722,372.89546923313213,18.46301641742984,0.9046051166880081,11.186714121320502
wt_mut,H2_H3_P1_V_,gbr,0.9112238224213141,9.050407254313784,0.019466191913291648,270.6430258476505,15.551862308532865,0.9278742954792756,9.916167692983867
wt_mut,H2_H3_P1_V_,et,0.9019275212381161,8.854084534534532,0.019231296338475798,299.6024969930931,16.509040160377687,0.9203629966889131,10.670979535615897
wt_mut,H2_H3_P1_V_,rf,0.8970232667465193,9.567282943657942,0.020883934530974722,317.5625521622386,16.874805369967376,0.9274389841371404,10.19369421487603
wt_mut,H2_H3_P1_V_,xgb,0.8843102476510747,9.340092070066893,0.02041173422772936,345.1408749912907,17.820980898164176,0.9031746947299523,11.081677625611842
wt_mut,H2_H3_P1_V_,BayesianRidge,0.8809475700376254,11.107235977208287,0.024101168447439106,357.4844618305889,18.132680838934363,0.9043198913967414,11.990365694285053
wt_mut,H2_H3_P1_NCI_,et,0.9138538689521593,8.602098423423424,0.018600470286690575,263.22899504436936,15.468017880860284,0.9240516044249321,10.587575757575754
wt_mut,H2_H3_P1_NCI_,rf,0.9043840472654964,9.53107774024024,0.020704670304560885,291.904102898484,16.451679436800873,0.9231537466099797,10.730993703266426
wt_mut,H2_H3_P1_NCI_,gbr,0.9029993346252116,9.733602492563056,0.021150218750404577,293.23918513195804,16.54719500346247,0.9289351174750344,10.121078697918191
wt_mut,H2_H3_P1_NCI_,BayesianRidge,0.885598168798035,11.283090305128338,0.02465380817268118,341.6934117543103,18.023435861589448,0.9123521987170945,11.685964644214533
wt_mut,H2_H3_P1_NCI_,xgb,0.8525143233508905,10.303975194524359,0.02272138322188839,447.1156934040375,19.49081609767912,0.9195652291119283,10.77417394764918
wt_mut,H2_H3_P1_MASS_,gbr,0.907266621880242,9.254278940906858,0.020114617053458187,280.5738797685257,16.07920518457262,0.9252835950889672,10.133690356593847
wt_mut,H2_H3_P1_MASS_,et,0.9055695779691882,8.938556081081078,0.019478068736618562,287.1175734888138,16.198778927768345,0.9205495347374275,10.769037386855564
wt_mut,H2_H3_P1_MASS_,rf,0.8983723204397005,9.33671574074074,0.020432781185731205,313.21683221106525,16.761583754340702,0.927454355073213,10.187163715072804
wt_mut,H2_H3_P1_MASS_,xgb,0.893336949884724,9.349452204890436,0.02029955935611772,319.9518481851063,17.2584931165722,0.8965896126224357,11.72247212607764
wt_mut,H2_H3_P1_MASS_,BayesianRidge,0.8887021846550661,10.713357235276321,0.023289081760569118,334.96952419629696,17.468157511095956,0.905026454444706,11.853239887780969
wt_mut,H2_H3_P1_SASA_,gbr,0.903263864008928,9.262862023723017,0.020084205329599703,298.42942676145543,16.353984450585287,0.9275357692812232,10.027844038446611
wt_mut,H2_H3_P1_SASA_,et,0.9029242504447994,9.097937537537536,0.01979798450679447,295.5572971728228,16.482644462841776,0.9176304007925771,10.891035025580477
wt_mut,H2_H3_P1_SASA_,rf,0.8931827156686412,9.634179416916913,0.02100645366695259,328.4581364344198,17.150088618555035,0.9254011051941682,10.38865525383707
wt_mut,H2_H3_P1_SASA_,BayesianRidge,0.8861829055699921,10.829680958182191,0.023525239057117776,342.9268737086517,17.70354589350943,0.9040334054924841,11.995341699903282
wt_mut,H2_H3_P1_SASA_,xgb,0.8853940330266875,9.222026678320166,0.020036600346306707,342.2438860231666,17.774080700264907,0.9040936488723477,11.165911834008204
wt_mut,H2_H3_P1_SCT_,gbr,0.9117253934572236,9.185582964842084,0.019827229750995122,262.3538779637657,15.727818466889733,0.9320242470649931,9.805294980810874
wt_mut,H2_H3_P1_SCT_,et,0.9033570209733549,9.015902852852854,0.019586868090852798,291.5383478123123,16.394574994418587,0.9235062156386494,10.36245297127115
wt_mut,H2_H3_P1_SCT_,rf,0.8983005955521218,9.621565013227514,0.020973988450725792,308.2877412473091,16.78273459430884,0.9291636448788649,10.318594647776463
wt_mut,H2_H3_P1_SCT_,BayesianRidge,0.8961567680936422,10.932414687791763,0.02397336347905357,302.7135843321503,17.15785192954347,0.9107209803080109,12.135205936786742
wt_mut,H2_H3_P1_SCT_,xgb,0.8906178115827844,9.140295162716425,0.019999311679008182,331.7774288503335,17.19663707686849,0.9153686368782087,10.486981177151742
wt_mut,H2_H3_P1_PKA_,et,0.9185638196905662,8.174026726726728,0.01777128108384819,249.8548980097597,15.19246594086098,0.9205555267274435,10.42397127115309
wt_mut,H2_H3_P1_PKA_,gbr,0.9179423484234418,9.09535431482666,0.01964845604112067,236.69847803931347,15.162352977540332,0.9237025289341401,10.176252348145079
wt_mut,H2_H3_P1_PKA_,BayesianRidge,0.909930054836393,10.208101254200583,0.022107019499698954,264.86605270082845,15.86985405045622,0.9153929654316435,11.044049662918646
wt_mut,H2_H3_P1_PKA_,xgb,0.8971340886213793,9.587885110299508,0.02095484947579481,294.93811666623566,16.800883858671824,0.9130822437317235,10.489088950969723
wt_mut,H2_H3_P1_PKA_,rf,0.8962283647020554,9.616048048048047,0.021012480176755926,301.7940348546547,16.865809513906648,0.923985037139277,10.320725698543884
wt_mut,H2_H3_P1_PKB_,BayesianRidge,0.918227296183647,10.100181730533702,0.02194115413321928,239.40342051386529,15.236905437125932,0.9127618512615685,11.555265703034513
wt_mut,H2_H3_P1_PKB_,et,0.9103631815344848,8.860396996997,0.01929577540120562,270.86732874564564,16.070731090209577,0.9216013871067724,10.424474222746948
wt_mut,H2_H3_P1_PKB_,gbr,0.9082712424766969,9.725523339924283,0.021072613521115915,266.61608081645704,16.211517708011222,0.9239702312637476,9.981319095935923
wt_mut,H2_H3_P1_PKB_,xgb,0.8974969762069029,9.521131984034817,0.02096338554129642,302.383454469403,17.16208310974897,0.9243751821966103,9.743069293469906
wt_mut,H2_H3_P1_PKB_,rf,0.8879065035477209,9.998382966001717,0.02186174649861509,324.3908427961966,17.471864174168722,0.923390420588212,10.331539551357732
wt_mut,H2_H3_P2_V_,gbr,0.9175244754636344,8.680428483351275,0.018519635122847954,248.22299261759667,14.952693045148541,0.9262733750081461,10.030295637511509
wt_mut,H2_H3_P2_V_,rf,0.90371845051231,9.382318686186185,0.0204642164823172,292.93109953449414,16.2427430160134,0.9267078484867626,10.207699465902062
wt_mut,H2_H3_P2_V_,et,0.9000543692719557,9.03159984984985,0.019634194437230225,302.83935908228233,16.535584982796074,0.9224087217889477,10.53839512003148
wt_mut,H2_H3_P2_V_,BayesianRidge,0.8739096879688578,11.115193572999443,0.02406850334901824,377.16218475829237,18.54010654265667,0.9043895574578477,11.993930321288515
wt_mut,H2_H3_P2_V_,xgb,0.870407924766407,9.768684144807649,0.021360213034987918,388.9386112532205,18.609982882163294,0.9043667914372564,11.17235965421002
wt_mut,H2_H3_P2_NCI_,gbr,0.9101145424083708,9.23988461827771,0.019838254826346404,268.65423206088656,15.692470112489886,0.9236257518500811,10.23857034836986
wt_mut,H2_H3_P2_NCI_,et,0.9034778407758088,9.075311711711713,0.019656139456434234,293.33020863288283,16.301731728619778,0.920154312265321,10.8090409287682
wt_mut,H2_H3_P2_NCI_,rf,0.9011394737550612,9.56546048906049,0.020824444806111002,299.04506236464033,16.564790419141794,0.9256880213279817,10.396944116489575
wt_mut,H2_H3_P2_NCI_,BayesianRidge,0.8841307780569176,11.156890661225026,0.024301503250257733,345.4734734690206,18.12798100530982,0.9120494707641931,11.679530539132319
wt_mut,H2_H3_P2_NCI_,xgb,0.8635245826906145,9.832974671601534,0.02125567595536889,410.00565636617,19.073624738487876,0.8907219402631127,12.050371829246453
wt_mut,H2_H3_P2_MASS_,gbr,0.9057163203405164,9.325281989092417,0.019993245512265403,282.47907246125504,16.11209976148608,0.9242219703216643,10.226358219999293
wt_mut,H2_H3_P2_MASS_,et,0.9014667317392231,9.186790540540542,0.020040423195430652,298.72232034984984,16.482816350729482,0.9205027837749673,10.545333726879178
wt_mut,H2_H3_P2_MASS_,rf,0.8994939180724794,9.51444939081939,0.020789853694515362,306.28330918516355,16.615151735959923,0.9255115753054242,10.20994197447574
wt_mut,H2_H3_P2_MASS_,BayesianRidge,0.8780464295154043,10.934977716526808,0.02372322297078809,366.30824717626416,18.191906943318816,0.9039919826628545,11.959147808155286
wt_mut,H2_H3_P2_MASS_,xgb,0.8693103851453083,10.051665242513021,0.021807862344621055,388.74128526227776,18.826434941455453,0.9027642376267551,11.24113279280349
wt_mut,H2_H3_P2_SASA_,gbr,0.9067389974120573,8.95519612809462,0.01927494950286111,283.8343841707731,15.72880830221805,0.9251671933320721,10.214723758909912
wt_mut,H2_H3_P2_SASA_,rf,0.9005935054357872,9.407859777634776,0.020513793428363757,304.26668193723924,16.519754867013297,0.9259024845204581,10.29731794006859
wt_mut,H2_H3_P2_SASA_,et,0.8989961959189762,9.106359609609608,0.019791410783318576,307.6251152145645,16.659178666183422,0.9169516095599017,10.84588390397481
wt_mut,H2_H3_P2_SASA_,xgb,0.8778786345358695,9.531142519472597,0.020583936348563647,367.59751709027995,18.11868130747056,0.8978223509040103,11.621809213661576
wt_mut,H2_H3_P2_SASA_,BayesianRidge,0.8776793284998007,11.012338449554203,0.023860879234951206,367.2383713985534,18.24249802152492,0.903635032277747,12.017542578685154
wt_mut,H2_H3_P2_SCT_,gbr,0.9091709512596152,9.30265217500052,0.01996909684835839,273.4080728871748,15.721637095207702,0.9316154571664305,9.966330680601157
wt_mut,H2_H3_P2_SCT_,et,0.899816801296468,9.1481012012012,0.019907356899941712,303.57954070150146,16.641856413167652,0.9223230910335163,10.573295946477764
wt_mut,H2_H3_P2_SCT_,rf,0.8992014633400892,9.553817955097955,0.020786963189213102,304.13993741751835,16.640298598539335,0.9281336363039984,9.937795350536911
