feature,p_value,score,BayesianRidge,lgbm,xgb,gbc,rf,mean
p83_G,8.153010436138061e-57,307.3968252875304,0.05525451872983716,0.0392156862745098,0.00011869128,0.0002108535533893781,0.0022503850648272804,0.01941002698006241
p83_S,0.7007082805168072,0.1478642319228197,0.0,0.0,0.0,0.0,0.0,0.0
p84_G,1.64189442044465e-71,411.4380818438559,0.03314191533214705,0.1568627450980392,0.0,8.795701624651962e-05,0.03271299330818418,0.04456112215092339
p84_N,0.40184589179988894,0.7037004095004084,0.0,0.0,0.0,0.0,0.0,0.0
p85_HMCIAVY,0.7105047686506851,0.13789175141003318,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,4.1412929195852776e-42,213.4748052964914,0.059060803702809216,0.0392156862745098,2.4666047e-05,0.0015909005246384654,0.02593383059171062,0.025165177428226798
p85_S,0.3828006321430052,0.7627029637766667,0.0,0.0,0.0,0.0,0.0,0.0
p85_T,0.27336445981176966,1.2017818867091878,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,1.5227837851659544e-14,61.83234380859713,0.08817260264593638,0.0392156862745098,8.416008e-07,4.904919835612177e-05,0.001750620780249159,0.02583776009997201
p86_G,1.6102001063406933e-07,28.05096783936517,0.04198909822722208,0.0,0.0,1.973601963796935e-06,0.0009243779530717422,0.008583089956451522
p86_I,0.06191115135721462,3.4972710796187574,0.04472101661028974,0.0,7.250558e-05,0.0007356784142178591,0.0027431137796237546,0.009654462876773766
p86_L,7.787329925238934e-22,99.02221303696356,0.1268875316880509,0.13725490196078433,0.0003124976,0.0007882233248009601,0.003392012379364666,0.05372703339190036
p86_M,6.179956083095445e-06,20.766086049463375,0.15924304527446015,0.0,4.379706e-07,0.006700438548329167,0.002832789370267486,0.033755342232733895
p86_V,0.00011759402114808732,15.009697276088243,0.16447124212343694,0.0,3.0644213e-05,0.0006408838709794806,0.0006052654768302793,0.0331496071367552
p86_WCTS,0.8747677921368754,0.024858679175960303,0.0,0.0,0.0,0.0,0.0,0.0
p87_F,1.596087078352816e-75,441.749618173223,1.0,0.9411764705882353,0.001412563,0.1553813815297479,0.28354041034544936,0.4763021650978768
p87_ICAYTR,0.002985191971409895,8.882210773343502,0.5306808217095548,0.3333333333333333,8.930968e-05,0.00834388449569242,0.0393893587042678,0.18236734158463647
p87_L,0.006154651116309358,7.55288245769741,0.11457144875849445,0.0,5.4762135e-05,0.020091413144588847,0.018144000765067222,0.030572324960594754
p87_M,1.0379042652279913e-26,125.04173350749416,0.024341805236067233,0.09803921568627451,8.020901e-06,0.0005338233557690596,0.007754355759730919,0.02613544418778385
p87_S,2.393456590607802e-07,27.25212712527716,0.2587141691760324,0.0,2.631581e-05,0.0046783748659929725,0.019060487315545625,0.056495869433679846
p87_V,0.06366636102223265,3.45076405422722,0.07238465463651675,0.0,0.0,0.10991766895161423,0.03148026720011765,0.04275651815764973
p88_C,2.598216373394319e-69,395.17967536668573,0.006500874754340966,0.0,0.0,0.0065554586456992555,0.22174315990901566,0.046959898661811175
p88_IDL,0.04980352511436752,3.862190045391155,0.035323192239778076,0.0392156862745098,0.0001868767,3.5012997565152203e-06,0.0066564287505350124,0.016277137052804848
p88_M,6.179366817928994e-05,16.255336663077504,0.045345029432659854,0.0,0.0,0.01402037157409964,0.0023742128562760255,0.012347922772607104
p88_S,0.014640773149468314,5.99063140602894,0.025430292576370837,0.0196078431372549,8.625165e-07,0.0,4.3190061069208214e-05,0.009016437658242008
p88_T,3.5055894448376446e-27,127.60690001055275,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p88_V,1.7905496494798736e-15,66.45850300499401,0.1113911633855494,0.0196078431372549,0.0,1.3885315617485531e-05,0.0028288446498837888,0.026768347297661116
p89_C,0.11877652872914295,2.4397028203696776,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,3.6182236218818064e-13,55.04921084074585,0.020779804224927374,0.13725490196078433,6.3562466e-06,0.0006384707037779668,0.0003426266224362682,0.03180443195169687
p89_GSM,0.08597673595494106,2.9569457585276013,0.0,0.0,0.0,0.0,0.0,0.0
p89_I,4.784648937309895e-43,219.1755863917,0.2018563220336745,0.0196078431372549,0.0,0.00240625057272054,0.00742767583797234,0.04625961831632446
p89_L,0.9558927772186153,0.0030613365192063324,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.750785612877412,0.10095598431355482,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,0.0002704204381702345,13.408909225771552,0.07115526562438929,0.0784313725490196,0.0,0.0008704613025651606,0.013489502782172272,0.032789320451629266
p90_E,0.5656709457838891,0.33031155478379093,0.0,0.0,0.0,0.0,0.0,0.0
p90_F,1.299315696012448e-41,210.4697411927534,0.13658891690291972,0.0196078431372549,2.290652e-05,0.0010369412257595393,0.008084381869897862,0.03306819793133159
p90_G,1.7554487507201321e-16,71.5161237238567,0.050112613845026625,0.0,0.0,0.00021401247004523228,0.0010188008474336567,0.010269085432501103
p90_I,3.575725728071619e-18,80.085107456819,0.04696201845758325,0.0196078431372549,0.0004069556,3.6768271978878124e-05,0.0004683814819767281,0.013496393390088252
p90_KTNLMA,0.0014257368224388283,10.258553856366449,0.2352524837081224,0.39215686274509803,0.0002610297,0.00949110952805085,0.043442255950579135,0.13612074832521598
p90_V,0.12787776429442954,2.3239005906624186,0.0,0.0,0.0,0.0,0.0,0.0
p91_CNTE,8.661923038481927e-11,43.50373373936449,0.5445153315831445,0.29411764705882354,0.00059090654,0.013205837441017061,0.036538016020904215,0.17779354772811232
p91_G,2.8982943832254345e-20,90.83575177239425,0.12098375055981407,0.0392156862745098,5.299244e-05,0.00016219155514658428,0.008004611470836682,0.03368384646006793
p91_M,1.7446725158378157e-08,32.55904685049864,0.11578644168730368,0.0,0.0,0.016511261777694887,0.023629704539459943,0.031185481600891702
p91_S,4.597457384865455e-103,674.3602980447596,0.25126882905200065,0.37254901960784315,5.9722577e-05,0.0017936358023340232,0.08334310379975991,0.14180286216781443
p92_F,6.3091307390460294e-30,142.7174540884259,0.019468371416811743,0.0,0.0,3.539612164170509e-05,0.02114753039605815,0.00813025958690232
p92_GAP,0.06316906934402558,3.463800162156899,0.0807433099507828,0.0392156862745098,0.0,8.052201067082624e-06,0.015150578446793546,0.027023525374630646
p92_I,3.6459281942419255e-11,45.31152602270962,0.11421891067651864,0.0,2.5956588e-05,0.0009998748716350874,0.007725238059040466,0.024593996038980014
p92_S,6.6003741276365225e-09,34.54564705174792,0.006191095140602326,0.0,0.0,4.613860025500112e-05,0.05467177904065362,0.01218180255630219
p92_V,5.226745720034257e-102,664.5964363854239,0.08342089408066647,0.0784313725490196,1.2732237e-05,0.00043400877952374633,0.2878499427078393,0.09002979007087729
p93_P,0.0007665900159782241,11.426463246614826,0.08520605209589126,0.058823529411764705,6.601221e-06,3.843219620725807e-05,0.002788548419138735,0.029372632668755456
p93_S,7.847302815289202e-09,34.19134779254431,0.11171627546868053,0.0196078431372549,1.4708774e-05,0.0010783577029312634,0.003564372349966679,0.027196311486558794
p93_T,1.7101423253516947e-66,374.7069798390676,0.07301213435246524,0.0,9.815568e-06,0.0006061885366004608,0.10449005252777038,0.035623638196940074
p94_HQAN,2.494138026576491e-05,18.02338318030849,0.260670512268631,0.21568627450980393,3.9650444e-05,0.005793736500732522,0.027275755466341273,0.10189318583786092
p94_I,1.7274367514900577e-14,61.560898052760734,0.08911351984975349,0.09803921568627451,1.480942e-05,0.0029093381600044828,0.014914220157897588,0.04099822065469678
p94_L,0.12603861693351687,2.346546451132018,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.06951356351864439,3.305181138934611,0.04044704288688889,0.0,3.7606985e-06,7.968794853107547e-05,0.007549734087387965,0.00961604512426535
p94_P,0.15700633386914867,2.0073753625278914,0.0,0.0,0.0,0.0,0.0,0.0
p94_T,5.030180332697927e-10,39.847816425689096,0.5203250553053641,0.7254901960784313,0.00059909513,0.007393604414818958,0.05746299253453588,0.26225418869307043
p94_V,0.3248914698304445,0.9705961615211954,0.0,0.0,0.0,0.0,0.0,0.0
p95_FMPCYKDEH,0.1578440732745415,1.9992796639045198,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,1.904715195586555e-08,32.380106892582894,0.05084073939386118,0.0196078431372549,0.0015049926,0.0025210347111380357,0.004055804442499644,0.01570608285705683
p95_S,1.4549090593216572e-18,82.07986979326287,0.03654676475538375,0.0196078431372549,2.2314187e-05,5.701231842447104e-05,0.0009108791668168146,0.011428962712963096
p95_T,9.101858154238164e-29,136.29965286635985,0.20648393611777852,0.35294117647058826,0.0025599548,0.00026842216890507025,0.019826214906334287,0.11641594088595805
p95_V,2.263423421428432e-125,898.3878728314156,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p96_F,7.421580928859323e-84,507.47729216855004,0.13080880759964592,0.0,3.9565252e-06,0.0003115610859497561,0.11759622818605107,0.049744110679376084
p96_I,0.00015826452400096756,14.437179174621471,0.09847619649870791,0.43137254901960786,2.6996639e-05,0.001232408253754882,0.017893173088915065,0.10980026469990775
p96_L,5.9553135027096624e-05,16.32704934756578,0.03907268444251889,0.0784313725490196,0.000109667635,0.0001752056341494917,0.0018768940116373042,0.023933164854488126
p96_M,3.2198122921628466e-07,26.65548901012095,0.002608593356132728,0.09803921568627451,4.0619248e-06,0.00020533734663247383,0.00041701802722034345,0.02025484526820314
p96_V,7.472132466484935e-31,147.885759660168,0.06814014444766653,0.0196078431372549,3.5264388e-06,0.11313367143003807,0.04203537521855882,0.04858411213446999
p97_I,1.2906005158098806e-10,42.67274343730158,0.005568165188916385,0.058823529411764705,1.9706376e-05,5.3992868235115945e-05,0.005686491926847418,0.014030377154433973
p97_L,0.28134568614250305,1.1624743027970508,0.0,0.0,0.0,0.0,0.0,0.0
p97_TNFMS,0.7136702914773954,0.13475399182368408,0.0,0.0,0.0,0.0,0.0,0.0
p97_V,0.03678886823720151,4.377863844324715,0.08395475246494373,0.0392156862745098,6.052641e-06,0.00016009527977786314,0.00544282718214471,0.025755882768446436
p97_Y,8.486562064913532e-08,29.34512613206745,0.14870901935014594,0.058823529411764705,2.5464024e-05,0.006676924999975535,0.03955041645582679,0.05075707084825565
p98_C,0.2049316993067427,1.6100431419267038,0.0,0.0,0.0,0.0,0.0,0.0
p98_N,7.337357741908253e-23,104.4203732006871,0.03618916522986476,0.0,0.0,0.0,0.04042542210124169,0.015322917466221293
p98_S,2.801718877381844e-11,45.862971218069546,0.08686983875919921,0.2549019607843137,0.00010344741,0.0007897985142237435,0.0059722000919759394,0.06972744911227752
p98_T,5.570682772536123e-16,68.99624732910546,0.47893236881314477,0.19607843137254902,9.1105496e-05,0.02382635077871431,0.023740141970869395,0.14453367968621797
p99_C,0.1571520606200656,2.0059635663568725,0.0,0.0,0.0,0.0,0.0,0.0
p99_F,0.000856535666382521,11.21689531494775,0.011487085106132708,0.0,0.0,0.0,0.020492982205163022,0.006396013462259145
p99_LENT,0.4640824340139502,0.5366530139343374,0.0,0.0,0.0,0.0,0.0,0.0
p99_Q,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p99_S,1.091098610427238e-07,28.83686273663711,0.11065251128614112,0.09803921568627451,4.4005446e-06,0.0011592154502980505,0.016955621548920184,0.04536219290325473
p100_C,3.382389225480643e-27,127.69159814251299,0.04633740996783945,0.0,0.0029854332,0.00026657258465192775,0.000955842114309833,0.010109051575297737
p100_F,0.07408022191128215,3.2003364094488242,0.029486208448494842,0.0,1.6539616e-05,1.232850782209956e-05,0.0032598174702657395,0.0065549788084963544
p100_I,7.804431231398225e-12,48.54696333529112,0.008288768255746213,0.0392156862745098,1.2906946e-06,0.00018037098763906047,0.0016999162981918,0.009877206502142721
p100_L,0.006499109507642437,7.45367204901476,0.026003441987901006,0.09803921568627451,0.0,0.00016033670208710765,0.00019682175839965706,0.024879963226932457
p100_M,1.4638211754733415e-09,37.64064213455075,0.048736488708644735,0.0,4.6501823e-06,5.1425500467322054e-05,0.004336714342958363,0.010625855746872241
p100_S,4.797511604052761e-46,237.6701541950276,0.035875200421058406,0.058823529411764705,0.00024570123,0.0005414330288159583,0.002769441107886668,0.0196510610400245
p100_TE,0.0975078103334874,2.7536252746646,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,2.8059977450711952e-08,31.59107816320275,0.03136828239412895,0.0,1.18371e-05,5.949732775428979e-05,0.002270368591623153,0.006741997082685062
p100_W,0.042769813940954284,4.1203465124069405,0.04774378008603429,0.0,4.176717e-05,6.499613039264574e-05,0.00027615775394469386,0.009625340227878912
p100_Y,1.9548517827796118e-10,41.80887144886214,0.046337957124940196,0.0,8.0030986e-07,0.0,0.033999901410068624,0.01606773176897433
p101_H,6.305515361395371e-06,20.726357649232277,0.1391493602107763,0.0784313725490196,0.00017658118,0.00020574078936455836,0.004572517297386118,0.044507114404462325
p101_K,0.013126377102516924,6.1853596056461475,0.015344759019484146,0.058823529411764705,0.0,3.07854969797098e-05,0.0011752427622940655,0.015074863338104528
p101_N,0.24775107682051856,1.338301022101199,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,9.267953994575728e-52,274.0080983395255,0.041354727008807525,0.0,0.0,0.00021692910221793728,0.0023843546938325873,0.00879120216097161
p101_R,1.254235269776674e-05,19.371295805805936,0.15895732255080727,0.0392156862745098,3.4786867e-06,0.0004384079463200406,0.006193098075857469,0.04096159870684328
p101_SMDCWA,0.12009365729249108,2.4223450972578107,0.0,0.0,0.0,0.0,0.0,0.0
p101_V,0.2657832769332503,1.2404774483817191,0.0,0.0,0.0,0.0,0.0,0.0
p101_Y,6.712410776265297e-16,68.59034138305378,0.027643916145576562,0.13725490196078433,4.348e-05,0.014614287164556056,0.009541681798038123,0.0378196534135044
p102_G,0.2653778733358964,1.2425854445358506,0.0,0.0,0.0,0.0,0.0,0.0
p102_K,0.028169115265294087,4.838924744767033,0.0002697605726991814,0.0,2.5659265e-05,0.0003070894868417681,0.000840611406607344,0.00028862414618824295
p102_MAH,0.6863198561315862,0.16324165751846656,0.0,0.0,0.0,0.0,0.0,0.0
p102_Q,0.9660274857793777,0.001815375372458227,0.0,0.0,0.0,0.0,0.0,0.0
p102_R,0.0006866091452168491,11.6349069057757,0.06773910078436546,0.0,0.001407855,0.0020539459245569273,0.0023741007102794577,0.014715000475341583
p103_K,0.010823641691694074,6.530952982494412,0.018200962612562026,0.0,7.673307e-06,0.0006236714419919286,0.0022763467094087373,0.004221730814143427
p103_T,1.580794582399009e-15,66.7288256939057,0.08634953947168014,0.0,0.0,0.0,0.02429566316856773,0.022129040528049575
p103_Y,1.57311187020935e-06,23.48068267923973,0.02218704642922722,0.0,0.0,4.931374323747364e-05,0.10807084835993702,0.026061441706480344
p104_M,0.4375829099907802,0.603342718918909,0.0,0.0,0.0,0.0,0.0,0.0
p104_W,4.269548116314193e-18,79.69241169108378,0.11350448497109496,0.0,0.0,0.006745154969433994,0.04190390587832302,0.032430709163770395
p104_YILP,2.7338058017547173e-07,26.984544284437803,0.20839040116272622,0.11764705882352941,0.0055030165,0.004773996217379801,0.06514820527075499,0.08029253559968146
p105_F,7.631702713036459e-11,43.76789067130051,0.012479729604213343,0.0392156862745098,3.7561356e-05,0.0005924601082264918,0.02184203414498214,0.014833494297645102
p105_I,0.13790211415956943,2.2065457182203656,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,7.844622788102084e-05,15.792564562222793,0.022675081283954828,0.0,0.0,0.0005077526805375983,0.0077489326423481825,0.006186353321368122
p105_S,0.27654855834649933,1.185928901820971,0.0,0.0,0.0,0.0,0.0,0.0
p105_V,2.3944123095647077e-09,36.62718142000999,0.022383031696702867,0.3137254901960784,6.858354e-05,0.004062828841934235,0.015839172903094802,0.07121582143561589
p106_G,0.48510758317836533,0.48790732941292686,0.0,0.0,0.0,0.0,0.0,0.0
p106_L,3.1072018206176766e-21,95.87872673421505,0.1596022483390904,0.0196078431372549,0.0,0.0019374343715828758,0.006051838821158618,0.037439872933817356
p107_Y,0.4325459879187332,0.6167300425338488,0.0,0.0,0.0,0.0,0.0,0.0
p108_D,0.3304394932579816,0.9485692352223359,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,1.141290635100653e-15,67.43616119537366,0.12234148742543215,0.0,2.3328091e-06,1.9407009367133367e-05,0.005456025703558614,0.025563850589495063
p108_K,1.1269347028333151e-15,67.46366228660742,0.09426540332525843,0.0,1.6572356e-05,0.0014501252088783684,0.0019380987043398229,0.019534039918873196
p108_P,5.139432146510124e-19,84.39560591576175,0.07394566505950383,0.11764705882352941,2.3856492e-06,0.000450703032579929,0.03369504145109274,0.04514817080317478
p108_Q,0.28308080885133335,1.1541149550106766,0.0,0.0,0.0,0.0,0.0,0.0
p108_R,1.6847033051115487e-24,113.1299739272639,0.03385516485422596,0.058823529411764705,7.66011e-06,0.00014749938823908708,0.002063968543258865,0.01897956446149499
p109_H,1.4687645431198701e-49,259.84464280442535,0.02816435995768366,0.09803921568627451,0.00052157807,0.0005534471569941771,0.07600268041266796,0.040656256256586185
p109_I,0.024289659791671997,5.097184339684608,0.10940210535001861,0.1568627450980392,0.00027387976,0.013920383613073874,0.010610714873288019,0.05821396573947829
p109_L,1.491001634985817e-07,28.206157169935242,0.01798977930417084,0.0784313725490196,1.1963016e-05,0.0003381325285382963,0.00863068820424402,0.021080387120359034
p109_P,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p109_T,0.2841107985314667,1.149183399019356,0.0,0.0,0.0,0.0,0.0,0.0
p109_V,0.5049724596947178,0.4449560525562098,0.0,0.0,0.0,0.0,0.0,0.0
p110_F,7.517274201389124e-07,24.95505534377197,0.1497889113855536,0.09803921568627451,3.0360438e-06,0.0016501381862078892,0.0015647300126275165,0.050209206262899875
p110_G,4.172511659166368e-11,45.02928313898389,0.1683152541232115,0.0784313725490196,0.0041489433,0.006558895751114484,0.03044257013570505,0.05757940718175394
p110_L,0.3659423794251655,0.8185199516076479,0.0,0.0,0.0,0.0,0.0,0.0
p110_M,2.8219354674528096e-07,26.920716707858276,0.0058930626003385455,0.0392156862745098,4.1763502e-05,0.00019277900363833165,0.0017564694877695592,0.009419952173639307
p110_V,4.266870413899342e-76,446.1477345947067,0.29324096169429875,0.39215686274509803,0.00019000239,0.004811835269045393,0.011870690345004863,0.14045407048921504
p112_D,0.6888346511493499,0.16049042318661932,0.0,0.0,0.0,0.0,0.0,0.0
p112_EYTRIM,0.1856838862191069,1.7551807289226877,0.0,0.0,0.0,0.0,0.0,0.0
p112_K,0.0008655450386266529,11.197146500403244,0.00606977981204593,0.0,0.0,0.0,0.048105957271953444,0.010835147416799874
p112_N,5.000675980391287e-16,69.23137482884177,0.13505437794863592,0.0,2.1846079e-06,2.7899528257677803e-05,0.003091849766963505,0.027635262370344478
p112_Q,0.16826156270698084,1.9025265438832941,0.0,0.0,0.0,0.0,0.0,0.0
p112_S,1.208022034281746e-05,19.445103503524283,0.19215416317495723,0.0,0.00026622764,0.0018636847851691318,0.008444276425347353,0.040545670404764526
p112_V,4.1838169826914607e-22,100.4380646723733,0.022573258275408504,0.0,4.296739e-06,0.0005606647586993618,0.012034632966150116,0.007034570547853049
p113_I,0.28550735983678444,1.1425328310919076,0.0,0.0,0.0,0.0,0.0,0.0
p113_L,0.0007447438910776755,11.481127201609832,0.08563492364034989,0.2549019607843137,4.5622044e-05,0.0003785280553290414,0.01863457856922114,0.07191912261866805
p113_M,0.005240448796146558,7.846556435010721,0.05528903400625227,0.0,5.0433714e-06,1.5275007168968932e-05,0.005480811880804491,0.012158032853125602
p113_V,4.265392887580402e-09,35.4407595377256,0.14329941136864777,0.0784313725490196,9.429962e-05,0.0002550619754882347,0.007729223901983948,0.045961873882903334
p114_FDQAGNH,1.154482636114959e-15,67.41119413365702,0.04258732356025531,0.0784313725490196,0.00010597511,0.0015022369256144563,0.06856050244512599,0.03823748211769387
p114_Y,8.752400310549998e-10,38.7021248233228,0.0400239599960424,0.0,1.547695e-05,0.00012689593840979708,0.004076427824197606,0.008848552141641283
p115_G,2.12597742446013e-37,185.38937037760792,0.10149796419438849,0.0784313725490196,8.43445e-05,0.004479371895737951,0.025573416594151407,0.04201329394693435
p116_F,5.1401726254980274e-17,74.20704597516885,0.03803631726314027,0.0784313725490196,3.275078e-05,9.758133044157621e-05,0.0028629222753816987,0.023892188839700543
p116_T,0.2096128793218228,1.5771628774882018,0.0,0.0,0.0,0.0,0.0,0.0
p116_VCSLGMI,0.12568404153499854,2.3509547590785016,0.0,0.0,0.0,0.0,0.0,0.0
p116_Y,6.199293032438925e-22,99.54162842786451,0.053146520870448265,0.0392156862745098,1.8259861e-05,0.025190740393503053,0.019122584091244097,0.027338758298233616
p117_F,1.0511716537951616e-18,82.80236324209176,0.06675821991954274,0.0196078431372549,1.9929574e-05,0.0006409196951798136,0.021318329695251187,0.021669048404182135
p117_ISEGNCW,0.003451674820746223,8.613884614965139,0.21144210483073125,0.1568627450980392,6.8941205e-05,0.0018290365099719885,0.006176692705454735,0.07527590406974297
p117_L,3.9356392766871855e-35,172.20019749770037,0.05731349934643835,0.35294117647058826,0.00012966836,0.0015157919924882381,0.012906129712937819,0.0849612531769317
p117_M,0.8449403109600155,0.03828084703934792,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,1.0578015370309343e-10,43.0871093513905,0.13335436125915398,0.0392156862745098,1.2300343e-06,0.0005774505047386219,0.012601915025759929,0.037150128619689665
p117_V,2.977121656969936e-15,65.35659795055346,0.004523812075600423,0.1568627450980392,7.843598e-05,0.0009585399025064172,0.01424996901037206,0.035334700413295256
p118_G,3.6240224699582796e-67,379.5651906480532,0.08420858880366879,0.0,0.0,0.0008348617975399364,0.005826457420602144,0.018173981604362174
p118_S,0.6655189019847663,0.18705625333807765,0.0,0.0,0.0,0.0,0.0,0.0
p118_V,1.8386177681238692e-26,123.69390332747841,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p119_GFYCN,0.5057865528635339,0.44325694394932874,0.0,0.0,0.0,0.0,0.0,0.0
p119_S,0.6636756187928595,0.18925927519290242,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,6.728982013521184e-06,20.598007232897785,0.31637150086655813,0.7843137254901961,0.00011167688,0.01262007535562693,0.02225865713933885,0.2271351271470509
p120_H,0.3497046137932811,0.8757681782789704,0.0,0.0,0.0,0.0,0.0,0.0
p120_I,0.000291920812441721,13.262535478927665,0.13699649833715902,0.0,0.0005537649,0.00230236019534389,0.006649134275089329,0.02930035154686551
p120_L,2.477545015024691e-48,252.0392704456479,0.0854922647244695,0.0196078431372549,3.2765765e-05,0.0017186979416048789,0.007645416486190451,0.0228993976109748
p120_T,9.082057055223735e-05,15.50897573713925,0.0018790536975922623,0.058823529411764705,5.277999e-06,0.0035656134826207364,0.0028589959517230684,0.013426494108581646
p120_V,1.4149605734019404e-57,312.52296433224956,0.15518710500823896,0.19607843137254902,0.00017214936,0.0006863410325598577,0.0066182566101490115,0.07174845667687504
p121_C,4.136014683435886e-28,132.68330760893934,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p121_F,7.617565487778705e-09,34.25216453774533,0.07165131498675852,0.0,8.525101e-05,0.00029500603909170654,0.0009118844865937889,0.01458869130507549
p121_G,6.514199694982691e-15,63.66335701679073,0.06741955292862019,0.1568627450980392,4.011352e-06,2.3162908076699247e-05,0.018543399363776927,0.048570574330072204
p121_S,0.003791884586381262,8.440563163680954,0.06626642619606052,0.0,0.0,2.8183134975175782e-05,0.029628859188216634,0.019184693703850463
p121_T,3.5913706263369226e-06,21.84015729502238,0.21658803701913143,0.27450980392156865,3.6309844e-05,0.0035437914001336277,0.004518551659308366,0.09983929876888649
p123_E,6.087156460627255e-21,94.35621189971127,0.35361198327162385,0.8627450980392157,0.0005515905,0.0050750854584675304,0.043869135079690307,0.2531705784740703
p123_I,9.158418834637263e-12,48.2102956458569,0.08060388856024137,0.23529411764705882,8.951784e-05,0.001548652569972932,0.019246261780330412,0.06735648767916175
p123_L,1.222096548008045e-132,979.2168889257008,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p123_M,0.06250501129914754,3.481379915128017,0.05123907343998871,0.0196078431372549,1.9464886e-05,2.287363911335416e-05,0.033230685409537525,0.020823988102289706
p123_Q,0.020442515093536954,5.399664550038295,0.28529152767673005,0.4117647058823529,6.051177e-05,0.009991713633234353,0.021334631195376454,0.14568861803176936
p123_T,3.355671897703753e-11,45.48516002222897,0.04092184033690748,0.0,0.0,5.128876790967041e-05,0.024142197761371387,0.013023065373237708
p124_G,0.028166426848944628,4.839090575676292,0.06626642619606052,0.0,0.0,2.8183134975175782e-05,0.029628859188216634,0.019184693703850463
p124_I,1.0971445290651084e-24,114.12636349120208,0.07813589160927924,0.0,8.6897104e-05,0.0016724924437246994,0.002754046104085945,0.016529865452169216
p124_T,1.9264846400887764e-23,107.49460406895471,0.039029659926800776,0.0,0.0,0.0004439148446604916,0.00916703841231792,0.009728122636755838
p124_V,6.264572843933715e-60,328.5616127201622,0.013620358769591974,0.058823529411764705,3.4909597e-05,0.02041161980975796,0.0020686491118385507,0.01899181334002293
p125_G,6.653698763590627e-16,68.60946228191591,0.04032143216572679,0.09803921568627451,4.851851e-05,0.0011018321518111778,0.0012819620052292402,0.028158592103461395
p125_S,3.5487760711693616e-05,17.33459778213785,0.06283994390198044,0.0784313725490196,5.794421e-05,0.00025416344109097235,0.0034673400279503067,0.029010152825888702
p125_T,6.231922987062141e-138,1040.7057710003298,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p126_G,2.874778810249364e-160,1326.6706940361455,0.12940249446584204,0.3137254901960784,1.0,0.006984928532335019,0.41227213252400935,0.372477009143653
p126_I,1.0968488574812675e-14,62.53918524662064,0.08634953947168014,0.0,0.0,0.0,0.02429566316856773,0.022129040528049575
p126_L,2.9869883341468888e-58,317.09874237837835,0.08420858880366879,0.0,0.0,0.0008348617975399364,0.005826457420602144,0.018173981604362174
p126_TS,0.7542121757951723,0.09810677241510157,0.0,0.0,0.0,0.0,0.0,0.0
p127_M,0.00014791078083830044,14.56744456192206,0.21178450230654167,0.0,0.004584574,0.009502662915114838,0.03966105851137784,0.053106559574728526
p127_TAGYF,0.3093732785616655,1.0349382442660389,0.0,0.0,0.0,0.0,0.0,0.0
p127_W,0.20791813975452042,1.5889652756046293,0.0,0.0,0.0,0.0,0.0,0.0
p128_S,3.2021487178595194e-07,26.666546846248867,0.1016612569966154,0.0,0.0,7.236198724886052e-06,0.003270060564190446,0.020987710751906148
p128_T,7.825771496710346e-05,15.797225938559375,0.06866628772141763,0.0,0.0,0.0,0.0019382074221902521,0.014120899028721576
p129_M,1.4593777252571987e-16,71.92010449257229,0.08634953947168014,0.0,0.0,0.0,0.02429566316856773,0.022129040528049575
p129_N,0.002059989297256931,9.570993045805059,0.06626642619606052,0.0,0.0,2.8183134975175782e-05,0.029628859188216634,0.019184693703850463
p130_CPS,0.013789584450458626,6.097371293867403,0.09501480564953806,0.0,0.0,2.4040789155752407e-05,0.0111295344709268,0.02123367618192412
p130_T,3.126776204636082e-18,80.38235284765993,0.04931729584429732,0.0,0.0,0.19261026158939532,0.0011850232014807283,0.04862251612703467
p130_V,1.416593151326815e-27,129.75497136782604,0.019468371416811743,0.0,0.0,3.539612164170509e-05,0.02114753039605815,0.00813025958690232
p131_F,1.7564116876927795e-120,846.2606774389866,0.0525367337681217,0.0,0.0,0.5072844902429275,0.1515216421962801,0.14226857324146586
