feature,p_value,score,gbc,Adaboost,rf,et,BayesianRidge,mean
p66_H,3.5849902007689076e-05,19.534804533933677,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p66_N,0.641102608457156,0.21923046270177377,0.0,0.0,0.0,0.0,0.0,0.0
p66_Y,2.105489517098892e-24,245.12496073068104,0.04283321066147396,1.0,0.7974699561846036,1.0,0.3798402403486441,0.6440286814389443
p68_R,0.10871345833240244,2.640756023068048,0.0,0.0,0.0,0.0,0.0,0.0
p71_Q,1.2898065403018073e-11,65.67537732614471,0.04398771064650115,0.000518807224495697,0.021249451457930696,6.101250343743271e-05,0.27174731112416517,0.06751285859130603
p71_S,0.4925509881362402,0.47600617405894413,0.0,0.0,0.0,0.0,0.0,0.0
p71_T,0.0003935614622749387,13.886779712179228,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p72_P,0.4925509881362331,0.4760061740589493,0.0,0.0,0.0,0.0,0.0,0.0
p75_W,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p75_Y,3.67043372616026e-06,25.337702409969317,0.0014120453068036801,0.01892021470110567,0.0004454994435369872,7.743166335339858e-07,0.2879385731338182,0.061743421380379616
p78_V,0.0003935614622749444,13.886779712179202,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p80_L,2.0336713921367726e-24,245.4398745822387,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p80_V,0.0016800300270355386,10.692576598449241,2.874292003508071e-06,0.0,0.0015094321254651133,2.2528612198144653e-07,0.1651837073878884,0.0333392478182958
p81_S,3.2629504914814446e-22,202.5753540979798,0.02163811479721519,0.28275925342208225,0.6383458739742753,0.00010999968500218514,0.5159769783635176,0.2917660440484185
p81_T,0.34983056440103244,0.8860623890368046,0.0,0.0,0.0,0.0,0.0,0.0
p82_F,0.0012969297235605301,11.249305561943244,0.00029860205323041365,3.924910231135375e-05,0.0031917789394131832,0.00019175452519443493,0.025168196357784615,0.0057779161955867995
p82_I,0.04451602275571748,4.188286882861399,0.00032892184697971247,5.742253746189514e-05,0.0024776498064162378,4.199999626619258e-05,0.13724418884178474,0.028030036605781756
p82_L,0.00017535884768512053,15.740820165431826,0.002335612794076156,0.0011688707929545504,0.02298610916083141,0.00010759663289701041,0.27761740215154473,0.060843118306460775
p82_V,3.7134400919294204e-05,19.448475476344388,0.00035021100078932527,0.0023861169107203713,0.00977860133168512,6.53196199407559e-05,0.36588571702481587,0.0756931931775903
p83_G,3.2566646937514324e-06,25.654003280519845,0.00033532879334972454,0.0,0.0034767970248380142,3.7507618150707736e-05,0.15516536857039304,0.0318030004013463
p83_S,0.0019592631411787867,10.364539490461274,0.000850655964158533,0.0009258949376521393,0.00643000701005216,7.019414953373793e-05,0.053314386751829645,0.012318227762645243
p84_G,8.030402914006307e-15,97.38650178379447,0.00117906859977346,0.0005080434830434143,0.3752748922329089,3.203485968704612e-05,0.3221049166897618,0.13981979117303492
p84_N,0.879592506429171,0.023118704573380187,0.0,0.0,0.0,0.0,0.0,0.0
p85_H,0.3192368616801966,1.0065473840463128,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,1.3700763045936267e-10,56.89112923870817,0.0007633222936794194,0.00010874503708386089,0.0955333762829412,3.452885881965735e-05,0.07855107797521572,0.034998210089547975
p85_S,0.0011429281958195857,11.523277841940608,0.00043972543561352417,0.00027267661754431784,0.0009092103758496806,0.0012048634490244554,0.06717873459652839,0.014001042094912073
p85_T,0.7108502366110321,0.13856742119621512,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,0.00029318601347046944,14.555919632385196,0.008319945032684227,0.0012233641725930024,0.08233695997056883,4.121233502722963e-05,0.11379589763175954,0.041143475828526566
p86_I,0.15939509381156827,2.023420342728596,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,1.6449088076845856e-06,27.48308693821882,0.006921172212107196,0.0008306098777245463,0.08070793472287582,4.092947210906258e-05,0.008100325614679202,0.019320194379899167
p86_M,0.007461405090697024,7.600159307695875,0.0019462215938185938,0.0,8.56049170099767e-06,3.395972662874306e-07,0.11200040782086926,0.022791105900731027
p86_V,0.25604805195044095,1.3116776072159535,0.0,0.0,0.0,0.0,0.0,0.0
p87_E,7.265567754036686e-06,23.554555791754847,0.11749971230639414,0.004415747707073131,0.015504285835307077,5.340116879542748e-07,0.19626142607672045,0.06673634118743654
p87_F,2.785386785300053e-12,71.70821657580127,0.00223097109420332,0.008171016197042715,0.030640906667104874,5.4928086786896456e-05,0.5132723830944294,0.11087404102791343
p87_M,8.693787332458345e-05,17.39271133303734,0.05370325519196581,0.0001174395815495402,0.0155341875204651,5.340115344450324e-05,0.2713723295949907,0.06815612260848312
p87_S,0.045618082346264785,4.144242466224971,0.0076442277498036115,0.006041746680039995,0.005068034691288212,0.010419121113013383,0.1837615955127497,0.04258694514937898
p87_V,0.4925509881362402,0.47600617405894413,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,1.4125449979444343e-14,94.71138075656219,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p88_D,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p88_S,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p88_V,0.0004619099314584878,13.525812565799288,0.0002850660543586945,0.0029531656421647088,0.05781938281713718,3.9740447685054395e-05,0.1141618525053419,0.03505184149333751
p89_F,0.003386184589385995,9.213915289769213,0.0020685184795853216,0.0,0.050536237592552595,0.0,0.08073926223628143,0.026668803661683872
p89_G,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p89_I,0.0007697926591967924,12.388521771389112,0.00023541275445052278,0.0007144083373189021,0.014087843937427054,0.00013060753170776552,0.22176970183142028,0.0473875948784649
p89_L,0.14169782482719215,2.209731988849009,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p89_V,0.6021207039049985,0.27432917498693193,0.0,0.0,0.0,0.0,0.0,0.0
p90_F,2.339719305796143e-10,54.985217453314185,0.0026785344705843785,0.002014466716887587,0.009614830351346412,0.00015316452375854932,0.32581657202664427,0.06805551361784425
p90_G,0.0006854382607964591,12.645074204796169,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p90_I,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p90_L,0.6077528625836566,0.26588654125180944,0.0,0.0,0.0,0.0,0.0,0.0
p90_V,0.6158203611121087,0.25408310909285736,0.0,0.0,0.0,0.0,0.0,0.0
p91_C,0.000431117177442345,13.681071769656437,0.027430434639536955,0.024383142524256263,0.05476171041516166,0.001833525169605919,0.7924436775594659,0.18017049806160532
p91_G,0.00014382493170261377,16.2035240893372,0.01872319856567066,0.0016793639232682504,0.027576714112055544,5.7367013729180446e-05,0.034134815544212826,0.01643429183178729
p91_S,1.3824131151649935e-11,65.40882076724755,0.011318257649018866,0.011144845950885716,0.05319368991391044,0.002854902065458466,0.3248689732922921,0.08067613377431311
p92_I,0.03464909944967524,4.644280845340103,0.0017214728062652888,0.005329857805425733,0.013026579410883702,0.0010506826460347943,0.17704557030486562,0.03963483259469503
p92_S,0.004477498823719752,8.636692129728853,7.46969179083275e-06,0.007290685707789181,0.04196446792721466,0.0037796174973147266,0.09656373687583983,0.029921195539989842
p92_V,7.76827249282136e-18,134.12645474040653,0.27118039143265593,0.002033230263062102,0.28789946980236747,0.001148318069012657,0.4744603628107019,0.20734435447556
p93_P,0.9702358039655408,0.001402365036301741,0.0,0.0,0.0,0.0,0.0,0.0
p93_S,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p93_T,1.8363318220304917e-18,142.73723627346644,0.21949701076239925,5.73708727098457e-05,0.48456669777410105,3.3117068585733435e-05,0.1183484151166091,0.164500522318881
p94_L,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p94_P,0.075386867376253,3.2591874746345364,0.0,0.0,0.0,0.0,0.0,0.0
p94_Q,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p94_T,0.04191815350131785,4.296936914200913,0.0008052657717650698,0.0006713670079683125,0.0136988068918074,0.0002862552560792162,0.10474781193263019,0.024041901372050038
p94_V,0.596029891959662,0.283649907438206,0.0,0.0,0.0,0.0,0.0,0.0
p95_S,0.00017469775528787112,15.74960659840178,0.000304502480801826,0.0011390520652585863,0.014917052103772437,0.00018454099587926273,0.11810349446597969,0.026929728422338362
p95_T,8.367629755098851e-06,23.19054765570962,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p95_V,2.0336713921369534e-24,245.4398745822379,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p96_I,0.23218844046665957,1.4528514317141896,0.0,0.0,0.0,0.0,0.0,0.0
p96_L,0.04474447797662269,4.179060703917609,1.1175750972805052e-05,0.0,0.0008563524968848713,1.3884298304697644e-06,0.028072439523760616,0.005788271240289753
p96_M,0.04684348262605016,4.096595946582939,2.989278765424284e-05,0.0,0.012414906623938352,1.4685310951879055e-07,0.05490809838107688,0.013470608929155798
p96_V,5.4609407578105055e-06,24.295499728314255,0.0016073202417490938,0.005795672111274019,0.008016747227589148,1.17482431797103e-06,0.2716347406864045,0.057411131018266934
p97_F,0.3684450154449814,0.8196086450099525,0.0,0.0,0.0,0.0,0.0,0.0
p97_I,0.0001496534030931156,16.11054869963107,2.4320688461138282e-05,0.0003296961662746465,0.0019619975792475822,3.329221201790778e-07,0.16366610572142004,0.03319649061550472
p97_T,0.10830187229520248,2.6470337027272683,0.0,0.0,0.0,0.0,0.0,0.0
p97_V,0.05501391842292835,3.809776368805597,8.356779184170296e-05,0.0011830722910917571,0.054947190351464295,5.1200020398589154e-05,0.034911578643564097,0.018235321819672086
p97_Y,0.00034220917623797956,14.203654568983108,5.594624273097061e-05,0.006824015902837678,0.0019645500908710817,0.00010606967121451384,0.11911464250975319,0.02561304488348149
p98_C,0.22695605036990998,1.486214412783095,0.0,0.0,0.0,0.0,0.0,0.0
p98_N,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p98_S,0.14908058373813193,2.1289154161551025,0.0,0.0,0.0,0.0,0.0,0.0
p98_T,0.0004988917158606817,13.352943290596142,0.017698571235141024,0.002104441477374732,0.012768286218285897,7.062168430974404e-05,0.2602151330826041,0.0585714107395431
p99_F,0.4925509881362402,0.47600617405894413,0.0,0.0,0.0,0.0,0.0,0.0
p99_Q,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p99_S,0.01909146245654926,5.76067167661366,2.8528419538712864e-05,0.002988865960469589,0.003525433452306399,6.473973815159636e-05,0.014620353999966841,0.0042455843140866275
p100_C,0.0016800300270355386,10.692576598449241,2.874292003508071e-06,0.0,0.0015094321254651133,2.2528612198144653e-07,0.1651837073878884,0.0333392478182958
p100_F,0.42191618891091764,0.6527264878368831,0.0,0.0,0.0,0.0,0.0,0.0
p100_I,0.000747377795058682,12.453736157811104,0.0013166631090076604,0.0,0.005179783930431369,7.050619513247846e-07,0.11391939752089114,0.0240833099244563
p100_L,0.19804540075145097,1.6890969457941194,0.0,0.0,0.0,0.0,0.0,0.0
p100_M,0.01585148315832044,6.117440654992962,1.634501260123896e-05,0.0,0.0004374618468474584,2.2695486270974615e-07,0.09848837364152938,0.019788481491168155
p100_S,7.196878952109406e-09,43.47379847198809,0.006372573747350829,0.0004217610270529647,0.005132971172652807,4.643146668482316e-05,0.04037902275365657,0.010470552033479599
p100_V,0.0649704810181633,3.5170943934648333,0.0,0.0,0.0,0.0,0.0,0.0
p100_W,0.3190769376706031,1.0072176916522873,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p101_N,0.8489870429214996,0.03652969303990039,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,5.717703609676852e-09,44.21063733383475,0.0004427273408735176,8.238703534169684e-05,0.02714343402064245,4.637138597401404e-05,0.0038251769155620763,0.006308019339678751
p101_R,0.0030520426559753626,9.43037239729666,1.1644129849623984e-05,0.0,0.002138962969020508,2.647111494671791e-05,0.1742775102070992,0.03529091768418321
p101_VF,0.30784317735835864,1.0554505691651253,0.0,0.0,0.0,0.0,0.0,0.0
p101_Y,2.5752823939847556e-05,20.350904692006484,5.2942859457956866e-05,0.002201772629316224,0.0006822894537358263,8.36061734958006e-07,0.14445177847455778,0.02947792389576055
p102_K,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p102_M,0.5101550947783653,0.43828783872943156,0.0,0.0,0.0,0.0,0.0,0.0
p102_R,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p104_Y,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p105_F,0.008844651319481865,7.260500948867152,0.006875924830778569,0.0,0.012715971832759755,6.992878714746438e-05,0.1827608813387649,0.04048454135789013
p105_I,0.6747100303352598,0.17765088649754104,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,0.014224360204128489,6.326946180031354,3.627363623927552e-06,0.0,0.0002428259566827193,0.0,0.051665697900550776,0.010382430244171485
p105_S,0.5774695399991459,0.31330866398784774,0.0,0.0,0.0,0.0,0.0,0.0
p105_V,0.023759842241872484,5.346010279611091,0.009111180749913307,0.020061690179629846,0.013772558885917753,1.2565960177197032e-06,0.12155671728169844,0.03290068073863541
p106_L,8.006120423754585e-05,17.589309323518222,0.00040275745052862396,0.0,0.001376817695225498,0.00011488091831472721,0.09214717791595439,0.018808326796004648
p108_H,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p108_K,7.221554481781993e-05,17.836142935194417,0.0006835916180132028,0.0003636802503378793,0.0025695076044945776,6.057679254695286e-07,0.07696401577777749,0.016116280203709723
p108_P,0.011640483824278278,6.717997138014119,0.0006062032458748897,0.00022378878251775474,0.0006260546612979213,7.885599812119364e-05,0.06806433158130715,0.01391984685382378
p108_Q,0.3192368616801966,1.0065473840463128,0.0,0.0,0.0,0.0,0.0,0.0
p108_R,0.005138063866877664,8.354974744995573,0.0022819799247664665,0.0,0.0013968951111880416,5.0165374203219475e-05,0.0013922100479668036,0.0010242500916249062
p108_Y,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p109_I,0.7360832459173444,0.11452004929639535,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.2220930691732176,1.5180760855890265,0.0,0.0,0.0,0.0,0.0,0.0
p109_P,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p109_R,0.10871345833240244,2.640756023068048,0.0,0.0,0.0,0.0,0.0,0.0
p109_T,0.4013711226679929,0.7129901285957974,0.0,0.0,0.0,0.0,0.0,0.0
p110_FS,0.3737953829735746,0.8013732567333703,0.0,0.0,0.0,0.0,0.0,0.0
p110_G,3.5849902007689076e-05,19.534804533933677,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p110_L,0.18939146722047598,1.756837399165259,0.0,0.0,0.0,0.0,0.0,0.0
p110_M,0.03227127099593712,4.775161865978425,0.009108552956541595,0.00327163038910578,0.011055379687023555,1.567822286420081e-06,0.10170661502809207,0.025028749176609882
p110_V,1.2148793712194143e-09,49.3047382212385,0.003962027905016166,0.0,0.10401727340024478,0.0001504402122079304,0.27578139123521245,0.07678222655053626
p112_E,0.10871345833240244,2.640756023068048,0.0,0.0,0.0,0.0,0.0,0.0
p112_K,0.4089301890885553,0.6902939245577295,0.0,0.0,0.0,0.0,0.0,0.0
p112_N,0.0003494798110208239,14.155905459152981,0.0011650013190850812,0.0,0.005465444319480789,1.677128582206492e-07,0.007370661863043398,0.002800255042893498
p112_R,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p112_S,0.20299549525405408,1.6519177669756282,0.0,0.0,0.0,0.0,0.0,0.0
p112_V,7.894914709646103e-05,17.622735159503723,0.002794957067242536,0.0,0.031720647690474967,0.00012662165118611238,0.040554487364995576,0.015039342754779838
p112_Y,0.3192368616801966,1.0065473840463128,0.0,0.0,0.0,0.0,0.0,0.0
p113_I,0.5877621102400004,0.29662476412754113,0.0,0.0,0.0,0.0,0.0,0.0
p113_L,0.09285972067270673,2.904001080217563,0.0,0.0,0.0,0.0,0.0,0.0
p113_M,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p113_V,0.00016757801730673606,15.84647446849325,0.0016962188556400766,0.00030628171861765604,0.004033144352203893,5.406865593080713e-07,0.15013521291985124,0.031234279706574435
p114_E,0.05727455996064902,3.738532216600066,0.0,0.0,0.0,0.0,0.0,0.0
p115_G,7.385584395845737e-16,109.18930178989666,6.4637538862342695e-06,0.023911604917112986,0.32390924449822744,3.706791910027876e-05,0.1854143846849671,0.1066557531546588
p116_F,0.007559446411522194,7.57398774901676,0.0174363745392133,0.0038334924027137967,0.007957205263998762,1.210704226929608e-06,0.08997701566739957,0.02384105971551047
p116_Y,2.564027255863087e-05,20.361769774970075,0.00032381425180611655,0.004875526982995607,0.012702347250986906,1.1973540328546415e-06,0.1344350636527509,0.03046758989851448
p117_F,0.00016474875454995357,15.886155948084257,6.125066651320758e-05,0.0,0.0007380197922746442,6.675141912814169e-07,0.0028156902172939004,0.0007231256380546067
p117_L,7.850248523005338e-06,23.354856806342248,0.004209223321130638,0.0013756746754622466,0.018064070777814405,0.0034262403535109676,0.00182098929211287,0.005779239684006225
p117_M,0.6087259578836848,0.26444482599351654,0.0,0.0,0.0,0.0,0.0,0.0
p117_S,0.9220879917374639,0.009635844719378154,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,0.00011585924200050358,16.711806592923256,1.3672654386732292e-05,0.002893708965399339,0.02242492226286232,3.407660862666266e-06,0.15777174870654256,0.03662149205001072
p117_V,0.004610622791309812,8.576566586914256,0.004825052890866418,0.0015915598504598035,0.02307879399799439,0.002501585184621207,0.1279834835743208,0.031996095099652525
p118_G,2.0336713921369534e-24,245.4398745822379,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p118_V,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p119_S,0.5170529535049151,0.4241170406831615,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,0.004300233816415463,8.719719436269518,0.04114317230501131,0.18206381456321774,0.21208175528629528,0.00889630394596474,1.0,0.2888370092200978
p120_I,0.1621335054509184,1.9967369226224543,0.0,0.0,0.0,0.0,0.0,0.0
p120_L,1.6435939599002794e-11,64.74591379726655,0.00478311386210738,0.08953092766621276,0.107780479176405,0.0766219524918036,0.4481251937367979,0.14536833338666533
p120_MF,0.41989802837315426,0.6584501457201151,0.0,0.0,0.0,0.0,0.0,0.0
p120_T,0.0004775871780832316,13.450838907597088,9.293375543519042e-05,0.00018495472950870285,0.0019589728837314225,5.941795144367919e-05,0.1270985848908287,0.02587897284218954
p120_V,1.2484907084798173e-05,22.168003126192005,0.014418646703318003,0.0,0.028880978798869167,1.8898974424614506e-06,0.29540106767408947,0.06774051661474381
p121_C,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p121_G,0.12012949473812996,2.4765559255258043,0.0,0.0,0.0,0.0,0.0,0.0
p121_T,0.20299549525405408,1.6519177669756282,0.0,0.0,0.0,0.0,0.0,0.0
p123_I,5.106443412429779e-06,24.470645052829052,4.465807868919574e-05,0.006946381608776323,0.002734188857076141,9.61221038317694e-07,0.16533480013621765,0.035012197980359525
p123_L,2.0336713921369534e-24,245.4398745822379,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p123_M,0.8702173783574837,0.026893162995267873,0.0,0.0,0.0,0.0,0.0,0.0
p123_Q,0.23931946504855547,1.4088404205634044,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p124_V,9.04028071614755e-13,76.31331494699094,0.000954302249743106,0.00131108837959387,0.1165847336952779,1.94413534199184e-07,0.23815165383247075,0.07140039451412397
p125_G,1.736268014670953e-05,21.335021651438996,0.008445647756654299,0.0026882867266217647,0.0014830685059531096,4.410935328384172e-05,0.28886500207613874,0.060305222883730344
p125_S,0.9727850295550816,0.0011723430725899308,0.0,0.0,0.0,0.0,0.0,0.0
p125_T,2.0336713921369534e-24,245.4398745822379,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p126_L,2.0336713921367726e-24,245.4398745822387,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p130_C,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p130_V,2.02953423460002e-05,20.943915679496605,0.0007349903393525517,0.0,0.007788818678109071,2.0692948481768365e-06,0.1429727606743921,0.03029972779734038
p131_I,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p131_V,0.0005824801983638961,13.006727431447166,0.002236438899179674,0.005888555225383803,0.0008237028544957879,5.0791177481783734e-05,0.04968358395931656,0.011736614423171522
p132_L,0.004477498823719795,8.63669212972884,7.46969179083275e-06,0.007290685707789181,0.04196446792721466,0.0037796174973147266,0.09656373687583983,0.029921195539989842
p132_V,0.4089301890885553,0.6902939245577295,0.0,0.0,0.0,0.0,0.0,0.0
p133_S,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p134_I,0.00029430338863927716,14.547229801182187,0.000830815060544275,0.0,0.014763571562196745,1.1481246406609314e-06,0.020969795245733797,0.007313065998623096
p134_V,0.1439368028491086,2.1847208762733126,0.0,0.0,0.0,0.0,0.0,0.0
p134_W,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p135_L,0.3769830410469901,0.7906838913987602,0.0,0.0,0.0,0.0,0.0,0.0
p137_Y,2.3354493958770296e-06,26.539550277552834,0.0003562292949168414,0.0,0.034499967007265854,1.0413222332973003e-06,0.32735982884204073,0.07244341329329135
p138_L,0.009584991971655396,7.100948567348408,0.00013404922771149218,0.001961317781677199,0.016059072692465766,0.00017874574893105214,0.06721868546101627,0.017110374182360354
p138_M,0.1936294926718273,1.7232131260516665,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.23442189266159985,1.4388900880192943,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,4.9210121059631425e-21,182.13250139476128,0.04857838907173927,0.3427884402488501,0.635306838552755,0.003987500775987744,0.323537352774999,0.2708397042848662
p144_I,0.14692769604891026,2.151998639374618,0.0,0.0,0.0,0.0,0.0,0.0
p144_L,0.4925509881362402,0.47600617405894413,0.0,0.0,0.0,0.0,0.0,0.0
p144_M,0.03859510822920555,4.446980591869096,0.0006381006147101357,0.000509869610252799,0.010368849330784127,8.578725421986998e-05,0.1852246212471268,0.03936544561141875
p145_S,0.0003935614622749387,13.886779712179228,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p146_S,0.10728087221174737,2.6627226060428253,0.0,0.0,0.0,0.0,0.0,0.0
p146_T,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p147_I,0.014224360204128489,6.326946180031354,3.627363623927552e-06,0.0,0.0002428259566827193,0.0,0.051665697900550776,0.010382430244171485
p147_V,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p148_N,0.20299549525405408,1.6519177669756282,0.0,0.0,0.0,0.0,0.0,0.0
p148_R,0.30815888609885755,1.0540634138855167,0.0,0.0,0.0,0.0,0.0,0.0
p148_T,0.4089301890885553,0.6902939245577295,0.0,0.0,0.0,0.0,0.0,0.0
p148_V,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p150_G,0.016690443495700348,6.018124483819381,0.003588389439155454,5.034087680674877e-07,0.010432602539949185,5.565401773841418e-07,0.16878786197230783,0.036561982780071584
p150_K,0.7308211233790172,0.11932270912846432,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,8.6620542830769e-09,42.88402478384614,2.7074361047756347e-05,0.0003270655872212565,0.003281097786204138,6.577352109675548e-05,0.06561157991187307,0.013862518233488594
p150_R,0.5101550947783653,0.43828783872943156,0.0,0.0,0.0,0.0,0.0,0.0
p150_S,0.043870739445100976,4.214624761736824,0.019476794542571816,0.00023868589147808318,0.015761089649543553,0.00012283767968085388,0.08119172850459913,0.023358227253574688
p150_T,0.2490161109009255,1.351529213872671,0.0,0.0,0.0,0.0,0.0,0.0
p151_E,0.0003935614622749387,13.886779712179228,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p151_G,0.9005205012791896,0.01574139487520264,0.0,0.0,0.0,0.0,0.0,0.0
p151_P,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p151_Q,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p151_S,7.5233795998722e-14,87.04223308162042,0.0730390546036478,0.017353704900811957,0.23498367025992065,3.6810075668795545e-05,0.11502910420206189,0.08808846880842222
p151_T,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p152_K,0.2088125744770095,1.6095922669043008,0.0,0.0,0.0,0.0,0.0,0.0
p152_N,0.004488759172661917,8.631534540752124,7.301582078315556e-05,0.0,0.0028391960645233276,0.00010067050735076625,0.1510907750830616,0.03082073149514377
