feature,rf,BayesianRidge,gbc,lgbm,xgb,mean
288,0.15272643584526965,0.1664397576795866,0.16508354628534178,0.0,0.0017109477194026113,0.09719213750592012
289,0.13214834181392854,0.4194783074876127,0.045793346065733286,0.07017543859649122,5.712460733775515e-06,0.1335202292848999
290,0.06123560729063494,0.37244715654976907,0.0030675280166267108,0.10526315789473684,1.7451948224334046e-05,0.10840618033999835
291,0.011764844547556405,0.5358201586091608,1.2325380250628137e-10,0.0,0.0,0.1095170006559942
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.06436177348934488,0.22546719013006464,0.0025244307758844346,0.0,0.0,0.05847067887905879
294,0.034519396165445505,0.15389938512086232,0.07881808976507775,0.0,0.0005043437122367322,0.05354824295272446
295,0.2921754254703979,0.46188060147391585,0.4255824200102941,0.0,0.0,0.23592768939092154
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.16300081830517227,0.14898167375521756,0.009625969648219683,0.0,0.0,0.0643216923417219
298,0.11220438084159037,0.17931720536650136,0.05801743776213895,0.03508771929824561,0.00024036556715145707,0.07697342176712556
299,0.17303448540277713,0.5061471669806691,0.08929081374029346,0.03508771929824561,2.065924718408496e-06,0.16071245026934072
300,0.02041308070633667,0.09356453050010155,0.00908829208184345,0.05263157894736842,0.0007876625168137252,0.03529702895049276
301,0.02482517362158491,0.2738139304203907,0.05236525797388598,0.0,0.00260740565136075,0.07072235353344447
302,0.3074713307520531,0.14690585463295297,0.0928571680063617,0.0,0.0,0.10944687067827355
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.1479973044342352,0.27081757344366386,0.10683296138632041,0.2631578947368421,5.380904326557356e-07,0.15776125441829883
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.008497205708279294,0.2336960866447269,0.005235418637918779,0.07894736842105263,1.4836214035085504e-08,0.06527521884963834
308,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.1728185298626375,0.18161862388428107,0.21052631578947367,0.0,0.11299269390727844
311,0.11246615268524457,0.13517483456196613,0.09081042017652348,0.10526315789473684,0.0,0.08874291306369421
312,0.12942185746356202,0.21813546177659507,4.574935533923193e-11,0.0,0.0,0.0695114638571813
313,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
315,0.04123950137182597,0.33514060743014373,0.009590871996152583,0.3508771929824562,0.0008581331931054592,0.1475412613947368
316,0.15373566537602654,0.15986219224779522,0.13723789594532138,0.10526315789473684,0.0,0.11121978229277599
317,0.012555972669832646,0.2278218713407843,0.37669611151407795,0.0,0.0,0.12341479110493898
318,0.04024406176050552,0.2833750892133333,0.0763065049187709,0.0,8.010577585082501e-05,0.08000115233369212
319,0.097578189100866,0.24061781532034482,0.01611175947666159,0.05263157894736842,0.0014495155774056911,0.0816777716845293
320,0.13391187080546743,0.2698738173480562,0.0012054800040860857,0.6842105263157895,0.0,0.21784033889467985
321,0.2814586874905868,0.6252800388873925,0.01311939423602523,0.0,0.0,0.1839716241228009
322,0.055857377311444,0.2189297825048348,0.11996514634188922,0.15789473684210525,1.7319816834060475e-05,0.11053287256342145
323,0.02449122124665557,0.26125884088493634,0.03059386211776883,0.0,0.0,0.06326878484987215
324,0.051331248342598716,0.37792303939913835,0.09623116614117105,0.0,0.0,0.10509709077658162
325,0.012122025197322077,0.39992863035539905,0.002521984927558407,0.07017543859649122,0.000999673386104405,0.09714955049257504
326,0.012413566202239061,0.16233639634907124,0.004777871862802181,0.03508771929824561,5.076264187664492e-06,0.042924125995309155
327,0.05742477905946292,0.20217372594937397,0.00870528580754668,0.0,0.0,0.05366075816327672
328,0.07136817589149552,0.24250195922470769,0.0003718138636035527,0.0,0.0,0.06284838979596136
329,0.11486378046539139,0.33014754825686043,0.0073116253605369115,0.0,0.0034058885648846626,0.09114576852953468
330,0.020942343097683763,0.5175578333815002,0.0007622524246597615,0.0,0.0,0.10785248578076874
331,0.02314969849280551,0.4037149070910342,0.0022496417340395303,0.0,7.48875845602015e-06,0.08582434721526705
332,0.4669874235811331,0.6337515685992325,0.05196925840653022,0.0,0.013535784557461739,0.2332488070288715
333,0.026206385366356555,0.1818733521976884,0.0010602152310935492,0.3157894736842105,0.0007010796689428389,0.10512610122965838
334,0.022273028674806003,0.40866376933000553,0.0635717302111748,0.08421052631578947,0.005035380367189646,0.1167508869797931
335,0.016057247313336194,0.46830965766302823,0.003943677346569598,0.07894736842105263,0.001125501818023622,0.11367669051240206
336,0.08260710803085013,0.27718141629682785,0.00038011912906660804,0.3684210526315789,9.216016394475446e-09,0.145717941060868
337,0.1449022909486666,0.3354208048842073,0.0045017506871096145,0.07017543859649122,0.011921375058591366,0.11338433203501323
338,0.0813964004015259,0.9992998893034285,0.11812032166967748,0.10526315789473684,0.0013117818161845207,0.2610783102171107
339,0.0,0.0,0.0,0.0,0.0,0.0
340,0.13138989359602748,0.14696401451214047,0.18202478406999104,0.07017543859649122,2.1757509216513427e-07,0.10611086966994847
341,0.006472739658502105,0.23586245076559476,0.053539348275108534,0.0,0.0,0.059174907739841076
342,0.0001408510185476622,0.21960608716271532,1.50979623031012e-08,0.0,0.0,0.04394939065584506
343,0.00798266119033633,0.3428814616551962,0.024251647483005196,0.0,0.0015170271508395672,0.07532655949587544
344,0.024545868120287077,0.19876468313854787,1.668850950382349e-09,0.0,0.0,0.04466211058553718
345,0.004110442672707424,0.27535186052371563,0.2909627448100759,0.0,2.7393577965995064e-06,0.11408555747285912
346,0.03038351774577125,0.1450227127693131,0.025616461994602154,0.10526315789473684,0.0011786591494455934,0.06149290191077379
347,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0283945211128744,0.2370820671361792,0.0011564644186603543,0.08421052631578947,2.9211865694378503e-05,0.07017455816983956
350,0.034094096008370774,0.3385940336796904,0.00586157295864603,0.0,0.0,0.07570994052934144
351,0.072352165019167,0.23163946743008682,0.0019259887514593717,0.0,7.280857516889228e-08,0.06118353880185767
352,0.0700513046835548,0.3395358871265605,0.008570145013971305,0.21052631578947367,0.0,0.12573673052271206
353,0.037285529179128626,0.32812306080612647,0.003210267538730433,0.0,0.004214901942759752,0.07456675189334906
354,0.027101875324051852,0.06704763156528386,0.01970014139660419,0.0,0.0,0.022769929657187982
