feature,p_value,score,xgb,gbc,BayesianRidge,LassoLars,Lasso,mean
p56_G,0.0010094182785043324,11.841444963038764,1.09328616e-10,0.0042281996679075845,0.8116047613248183,0.41537979996032215,0.2936681012486695,0.3049761724622092
p56_IT,0.7439792785614585,0.10755843423734403,0.0,0.0,0.0,0.0,0.0,0.0
p56_V,0.07666424004839979,3.234745710548353,0.0,0.0,0.0,0.0,0.0,0.0
p57_L,2.6361005162145698e-06,26.428822869831986,4.3255552e-10,0.002292386089553187,0.3364753130133166,0.0,6.033481653092694e-05,0.06776560687039127
p57_M,0.07505204680817715,3.2714127425031743,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.04923544252467299,4.013891349464065,0.0,0.0,0.0,0.0,0.0,0.0
p59_L,0.9198231491333788,0.010209562284449407,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.5882376195670003,0.29599473886689526,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,6.32405294021355e-06,24.093151786338787,0.0,0.00040956060142743455,0.09182422469908774,0.0,0.0,0.018446757060103035
p60_L,0.9974538776235004,1.0260532875828024e-05,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.06507035687520234,3.5195948273221997,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.09215840106862382,2.9205223846842356,0.0,0.0,0.0,0.0,0.0,0.0
p60_Y,0.0006530074434605889,12.807684831397895,0.0002213032,0.012734412642986977,0.20520546454537114,0.0,0.0,0.043632236077368936
p61_C,0.19178654967204053,1.7392908605934192,0.0,0.0,0.0,0.0,0.0,0.0
p61_I,0.690673599004328,0.15975409509760427,0.0,0.0,0.0,0.0,0.0,0.0
p61_L,0.40953899436839014,0.6888762872604399,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.7350366142767601,0.11550895998147288,0.0,0.0,0.0,0.0,0.0,0.0
p62_S,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.7163408359486663,0.13316370463687693,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.5668988042846919,0.3312198035084698,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.7744232795030528,0.08281249448241831,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.4831610087251521,0.49732123024919067,0.0,0.0,0.0,0.0,0.0,0.0
p63_M,0.9349255485414842,0.006717653957047101,0.0,0.0,0.0,0.0,0.0,0.0
p63_S,0.9825783496038569,0.00048046201143404373,0.0,0.0,0.0,0.0,0.0,0.0
p63_V,0.056776388748459625,3.7597911278423304,0.0,0.0,0.0,0.0,0.0,0.0
p64_K,0.019283511377700853,5.754109324641128,4.4994017e-09,0.00612411387527378,0.5205062553304137,0.15269576870924123,0.034982508829195874,0.14286173024870524
p64_Q,0.570920492585969,0.32438035702617174,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.1382531652260227,2.25150850273233,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.36118490347386345,0.8454720279238713,0.0,0.0,0.0,0.0,0.0,0.0
p65_H,0.025178329047213534,5.247622503189156,3.2089987e-11,0.0006679734430641611,0.19804443053269735,0.0,0.0,0.0397424808015703
p65_N,0.3584277158749807,0.8552954859845796,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p65_Y,7.548737381026355e-13,78.59208879153779,0.0,0.19186688400964566,0.1324712323902847,0.0,0.0,0.06486762327998608
p67_R,0.44894193276183225,0.5802137717105814,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.5108225821985493,0.43710892075274327,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.295766574371238,1.1107290224017392,0.0,0.0,0.0,0.0,0.0,0.0
p70_Q,5.0638668237537975e-05,18.805155427300985,1.747656e-09,9.761891744844394e-05,0.03890634674055019,0.0,0.0,0.007800793481130931
p70_S,0.031524066256817765,4.827539430946156,0.0,0.0,0.0,0.0,0.0,0.0
p70_T,0.005706808189639499,8.16508478826769,1.15947266e-07,1.1360611436557724e-05,0.29393456854720273,0.0,0.0,0.058789209021181066
p71_H,0.19178654967204053,1.7392908605934192,0.0,0.0,0.0,0.0,0.0,0.0
p71_P,0.3842420620191528,0.7672627525249193,0.0,0.0,0.0,0.0,0.0,0.0
p72_NT,0.40953899436839014,0.6888762872604399,0.0,0.0,0.0,0.0,0.0,0.0
p72_S,0.690673599004328,0.15975409509760427,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p74_M,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p74_W,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p74_Y,0.0496706114973179,3.9981131807420836,0.0,0.0,0.0,0.0,0.0,0.0
p75_I,0.9244800897555359,0.009054459881128582,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.8080195144077855,0.059515883157420645,0.0,0.0,0.0,0.0,0.0,0.0
p75_VM,0.1741042183733368,1.8877509828912942,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.5108225821985493,0.43710892075274327,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.011664819415354306,6.730598337829571,1.4411212e-05,0.0002340274524290751,0.1818790266321348,0.0,0.0,0.036425493059282874
p77_V,0.01146042579172196,6.7654377602117,7.0372753e-06,2.2222493531813496e-06,0.20445480542421343,0.07982279747659568,0.0,0.05685737248508878
p79_L,1.2237699164497885e-12,76.51580250199457,0.0,0.09355061238283593,0.1689161959370118,0.0,0.0,0.05249336166396954
p80_S,5.331000368986723e-16,113.75394450673085,0.0,8.796750094175157e-09,0.2903641886440645,0.0,0.0,0.05807283948816292
p81_I,0.25075056601021156,1.3426044894116718,0.0,0.0,0.0,0.0,0.0,0.0
p81_L,3.319351744846934e-06,25.80717179628877,0.0,0.0815562562893534,0.5237507987269755,0.749094603095953,0.23849433658520014,0.3185791989394964
p81_M,0.7510385544720135,0.10150372644492688,0.0,0.0,0.0,0.0,0.0,0.0
p81_V,0.002288737549650086,10.07020967127424,0.00048349227,0.007385884865002185,0.5135426686525243,0.2156237620054204,0.17219565583106486,0.18184629272538355
p82_C,0.19825215747911504,1.6890135378796893,0.0,0.0,0.0,0.0,0.0,0.0
p82_F,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,3.4738004648776534e-05,19.735819905876436,9.235222e-09,1.0016489660125767e-07,0.1365091147272877,0.0,0.0,0.02730184482548133
p82_S,0.11736064681109583,2.517614126709646,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,1.9481388082653668e-07,33.78609371150395,0.00045880908,0.00024169009128713199,0.2802374024816554,0.0,0.05650052229853954,0.0674876847905894
p83_N,0.6060640332929648,0.26851272863323106,0.0,0.0,0.0,0.0,0.0,0.0
p84_HSM,0.4520435053578232,0.5722870352633836,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,2.1945269251939555e-05,20.88622913255079,1.5347264e-07,2.4376556557314983e-05,0.3457819010633354,0.0,0.0,0.0691612862185067
p84_T,0.8770683776034047,0.02411430321220176,0.0,0.0,0.0,0.0,0.0,0.0
p85_C,0.08582144706367725,3.041407499731565,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.010139777176609823,7.007633832991931,2.0341852e-06,0.0008490280175835563,0.08170869320649747,0.0,0.0,0.01651195108185067
p85_G,0.1051288593072285,2.699612226498202,0.0,0.0,0.0,0.0,0.0,0.0
p85_I,0.3171525645933568,1.0159930288285621,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,7.953616917824112e-06,23.49221276870634,2.8168077e-05,9.611776420825373e-06,0.004366082881721009,0.0,0.0,0.0008807725469931532
p85_M,0.022083496627845544,5.495609759036468,0.021851532,0.0006426052774229457,0.7166227445092261,0.0,0.06881961713609763,0.1615872998167965
p85_VW,0.09737061155776655,2.827817714592789,0.0,0.0,0.0,0.0,0.0,0.0
p86_E,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p86_F,7.43229114433234e-09,43.91169652775082,0.0,0.01676395438318658,0.3165203410547725,0.0,0.0,0.06665685908759181
p86_M,0.0005551241048856288,13.172136573089857,0.0,0.00024347173870472157,0.2507881458989782,0.0,0.0,0.05020632352753658
p86_SAI,0.12169236139979528,2.45823621750981,0.0,0.0,0.0,0.0,0.0,0.0
p86_V,0.09033089363502068,2.954414772595603,0.0,0.0,0.0,0.0,0.0,0.0
p87_C,2.9038475313095946e-06,26.167325779500374,0.0,0.0005483761751428794,0.19488700677789933,0.0,0.0,0.03908707659060844
p87_DI,0.2791855339603301,1.1905524220343988,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.7265466586552644,0.12335113708405622,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.28235530935799097,1.1748272978765644,0.0,0.0,0.0,0.0,0.0,0.0
p87_T,0.0014778694398335792,11.009229170381747,0.0,4.2569781313336354e-05,0.26560260903764266,0.0,0.0,0.0531290357637912
p87_V,0.07023047154941174,3.3864619086860235,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.5848294231458174,0.3014471360124002,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.02010378003725891,5.674456377163614,5.0463386e-05,0.00030003468349624275,0.5470498320475211,0.27142201596786136,0.11827274702790212,0.18741901862261368
p88_I,0.02301807236627189,5.417013939196065,0.0010547747,0.0005964433475722937,0.5560600497483846,0.34055596327231136,0.29712210047701215,0.23907786631645317
p88_L,0.4775189613949119,0.5103210156196826,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,0.0018530446595640556,10.52142520977112,6.079783e-09,8.550322819762933e-08,0.2915855996764359,0.0,0.0,0.0583171382518894
p88_V,0.7943735469275454,0.06848292932393962,0.0,0.0,0.0,0.0,0.0,0.0
p89_E,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,0.00023031129924354737,15.185527102218815,0.0010318423,0.0019171034342020925,0.25528831977033617,0.0,0.07219307868731752,0.06608606884148506
p89_G,0.021629963083085832,5.535034452046512,1.9573812e-07,0.0004521366484294417,0.024489962299263437,0.0,0.0,0.0049884589371634504
p89_I,0.08690667043186663,3.0200170730610014,0.0,0.0,0.0,0.0,0.0,0.0
p89_L,0.7429042689816222,0.1084975264051435,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.07174223424781564,3.3494794412091933,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,0.42577386179165255,0.6422478058215203,0.0,0.0,0.0,0.0,0.0,0.0
p90_C,0.0008610462368983268,12.192242986918925,0.00025023366,0.001648991125533787,0.731751215477145,1.0,0.240383395311792,0.3948067671143792
p90_G,0.02975378032211009,4.934949924384434,0.0,3.674640087567256e-05,0.26031554975652527,0.0,0.0,0.052070459231480196
p90_M,0.5108225821985493,0.43710892075274327,0.0,0.0,0.0,0.0,0.0,0.0
p90_S,5.054059860835849e-10,53.055411799083814,0.0,0.020713941507005104,0.4413870268330802,0.0,0.0,0.09242019366801706
p91_I,0.0008610462368983268,12.192242986918925,0.00025023366,0.001648991125533787,0.731751215477145,1.0,0.240383395311792,0.3948067671143792
p91_S,0.039074420755502666,4.432311809124446,0.0,0.0,0.0,0.0,0.0,0.0
p91_TAM,0.7241193320325298,0.12564654096450395,0.0,0.0,0.0,0.0,0.0,0.0
p91_V,5.054059860835849e-10,53.055411799083814,0.0,0.020713941507005104,0.4413870268330802,0.0,0.0,0.09242019366801706
p92_P,0.5108225821985493,0.43710892075274327,0.0,0.0,0.0,0.0,0.0,0.0
p92_S,0.0038701865750691428,8.965352844630141,1.8634212e-09,7.767465587730904e-07,0.32107619877795307,0.0,0.0,0.06421539547758662
p92_T,1.3874932361743727e-08,41.895492334250356,0.0,0.0006809788660876256,0.05500375717007085,0.0,0.0,0.011136947207231695
p93_M,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.07174223424781564,3.3494794412091933,0.0,0.0,0.0,0.0,0.0,0.0
p93_Q,0.0013225257372953328,11.25035329542084,0.0,0.0,0.2185669413227281,0.0,0.0,0.04371338826454562
p93_T,0.13779912821753815,2.256791971011981,0.0,0.0,0.0,0.0,0.0,0.0
p93_V,0.7388181186199956,0.11210847953638925,0.0,0.0,0.0,0.0,0.0,0.0
p94_L,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.0834046292606732,3.090139344161465,0.0,0.0,0.0,0.0,0.0,0.0
p94_S,0.003192083161280257,9.36755943172921,0.0,7.744628198501729e-07,0.3668797815421804,0.0,0.10860404571268813,0.09509692034353769
p94_T,0.011077039587484964,6.8325886647685,2.0536481e-06,8.708243117913686e-05,0.2914065554084375,0.0,0.0,0.058299138297549645
p94_V,1.616760272818013e-12,75.33287789054509,0.0,0.001971200290857634,0.3257291491086395,0.0,0.0,0.06554006987989942
p95_F,1.5637180572017285e-09,49.120627475397114,5.1975923e-05,0.0026850972113423885,0.36042237961997015,0.0,0.16887645900824164,0.10640718235256488
p95_I,0.10973263749538825,2.628445186069728,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.5806779033325926,0.3081767022785389,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.17639595419689771,1.8675289870215217,0.0,0.0,0.0,0.0,0.0,0.0
p95_T,0.7510385544720135,0.10150372644492688,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,0.0014515308352045075,11.0481987171004,1.2761091e-05,0.00040881715465157097,0.5525308265445397,0.22708820188315082,0.17876337168165587,0.19176079567101095
p96_F,0.02856025629612068,5.011292566466575,0.0,0.0002917868051768021,0.19708165680841158,0.0,0.0,0.03947468872271768
p96_I,0.09465137650349449,2.875473615432985,0.0,0.0,0.0,0.0,0.0,0.0
p96_MAL,0.009888178575700929,7.057530706042147,0.0,2.0584841225532193e-07,0.09403776586180418,0.0,0.0,0.018807594342043286
p96_S,0.6227815231226774,0.24426784901253554,0.0,0.0,0.0,0.0,0.0,0.0
p96_T,0.05462494491585342,3.828368938938579,0.0,0.0,0.0,0.0,0.0,0.0
p96_V,0.5361543960770551,0.3867514125909927,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.03884289215556089,4.443168042556698,0.0,0.0,0.0,0.0,0.0,0.0
p97_C,0.7541559359364471,0.09889147965667737,0.0,0.0,0.0,0.0,0.0,0.0
p97_N,0.0019440711326469647,10.418608869955158,0.00044284278,0.0016032906662118214,0.0916140002892591,0.0,0.0,0.018732026746751004
p97_S,0.09640052343386356,2.8446469794274503,0.0,0.0,0.0,0.0,0.0,0.0
p97_T,0.032817281755213985,4.753074552943391,0.0,0.0,0.0,0.0,0.0,0.0
p98_C,0.17182080856038884,1.9082127216481164,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.19178654967204053,1.7392908605934192,0.0,0.0,0.0,0.0,0.0,0.0
p98_N,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p98_Q,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p98_S,0.06543196409406728,3.5098947860922345,0.0,0.0,0.0,0.0,0.0,0.0
p98_T,0.44894193276183225,0.5802137717105814,0.0,0.0,0.0,0.0,0.0,0.0
p99_F,0.41057829266714785,0.6858087225336188,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,0.1889360964391311,1.7621014278429548,0.0,0.0,0.0,0.0,0.0,0.0
p99_L,0.9405190974123838,0.005610339111404888,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.1275318059922809,2.381873594560108,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,1.2703581600962103e-05,22.27892277355212,6.923801e-05,0.0023748991494062367,0.41295562533477714,0.0,0.0,0.08307995249936799
p99_TC,0.02856025629612068,5.011292566466575,0.003542664,2.8428791003792454e-06,0.14763052903804533,0.0,0.0,0.030235207182464453
p99_V,0.028247081121407305,5.0318892191890425,2.233763e-09,1.809619953196459e-05,0.15167566778967437,0.0,0.0,0.03033875324459386
p99_W,0.5668988042846919,0.3312198035084698,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.43906880095390155,0.6060295269265374,0.0,0.0,0.0,0.0,0.0,0.0
p100_H,0.09146379486150177,2.9333156867068264,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.34940632458469,0.8881861572249574,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,1.7908735008431045e-07,34.03417247813481,1.484384e-10,0.02669799942013536,0.29835408322662244,0.0,0.0017059543991591545,0.06535160743887107
p100_R,8.308326681251024e-05,17.600716104930427,0.0,0.03832465945954598,0.20268970328737762,0.0,0.0,0.048202872549384726
p100_SKA,0.5583971286089104,0.34599405215059775,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,0.9428430887325404,0.005179743875485111,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,0.09119109855407416,2.938367749094977,0.0,0.0,0.0,0.0,0.0,0.0
p101_E,0.3215492123397905,0.9975611470320044,0.0,0.0,0.0,0.0,0.0,0.0
p101_G,0.3564338403922179,0.8624652616099913,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.08997685983529707,2.9610685619110257,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,0.9825783496038569,0.00048046201143404373,0.0,0.0,0.0,0.0,0.0,0.0
p102_KR,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p102_T,0.4915867631929006,0.4783716117366401,0.0,0.0,0.0,0.0,0.0,0.0
p102_Y,0.9257577761558335,0.00874977417642146,0.0,0.0,0.0,0.0,0.0,0.0
p103_L,0.05116977861140001,3.944880476835159,0.0,0.0,0.0,0.0,0.0,0.0
p103_M,0.45874799138732636,0.5554432770628269,0.0,0.0,0.0,0.0,0.0,0.0
p103_W,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p103_Y,0.0013225257372953328,11.25035329542084,0.0,0.0,0.2185669413227281,0.0,0.0,0.04371338826454562
p104_F,6.211744184088381e-05,18.305646520153832,0.0,0.002729459967746738,0.2824031755428537,0.0,0.0,0.0570265271021201
p104_I,0.012089653379064752,6.660197952879508,8.890536e-05,0.0027945262068632035,0.4116306255742797,0.06202744405380351,0.0935009563886052,0.11400849151723935
p104_L,0.058212351015036114,3.715572637244467,0.0,0.0,0.0,0.0,0.0,0.0
p104_V,0.2892726060518821,1.141286289568379,0.0,0.0,0.0,0.0,0.0,0.0
p105_G,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,0.004270007765937756,8.761411793846605,2.7919281e-05,0.0001741544452256088,0.09573140830456849,0.11475270028153149,0.0,0.04213723646244717
p106_Y,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p107_H,0.01109116476967041,6.830071446803373,4.0225697e-08,0.03483700602265806,0.09678488844928475,0.0,0.0,0.02632438693952787
p107_K,0.0007690021665929451,12.44303224084156,0.0,0.00029614884452152653,0.11705752154417874,0.0,0.0,0.023470734077740054
p107_P,0.2013816565791448,1.665376653348311,0.0,0.0,0.0,0.0,0.0,0.0
p107_Q,0.4520435053578232,0.5722870352633836,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.971385047206656,0.0012965415768602957,0.0,0.0,0.0,0.0,0.0,0.0
p107_VY,0.19352714620078293,1.7255592121643248,0.0,0.0,0.0,0.0,0.0,0.0
p108_F,0.0834046292606732,3.090139344161465,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,6.614049355896449e-10,52.10574906889174,0.0,0.030388370505890036,0.35404392543233953,0.0,0.0,0.07688645918764592
p108_I,0.9905286263994737,0.00014198964154471175,0.0,0.0,0.0,0.0,0.0,0.0
p108_L,0.23186097351054852,1.456087865403434,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p108_R,0.4408974567315279,0.6011800580764519,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.9734844200961482,0.001113206419255444,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.04256124883561805,4.276706099081602,0.0,0.0,0.0,0.0,0.0,0.0
p109_G,0.15972447915455054,2.0221872197225683,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.22044028052319858,1.530371611459154,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,0.12961122489759663,2.355635057872613,0.0,0.0,0.0,0.0,0.0,0.0
p109_V,2.708282605009421e-07,32.82147385719883,9.23692e-06,4.1519084750842544e-07,0.14012687904541588,0.0,0.0,0.028027306231262712
p111_D,0.5655581020898772,0.3335210365286567,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.8495876817622845,0.036248476535833886,0.0,0.0,0.0,0.0,0.0,0.0
p111_IS,0.154174164189908,2.0778962766762974,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.0422401433583925,4.290451817983357,0.0,0.0,0.0,0.0,0.0,0.0
p111_N,0.008272152570999412,7.4137616653678515,1.4764314e-07,0.00030779544370616494,0.06736114638475267,0.0,0.0,0.013533817894318779
p111_V,0.006290463960096038,7.966699461596031,0.0,0.0014193721608707346,0.0421614232956177,0.0,0.0,0.008716159091297688
p111_Y,0.5310001305123144,0.3966473447235601,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.38141976233875996,0.7764729182846949,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.6086145449449847,0.26471996196927866,0.0,0.0,0.0,0.0,0.0,0.0
p112_M,0.0041297021345745345,8.83061659840806,0.00086635776,0.00047459791798394157,0.10727564586201399,0.0,0.0,0.021723320308193496
p112_V,0.012968754271479935,6.522454357675071,5.664123e-06,0.0025830983138520596,0.373473762248394,0.0,0.0,0.07521250493703109
p113_Y,0.8728118672479772,0.025828049856535622,0.0,0.0,0.0,0.0,0.0,0.0
p114_G,0.0005057826450917153,13.382054839556204,2.291515e-05,0.0001521184435245386,0.0006049762290433576,0.0,0.0,0.00015600196453591076
p115_F,0.19077485332739025,1.7473404998455495,0.0,0.0,0.0,0.0,0.0,0.0
p115_SCM,0.7407460294662547,0.11039658532413647,0.0,0.0,0.0,0.0,0.0,0.0
p115_V,0.5398681134795191,0.379728628368048,0.0,0.0,0.0,0.0,0.0,0.0
p115_Y,0.0044199097414828305,8.69005296561618,0.004886765,0.0006065033189688022,0.26194661289609417,0.0,0.0,0.05348797624961392
p116_C,0.07174223424781564,3.3494794412091933,0.0,0.0,0.0,0.0,0.0,0.0
p116_F,0.009820533716449375,7.0711739805101335,2.8530828e-06,0.00015343759393477,0.0626273362487525,0.010657895120668042,0.024916543406054422,0.019671613090448566
p116_I,0.379516762984742,0.7827384320526871,0.0,0.0,0.0,0.0,0.0,0.0
p116_L,0.00018582990773814928,15.686592043440424,0.0,3.9446208652752304e-05,0.14467617056076348,0.0,0.0,0.02894312335388325
p116_M,0.39059657356980015,0.7468780141561456,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,0.031116225534196542,4.8517028985325465,0.0,0.00702233214832654,0.45789071591944164,0.20220987765326484,0.057604622715769035,0.14494550968736042
p116_V,0.090902139274728,2.943739441502787,0.0,0.0,0.0,0.0,0.0,0.0
p117_G,2.515769669098035e-08,40.009763129978474,0.0,0.0,0.1773635967124067,0.0,0.0,0.03547271934248134
p117_TS,0.03068076452628931,4.877879432892964,0.06466784,0.02287382450738661,0.45978006666434823,0.0,0.0,0.10946434689079151
p117_V,0.0020949986081340868,10.258711699255725,0.0,0.0070350820964632755,0.6266617567063377,0.4297471758848753,0.14293495674900536,0.24127579428733634
p118_S,0.8532527439519515,0.034482980430895864,0.0,0.0,0.0,0.0,0.0,0.0
p118_T,0.022957152913953373,5.422032939560514,0.0,8.296885791746411e-06,0.46037710586141933,0.6444885310851992,0.03924458249152263,0.22882370326478657
p118_YF,0.05116977861140001,3.944880476835159,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.1061314271868748,2.683820288647084,0.0,0.0,0.0,0.0,0.0,0.0
p119_L,0.00022692687540546588,15.219967940335977,2.8127292e-09,0.001859404917746199,0.07082604031370232,0.0,0.0,0.014537089608835535
p119_T,0.22716213306283847,1.486096955404374,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,0.0004567598314133569,13.612812329367182,6.00824e-05,0.00017486338853734383,0.09691201566310045,0.0,0.0,0.01942939229006841
p120_C,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p120_F,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p120_G,0.3837673729531258,0.7688050214272528,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p120_T,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,0.001547733537522982,10.909263499142867,2.0080056e-06,0.01856867075514154,0.263874678736804,0.0,0.0,0.056489071499508034
p122_I,0.02145830723487811,5.550185671977741,0.0,9.227528977313354e-05,0.14217930945977156,0.0,0.0,0.028454316949908937
p122_L,6.320370432393703e-19,154.1455297761279,1.0,5.393028943027346e-06,0.5567336287197168,0.0,0.8221251085410456,0.4757728260579411
p122_M,0.5124746346634383,0.43369019122848673,0.0,0.0,0.0,0.0,0.0,0.0
p122_Q,0.7867109006086043,0.07381371607446117,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p123_I,0.014752046621053573,6.271008852986332,1.9573812e-07,0.0004521366484294417,0.024489962299263437,0.0,0.0,0.0049884589371634504
p123_T,0.0030084783682129855,9.491940463481205,0.0,4.032832503674795e-05,0.013317900109271743,0.0,0.0,0.0026716456868616984
p123_V,2.9892494922560814e-06,26.089131436787426,0.0,0.0013691564699350246,0.04092363705285072,0.0,0.0,0.00845855870455715
p124_G,0.00663567360134424,7.858247714047136,8.901898e-06,1.8046868505265552e-05,0.40897727281983265,0.0,0.0,0.08180084431720205
p124_S,0.5276027425773868,0.403266171340365,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,5.331000368986723e-16,113.75394450673085,0.0,8.796750094175157e-09,0.2903641886440645,0.0,0.0,0.05807283948816292
p125_G,5.276129186506228e-13,80.15131778586932,0.0,8.101935848358918e-06,0.24269636779875534,0.0,0.0,0.04854089394692074
p125_I,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p125_L,2.5157696690981684e-08,40.00976312997829,0.0,0.0,0.1773635967124067,0.0,0.0,0.03547271934248134
p126_W,0.051169778611401186,3.9448804768351127,0.0,0.0,0.0,0.0,0.0,0.0
p127_S,0.8537992040780851,0.034223653431760835,0.0,0.0,0.0,0.0,0.0,0.0
p127_T,0.6367114717317677,0.22514781327921501,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p128_N,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p129_T,0.01222797267555976,6.637838126535545,0.00022043767,0.0007201417606030568,0.5917281239657236,0.0,0.1608869991924168,0.15071114051677284
p129_V,0.009527894959577652,7.131357484788517,5.429693e-05,6.908474981428697e-05,0.29214422458411665,0.0,0.0,0.05845352125244284
