	Lambda_Max	Species	Opsin_Family	Phylum	Accession
S353	539.00000	Otolemur_crassicaudatus	Cones	Chordata	AB112590.1
S354	502.00000	Otolemur_crassicaudatus	Rods	Chordata	AB112591.1
S355	420.00000	Carassius_auratus	Cones	Chordata	D85863.1_F86Y
S356	360.00000	Carassius_auratus	Cones	Chordata	D85863.1_F86L
S357	360.00000	Carassius_auratus	Cones	Chordata	D85863.1_F86M
S358	435.00000	Bos_taurus	Cones	Chordata	U92557.1
S359	452.00000	Oryzias_latipes	Cones	Chordata	AB223053
S360	516.00000	Oryzias_latipes	Cones	Chordata	AB223054
S361	492.00000	Oryzias_latipes	Cones	Chordata	AB223055
S362	448.00000	Oryzias_latipes	Cones	Chordata	CP020669.1_(400681-404250)
S363	516.00000	Oryzias_latipes	Cones	Chordata	CP020669.1_(390932-392688)
S364	494.00000	Oryzias_latipes	Cones	Chordata	CP020669.1_(376983-378663)
S365	447.00000	Oryzias_luzonensis	Cones	Chordata	LC260048
S366	517.00000	Oryzias_luzonensis	Cones	Chordata	LC260049
S367	486.00000	Oryzias_luzonensis	Cones	Chordata	LC260050
S368	469.00000	Oryzias_celebensis	Cones	Chordata	LC260051
S369	516.00000	Oryzias_celebensis	Cones	Chordata	LC260052
S370	491.00000	Oryzias_celebensis	Cones	Chordata	LC260053
S371	460.00000	Oryzias_melastigma	Cones	Chordata	LC260054
S372	519.00000	Oryzias_melastigma	Cones	Chordata	LC260055
S373	491.00000	Oryzias_melastigma	Cones	Chordata	LC260056
S374	462.00000	Oryzias_minutillus	Cones	Chordata	LC260057
S375	517.00000	Oryzias_minutillus	Cones	Chordata	LC260058
S376	493.00000	Oryzias_minutillus	Cones	Chordata	LC260059
S377	493.00000	Oryzias_latipes	Cones	Chordata	AB223054_I95L_T96N_E122Q_V123I_I205M_V209C_F213C_G269A
S378	516.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_I123V_M205I_C209V_C213F_A269G
S379	508.00000	Oryzias_latipes	Cones	Chordata	AB223055_Q122E
S380	512.00000	Oryzias_latipes	Cones	Chordata	AB223055_N96T_Q122E
S381	508.00000	Oryzias_latipes	Cones	Chordata	AB223055_Q122E_I123V
S382	508.00000	Oryzias_latipes	Cones	Chordata	AB223055_Q122E_M205I
S383	510.00000	Oryzias_latipes	Cones	Chordata	AB223055_Q122E_C209V
S384	508.00000	Oryzias_latipes	Cones	Chordata	AB223055_Q122E_C213F
S385	508.00000	Oryzias_latipes	Cones	Chordata	AB223055_Q122E_A269G
S386	516.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_M205I_C209V_C213F_A269G
S387	515.00000	Oryzias_latipes	Cones	Chordata	AB223055_N96T_Q122E_M205I_C209V_C213F_A269G
S388	514.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_Q122E_M205I_C209V_C213F_A269G
S389	516.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_C209V_C213F_A269G
S390	515.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_M205I_C209V_A269G
S391	516.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_M205I_C209V_C213F
S392	516.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_I123V_C209V_C213F_A269G
S393	514.00000	Oryzias_latipes	Cones	Chordata	AB223055_N96T_Q122E_C209V_C213F_A269G
S394	513.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_C213F_A269G
S395	514.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_C209V_A269G
S396	515.00000	Oryzias_latipes	Cones	Chordata	AB223055_L95I_N96T_Q122E_C209V_C213F
S397	469.00000	Oryzias_latipes	Cones	Chordata	AB223053_Y24F_I42L_C94T_V100M_L108I_L119I_S202T_F203Y_F255I_L309M
S398	454.00000	Oryzias_latipes	Cones	Chordata	AB223053_Y24F_I42L_L108I_L119I_S202T_L309M
S399	463.00000	Oryzias_celebensis	Cones	Chordata	LC260051_Y198F_R248K
S400	462.00000	Oryzias_melastigma	Cones	Chordata	LC260054_E33D_I130V_F203Y
S401	485.00000	Verasper_variegatus	Cones	Chordata	A0A1L7P076
S402	416.00000	Verasper_variegatus	Cones	Chordata	A0A1L7P082
S403	452.00000	Microstomus_achne	Cones	Chordata	A0A1L7P074
S404	466.00000	Paralichthys_olivaceus	Cones	Chordata	D7RP09
S405	438.00000	Poecilia_reticulata	Cones	Chordata	A0A140JTJ4
S406	408.00000	Poecilia_reticulata	Cones	Chordata	A0A140JTJ5
S407	439.00000	Oryzias_latipes	Cones	Chordata	Q2L6A3
S408	405.00000	Oryzias_latipes	Cones	Chordata	Q2L6A2
S409	448.00000	Lucania_goodei	Cones	Chordata	Q7T2U6
S410	397.00000	Lucania_goodei	Cones	Chordata	Q7T2U7
S411	416.00000	Danio_rerio	Cones	Chordata	Q9W6A8
S412	443.00000	Carassius_auratus	Cones	Chordata	L11864.1
S413	416.00000	Danio_rerio	Cones	Chordata	AB087809.1
S414	418.00000	Danio_rerio	Cones	Chordata	AB087809.1_S117A
S415	416.00000	Danio_rerio	Cones	Chordata	AB087809.1_S82A
S416	417.00000	Danio_rerio	Cones	Chordata	AB087809.1_W85L
S417	416.00000	Danio_rerio	Cones	Chordata	AB087809.1_V88I
S418	417.00000	Danio_rerio	Cones	Chordata	AB087809.1_A97S
S419	418.00000	Danio_rerio	Cones	Chordata	AB087809.1_Y99F
S420	417.00000	Danio_rerio	Cones	Chordata	AB087809.1_K100N
S421	417.00000	Danio_rerio	Cones	Chordata	AB087809.1_I108T
S422	417.00000	Danio_rerio	Cones	Chordata	AB087809.1_G109A
S423	416.00000	Danio_rerio	Cones	Chordata	AB087809.1_I119L
S424	419.00000	Danio_rerio	Cones	Chordata	AB087809.1_C295S
S425	443.00000	Carassius_auratus	Cones	Chordata	L11864.1_A52T
S426	443.00000	Carassius_auratus	Cones	Chordata	L11864.1_S80A
S427	442.00000	Carassius_auratus	Cones	Chordata	L11864.1_A87S
S428	440.00000	Carassius_auratus	Cones	Chordata	L11864.1_P92S
S429	437.00000	Carassius_auratus	Cones	Chordata	L11864.1_S94A
S430	441.00000	Carassius_auratus	Cones	Chordata	L11864.1_L116T
S431	444.00000	Carassius_auratus	Cones	Chordata	L11864.1_G124S
S432	443.00000	Carassius_auratus	Cones	Chordata	L11864.1_S163F
S433	442.00000	Carassius_auratus	Cones	Chordata	L11864.1_G217S
S434	442.00000	Carassius_auratus	Cones	Chordata	L11864.1_S272A
S435	487.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_G90S
S436	484.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_T118A
S437	477.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_E122D
S438	498.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_A295S
S439	453.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_T118A_E122D_A292S
S440	467.00000	Danio_rerio	Cones	Chordata	NM_131253.2
S441	476.00000	Danio_rerio	Cones	Chordata	NM_182891.2
S442	488.00000	Danio_rerio	Cones	Chordata	NM_182892.2
S443	505.00000	Danio_rerio	Cones	Chordata	NM_131254.1
S444	528.00000	Metriaclima_zebra	Cones	Chordata	DQ088651
S445	519.00000	Metriaclima_zebra	Cones	Chordata	DQ088650
S446	484.00000	Metriaclima_zebra	Cones	Chordata	DQ088652
S447	423.00000	Metriaclima_zebra	Cones	Chordata	DQ088649
S448	368.00000	Metriaclima_zebra	Cones	Chordata	DQ088648
S449	511.00000	Carassius_auratus	Cones	Chordata	L11865.1
S450	505.00000	Carassius_auratus	Cones	Chordata	L11866.1
S451	507.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1
S452	508.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1_Q64K
S453	491.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1_E122Q_Q64K_E150A
S454	504.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1_E150A
S455	486.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1_E122Q
S456	504.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1_E122I
S457	487.00000	Gallus_gallus	Rods	Chordata	NM_001397497.1_E122D
S458	511.00000	Gallus_gallus	Cones	Chordata	NM_205490.1
S459	525.00000	Gallus_gallus	Cones	Chordata	NM_205490.1_Q122E
S460	508.00000	Archosaur_sp.	Rods	Chordata	AF310191.1
S461	508.00000	Archosaur_sp.	Rods	Chordata	AF310191.1_T213I
S462	508.00000	Archosaur_sp.	Rods	Chordata	AF310191.1_T217A
S463	508.00000	Archosaur_sp.	Rods	Chordata	AF310191.1_V218I
S464	509.00000	Archosaur_sp.	Rods	Chordata	AF310191.1_T213I_T217A_V218I
S465	503.00000	AncAgnatha_sp.	Cones	Chordata	AncAgnatha
S466	488.00000	AncActino_sp.	Cones	Chordata	AncActino
S467	491.00000	AncTeleost_sp.	Cones	Chordata	AncTeleost
S468	491.00000	AncClupeoc_sp.	Cones	Chordata	AncClupeoc
S469	489.00000	AncCyprin1_sp.	Cones	Chordata	AncCyprin1
S470	505.00000	AncCyprin2_sp.	Cones	Chordata	AncCyprin2
S471	488.00000	AncEutelo1_sp.	Cones	Chordata	AncEutelo1
S472	489.00000	AncEutelo2_sp.	Cones	Chordata	AncEutelo2
S473	474.00000	AncEutelo3_sp.	Cones	Chordata	AncEutelo3
S474	524.00000	AncEutelo4_sp.	Cones	Chordata	AncEutelo4
S475	488.00000	AncTetrapo_sp.	Cones	Chordata	AncTetrapo
S476	499.00000	AncSaurops_sp.	Cones	Chordata	AncSaurops
S477	497.00000	AncSquamat_sp.	Cones	Chordata	AncSquamat
S478	495.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_D83N
S479	500.00000	Lethenteron_camtschaticum	Rods	Chordata	M63632.1
S480	478.00000	Latimeria_chalumnae	Cones	Chordata	AH007713.2
S481	495.00000	Latimeria_chalumnae	Rods	Chordata	AH007712.2_Q122E
S482	493.00000	Latimeria_chalumnae	Rods	Chordata	AH007712.2_S292A
S483	511.00000	Latimeria_chalumnae	Rods	Chordata	AH007712.2_Q122E_S292A
S484	491.00000	Latimeria_chalumnae	Cones	Chordata	AH007713.2_Q122E
S485	484.00000	Latimeria_chalumnae	Cones	Chordata	AH007713.2_L207M
S486	499.00000	Latimeria_chalumnae	Cones	Chordata	AH007713.2_Q122E_L207M
S487	361.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1
S488	360.00000	Conesanc2_sp.	Cones	Chordata	Conesanc2
S489	359.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3
S490	360.00000	Conesanc4_sp.	Cones	Chordata	Conesanc4
S491	360.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5
S492	393.00000	Conesanc6_sp.	Cones	Chordata	Conesanc6
S493	359.00000	Conesanc7_sp.	Cones	Chordata	Conesanc7
S494	360.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1_F60I
S495	361.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1_V63I
S496	362.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1_G82A,L85I,C86V,I87T,S92F,F96V,S98A,L99S,R100Q
S497	361.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1_V104I
S498	361.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1_H107R,V109L,L112M,L116M,V119I,I137V
S499	361.00000	Conesanc1_sp.	Cones	Chordata	Conesanc1_K147R,G149S
S500	392.00000	Conesanc6_sp.	Cones	Chordata	Conesanc6_V49L,I60V,V63I
S501	392.00000	Conesanc6_sp.	Cones	Chordata	Conesanc6_F81V,I85M,I88V
S502	398.00000	Conesanc6_sp.	Cones	Chordata	Conesanc6_A118S
S503	392.00000	Conesanc6_sp.	Cones	Chordata	Conesanc6_N149S
S504	359.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V
S505	377.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F84S
S506	357.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_S118A
S507	383.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S
S508	357.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,S118A
S509	369.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F84S,S118A
S510	374.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S,S118A
S511	374.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S,S118A,A82S
S512	374.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S,S118A,L85I
S513	374.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S,S118A,R107K
S514	375.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S,S118A,V119T
S515	375.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_F49V,F84S,S118A,A120G
S516	360.00000	Conesanc5_sp.	Cones	Chordata	Conesanc5_A82S,L85I,R107K,V119T,A120G
S517	393.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'
S518	393.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'_F46L
S519	366.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'_S84C
S520	360.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'_S89C
S521	398.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'_A114G
S522	360.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'_S84C,S89C
S523	360.00000	Conesanc5'_sp.	Cones	Chordata	Conesanc5'_F46L,C86S,S89C,A114G
S524	359.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_30-NM_001085652.1_31_66-Conesanc3_67_350
S525	383.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_66-NM_001085652.1_67_98-Conesanc3_99_350
S526	410.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_98-NM_001085652.1_99-151-Conesanc3_152_350
S527	389.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_30-NM_001085652.1_31_98-Conesanc3_99_350
S528	417.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_30-NM_001085652.1_31_66-Conesanc3_67_98-NM_001085652.1_99_151-Conesanc3_152_350
S529	421.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_66-NM_001085652.1_67_151-Conesanc3_152_350
S530	422.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_30-NM_001085652.1_31_151-Conesanc3_152_350
S531	360.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_151-NM_001085652.1_152_311-Conesanc3_312_350
S532	361.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_30-NM_001085652.1_31_66-Conesanc3_67_151-NM_001085652.1_152_311-Conesanc3_312_350
S533	404.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	Conesanc3_1_66-NM_001085652.1_67_98-Conesanc3_99_151-NM_001085652.1_152_311-Conesanc3_312_350
S534	404.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	NM_001085652.1_1_30-Conesanc3_31_98-NM_001085652.1_99_347
S535	408.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	NM_001085652.1_1_98-Conesanc3_99_151-NM_001085652.1_152_347
S536	404.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	NM_001085652.1_1_66-Conesanc3_67_98-NM_001085652.1_99_347
S537	418.00000	Conesanc3,Xenopus_sp.,laevis	Cones	Chordata	NM_001085652.1_1_30-Conesanc3_31_66-NM_001085652.1_67_347
S538	355.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_M86F,I91V,P93T,A109V,D113E,V116L,T118S
S539	380.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F86M,V91I,T93P
S540	408.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,E113D,L116V,S118T
S541	385.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F49L,F86M,V91I,T93P
S542	411.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F49L,V109A,E113D,L116V,S118T
S543	421.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F86M,V91I,T93P,V109A,E113D,L116V,S118T
S544	422.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F49L,F86M,V91I,T93P,V109A,E113D,L116V,S118T
S545	361.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F86M
S546	359.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_T93P
S547	394.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F86M,T93P
S548	360.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A
S549	355.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_E113D
S550	359.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_L116V
S551	361.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_S118T
S552	370.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,E113D
S553	359.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,L116V
S554	361.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,S118T
S555	357.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_E113D,S118T
S556	360.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_L116V,S118T
S557	391.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,E113D,L116V
S558	391.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,E113D,S118T
S559	360.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_V109A,L116V,S118T
S560	359.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_E113D,L116V,S118T
S561	363.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_T108I,E113D,L116V,S118T
S562	361.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_E113D,L116V,S118T,V119L
S563	358.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_E113D,L116V,S118T,A120T
S564	363.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_A111S,L112I,E113D,L116V,S118T
S565	363.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_A111S,E113D,L116V,S118T,A120T
S566	383.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F46M,F86M,V91I,T93P
S567	385.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F46M,F49L,F86M,V91I,T93P
S568	423.00000	Conesanc3_sp.	Cones	Chordata	Conesanc3_F46M,F49L,F86M,V91I,T93P,T108I,V109A,A111S,L112I,E113D,L116V,S118T,V119L,A120T
S569	365.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	NP_031564.1_1_92-AH003620.2_93_348
S570	360.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	NP_031564.1_1_146-AH003620.2_147_348
S571	360.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	NP_031564.1_1_253-AH003620.2_254_348
S572	396.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	AH003620.2_1_92-NP_031564.1_93_346
S573	414.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	AH003620.2_1_146-NP_031564.1_147_346
S574	414.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	AH003620.2_1_253-NP_031564.1_254_346
S575	381.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	NP_031564.1_1_55-AH003620.2_56_92-NP_031564.1_93_346
S576	363.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	NP_031564.1_1_92-AH003620.2_93_146-NP_031564.1_147_346
S577	405.00000	Homo,Mus_sapiens,musculus	Cones	Chordata	NP_031564.1_1_55-AH003620.2_56_146-NP_031564.1_147_346
S578	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_R38Y
S579	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F46T
S580	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F49L
S581	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_V50I
S582	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_T52F
S583	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_I57M
S584	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_H64R
S585	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_L81F
S586	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F85L
S587	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_T92P
S588	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_I95V
S589	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_H100N
S590	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_L104V
S591	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_A114G
S592	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_S118T
S593	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_V137I
S594	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_S145N
S595	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_I146F
S596	359.00000	Mus_musculus	Cones	Chordata	NP_031564.1_N149S
S597	381.00000	Mus_musculus	Cones	Chordata	NP_031564.1_L81F,F85L,T92P
S598	363.00000	Mus_musculus	Cones	Chordata	NP_031564.1_A114G,S118T
S599	403.00000	Mus_musculus	Cones	Chordata	NP_031564.1_L81F,F85L,T92P,A114G,S118T
S600	395.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F46T,F49L,T52F,L81F,F85L,T92P
S601	412.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F46T,F49L,T52F,L81F,F85L,T92P,A114G,S118T
S602	411.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F46T,F49L,T52F,F85L,T92P,A114G,S118T
S603	352.00000	Mus_musculus	Cones	Chordata	NP_031564.1_E113Q
S604	369.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F46T,F49L,T52F,F85L,T92P,E113Q,A114G,S118T
S605	352.00000	Homo_sapiens	Cones	Chordata	AH003620.2_T46F,L49F,F52T,L93F,P100T,G114A,T118S
S606	369.00000	Homo_sapiens	Cones	Chordata	AH003620.2_T46F,L49F,F52T,F88L,L93F,P100T,G114A,T118S
S607	498.00000	Loxodonta_africana	Rods	Chordata	AY686752.1_N83D
S608	367.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_S86F
S609	412.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_I92T
S610	416.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_V116L
S611	359.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_S86F,I92T
S612	360.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_S86F,V116L
S613	411.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_I92T,V116L
S614	360.00000	Loxodonta_africana	Cones	Chordata	AY686753.1_S86F,I92T,V116L
S615	552.00000	Loxodonta_africana	Cones	Chordata	AY686754.1
S616	558.00000	Loxodonta_africana	Cones	Chordata	AY686754.1_A180S
S617	563.00000	Conesanc_pigmenta_sp.	Cones	Chordata	Conesanc_pigmenta
S618	563.00000	Conesanc_pigmentb_sp.	Cones	Chordata	Conesanc_pigmentb
S619	561.00000	Conesanc_pigmentc_sp.	Cones	Chordata	Conesanc_pigmentc
S620	558.00000	Conesanc_pigmentd_sp.	Cones	Chordata	Conesanc_pigmentd
S621	558.00000	Conesanc_pigmente_sp.	Cones	Chordata	Conesanc_pigmente
S622	536.00000	Conesanc_pigmentf_sp.	Cones	Chordata	Conesanc_pigmentf
S623	561.00000	Conesanc_pigmentg_sp.	Cones	Chordata	Conesanc_pigmentg
S624	564.00000	Conesanc_pigmenti_sp.	Cones	Chordata	Conesanc_pigmenti
S625	532.00000	Conesanc_pigmentx_sp.	Cones	Chordata	Conesanc_pigmentx
S626	553.00000	Conesanc_pigmenty_sp.	Cones	Chordata	Conesanc_pigmenty
S627	532.00000	Conesanc_pigmentz_sp.	Cones	Chordata	Conesanc_pigmentz
S628	533.00000	Conesanc_pigmentx_sp.	Cones	Chordata	Conesanc_pigmentx_A180S
S629	532.00000	Conesanc_pigmentx_sp.	Cones	Chordata	Conesanc_pigmentx_A58T_V76A_H294N
S630	554.00000	Conesanc_pigmenty_sp.	Cones	Chordata	Conesanc_pigmenty_I274V
S631	553.00000	Conesanc_pigmenty_sp.	Cones	Chordata	Conesanc_pigmenty_I320V
S632	532.00000	Conesanc_pigmentz_sp.	Cones	Chordata	Conesanc_pigmentz_T58A
S633	533.00000	Conesanc_pigmentz_sp.	Cones	Chordata	Conesanc_pigmentz_H294N
S634	532.00000	Conesanc_pigmentz_sp.	Cones	Chordata	Conesanc_pigmentz_V76A
S635	501.70000	Bos_taurus	Rods	Chordata	NM_001014890.2_T160A
S636	499.00000	Bos_taurus	Rods	Chordata	NM_001014890.2_I259M
S637	359.00000	Phodopus_sungorus	Cones	Chordata	JQ036217
S638	376.00000	Phodopus_sungorus	Cones	Chordata	JQ036217_F86Y
S639	358.00000	Phodopus_sungorus	Cones	Chordata	JQ036217_S90A
S640	358.00000	Phodopus_sungorus	Cones	Chordata	JQ036217_S90C
S641	424.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F86Y
S642	430.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F86Y_T93I_A97T
S643	354.00000	Mus_musculus	Cones	Chordata	NP_031564.1_E113A
S644	367.00000	Bos_taurus	Cones	Chordata	U92557.1_Y86F
S645	361.00000	Bos_taurus	Cones	Chordata	U92557.1_Y86F_I93T_T97A
S646	431.00000	Bos_taurus	Cones	Chordata	U92557.1_S90C
S647	403.00000	Chlamydera_nuchalis	Cones	Chordata	CNUCHCUSTOM
S648	363.00000	Chlamydera_nuchalis	Cones	Chordata	CNUCHCUSTOM_S90C
S649	403.00000	Chlamydera_nuchalis	Cones	Chordata	CNUCHCUSTOM_C86S
S650	365.00000	Chlamydera_nuchalis	Cones	Chordata	CNUCHCUSTOM_C86F
S651	363.00000	Chlamydera_nuchalis	Cones	Chordata	CNUCHCUSTOM_C86F_S90C
S652	500.00000	Bos_taurus	Rods	Chordata	NM_001014890_H195T
S653	499.00000	Bos_taurus	Rods	Chordata	NM_001014890_H195S
S654	482.00000	Physeter_catodon	Rods	Chordata	XM_007126220
S655	482.00000	Physeter_catodon	Rods	Chordata	XM_007126220_T195H
S656	482.00000	Physeter_catodon	Rods	Chordata	XM_007126220_T195K
S657	431.00000	Ochotona_princeps	Cones	Chordata	XM_004592516
S658	443.00000	Ochotona_princeps	Cones	Chordata	XM_004592516_A86F
S659	433.00000	Ochotona_princeps	Cones	Chordata	XM_004592516_N93T
S660	363.00000	Ochotona_princeps	Cones	Chordata	XM_004592516_A86F_N93T
S661	370.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F86A
S662	365.00000	Mus_musculus	Cones	Chordata	NP_031564.1_T93N
S663	430.00000	Mus_musculus	Cones	Chordata	NP_031564.1_F86A_T93N
S664	353.00000	Mus_musculus	Cones	Chordata	NP_031564.1_E114Q
S665	353.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_D114A
S666	415.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_D114E
S667	352.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_D114G
S668	365.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_D114N
S669	371.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_D114H
S670	429.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_G116A
