feature,p_value,score,xgb,BayesianRidge,rf,gbc,lgbm,mean
p48_V,1.6528286400625435e-07,30.152820834605,3.2977772e-07,0.10425270669781336,0.005819283086788951,0.0014682436763441649,0.0,0.022308112647733254
p49_C,0.10038029287012182,2.732866888910614,0.0,0.0,0.0,0.0,0.0,0.0
p49_F,7.236860931426378e-08,32.08696384526683,0.00010628387,1.0,0.09406537926283878,0.05793366071154144,0.0,0.2304210647690743
p49_I,0.003091638684231185,9.0418392669593,7.610668e-05,0.06132609466947101,0.013895370233401412,0.0005787122360572288,0.0,0.015175256763129013
p49_L,0.9839599122413297,0.00040553701717926043,0.0,0.0,0.0,0.0,0.0,0.0
p49_M,0.183441538844435,1.785860922974899,0.0,0.0,0.0,0.0,0.0,0.0
p49_S,0.2256234387282659,1.4803157080166105,0.0,0.0,0.0,0.0,0.0,0.0
p49_V,0.7450435755909608,0.10613110274056718,0.0,0.0,0.0,0.0,0.0,0.0
p50_F,0.6351215061928994,0.22609525528292546,0.0,0.0,0.0,0.0,0.0,0.0
p50_I,0.061863746523049296,3.5390800955746196,0.0,0.0,0.0,0.0,0.0,0.0
p50_L,0.47414047288279537,0.5148848021961595,0.0,0.0,0.0,0.0,0.0,0.0
p50_M,0.09173206144270972,2.8802545161285065,0.0,0.0,0.0,0.0,0.0,0.0
p50_SGC,0.08342950349415525,3.036850704498231,0.0,0.0,0.0,0.0,0.0,0.0
p50_T,0.24005033269201131,1.3912429396058192,0.0,0.0,0.0,0.0,0.0,0.0
p50_V,9.059702313368086e-05,16.183445940540786,4.6296762e-05,0.23772268800052213,0.018231265402658375,7.678394768629305e-05,0.06666666666666667,0.06454874015587989
p51_G,2.7596287792671593e-07,28.964352533209407,0.0,0.17075752891705945,0.06389804350592075,0.0016519616261002823,0.0,0.0472615068098161
p51_S,2.8796931861614728e-05,18.614033838184497,0.0,0.0007252863846305676,0.11604032123112125,0.0,0.0,0.023353121523150364
p52_F,0.022160316997437812,5.342809899303954,0.00030899103,0.04088934893294318,0.014997328618924426,0.00023616905289073774,0.4,0.09128636752724936
p52_I,0.9504993097418861,0.0038667292224304696,0.0,0.0,0.0,0.0,0.0,0.0
p52_L,0.019452278556416815,5.579042891052367,0.0021494108,0.5149171626107267,0.006191606354282005,0.009859754869465396,0.0,0.10662358692262615
p52_M,0.42585199696692266,0.6375538700008918,0.0,0.0,0.0,0.0,0.0,0.0
p52_T,7.585623567343391e-11,49.082604187664444,1.8979908e-10,0.17859159432298238,0.005043990876182972,6.298340677930137e-06,0.0,0.036728376745928465
p52_V,0.00011908330944045661,15.611203659263596,4.08234e-06,0.06443705892722265,0.00842308078761989,0.0003726536333013889,0.0,0.01464737513766543
p53_L,0.20832787986436824,1.5966364235201487,0.0,0.0,0.0,0.0,0.0,0.0
p53_P,0.0002932512782720202,13.746334758406816,1.8888875e-09,0.11089581135754437,0.0017691399392493771,0.00666416004669768,0.0,0.02386582264647578
p53_S,0.384128658970906,0.7618737710176952,0.0,0.0,0.0,0.0,0.0,0.0
p53_VTCAM,0.7311778245605155,0.11847081995779488,0.0,0.0,0.0,0.0,0.0,0.0
p54_I,0.053451019136402385,3.7888607765080486,0.0,0.0,0.0,0.0,0.0,0.0
p54_L,7.307491335290331e-24,145.27141188747606,0.36462164,0.29203146519329093,0.5277901585824022,0.4158349048043049,0.26666666666666666,0.3733889668996747
p54_MSFA,0.8122158739306322,0.05663654198211407,0.0,0.0,0.0,0.0,0.0,0.0
p54_T,1.781080506054452e-09,41.05683414189065,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p54_V,0.21790528903524256,1.5308517250464981,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,0.013356990889090387,6.26803771477704,6.4724617e-07,0.22526190800993068,0.014214029375033542,0.008611015332137057,0.0,0.04961751999265381
p56_G,5.821346843714595e-07,27.250241944218686,0.00010185885,0.3378303060672628,0.007810057552769816,0.004096900054764323,0.0,0.06996782450532921
p56_ILTS,0.8482851197625163,0.036724196588645,0.0,0.0,0.0,0.0,0.0,0.0
p56_V,0.05266737917704,3.8142457660455613,0.0,0.0,0.0,0.0,0.0,0.0
p57_I,1.0127324150659366e-19,110.36676083016803,4.466855e-07,0.1613922519814191,0.10124988808012629,0.0009002048066040129,0.13333333333333333,0.07937522497739746
p57_L,2.8897740780060096e-09,39.85758886554461,3.503776e-05,0.08128118729841223,0.00878377753203321,0.002053466631219414,0.06666666666666667,0.031764027177569674
p57_M,0.005685847356784996,7.870790066887954,0.00015646461,0.40148611651185195,0.011216320621643471,0.0022525844333924276,0.0,0.08302229723500823
p57_V,0.13632247300977668,2.2428312297209936,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.03673074402731493,4.441351524940802,0.0,0.1885884545185911,0.060846322864201684,3.993862035618588e-06,0.06666666666666667,0.06322108758229902
p59_L,0.3204720102626656,0.9935454154624482,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,0.9534360368618872,0.003421024679422241,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.06726612208182733,3.3972416762336035,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,7.50816721178149e-05,16.578322292507153,2.1799204e-05,0.013909269450548796,0.000762150717689559,0.00015727803613116198,0.0,0.0029700994816240158
p60_L,0.7942926479671021,0.06822648684190366,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.13929681112440515,2.2089519401700115,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.00037739059840410927,13.230407104373924,0.0,0.000668481144277944,0.07168381421434909,0.0021369434674518534,0.0,0.01489784776521578
p60_Y,1.6254149858101145e-05,19.845495764651133,4.6056675e-06,0.16538726055571595,0.04125735161876148,0.0003567187478159508,0.13333333333333333,0.06806785398463082
p61_C,0.10644314450302396,2.6376548544682117,0.0,0.0,0.0,0.0,0.0,0.0
p61_I,0.2454607035969014,1.3595104157357103,0.0,0.0,0.0,0.0,0.0,0.0
p61_LTM,0.16954518510555677,1.9051302451582266,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.20247821164729168,1.638618264593732,0.0,0.0,0.0,0.0,0.0,0.0
p62_SIM,0.42585199696692266,0.6375538700008918,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.5124483179721713,0.43110151905272637,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.929707379603565,0.007807545504517724,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.968386469325934,0.0015759177756129834,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.00028613994133963887,13.796688646479698,9.370899e-08,0.04581361655271207,0.002739035079332403,4.9880644273717116e-05,0.0,0.009720525197061796
p63_M,0.0029744601246845977,9.116808795625914,1.3219417e-05,0.003147596640750398,0.00449690486232238,0.0033244930301564025,0.0,0.002196442790099693
p63_S,0.315672178019845,1.0135173998947682,0.0,0.0,0.0,0.0,0.0,0.0
p63_V,0.0012731495862309352,10.782889081160945,3.4402499e-06,0.2552973075506643,0.004335684295486797,0.0007003175449651021,0.0,0.05206734992820006
p63_WCT,0.003122738249797659,9.022432381141625,0.00014575398,0.22563607857083653,0.004118795580385242,0.003998495062744007,0.0,0.0467798246381011
p64_HLAN,2.6950020105640065e-07,29.01909094054872,1.061094e-06,0.3555121023094344,0.1311730662295762,0.0017088588019993644,0.0,0.0976790176870127
p64_K,0.2667981357467512,1.2423050781651634,0.0,0.0,0.0,0.0,0.0,0.0
p64_Q,0.27873282400977833,1.1817470794090212,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.24920051739271745,1.3380745926442545,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.8883207209911443,0.01978712242583164,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.11169661803163276,2.5598870801054554,0.0,0.0,0.0,0.0,0.0,0.0
p65_F,5.0793968543630835e-09,38.47040959663507,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p65_H,0.0016610415310337953,10.256795860067033,3.4494816e-09,0.02860165498986267,0.007191536688230758,0.00020700157829161976,0.0,0.007200039341173328
p65_N,0.5097441156976563,0.43666357758919677,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.1271728295794691,2.352524860412788,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,0.001203005234194755,10.895438835947445,0.0,0.1864614867807016,0.012969479444661702,0.0021434927485138333,0.0,0.040314891794775425
p65_Y,3.5386171713297805e-25,157.314912492667,0.0,0.14660406267059567,0.03951839188327403,0.43561969184986454,0.0,0.12434842928074685
p67_RTNPCQ,0.9882257851807716,0.00021850112551012458,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.782777176721109,0.076282796879888,0.0,0.0,0.0,0.0,0.0,0.0
p69_QGW,0.20757390704643355,1.601968239509794,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.008230259560114908,7.170803319165003,2.9279392e-06,0.14412170295885085,0.006312628951736608,0.002609077006933869,0.0,0.03060926737135412
p70_Q,1.2741074241120965e-09,41.89175893382088,1.8586358e-09,0.09398728025017902,0.0015932642361581692,0.00024564216561144206,0.06666666666666667,0.032498571035450216
p70_S,0.01839652378876715,5.6806130983479735,0.0,0.18885574903602234,0.07331196326871289,4.6347697020803755e-05,0.0,0.052442812000351204
p70_T,0.003507440379520497,8.797575646222981,0.0,0.1430506329314883,0.008942246752984304,0.024843330907040793,0.5333333333333333,0.14203390878496935
p71_H,0.04315075311076795,4.159271804907915,1.5291216e-07,0.062028267113377486,0.03749767046988395,3.055690971626565e-05,0.0,0.01991132948102848
p71_P,0.12857791702320576,2.335112410803785,0.0,0.0,0.0,0.0,0.0,0.0
p72_L,0.8268448540014895,0.04801787010493599,0.0,0.0,0.0,0.0,0.0,0.0
p72_S,0.6174883907360014,0.2504480337763089,0.0,0.0,0.0,0.0,0.0,0.0
p74_I,0.08667516533418279,2.9736860505327374,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.0047148250428163145,8.228439435971913,0.0,0.13092943835968185,0.0,0.008085797487729076,0.0,0.027803047169482186
p74_M,0.02480251325069448,5.139824081847115,0.0,0.08708951885340122,0.01849590535052113,0.0,0.0,0.02111708484078447
p74_W,7.311585070949467e-10,43.28480963101504,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p74_Y,2.4906120031216063e-06,23.968617167266103,1.386969e-07,0.07793817864193944,0.03278460723121222,0.00043683655338543477,0.13333333333333333,0.04889861889135501
p75_I,0.45459242040993264,0.5620736177576326,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.6658710789088105,0.1872042480890639,0.0,0.0,0.0,0.0,0.0,0.0
p76_L,0.981737544005957,0.0005257180633058877,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.49308047356598095,0.47209144195416797,0.0,0.0,0.0,0.0,0.0,0.0
p77_L,0.006368242962478358,7.655354045765529,0.0010643529,0.10236516672038937,0.006806179072298284,0.0010057140228396627,0.0,0.022248282547906305
p77_V,0.012632849502072047,6.37111303635321,0.0,0.3686282922506882,0.0043257097848390545,0.00013854707844858317,0.0,0.07461850982279516
p79_L,4.546906957507803e-26,165.7572355787912,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p79_V,9.167454345139759e-05,16.15863789773935,2.9619238e-07,0.062002788484977124,0.0008150135390535485,8.19720919974187e-05,0.0,0.012580014061682143
p80_S,1.6922011732336234e-25,160.32363762052688,0.0,0.08403020163020583,0.9289599024148677,0.9059551469264805,0.06666666666666667,0.3971223835276442
p80_VTC,0.8205161468394744,0.05165462058354263,0.0,0.0,0.0,0.0,0.0,0.0
p81_F,0.005525645015163249,7.925237327445604,9.0614485e-06,0.026757981316936026,0.009840029147885369,4.0779105431549305e-05,0.0,0.0073295702037523645
p81_I,0.06324670423024886,3.5015351326121698,0.0,0.0,0.0,0.0,0.0,0.0
p81_L,8.095088977724963e-09,37.33259461938216,0.00010622373,0.01825558294539276,0.012608997122367552,0.008734133190359898,0.0,0.007940987397209179
p81_V,3.2106620829127495e-07,28.61514094975654,0.00023301454,0.07253761644450148,0.13269829648922488,0.001528649117811129,0.06666666666666667,0.05473284865088215
p82_C,3.634378606383518e-07,28.329781578633543,0.016241755,0.4348826344375317,0.017811689483831612,0.16964927481469405,0.0,0.12771707081451608
p82_F,0.1271728295794691,2.352524860412788,0.0,0.0,0.0,0.0,0.0,0.0
p82_G,9.530194149053723e-11,48.49026801914648,0.0,0.3138176080737531,0.1045928563609106,5.7980587287976216e-05,0.0,0.08369368900439032
p82_S,0.2946615317378753,1.1058697435586664,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,1.0855807363363508e-11,54.205826067872025,0.0,0.13797652613995676,0.004113859571614444,0.0001550997393368426,0.06666666666666667,0.04178243042351494
p83_N,0.8702805623803617,0.026758401672694068,0.0,0.0,0.0,0.0,0.0,0.0
p84_H,0.4643214217204502,0.5381897259087396,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,3.0982491854528985e-09,39.685656739170724,4.0538907e-05,0.09099305180322782,0.03159815032245834,0.0016064594323272911,0.06666666666666667,0.03818097342640445
p84_SIAM,0.47357644453553605,0.5162022722143156,0.0,0.0,0.0,0.0,0.0,0.0
p84_T,0.46598762895081314,0.5341793187529233,0.0,0.0,0.0,0.0,0.0,0.0
p85_CMWS,0.9203019661856251,0.010044210475374881,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.011037501172829861,6.621694625177016,3.5238948e-08,0.19172238339925626,0.03904618538556355,0.000917540860396368,0.0,0.04633722897683279
p85_G,0.0001243465012377376,15.520954598891063,0.0,0.12480454523312906,0.0016685223705966675,0.00029272294836624153,0.0,0.025353158110418394
p85_I,0.6380403229716594,0.2222115700308129,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,2.955667419528259e-09,39.80192161070006,0.00058515393,0.07333862295469806,0.12676164623048253,4.286772127716639e-05,0.13333333333333333,0.06681232483430859
p85_V,0.0024634321605511815,9.483714884931343,0.0,0.15622080911065556,0.013075925009538329,5.764861501684058e-05,0.0,0.03387087654704214
p86_F,8.112337910290348e-18,95.75835499971335,0.16363752,0.5363533398634384,0.29395956370752274,0.03706055533005844,0.0,0.2062021955567542
p86_M,0.0022686114700306856,9.644663470202822,0.0,0.1243802409420607,0.030723127575769827,0.0017013670000535176,0.0,0.03136094710357681
p86_SAITLR,0.007495083044869387,7.347082277960731,2.9416986e-05,0.18626671133970624,0.016335052102432693,1.1838611941534762e-05,0.0,0.040528603807986785
p86_V,0.05552167674855099,3.7236560839873785,0.0,0.0,0.0,0.0,0.0,0.0
p87_C,5.604266445060697e-14,68.79390953302492,0.0,0.07015143001059986,0.09854117811516142,0.01268924209301567,0.0,0.036276370043755383
p87_I,0.30751091862422947,1.0484108478511007,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.9343736463251788,0.0068030768924296145,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.30073958492696684,1.0782934139982396,0.0,0.0,0.0,0.0,0.0,0.0
p87_T,3.2761542786313996e-09,39.54797317048858,0.0,0.04812363371310394,0.0019456799910549786,0.0009746693045385621,0.0,0.010208796601739498
p87_V,0.08673762000379014,2.972496077997961,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,0.5443484256534153,0.36920908290169846,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.004504256738106264,8.316011851020697,2.0081481e-05,0.40237929521973564,0.007057946053056298,0.003923682064048245,0.13333333333333333,0.10934286763025973
p88_I,3.747767158725984e-07,28.259142414617394,0.0010190832,0.26621881169742717,0.007708678661758019,9.627767655255556e-05,0.0,0.055008570246407006
p88_L,0.6676422302751357,0.1850972709294395,0.0,0.0,0.0,0.0,0.0,0.0
p88_SMG,0.3016657128602555,1.074154910789994,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,0.5244290862992893,0.40706549255922103,0.0,0.0,0.0,0.0,0.0,0.0
p88_V,0.019943867754501448,5.53369861294972,4.4838434e-05,0.25894581472195277,0.009833499328065324,0.0012496064026579644,0.0,0.05401475177741629
p89_EKAMN,0.012081037781223082,6.453869716302339,0.00074203266,0.15099877514528923,0.009728867906243496,7.299846570443531e-09,0.0,0.032293936601937606
p89_F,2.1643714946535425e-05,19.22736479780503,1.9348774e-05,0.08181298345648791,0.00846248054241869,0.0005074330081556254,0.0,0.018160449156213135
p89_G,0.014149507450699763,6.161689402869248,1.42796725e-05,0.15216773227814095,0.0004110825042368421,0.0030774643737265578,0.13333333333333333,0.0578007784323958
p89_I,6.485743491379395e-05,16.886999756956087,0.0,0.045751475494511855,0.02420502565278307,0.000621986170501788,0.0,0.014115697463559344
p89_L,0.6982088133913851,0.15091589465296956,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.007791876702495939,7.27385216841363,0.0,0.11848392142681621,0.006960507089499772,0.00017931076579540679,0.0,0.02512474785642228
p89_V,0.024519615064197524,5.160445439270798,0.0,0.0778844439148742,0.012735260409842753,1.8966391462058784e-05,0.0,0.0181277341432358
p90_CTNP,8.83747657076064e-05,16.235572898484136,0.0,0.26411714648482554,0.019712110109796885,0.00024017573710108015,0.0,0.0568138864663447
p90_G,0.013961866316507143,6.186298793363637,3.176692e-05,0.0723221305864428,0.0031642561891518893,0.03672087739859967,0.0,0.022447806218489873
p90_M,0.05935356321980803,3.6095925932824193,0.0,0.0,0.0,0.0,0.0,0.0
p90_S,1.4355240292936923e-19,109.17233059999495,0.0,0.018111673853041046,0.11671655331030363,0.0013659360204984594,0.0,0.02723883263676862
p91_F,0.03438474616693953,4.557707081333304,0.0,0.023655555147841907,0.04484975522077524,0.0005270452680519857,0.26666666666666666,0.06713980446066717
p91_I,0.0002375517184113493,14.179225516319768,0.014119262,0.14573218653629544,0.0062905327162778805,2.7223561243408705e-07,0.0,0.03322845067278688
p91_S,5.272786344438368e-06,22.304746645222643,0.0,0.0778581476378437,0.019029090487524505,1.9469182243381398e-07,0.0,0.019377486563438125
p91_V,3.683421070617514e-19,105.97397250831332,7.776625e-09,0.016390732912328183,0.1771867957015138,0.0006733418452881218,0.0,0.03885017564715095
p92_P,0.9700238441433247,0.0014168251211544732,0.0,0.0,0.0,0.0,0.0,0.0
p92_S,0.0014776356602157628,10.487815321738806,0.0,0.15343885980225883,0.00039646193979391703,0.0014848797224584786,0.0,0.031064040292902245
p92_T,4.3835839788908704e-15,76.23835548979996,0.0,0.08814287413634848,0.0842863504921468,0.0004519181242319525,0.0,0.03457622855054545
p93_L,0.41563040687964325,0.6663000481718551,0.0,0.0,0.0,0.0,0.0,0.0
p93_MAFQNH,0.10373760536282217,2.6793823586795216,0.0,0.0,0.0,0.0,0.0,0.0
p93_P,0.05382413119025473,3.7769138945217406,0.0,0.0,0.0,0.0,0.0,0.0
p93_T,0.0010020587397497308,11.259461468712663,6.3502393e-06,0.13823607388179157,0.053158865576147615,0.03466680185931213,1.0,0.24521361831131944
p93_V,0.9600682652354847,0.002515131714355753,0.0,0.0,0.0,0.0,0.0,0.0
p94_CFKY,0.00028126675475140906,13.83193768438361,0.0026208907,0.6137918206722044,0.061590745483072286,0.044927986807590636,0.0,0.14458628873988943
p94_L,0.5474468339605689,0.36354804034217925,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.012831666267718476,6.342213290585382,0.0,0.19139513215307122,0.0034141499344555394,0.0,0.0,0.03896185641750535
p94_S,2.383718470601959e-08,34.72532863123828,0.0,0.04812363371310394,0.0019456799910549786,0.0009746693045385621,0.0,0.010208796601739498
p94_T,0.00026513868720404085,13.953206897431107,0.00016281409,0.3704209113083035,0.01161016044414412,4.68816279363841e-05,0.3333333333333333,0.1431148201605396
p94_V,2.1434266892820048e-20,115.75131171497056,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p95_I,0.8716777140798377,0.026180036986634084,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.5134600210487987,0.42903374619019197,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.14801264411281123,2.114210559737523,0.0,0.0,0.0,0.0,0.0,0.0
p95_TCGA,0.8702459089263955,0.02677282927463479,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,2.0735365222277787e-11,52.48508508398358,3.6778613e-06,0.07480098380145334,0.16401213262511646,1.7304768100007608e-05,0.2,0.08776681981119129
p96_FLASMN,0.017012750001355652,5.8233713403654255,1.1319572e-06,0.0243667750647073,0.00039301782589848394,3.638762068004328e-05,0.0,0.004959462493701068
p96_I,0.6959683025409058,0.15328425170798624,0.0,0.0,0.0,0.0,0.0,0.0
p96_T,0.049119205738125955,3.9344720330628413,4.5662968e-05,0.2213584108372869,0.012037171812845427,0.0062573116468249024,0.0,0.04793971145294147
p96_V,0.4288528968983768,0.6293110376614331,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.24868484766915971,1.3410066411055723,0.0,0.0,0.0,0.0,0.0,0.0
p97_N,3.870638975992861e-06,22.98809786628233,0.0,0.17075752891705945,0.06389804350592075,0.0016519616261002823,0.0,0.0472615068098161
p97_S,0.0007886307062875309,11.738885233187053,0.001064155,0.10411930131459367,0.010363458885626026,0.006486714840075545,0.0,0.024406726011650465
p97_T,0.007705811321127407,7.294786608183991,1.035434e-05,0.09089154396702702,0.008672670286605864,0.00045615582102334694,0.0,0.020006144882889782
p98_C,0.061448236106365794,3.5505371831131343,0.0,0.0,0.0,0.0,0.0,0.0
p98_F,0.04315075311076795,4.159271804907915,1.5291216e-07,0.062028267113377486,0.03749767046988395,3.055690971626565e-05,0.0,0.01991132948102848
p98_NTL,0.5667373480724541,0.3296197036038006,0.0,0.0,0.0,0.0,0.0,0.0
p98_Q,7.311585070949467e-10,43.28480963101504,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p98_S,1.623107060946885e-05,19.84857041636722,0.0022350706,0.23865163963938102,0.018200177844186545,0.0021084019630095993,0.6,0.17223905800320355
p99_C,6.255942274334573e-06,21.928291591190675,0.0,0.06277249608436805,0.004499085956115288,2.9536562411405623e-06,0.0,0.013454907139344895
p99_F,0.5388372561960029,0.3794273984071434,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,0.0004609876853538995,12.823106928826693,6.1791724e-08,0.18886449548469383,0.00374620555852711,0.00011037547670172585,0.0,0.03854422766232928
p99_L,0.8974293023844357,0.016673681316114713,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.0428113947880849,4.173033026848509,0.0005723737,0.056732173397527556,0.012736125935051452,0.0019220039503859544,0.06666666666666667,0.027725868726546067
p99_S,1.8670043232727047e-10,46.755821368671235,2.9050409e-05,0.017799891372111187,0.013279471323661503,0.00021399512338273605,0.0,0.006264481645542473
p99_V,0.015473977698927157,5.997090264192303,5.562768e-06,0.0732279918860814,0.0008704482811770284,1.631246039999115e-06,0.0,0.014821126836241743
p99_WT,0.6838993843106633,0.1664107805822914,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.001203005234194755,10.895438835947445,0.0,0.1864614867807016,0.012969479444661702,0.0021434927485138333,0.0,0.040314891794775425
p100_H,0.9062536968953475,0.013915283666079503,0.0,0.0,0.0,0.0,0.0,0.0
p100_KM,0.29703390947438557,1.0950194169536238,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.28126180395309486,1.169335390917364,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,4.2869492019409e-12,56.703458759116835,0.0,0.1848502668347033,0.0014968679370734054,0.0001439046821493181,0.0,0.0372982078907852
p100_R,0.0002316830275334275,14.230756818279342,0.0,0.2184697490935081,0.07756969152476513,1.212557799771027e-06,0.0,0.05920813063521461
p100_S,0.010457990306939509,6.722161219469108,0.00013356603,0.23865582174619393,0.003913178913117289,0.002414537549838254,0.0,0.049023420848728315
p100_V,0.38993083659040195,0.7434323735066483,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,0.00047585224689712614,12.758665726228656,2.8967158e-06,0.04451191214207477,0.01469646921054756,0.010963866884280953,0.0,0.01403502899054894
p101_E,0.19585917130445044,1.6878928376968978,0.0,0.0,0.0,0.0,0.0,0.0
p101_G,0.17256540766709572,1.878264868899138,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.11850372784574495,2.4649608127535534,0.0,0.0,0.0,0.0,0.0,0.0
p101_MH,0.4414535160488564,0.595637495384423,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,0.17827734677117824,1.828917034474433,0.0,0.0,0.0,0.0,0.0,0.0
p101_R,0.19700579869726145,1.679217071887182,0.0,0.0,0.0,0.0,0.0,0.0
p102_T,0.01418921878242275,6.156524761925788,0.023739645,0.10247003550343467,0.05378406257236091,0.0,0.0,0.03599874866667756
p102_Y,0.9828551594443202,0.000463332052679512,0.0,0.0,0.0,0.0,0.0,0.0
p103_MLYIP,1.8092158825712743e-05,19.61389542982448,0.023788312,0.6406817079893216,0.10149257820375937,0.2072968725819876,0.0,0.19465189424502397
p103_W,0.0008596306835460322,11.566026568080073,0.004797452,0.38344093730737094,0.014202132253190286,0.0,0.0,0.08048810433799697
p104_F,0.0002395101572383982,14.162317625291127,0.0,0.15563564076265826,6.206966593547741e-05,1.6345248560205663e-06,0.0,0.03113986899068995
p104_I,0.015935536492063567,5.943157354869723,5.0502684e-05,0.36954976762988434,0.009624667735456654,0.0031960909900613727,0.5333333333333333,0.18315087247449405
p104_L,0.0007636796429644152,11.803439804989559,0.01862989,0.06826077867525725,0.04778558431546685,0.00038386679407018505,0.0,0.027012023944009866
p104_S,0.3667155365929724,0.8196817756926944,0.0,0.0,0.0,0.0,0.0,0.0
p104_V,0.01202441313586588,6.4625831564121805,1.0241024e-05,0.2400130817940805,0.014082328552535574,4.8339579142191715e-05,0.4666666666666667,0.14416413152329074
p105_G,0.1271728295794691,2.352524860412788,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,1.2866962870568166e-05,20.352160572587163,1.1829037e-05,0.17921949186622177,0.04116508588083536,0.0001803227598125703,0.3333333333333333,0.11078201257549028
p105_MRHAW,0.20393283726692932,1.6280451994765388,0.0,0.0,0.0,0.0,0.0,0.0
p106_YE,0.045430104060367266,4.069724323495736,6.4272757e-07,0.015534006791801844,0.04096291721641585,1.8777870048955573e-05,0.0,0.011303268921167474
p107_H,2.275031084666316e-06,24.170821246174754,0.0,0.024997254311903742,4.7855602252849806e-05,0.00047863281241037974,0.0,0.005104748545313394
p107_K,0.00016157374591542573,14.976063236022632,5.0283492e-05,0.025374919748592684,0.002970311407521829,1.2046392645837228e-05,0.0,0.005681512208126753
p107_P,0.06282478584762806,3.51289506347567,0.0,0.0,0.0,0.0,0.0,0.0
p107_Q,0.5034853953892019,0.44973469707961217,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.019976801240846703,5.530702707583545,0.0,0.013356463298319915,0.00801838860366987,0.0005679124763230393,0.0,0.0043885528756625655
p107_VSTDYAF,0.12413417681561581,2.390931146944585,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,2.4904191887424387e-15,77.92535165467356,1.3569212e-09,0.010310510172598984,0.10978781689984997,0.00010928545541504154,0.0,0.024041522776957047
p108_I,0.18959071919668036,1.7364050197338032,0.0,0.0,0.0,0.0,0.0,0.0
p108_L,0.4415121519534517,0.5954842595026533,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,7.311585070949467e-10,43.28480963101504,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p108_RDMAS,0.08046676951099666,3.0968953265987467,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.5977415410183748,0.2795974719430286,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.33545758377362267,0.9336642975220522,0.0,0.0,0.0,0.0,0.0,0.0
