feature,BayesianRidge,rf,gbc,lgbm,xgb,mean
282,0.15170009248360838,0.09319066097031974,0.020886681741955737,0.0,0.00031014683190733194,0.05321751640555824
283,0.11482649908448388,0.1503418813367718,0.11477497870724422,0.0,2.5474781068623997e-05,0.0759937667819137
284,0.04178236513460965,0.6018943450291268,1.0,0.0,0.0,0.3287353420327473
285,0.11586018793824633,0.07282507928177118,0.02160443421713122,0.0,0.0,0.04205794028742974
286,0.22375010970809117,0.38873244746688057,0.10158004187544586,0.07407407407407407,1.0,0.3576273346248983
287,0.13399252425632185,0.2757029083142735,0.03440845051704098,0.009259259259259259,4.121968959225342e-05,0.09068087240729758
288,0.09354022680405838,0.22929645654174585,0.005003188968607248,0.0,3.385476929906872e-06,0.06556865155826827
289,0.012781465829764409,0.039680059546850596,0.01790081320918966,0.0,0.0,0.014072467717160933
290,0.2008481775260782,0.11921341590289201,4.7260564670629216e-05,0.018518518518518517,0.0,0.06772547450243187
291,0.12679364398726412,0.04001332699851138,0.01608342439665035,0.0,0.0,0.03657807907648517
292,0.20500339341011467,0.04155325542940084,0.030687493606266023,0.0,0.0,0.05544882848915631
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.22243508427442849,0.025161360999932294,0.023952073257322647,0.024691358024691357,7.018387987045571e-05,0.05926201208724905
295,0.19302259349547984,0.14128038955916497,0.0010708601836421782,0.14814814814814814,6.358520749927266e-07,0.09670452544770201
296,0.1681563697179105,0.18478976837140962,0.00027045481013326873,0.0,7.594779845021549e-07,0.07064347047548758
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.03332187316822783,0.04849762574275888,0.019264860170429065,0.07407407407407407,4.058067588630365e-06,0.0350324982446157
299,0.111253686159411,0.05923246932229253,0.016780290448997346,0.018518518518518517,1.968969627341721e-06,0.04115738668376935
300,0.1517717476110806,0.20556255688967887,0.0176898819852851,0.0,8.935896403272636e-06,0.07500662447648956
301,0.12752089241189093,0.08092791005325141,0.0038142583505259573,0.08641975308641976,0.00010384526831330732,0.059757331834080274
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.05494032676211571,0.04707609117926068,0.001418722210865383,0.25925925925925924,2.602423592179548e-06,0.07253940036701864
306,0.041291819322831866,0.022018324836240093,0.017168207562141696,0.0,0.01439176220446825,0.018974022785136383
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.05162549600507336,0.06559795206526427,0.0018184753044321223,0.007407407407407408,1.9977012044591902e-08,0.02528987015183784
309,0.12203342389177733,0.08191359474177723,0.000694270602805986,0.0,3.0196631996659562e-05,0.04093429717367145
310,0.06512093329552043,0.02709394774953666,0.02326945280809636,0.0,0.0,0.023096866770630692
311,0.041291819322831866,0.022018324836240093,0.017168207562141696,0.0,0.01439176220446825,0.018974022785136383
312,0.06308664135547049,0.022571308834998312,0.040505953058744035,0.0,0.007195881102234125,0.026671956870289393
313,0.00808858620555358,0.03652439428635084,0.18709285671576653,0.0,0.0,0.046341167441534194
314,0.041291819322831866,0.022018324836240093,0.017168207562141696,0.0,0.01439176220446825,0.018974022785136383
315,0.0,0.0,0.0,0.0,0.0,0.0
316,0.14800943486418766,0.02575663913765463,0.0006140280254724019,0.037037037037037035,0.0,0.042283427812870346
317,0.00808858620555358,0.03652439428635084,0.18709285671576653,0.0,0.0,0.046341167441534194
318,0.03133776890166066,0.03228712248089883,0.013236293323037114,0.07407407407407407,0.007195881102234125,0.03162622797638096
319,0.20237292702254303,0.04294007710234693,0.006922953223586989,0.014814814814814815,8.467648804355576e-11,0.05341015444959365
320,0.07897164948739686,0.11094138147588886,0.017741811291116315,0.0,0.002878370229154825,0.04210664249671137
321,0.0366510045244749,0.03565464704202297,0.006391489353929209,0.0,0.004797379020601511,0.01669890398820572
322,0.10649849636045533,0.36991177691147176,0.011550792071222673,0.07407407407407407,1.1536665169842308e-06,0.11240725861674816
323,0.1418541795500819,0.027686827106745276,0.07726336050985581,0.0,0.0,0.049360873433336595
324,0.1456863556661194,0.10346024565546322,0.011410736819754162,0.0,2.152116707065943e-07,0.052111510670601505
325,0.11290319401256352,0.028164906575196064,0.00906756629588112,0.0,3.562200436135754e-05,0.030034257777600416
326,0.15516228883290334,0.017571789368938828,0.009493212025849428,0.0,1.0826935067598242e-05,0.03644762343255184
327,0.06611555362676852,0.042402753863932795,0.006560456868840793,0.037037037037037035,2.678099917829968e-06,0.030423695899299396
328,0.11011478590018743,0.03739934273663406,0.033299715716782835,0.09259259259259259,0.0,0.054681287389239386
329,0.07072620124781455,0.14396726923783912,0.022069138255594468,0.0,4.51624764252756e-08,0.04735253078074492
330,0.08580346844324065,0.0732881353631182,0.0013611198773398837,0.021164021164021163,7.475981692550704e-05,0.03633830093292908
331,0.12970857461079283,0.08621608221111444,0.0028925603234008007,0.0,1.6805712448331178e-06,0.04376377954331058
332,0.10448007730908473,0.019987256320572907,0.0008231919368082946,0.027777777777777776,0.000381040561478585,0.030689868781144457
333,0.06981028856822144,0.009146466535783616,0.0037020162322118286,0.0,5.628349754260853e-05,0.016543010966751898
334,0.17422743096503837,0.03857834119303472,0.009623524187555695,0.024691358024691357,0.00020819457131437957,0.0494657697883269
335,0.08375526540598752,0.019708483838580565,0.2467205764845787,0.0,1.1679559975164011e-05,0.0700392010578244
336,0.1146622537045128,0.08322242568689342,0.0028160493618865513,0.0,2.8605960324057378e-05,0.04014586694272337
337,0.0071759383695466855,0.0009700495828072066,0.00012329882355949717,0.0,0.0,0.0016538573551826779
338,0.15766565736968577,0.14346888133627414,0.0022308823719215803,0.05555555555555555,2.2156789327709703e-06,0.07178463846247396
339,0.03803195075771433,0.00040652877508004043,0.0,0.0,0.0,0.007687695906558874
340,0.040762562303491956,0.012993848089985173,0.006143101017495747,0.012345679012345678,0.004814891144633293,0.015412016313590371
341,0.0956524229279536,0.2633803179693668,0.050995349052417,0.012345679012345678,0.24753282964229584,0.13398131972087576
342,0.05162268668496833,0.07183216528865641,0.00029431943187146006,0.0,5.533969442694797e-07,0.024749944960488095
343,0.0,0.0,0.0,0.0,0.0,0.0
344,0.09844717197939472,0.06744866107280247,0.0007825914091546289,0.0,8.300954164042196e-07,0.033335850911353646
345,0.08640244017366445,0.04021533241160636,0.0005734573427999519,0.037037037037037035,7.992142855073325e-06,0.03284725182159258
346,0.060159025099324095,0.006976315195506572,0.07954527807812636,0.037037037037037035,8.037211955524981e-06,0.03674513852438992
347,0.11555090940063759,0.011033504622311095,0.0005202300652783028,0.09259259259259259,0.0,0.04393944733616391
348,0.0045706527023783045,0.0019158674054982792,0.001134096734155962,0.0,1.1891949043274508e-06,0.0015243612073873745
349,0.1427246214294777,0.05708420090267872,0.010861617629201074,0.024691358024691357,1.5195353626040742e-05,0.047075398667934976
350,0.12769014117389635,0.26621832377438787,0.009594394885157124,0.037037037037037035,4.1796105506364256e-05,0.08811633859519695
351,0.20500339341011467,0.04155325542940084,0.030687493606266023,0.0,0.0,0.05544882848915631
352,0.10641394174240777,0.04541884270232751,0.009058002752250006,0.0,7.183219167927746e-06,0.032179594083230637
353,0.06449464598315864,0.034550483108415964,2.3740617366086855e-07,0.0,0.0,0.019809073299549652
354,0.06068115487982112,0.0970282252007148,0.0023787643721108515,0.0,8.401811646763235e-05,0.03203443251382288
355,0.09969422830198171,0.004350763813805423,0.003285412613005003,0.1111111111111111,0.00027638988103717566,0.04374358114418808
