feature,p_value,score,rf,Adaboost,gbc,BayesianRidge,LassoLars,mean
p80_V,0.0008134125524543385,11.80685299179472,0.0007833896662779222,0.0,0.0010471316573004293,0.10329119332763874,0.0,0.02102434293024342
p81_S,1.9990051738062964e-38,371.9481552547805,0.4614758994720118,0.021855951682544814,0.09009863199050037,0.329339061538229,0.0,0.18055390893665718
p82_F,0.0008607792117966549,11.691006653808165,0.0030698611384463444,0.0,0.000973859488451598,0.1763587426146755,0.0,0.036080492648314685
p82_I,0.034271306220897524,4.586089101931859,0.0059540845879650466,0.0002670150937375172,0.00029867636186495396,0.08632074372801804,0.08744647061820116,0.03605739807795734
p82_L,4.974283803412596e-09,39.807802210151294,0.010228243782152095,4.60476244608233e-05,0.04054816547141514,0.24936050039511984,0.0,0.060036591454629584
p82_V,4.1568777411897097e-10,46.42451738391718,0.014086403384349362,0.0019092218290723848,0.0004945526143931794,0.2578562697353627,0.0,0.05486928951263552
p83_G,2.7837418592405306e-11,53.968217953258524,0.013131158781647093,0.0,0.024881456174432652,0.012073188578336136,0.0,0.010017160706883176
p83_S,2.3528110905198083e-05,19.379540040585237,0.002122186207601148,0.00016621984890142377,0.00045926016972137846,0.19279821089407384,0.13967755807538776,0.0670446870391371
p84_G,2.4635616855274216e-22,145.0864914048776,0.09985273832163111,5.36308596540092e-05,0.0033037797188069816,0.25217277161210366,0.0,0.07107658410243915
p84_N,0.7840594656702807,0.0754340022698794,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,3.322146614619729e-19,115.17208404227439,0.08625173048019251,6.406441671435793e-05,0.002110523596827296,0.0014036793357765772,0.0,0.017965999565902148
p85_S,0.00144183938045948,10.64329709561817,0.032947165693607276,0.006238834847021993,0.006849134858390785,0.2391164621615566,1.0,0.25703031951211536
p85_THYA,0.3580460260770746,0.8513204343746935,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,5.449709980184716e-08,33.698468372288794,0.0025294630863791473,3.7914853354595466e-05,0.0008825521070615933,0.14933119666650674,0.0,0.030556225342660413
p86_GWC,0.14884325165025808,2.1113392065982173,0.0,0.0,0.0,0.0,0.0,0.0
p86_I,0.6315263800927071,0.23118907753690415,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,7.39601079130222e-13,64.6652341881091,0.003467349371161361,0.0,3.224011158319262e-06,0.0705579054029512,0.03160226253128279,0.021126148263310735
p86_M,0.0003687254506088402,13.44395595995886,0.002709155845175199,0.0,7.812231838598383e-05,0.07724287006628167,0.0,0.01600602964596857
p86_V,0.08639451853153592,2.9895933141460596,0.0,0.0,0.0,0.0,0.0,0.0
p87_C,0.0008422053886293037,11.735634659135442,0.0006171218166715725,0.0,0.0016470575093162105,0.14934592024875373,0.0,0.0303220199149483
p87_E,2.3470797754581128e-07,30.100599351673573,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p87_F,8.082422857771925e-18,103.04646740664255,0.10621460774949935,0.015023937940455348,0.11086896445961733,1.0,0.2470725703539499,0.29583601610070437
p87_M,3.937171817462332e-10,46.57254348399625,0.02631192309719808,7.818922901349807e-05,0.02166917707759969,0.16297800432079526,0.026422396518220242,0.04749193804856535
p87_S,0.011843092845801793,6.533826054177461,0.008758761386063222,0.0005845020779708186,0.004841420006607225,0.3009433606826955,0.31047417638247826,0.125120444107163
p87_V,0.27847980582843057,1.185299036954512,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,5.139752604999873e-24,162.71789302278532,0.11697810798821083,0.0,0.00018523519488857764,0.06942344476382437,0.0,0.03731735758938476
p88_S,0.7181600061166882,0.13088285764585714,0.0,0.0,0.0,0.0,0.0,0.0
p88_T,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p88_V,6.1405469028513655e-06,22.40579356971421,0.007199480843867331,0.005822756524911984,4.3624983641966024e-07,0.21523837258269632,0.0,0.045652209240262406
p89_F,5.3884715463604954e-05,17.55417986625725,0.0007522260136247037,0.0,0.0,0.05603539135626496,0.0,0.011357523473977931
p89_G,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p89_I,6.81626118238482e-06,22.167648117715835,0.0033394309661641574,0.00022514153946045143,0.0019741947370589433,0.31852488262104756,0.0,0.06481272997274622
p89_L,0.07561595112130133,3.2125588660306668,0.0,0.0,0.0,0.0,0.0,0.0
p89_TAS,0.22860851514719044,1.4645335832839574,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,0.7436247756063555,0.10746511899137146,0.0,0.0,0.0,0.0,0.0,0.0
p90_F,6.811571764912368e-10,45.084738904195596,0.005305478092824236,0.0007967852660694134,0.00011540232962460206,0.19821472727256817,0.033296863582013156,0.047545851308619914
p90_G,3.779752975849254e-07,28.94744609177403,0.007235110465230516,0.0001119980956893199,0.01469195463031183,0.06624150929349168,0.0,0.01765611449694467
p90_I,0.000140832642865427,15.47843588776022,0.013119466465732558,0.00015841542972914728,0.0008019516601015338,0.2055450528328838,0.0,0.04392497727768941
p90_L,0.24661938691457647,1.3556636590274083,0.0,0.0,0.0,0.0,0.0,0.0
p90_V,0.32201663456468443,0.9889513838466332,0.0,0.0,0.0,0.0,0.0,0.0
p91_C,0.0005740061954931004,12.5241259800207,0.014016387979296989,0.002336656342963124,0.027737763945393398,0.6391891202019973,0.7309120141364327,0.28283838852121673
p91_G,2.71973297362513e-09,41.3905303720088,0.098128977955051,0.0004984707242217499,0.00011504051878084955,0.013362593907451186,0.0,0.022421016621100957
p91_S,4.015433202296193e-19,114.43354338400339,0.22494137001251302,0.0025129323776200375,0.0034752971137251873,0.5932630606987278,0.06618954630556416,0.17807644130163006
p92_I,0.011493095434991663,6.59022205170106,0.01264872223240065,5.669669254376928e-05,0.002341735809164165,0.1455825546291453,0.6235099077673804,0.15682792342612686
p92_S,0.002289724338384075,9.716702656015588,0.017017900134695056,0.0004527283965626426,0.0004113752270852437,0.13820871273175384,0.0,0.031218143298019356
p92_V,1.3408566612052948e-27,204.38691144214835,0.016097244168406587,0.0003341981421949107,0.003626578293578493,0.1841909469415987,0.6224656701451746,0.16534292753819066
p93_P,0.9608290709757314,0.002422288767709591,0.0,0.0,0.0,0.0,0.0,0.0
p93_S,0.01339044610120691,6.303713455658443,0.040311157459734924,0.0,0.025820559872909585,0.18414975062804648,0.0,0.05005629359213819
p93_T,6.622375139052892e-32,262.76381612059197,0.10259882039337478,0.00016506855422608152,0.006154554582714182,0.2940348892212834,0.0,0.08059066655031968
p94_L,0.532516121681357,0.3918715629426823,0.0,0.0,0.0,0.0,0.0,0.0
p94_P,0.031557013415472304,4.733520470187627,0.017052953952409623,0.0008873446442645528,0.0016269397096345334,0.20376209402547132,0.0,0.04466586646635601
p94_QA,0.0147861688282829,6.118798676853205,0.03157383245902919,0.0,7.468105295985372e-05,0.014249695860394509,0.0,0.00917964187447671
p94_T,0.038221348231147395,4.392292944378145,0.005794644062191817,0.0022874061411813987,0.0003896239788842239,0.32575263958025613,0.0,0.0668448627525027
p94_V,0.39354929501115554,0.7332608044597323,0.0,0.0,0.0,0.0,0.0,0.0
p95_S,1.5747924007323614e-05,20.27538562169257,0.01804664597610694,0.00017147547682831761,0.0002774510526981898,0.1592793942451666,0.0,0.035554993350160005
p95_T,1.520734043860139e-12,62.486135687636356,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p95_V,8.230762334699764e-41,419.30300650393303,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p96_I,0.08831545559572333,2.953065256571282,0.0,0.0,0.0,0.0,0.0,0.0
p96_L,0.005415911277513624,8.026545450453291,0.00016480222520189936,0.0,0.0,0.04240302552897309,0.0,0.008513565550834998
p96_M,0.0021979029875802314,9.798192738788483,0.0014104706834052385,0.0,0.00011150956050650126,0.04819927802952754,0.0,0.009944251654687855
p96_V,1.1507669356503474e-07,31.84468725011479,0.0002456831178340805,0.0,0.0,0.26144318839469616,0.0,0.052337774302506045
p97_I,6.837973911441772e-09,38.980454229708975,0.006936307534005136,0.0005816890355011705,0.0002093607040506179,0.2846897097407697,0.0,0.05848341340286532
p97_TFN,0.3844484691130393,0.7620414913227153,0.0,0.0,0.0,0.0,0.0,0.0
p97_V,0.0013927811544502014,10.713143618812772,0.007500599738262982,0.00029083875723664657,0.0011938269171685883,0.11622231907806505,0.03258727575907438,0.03155897204996153
p97_Y,4.5927323427826805e-08,34.1263658189889,0.012949682219650985,5.930335203298796e-05,0.0037698789927164142,0.18663619082929866,0.0,0.04068301107873981
p98_N,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p98_S,0.016735098377726652,5.8890280399222235,0.016704113871590046,0.0011411996405868046,0.008713135359997067,0.0695315156992358,0.0,0.01921799291428194
p98_T,1.173950561211438e-06,26.245874193543333,0.006414122869746569,0.0,7.408663371523795e-05,0.007119421831378026,0.0,0.0027215262669679666
p99_F,0.3566062247856665,0.856452754015878,0.0,0.0,0.0,0.0,0.0,0.0
p99_Q,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p99_S,0.003453385043265735,8.904141569538663,0.005949070501549863,0.0001463288249479287,0.0,0.1114302004799132,0.0,0.023505119961282198
p100_C,2.0668107738594148e-05,19.667916274157207,0.0017927379288538408,0.00023087622647292917,0.0013325930157496659,0.05930402378352725,0.0,0.012532046190920737
p100_F,0.020273902676619666,5.535649856456069,0.0017474404039098893,0.0,0.00016113543322699312,0.048250142644001764,0.0,0.01003174369622773
p100_I,0.00041052623960846125,13.219844835670168,0.0015182192663822632,3.074583383076106e-05,0.0003975159397960279,0.032557769224186496,0.041994116972625374,0.015299673447364184
p100_L,0.06327431081529648,3.5148063014556454,0.0024646898660497215,0.00028341194643961094,0.0005818650278219593,0.005420538916462241,0.0,0.0017501011513547065
p100_M,0.00030108929658409815,13.868462610236778,0.007189518812418589,0.0,6.59621692946079e-05,0.024581412422479295,0.016559273487303156,0.009679233378299129
p100_S,6.140011789241963e-14,72.39978977152067,0.011361885799709624,0.0,0.00039347409336572644,0.10163347146405728,0.0,0.022677766271426526
p100_VY,0.19296761207009555,1.7141700851713535,0.0,0.0,0.0,0.0,0.0,0.0
p100_W,0.10282835637346997,2.7025336050816953,0.0,0.0,0.0,0.0,0.0,0.0
p101_H,0.0009271429935440521,11.539256492728201,0.008876781331899973,0.0,0.004431937506676844,0.03011591548566351,0.0,0.008684926864848065
p101_K,0.321105181745432,0.992699382573534,0.0,0.0,0.0,0.0,0.0,0.0
p101_N,0.3595354343448941,0.8460412706970405,0.0,0.0,0.0,0.0,0.0,0.0
p101_Q,1.0884801901744582e-14,77.97445119446915,0.07481573508770739,0.0,0.0003665390313447329,0.04236123809623477,0.0,0.02350870244305738
p101_R,0.0008827567804314223,11.639459889964984,0.0007012064715746111,0.0,0.00014039496616779655,0.13672645704282874,0.0,0.027513611696114226
p101_Y,2.5138921954395246e-05,19.232493259372447,0.01324399559479605,0.0,0.004286164725035605,0.26450944622814393,0.027186435149154135,0.06184520833942595
p102_K,0.6372438918253249,0.22351061373385073,0.0,0.0,0.0,0.0,0.0,0.0
p102_MRA,0.5376943646683281,0.38204053011228306,0.0,0.0,0.0,0.0,0.0,0.0
p104_YM,0.04231634700556806,4.212664170624431,0.00045182470328039467,0.0,0.0,0.17037679314735896,0.0,0.03416572357012787
p105_F,0.008713559061523301,7.113973546663219,0.007834607987178818,0.0010757092797982445,0.0025346621673824864,0.1875082713440144,0.0,0.03979065015567479
p105_I,0.8068940882316011,0.06001506083785798,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,0.0005740061954931004,12.5241259800207,0.00046015393091724724,0.00026212922022929796,0.001031387524697186,0.10413080171906255,0.0,0.021176894478981256
p105_V,0.029116129391038748,4.878040639360997,0.016519314509325603,9.849097772848734e-05,0.0013406584472927616,0.12656861134825137,0.0,0.028905415056519647
p106_L,6.206807858979681e-09,39.23175261832075,0.022143907630876574,1.4149902930962612e-05,0.00037548719711317884,0.03833293076063179,0.0,0.012173295098310501
p108_K,4.537469489279294e-08,34.15669323713402,0.00313339158334294,0.0,8.386550612271389e-05,0.07711313450988319,0.43582144027450603,0.10323036637477098
p108_P,0.0002491361448232787,14.267109097928317,0.0007878917677319324,0.0,9.240821546772924e-05,0.06937551725949655,0.0,0.014051163448539242
p108_R,0.002603389919355219,9.461732630132765,0.006784981309535669,6.27838427528652e-05,0.00034625186066834036,0.04375316373245597,0.0,0.010189436149082569
p108_YAQV,0.44560773696987,0.5856849771880684,0.0,0.0,0.0,0.0,0.0,0.0
p109_I,0.8418889607115735,0.039965662032819545,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.02567124391241288,5.1053951474786805,0.0013458065390868773,2.4998223546681573e-05,0.0,0.062366037154495485,0.0,0.012747368383425809
p109_P,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p109_RVAMY,0.4202358268168155,0.6541812904742645,0.0,0.0,0.0,0.0,0.0,0.0
p109_T,0.3984995570036538,0.718006577321451,0.0,0.0,0.0,0.0,0.0,0.0
p110_F,0.2309471350442418,1.4498153178847961,0.0,0.0,0.0,0.0,0.0,0.0
p110_G,4.1195800772240335e-09,40.30020633150048,0.009582629465002554,0.0,0.0010850167135319781,0.08233158915400254,0.0,0.018599847066507417
p110_L,0.3568145700522536,0.8557083137664152,0.0,0.0,0.0,0.0,0.0,0.0
p110_M,0.08709536142206004,2.976163990164925,0.0,0.0,0.0,0.0,0.0,0.0
p110_V,7.327683632712226e-15,79.27288598921007,0.012523668546148383,0.0003012593501104958,0.00078484220445413,0.2288212676141585,0.5666338451519288,0.16181297657336008
p112_K,0.2696351614050333,1.230042271175045,0.0,0.0,0.0,0.0,0.0,0.0
p112_N,2.0166009596139228e-06,24.976556890156925,0.0009150920103427616,0.0,0.0,0.0005486582667197337,0.0,0.00029275005541249907
p112_R,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p112_SEIDT,0.1695885038925371,1.9096706904941434,0.0,0.0,0.0,0.0,0.0,0.0
p112_V,2.431539340820912e-06,24.540652420890748,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p112_Y,0.17855899607403758,1.831131829687354,0.0,0.0,0.0,0.0,0.0,0.0
p113_I,0.2823956638610485,1.1660617684635024,0.0,0.0,0.0,0.0,0.0,0.0
p113_L,0.012414952064820697,6.445315740430467,0.01837003573897182,5.8335376703749096e-05,0.026728111835624846,0.16633930687259446,0.0,0.042299157964778976
p113_M,0.16257910360010724,1.974472749152094,0.0,0.0,0.0,0.0,0.0,0.0
p113_V,1.4666082571989798e-05,20.434964078650488,0.0041591642170617634,0.0009668132468183069,0.004003641315460187,0.1645125827502019,0.0,0.03472844030590843
p114_E,0.03838296193758386,4.384823012113877,0.04406151189418983,0.0053376050109661495,0.015268888245592822,0.5362915187301825,0.8526623573696613,0.2907243762501185
p115_G,7.40239560292616e-25,171.98909560827812,0.4965088695647248,0.002234599237563257,0.00436616374767236,0.6461318287914827,0.2522251885123184,0.2802933299707523
p116_Y,1.2630062552301996e-06,26.073557639922026,0.009168178959731519,0.0013501468418863505,0.002162494160038926,0.41938887573848127,0.5082983714645662,0.18807361343294088
p117_F,2.457900062351641e-08,35.70131633339145,0.011584106963677057,0.0,0.0006141920307988254,0.021947632016500993,0.0,0.006829186202195375
p117_L,8.132257853475553e-10,44.6068122580694,0.022397085871670844,0.0007677188036145044,0.0025666904868829137,0.05036411321830009,0.027613270489419563,0.020741775773977584
p117_M,0.9231011927394239,0.009357264905750163,0.0,0.0,0.0,0.0,0.0,0.0
p117_S,0.534406251165751,0.38826298386778585,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,0.0006563347418310163,12.247582491226,0.0015918659772805788,7.037198191943565e-07,2.5741420820974082e-05,0.01895908008025938,0.0,0.004115478239636025
p117_V,0.006955978462976443,7.544308742591562,0.019443539653455737,0.0011552432960456997,0.0054390922635002125,0.0625058852933157,0.23106461113230178,0.06392167432772382
p118_G,8.230762334699764e-41,419.30300650393303,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p118_V,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p119_S,0.055844093677806336,3.7293006847239933,0.06767331968736907,0.001637316826877424,0.012808072121648396,0.6044379113947809,0.4140782016416605,0.22012696433446727
p119_T,3.350594913842974e-06,23.79740826231094,0.08022881590417069,0.025618593577216596,0.01601486714754458,0.9465136676891582,0.5011908392036345,0.3139133567043449
p120_I,0.1277785664713013,2.3519775393556044,0.0,0.0,0.0,0.0,0.0,0.0
p120_L,1.9402345457941066e-18,108.38636085471629,0.10885825860971603,0.004526903196737063,0.0035353472593909765,0.34950888193245916,0.11948035264924739,0.11718194872951013
p120_T,0.002285927441517945,9.720005122007054,0.0011489046021120465,6.099326591355503e-05,0.001679820020142829,0.08136351583403952,0.13619445053494494,0.04408953685143058
p120_V,8.384438523486922e-10,44.52460417035751,0.00826794217825411,0.00039121135725487253,0.001842120321963282,0.2600929752689554,0.0,0.05411884982528553
p121_C,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p121_G,0.0037649588953881387,8.734659920203839,0.016991381810616397,0.001176471029033195,0.011669053119398502,0.15754491744114704,0.050248970941280904,0.04752615886829521
p123_I,1.3340694206771846e-07,31.481115255584868,0.004166739231363077,0.0,0.00714700795618341,0.2126297218162234,0.029223368263610466,0.05063336745347606
p123_L,3.387392959695706e-36,331.4812088797085,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p123_M,0.9255578803815945,0.00876720474836802,0.0,0.0,0.0,0.0,0.0,0.0
p123_Q,0.09579833134636229,2.8186573036824027,0.0,0.0,0.0,0.0,0.0,0.0
p124_I,1.2047004727961649e-07,31.731916588852044,0.007235110465230516,0.0001119980956893199,0.01469195463031183,0.06624150929349168,0.0,0.01765611449694467
p124_T,2.316603484458626e-05,19.41400696028381,0.007818332080107276,0.0,0.0,0.10262938321865732,0.0,0.02208954305975292
p124_V,6.401938930385908e-20,121.68900008701087,0.09366565908945748,0.0,0.0008705470516524778,0.2831180567932831,0.019736869945959846,0.07947822657607059
p125_G,9.387775494511787e-06,21.44054867358022,0.0012000012963248633,7.572234706268887e-05,0.0007207873493941678,0.20804213053668466,0.0,0.04200772830589328
p125_S,0.5921702652645429,0.28852496487223905,0.0,0.0,0.0,0.0,0.0,0.0
p125_T,8.230762334699764e-41,419.30300650393303,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p126_L,8.230762334705615e-41,419.30300650392684,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p130_C,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p130_V,9.618014594455118e-11,50.464384390734125,0.0005859478411254906,6.299048346025763e-05,0.00019811873928682515,0.09041259317287166,0.0,0.018251930047348847
p131_I,1.150092713963353e-06,26.294303776375816,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p131_V,3.2609888391992897e-09,40.91294357948232,0.06297884247927117,3.332554349061294e-06,0.0979470152966048,0.12470333645645233,0.0,0.05712650535733547
p132_L,0.0014769558992962003,10.594784390454775,0.017017900134695056,0.0004527283965626426,0.0004113752270852437,0.13820871273175384,0.0,0.031218143298019356
p132_V,0.2990560153169151,1.0878784782837185,0.0,0.0,0.0,0.0,0.0,0.0
p133_S,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p134_I,5.1120702318121166e-08,33.85827395118289,0.010227444549110955,0.0,0.0002109092493343632,0.06808753364029442,0.08597069719403891,0.03289931692655573
p134_V,0.016026872261896884,5.969126269693152,0.0009455612634441534,0.0,0.0,0.014244055513708304,0.0,0.003037923355430491
p134_W,2.4054519833421656e-07,30.04089621904248,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p137_Y,9.847586796907847e-09,38.03792428987757,0.0010773401233083821,0.0,1.2281185053520574e-06,0.25803190905225365,0.0,0.05182209545881348
p138_L,0.008191788608347248,7.231562798282132,0.03243996507564159,0.011775229249256065,0.0004306261472072108,0.10412080106569344,0.0,0.02975332430755966
p138_M,0.106174693897767,2.6503071504049593,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.04382525146871088,4.151101826462685,0.00350031692480291,0.0,8.200845508612029e-06,0.08026670262740129,0.0,0.016755044079542564
p140_V,1.761494708725933e-38,372.99019772125075,0.4193204935835031,0.1412712334780797,0.9714457901778066,0.3382249518897321,0.11810596792361315,0.397673687410547
p144_I,0.009485783260236698,6.952726925390603,8.756018241028033e-05,0.0,0.0,0.022813506969455614,0.0,0.0045802134303731794
p144_L,0.3094004638691665,1.0421171215792688,0.0,0.0,0.0,0.0,0.0,0.0
p144_M,0.005559461873746769,7.975935919495336,0.006146337370620204,5.069948315298384e-05,4.39251139213252e-05,0.02562836294266643,0.0,0.006373864982072189
p145_S,1.9056055449181134e-07,30.60810841059925,0.007235110465230516,0.0001119980956893199,0.01469195463031183,0.06624150929349168,0.0,0.01765611449694467
p146_S,0.34347628849534917,0.9046102758895209,0.0,0.0,0.0,0.0,0.0,0.0
p146_T,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p147_I,0.0012322954756866858,10.96069834558604,0.003087965203246309,0.0,0.0010985102965979682,0.14509543078478299,0.0,0.02985638125692545
p147_V,9.857577842282011e-06,21.33003695886911,0.05484483385370546,0.0015063933468108931,0.016583872449561034,0.23390289579320744,0.0,0.061367599088656966
p148_NA,0.20991406990705516,1.589147780090782,0.0,0.0,0.0,0.0,0.0,0.0
p148_R,0.9302440860669972,0.007695369294936034,0.0,0.0,0.0,0.0,0.0,0.0
p148_T,0.2990560153169151,1.0878784782837185,0.0,0.0,0.0,0.0,0.0,0.0
p148_V,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p150_G,5.479660235996364e-05,17.517545552733004,0.0029867354920664916,0.00023792869860979026,0.0,0.11157001718653661,0.0,0.022958936275442578
p150_K,0.5464450764936616,0.36581651618340594,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,2.644228572456509e-10,47.66204576724165,0.004144269414271709,0.0018353908803705713,0.00013374164445722326,0.10875061286769813,0.0,0.022972802961359527
p150_R,0.4776018351814826,0.5075362807124297,0.0,0.0,0.0,0.0,0.0,0.0
p150_S,0.0004106409761349288,13.21926241616113,0.0022593026303119068,2.832252244773758e-05,0.002218571508635682,0.033452563123628924,0.10107021637935139,0.02780579523287513
p150_T,0.2946026675658206,1.10821744282958,0.0,0.0,0.0,0.0,0.0,0.0
p151_E,2.2225355774055895e-05,19.50618841334329,0.0053240582704157735,0.0,0.0,0.03631210216523902,0.0,0.008327232087130959
p151_G,0.6118528310541761,0.2588507113450272,0.0,0.0,0.0,0.0,0.0,0.0
p151_P,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p151_S,1.4178120296155468e-21,137.48344125851133,0.20135291668354555,0.00028069608788347495,0.0,0.20797410851141718,0.0021938855418859246,0.08236032136494642
p151_T,0.41104298845779963,0.6805646494264981,0.0,0.0,0.0,0.0,0.0,0.0
p152_K,0.0017119153571569512,10.297881449001366,0.027804220477946527,0.0007855980053200894,0.0015188049807280885,0.2608102752134026,0.0,0.05818377973547946
p152_N,9.047038626731701e-06,21.524289591284706,0.0005830187164427583,0.0,0.0023081470999223933,0.21146172153711157,0.04220573020356953,0.051311723511409245
p152_P,0.41104298845779963,0.6805646494264981,0.0,0.0,0.0,0.0,0.0,0.0
p152_R,2.2235671537352547e-05,19.50515607984799,0.007320306895526,0.00016026398434318894,0.014927397896616228,0.13610693875695057,0.0,0.0317029815066872
p152_S,0.3284665038565382,0.9628264550185551,0.0,0.0,0.0,0.0,0.0,0.0
p152_T,0.048113485909188874,3.9877787025150666,0.005406535699738442,1.2416043457438487e-05,2.401467356534946e-05,0.08139883946462476,0.0,0.017368361176277197
p153_L,2.316603484458626e-05,19.41400696028381,0.007818332080107276,0.0,0.0,0.10262938321865732,0.0,0.02208954305975292
p153_WQ,0.9217478415927405,0.009690606638256013,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,3.767312212639751e-12,59.78200742930903,0.013994309240570988,0.00011101285370082484,0.0011052461264729487,0.17975790824846366,0.0,0.03899369529384168
p155_L,6.081787375764227e-28,208.69207914697466,0.04985720017371298,2.5137779909818132e-06,0.0026784459339580157,0.08549777534251687,0.0,0.02760718704563577
p155_M,0.3554491596646111,0.8605980375492245,0.0,0.0,0.0,0.0,0.0,0.0
p155_STG,0.06283725125400641,3.5266534817553103,0.0005792497048794364,0.0,0.00010677140573569784,0.19489763716068356,0.022558265809480574,0.04362838481615585
p155_V,0.9366211776860035,0.006349791906807897,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,0.5873397094376491,0.29612567120024114,0.0,0.0,0.0,0.0,0.0,0.0
p156_I,0.180086903093413,1.818213409928508,0.0,0.0,0.0,0.0,0.0,0.0
p156_L,2.7310544255470855e-10,47.573337367624745,0.07350914975693859,0.0005662610137724263,0.0,0.14556003405267876,0.0,0.04392708896467795
p156_M,0.049495962031436316,3.938423819721014,0.0052744950996370474,4.871338848327806e-05,0.004183451947612811,0.011792505684863274,0.09801490964249426,0.023862815152618132
p156_V,0.0008091456469447105,11.817626723497813,0.003558207539161224,0.0,7.871044498241009e-05,0.21680666626098982,0.0,0.044088716849026696
p157_C,0.9544876263808904,0.003271003363915821,0.0,0.0,0.0,0.0,0.0,0.0
p157_G,3.327155689405168e-36,331.616676687894,0.5407771097704874,0.008454791452978736,0.059068504619710006,0.19812620258972582,0.0,0.1612853216865804
p157_V,7.727844135591024e-32,261.7782582787328,0.5593198379577277,0.0021718428425488833,0.011599067532078382,0.32580723348950064,0.9741212509268012,0.3746038465497314
p158_I,7.15170989743732e-07,27.42018591573534,0.0013994478563337583,0.0010934361913424629,0.0002024469941344868,0.07122981501054693,0.0,0.014785029210471526
p158_L,0.03276522400792301,4.666299576021839,0.000601159938458186,0.0,0.0,0.008692307317829455,0.0,0.0018586934512575283
p158_V,3.0027075971722954e-06,24.05101445323916,0.02562371498661248,0.0009634703466996288,0.0020266575017240046,0.016454533687530245,0.0,0.009013675304513271
p159_G,0.4003328040226425,0.7124272154335819,0.0,0.0,0.0,0.0,0.0,0.0
p159_I,0.9227144463296233,0.009451922725451855,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.006274505233094236,7.742467045751641,0.00449065023227562,0.0,3.4813692763227074e-06,0.010740778120326215,0.0,0.0030469819443756318
p159_M,0.7834454494865309,0.0758747190091556,0.0,0.0,0.0,0.0,0.0,0.0
p159_S,0.13553216029074833,2.258496627025637,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,6.343397146559958e-07,27.70603250769796,0.0036826573564023,0.00023011642686740407,0.0,0.007523613944611637,0.0,0.002287277545576268
p160_C,0.5043676065564953,0.4484534549708039,0.0,0.0,0.0,0.0,0.0,0.0
