feature,p_value,score,lgbm,gbc,rf,BayesianRidge,xgb,mean
p55_T,2.780634871881614e-36,180.43208941685134,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p55_V,0.00040941444523876766,12.625845948572177,0.022222222222222223,9.573154498878253e-05,0.00016327700939692394,0.05003156867698145,3.9691483e-07,0.014502639273683499
p57_F,3.538632670044034e-20,90.80329456111508,0.044444444444444446,0.00028807031117851283,0.002261658682515477,0.020148543859644062,2.5616608e-05,0.013433666781090984
p57_G,1.5155927542289563e-41,212.19503347380427,0.0,0.30024094182504873,0.02988494249738482,0.13041408774037233,0.0,0.09210799441256118
p57_I,0.6345176877111047,0.22620801957274372,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.024205328256587597,5.104896880987259,0.0,0.0,0.001219812774380506,0.015241484337156571,3.5420308e-07,0.003292330262923633
p58_L,3.974858254134579e-140,1109.1410772172835,0.044444444444444446,1.0,0.17829747566653575,0.12239152998980857,2.1220676e-06,0.2690271144336776
p58_M,0.17620612190887552,1.833522966056938,0.0,0.0,0.0,0.0,0.0,0.0
p58_VTP,0.00021805132549846862,13.832070075253723,0.0,0.005698357084017479,0.0027222012845264107,0.09664976132227925,0.0,0.021014063938164625
p59_V,1.9238557252585234e-36,181.37892643806552,0.044444444444444446,4.65168783477661e-06,0.005638304805688027,0.09273304499751928,1.1004802e-06,0.028564309283132572
p60_L,0.0020251829716931413,9.60806303361725,0.0,0.04858460506914712,0.02379841410198457,0.0324770212892023,5.480855e-05,0.020982969802425765
p61_F,0.04689672713753501,3.9649237224897655,0.0,6.048906606880309e-05,0.00040128971212605586,0.04348071084893698,3.890379e-06,0.008789276001236017
p61_I,9.739516423294808e-35,171.34995653578352,0.3111111111111111,0.00013285703647515716,0.0009905499670692906,0.034490968452903385,2.945127e-07,0.06934515621604939
p61_L,0.5022113173406327,0.45078829536431103,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,7.96846655591847e-10,38.97609867366414,0.06666666666666667,0.010020541332965194,0.012377860499586035,0.006421230368636913,1.3397569e-06,0.019097527724943695
p61_Y,6.768606470050197e-32,154.91305234298133,0.15555555555555556,0.0033440212764041834,0.0026086421823051037,0.021841597259333222,7.6837656e-05,0.03668533078587904
p62_C,0.003746305678617489,8.467030997241826,0.0,0.14263891933569436,0.01696579884500736,0.008893035426302391,0.0,0.03369955072140082
p62_V,0.07857821810145033,3.104323775899176,0.0,0.0005111212535604278,0.02692110363676498,0.06985064384576527,2.1073981e-07,0.019456615895180766
p64_F,0.07020527638800608,3.289572275227381,0.044444444444444446,0.0011028772059826098,0.0008593830182550965,0.08000655524060607,3.0651588e-06,0.025283265013619178
p64_I,0.31758813663684843,1.0004679782486026,0.0,0.0,0.0,0.0,0.0,0.0
p64_L,1.0476339889405464e-22,104.14734335976463,0.022222222222222223,8.885991843908138e-05,0.00044129194362756954,0.01982153063779647,0.0,0.008514780944417068
p64_M,2.4952593048153967e-14,60.96171419677594,0.0,0.00035025773596764265,0.000780666041658423,0.062982236856151,0.0,0.012822632126755412
p64_V,1.4968690295101809e-06,23.609785862986364,0.2,0.0006819060146748658,0.000957772715649713,0.14554303602795393,2.3611386e-05,0.06944126522895486
p65_H,2.085978347084604e-24,113.27352532055698,0.15555555555555556,0.0003005899611245198,0.0011926465805534745,0.022692136021976107,4.3924905e-05,0.035956970604878964
p65_K,2.0383834554367803e-07,27.6164177856934,0.08888888888888889,0.0010950324237499753,0.0018370999968684329,0.0180634375670513,4.919662e-06,0.021977875707698307
p65_Q,7.581131980179837e-07,24.97171415998545,0.2,3.190145571422862e-05,0.0018448177825581757,0.10099162171147603,1.0230579e-05,0.06057571430582802
p65_R,0.007443917586036778,7.210051159450916,0.15555555555555556,0.008260613518154856,0.008976481273124783,0.12887509461918387,0.0002808129,0.06038971157451721
p65_T,2.193061816105557e-05,18.293453908372687,0.0,0.0,0.0005650179076920447,0.003969125549096797,0.0,0.0009068286913577684
p66_H,1.5877721074113828e-36,181.87291558103905,0.0,0.0028477950128630836,0.0011658281532753818,0.04653173126549456,0.0,0.010109070886326604
p66_N,0.0002498490710137621,13.570720561665855,0.022222222222222223,1.1472628429658825e-05,0.0009305768229485661,0.039940727096799813,0.0,0.012620999754080053
p66_Y,8.561381180493906e-207,2217.8928482668794,0.2222222222222222,0.060892533782031175,0.3297478051481634,0.13565971562619245,0.2847499,0.20665443442257062
p70_R,3.0816254669313826e-05,17.627114662410523,0.044444444444444446,4.259279342845751e-06,0.0010623885953872105,0.04279630503277229,1.3818429e-06,0.017661755838976397
p71_Q,3.892665063108216e-69,400.87760410865144,0.0,0.0001235422728525072,0.06594605663967328,0.08485065181721356,0.0,0.030184050145947872
p71_S,0.002398907779013823,9.29264002256762,0.0,0.14263891933569436,0.01696579884500736,0.008893035426302391,0.0,0.03369955072140082
p71_T,3.625535154978711e-27,128.34099077118805,0.0,0.06567252775465177,0.004883515547238822,0.004164665142815824,0.0,0.014944141688941282
p72_P,0.0014796289244588072,10.195012202135162,0.0,0.14263891933569436,0.01696579884500736,0.008893035426302391,0.0,0.03369955072140082
p75_W,1.199711764814331e-37,188.5486094645939,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p75_Y,2.8426074002965486e-39,198.32273416094398,0.044444444444444446,0.0,0.004366861593215696,0.03489300594266212,8.074087e-06,0.016742477213548095
p78_V,3.970893779503362e-27,128.12298287965046,0.0,0.06567252775465177,0.004883515547238822,0.004164665142815824,0.0,0.014944141688941282
p80_L,3.8353988914865116e-190,1887.5050336055479,0.08888888888888889,0.07929025290735628,0.4105297615286927,0.1422768186674098,0.5402483,0.2522467993591019
p80_V,7.203299177729939e-27,126.69770452287695,0.0,0.0,0.0007135299053351461,0.007332804021123757,0.0,0.0016092667852917806
p81_S,5.527130065325645e-157,1339.8421367097428,0.1111111111111111,0.3621697211938408,0.2780044498761883,0.060306531797131344,4.8264355e-06,0.16231932808276286
p81_TVGC,0.001195907449613956,10.594775061017366,0.0,0.0006323133528559376,0.0012171119341477465,0.03946197610700806,2.1867934e-06,0.008262717637478557
p82_F,1.4284684348048764e-15,67.1805232166092,0.06666666666666667,0.0008499246526941422,0.0032811697436625647,0.004019997271244765,1.2023293e-05,0.014965956325370377
p82_I,3.31423036722269e-05,17.484803380060114,0.06666666666666667,9.894244889733008e-05,0.00026020575448558,0.02624773374598695,2.3678087e-06,0.018655183284956765
p82_L,1.2676748267933771e-62,352.76340507625207,0.4,0.008606440858989218,0.02988727778894479,0.009014667460520294,6.99229e-05,0.08951566180140022
p82_V,1.9673445963021346e-60,337.0972710403422,0.2,0.00022046496187499672,0.04924712194142019,0.030939342949782137,2.7330611e-06,0.056081932582842955
p83_G,2.3613007970212026e-76,457.0010526913218,0.022222222222222223,0.0010276166649429172,0.0019135690865144234,0.022194964750084457,1.8355035e-05,0.009475345551678092
p83_S,2.858046462388865e-10,41.108716724473,0.022222222222222223,0.0005459256807732927,0.0009646410945967198,0.022055801369014083,2.645748e-06,0.009158247222932148
p84_G,9.379495905793347e-86,534.7893678472341,0.0,0.0008413749783862492,0.016042946105121473,0.047323858703206136,1.9064903e-06,0.01284201725540221
p84_N,0.5843748046113277,0.29952948107228794,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,1.0667071912670884e-107,739.0524163395868,0.022222222222222223,0.17367421284391377,0.0037659351334848722,0.013078983798720058,4.4633193e-06,0.04254916346353385
p85_SHCIAYM,0.013357170026021766,6.156535869059173,0.5111111111111111,0.005754924665089084,0.005492788158693853,0.35874016742058934,8.2762504e-05,0.1762363507719891
p85_T,0.18435916752736678,1.76606734084187,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,1.084670832408164e-28,136.7999830414711,0.2,9.337272927224913e-05,0.001338788139732857,0.07127072438894523,1.1212889e-05,0.054542819629419814
p86_I,0.9934666045998712,6.710552757659705e-05,0.0,0.0,0.0,0.0,0.0,0.0
p86_L,1.614118486901375e-92,594.2309600406313,0.022222222222222223,0.00014256124750341526,0.00824087643989247,0.02416441882756771,2.8423554e-05,0.010959700458214296
p86_VGWMC,0.6654529152402258,0.1871465108850363,0.0,0.0,0.0,0.0,0.0,0.0
p87_F,5.441303866086803e-93,598.4937435618954,1.0,0.08426701674943139,0.07130678296789325,1.0,0.0005679557,0.431228351087792
p87_LCTAYR,7.041628299647787e-09,34.47611749757908,0.13333333333333333,0.01340208518974904,0.016227126364010868,0.28300734392638766,3.1496882e-05,0.08920027713909659
p87_M,2.7173344707017086e-36,180.49124880057173,0.24444444444444444,0.005883242177136791,0.010161087890038443,0.22603136101286184,2.7104475e-06,0.09730456919438853
p87_S,5.683450155154436e-07,25.550128745101066,0.0,0.035548478708902084,0.013802775745420425,0.4104115914392536,6.2891895e-06,0.09195382701661803
p87_V,0.001863006203609846,9.763859472716106,0.0,0.14263891933569436,0.01696579884500736,0.008893035426302391,0.0,0.03369955072140082
p88_C,1.1186286348704448e-95,623.0367178293881,0.044444444444444446,0.0004922280616199557,0.06918677631622931,0.011810956654311483,0.0,0.02518688109532104
p88_ID,0.09391819209196416,2.814544848474484,0.0,0.0,0.0,0.0,0.0,0.0
p88_S,0.007840086201924067,7.115941872060196,0.0,0.0009212068830587477,0.005337951086787742,0.0031812576047793176,1.0511558e-06,0.001888293346080668
p88_T,3.258793664134653e-37,185.95911997503904,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p88_V,2.884283491274937e-26,123.38854163537631,0.1111111111111111,5.5765846702756646e-05,0.00699374588432042,0.10474397399963514,1.6682691e-06,0.04458125302216957
p89_C,0.014358308617068457,6.0275432158191675,0.044444444444444446,0.00044405501856781867,0.0005584558029481877,0.030964733888406724,0.00034847346,0.015352032523375234
p89_F,4.418646764948562e-19,85.09980501564719,0.06666666666666667,4.0202031300331493e-05,0.0007504005488856238,0.037628762441528,1.8331416e-06,0.021017572965995296
p89_I,4.928495470183157e-62,348.52135428358423,0.044444444444444446,0.00024652242191148415,0.039564879757791695,0.11884446775044719,9.244546e-06,0.04062191178415161
p89_L,0.0009304194840773414,11.067779162455778,0.0,2.3861974295917515e-05,0.0002320464568392002,0.005308786943442299,0.0,0.0011129390749154834
p89_STGM,1.5364591140790468e-06,23.5576357971203,0.0,0.009220891108507023,0.008335242101524558,0.13535594434759063,5.5562873e-06,0.030583526768985604
p89_V,6.639253830913866e-08,29.889944655307225,0.044444444444444446,0.0004759882986201918,0.0026002216736919093,0.005005387941190343,3.359385e-06,0.01050588034856761
p90_F,4.547516055482207e-55,299.80863994137565,0.022222222222222223,0.0015734819566840179,0.005797918917672318,0.14989451726030714,3.8764606e-06,0.03589840336349635
p90_G,2.8844057590773106e-25,117.93001633632531,0.0,0.06567252775465177,0.004883515547238822,0.004164665142815824,0.0,0.014944141688941282
p90_I,5.253087991057962e-25,116.5157935205176,0.022222222222222223,0.0005928341566854216,0.00027046281536197386,0.03777428704464137,0.00010177203,0.012192315653351576
p90_V,0.1678952894931018,1.9061012300923532,0.0,0.0,0.0,0.0,0.0,0.0
p91_G,2.074807092049759e-26,124.17288228954028,0.24444444444444444,0.10649264099763285,0.07560617376251154,0.37152412636315074,4.841885e-05,0.1596231608834427
p91_S,2.096747912909657e-130,988.6678740902038,0.7333333333333333,0.005156647030539219,0.08671709982630803,0.30167891846656325,5.142156e-05,0.22538748404350545
p92_I,4.84618136504573e-13,54.58197812101258,0.06666666666666667,0.0009519405809666434,0.014403309682156197,0.131939524258858,4.713794e-05,0.042801715825522245
p92_S,2.921417304274044e-13,55.665422388146744,0.0,0.0,0.014244954902696883,0.025674041361437125,0.0,0.007983799252826801
p92_V,1.2761301321241647e-123,909.6179387292864,0.15555555555555556,0.001130896211667445,0.26299148035504544,0.05674290487807737,3.1227273e-06,0.0952847919455334
p93_S,4.1124722861971025e-09,35.58270019910988,0.13333333333333333,0.00992101114486985,0.00043338417991023226,0.1286252987991416,8.2075494e-05,0.05447902059024947
p93_T,7.748324460835555e-193,1938.2333536860776,0.08888888888888889,0.014605648229945834,0.13228868828887108,0.11448843790818673,0.0008921971,0.07023277207777283
p94_LQNAF,0.0003782650179211733,12.776883341139182,0.4222222222222222,0.0025215006509820724,0.011435845606098232,0.18078196496130347,3.3321536e-05,0.12339897099526893
p94_P,2.2665278253618247e-11,46.41986059582232,0.0,0.003565719373838292,0.00905217287402272,0.018121568035368272,2.781096e-06,0.006148448275865873
p94_T,7.834972921708908e-09,34.25678559134422,0.4,0.027135478978918888,0.031534146266498975,0.37033507096603785,0.00015814959,0.16583256916008504
p94_V,0.1499433348126794,2.0779818761038373,0.0,0.0,0.0,0.0,0.0,0.0
p95_S,6.657229560178744e-28,132.4140352273024,0.0,5.3681546075014315e-06,0.011493313740498484,0.06302371580118338,2.7791596e-06,0.01490503537116957
p95_T,1.212269278866309e-47,250.59767896386919,0.022222222222222223,0.0,0.005795903895070753,0.07247850708735037,0.0,0.02009932664092867
p95_V,3.835398891504825e-190,1887.5050336055085,0.08888888888888889,0.07929025290735628,0.4105297615286927,0.1422768186674098,0.5402483,0.2522467993591019
p96_I,3.0100891184419025e-08,31.501064267530285,0.4444444444444444,0.0005505447501023938,0.002243297452392183,0.13136550585098003,1.6165248e-05,0.115723991549158
p96_L,8.480383793068149e-10,38.84690239364416,0.06666666666666667,0.0003952969235546735,0.0014198142169354765,0.04553418614956719,1.5380661e-05,0.022806268923615307
p96_M,5.4811477610001e-09,34.991243498885844,0.022222222222222223,0.0002515266261816716,0.00018255398418189588,0.06119241062174171,3.5130663e-05,0.01677676882338183
p96_V,3.907748010487914e-34,167.8304092425394,0.044444444444444446,0.005210071384638968,0.007186557648288212,0.03648326069048827,2.0871117e-05,0.0186690410570036
p97_I,1.3517685139677138e-19,87.769297644049,0.2222222222222222,3.593815904499543e-05,0.0020589364807133137,0.043867935989167384,1.1882648e-05,0.0536393830998942
p97_T,1.3379598137865768e-06,23.83408302308727,0.0,0.0046731750059444,0.0032498248364753457,0.12872204156689054,8.582523e-05,0.027346173328163727
p97_V,8.873241589423585e-09,34.00125896556104,0.044444444444444446,0.00019161162548617065,0.0017843762559404295,0.05471056803270048,4.240929e-06,0.020227048257469182
p97_Y,2.19610497808925e-23,107.77361355387666,0.24444444444444444,0.001990752485049199,0.026400831874354175,0.17166931721855844,8.685816e-05,0.08891844083704746
p98_C,0.17747124276304346,1.8228215260401832,0.0,0.0,0.0,0.0,0.0,0.0
p98_N,3.258793664134653e-37,185.95911997503904,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p98_S,1.832486752352998e-13,56.66567556104598,0.2222222222222222,0.0001881511112424819,0.004218694019115068,0.15262741392878654,2.643559e-06,0.0758518249680534
p98_T,2.802856676174444e-27,128.95798448445265,0.37777777777777777,0.008546948200131842,0.008793958762157623,0.3787291619045786,0.00011259141,0.15479208761156898
p99_CN,0.619055713148984,0.24744618648810668,0.0,0.0,0.0,0.0,0.0,0.0
p99_F,0.0014796289244591438,10.195012202134745,0.0,0.14263891933569436,0.01696579884500736,0.008893035426302391,0.0,0.03369955072140082
p99_Q,1.199711764814331e-37,188.5486094645939,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p99_S,3.1198560593147758e-15,65.47565023365757,0.044444444444444446,0.0020470156566741726,0.0006467157307110613,0.09401717965463312,0.0,0.02823107109729256
p100_C,2.134150368882985e-34,169.36075602897924,0.044444444444444446,0.0036791954310858624,0.00022428087034947884,0.07108059604629499,0.0,0.023885703358434957
p100_F,4.1778729528402605e-05,17.03247770454076,0.022222222222222223,0.00017650920164092424,0.001454923397250678,0.008501744278343656,3.2506594e-07,0.006471144833079573
p100_I,3.691414465920282e-18,80.3429778119954,0.28888888888888886,4.151620347150926e-05,0.0014020026943552413,0.04837792761234747,0.0,0.06774206707981263
p100_L,9.312242857869029e-05,15.473823518694983,0.0,6.546482690354037e-05,0.000244298935366008,0.07976022125592472,1.2471174e-06,0.016014246427126583
p100_M,2.7796514493690427e-10,41.16669505476371,0.0,0.0001587979359735277,0.0009834689913567549,0.00957574870628915,0.0,0.0021436031267238866
p100_S,8.281639917848343e-50,264.66634256778747,0.2222222222222222,0.000966613402364287,0.04186218900597013,0.019905178902652938,3.626924e-05,0.05699849455480369
p100_V,1.2124410744363747e-10,42.899402045518045,0.044444444444444446,0.00032364085965206626,0.0010208691726505124,0.08765001342435429,9.606994e-07,0.026687985720093697
p100_W,0.009721440963199195,6.7269272453387305,0.0,0.00016171344073453932,9.487359964251121e-05,0.0032969049881245113,1.1069358e-06,0.0007109197928542549
p101_H,2.3717814871462143e-05,18.139829301178953,0.1111111111111111,0.00019815421895609,0.002142343759868113,0.04324368172175849,4.415861e-06,0.031339941334535826
p101_K,0.00023008547037006754,13.728886638893565,0.022222222222222223,0.0002141359263430457,0.000355051191175305,0.00943150116742844,0.0,0.006444582101433801
p101_N,0.007184072969829491,7.2746080028037845,0.17777777777777778,0.0009658475374146201,0.0028216467589311824,0.12797961505656164,4.6962232e-05,0.061918369872509704
p101_Q,3.307474622875297e-55,300.7512348219445,0.022222222222222223,1.9872368781100813e-05,0.0033967630895886105,0.03627502384874192,0.0002649768,0.012435771668651485
p101_R,1.4778115357416954e-09,37.696034308122805,0.0,0.00020536782866047092,0.014777579763945926,0.08771959402231333,0.0,0.020540508322983948
p101_V,0.8660703509234868,0.028467147092750854,0.0,0.0,0.0,0.0,0.0,0.0
p101_Y,4.0041450503810436e-20,90.52292993607198,0.044444444444444446,0.0051914242813598,0.006015039672598338,0.008348109541631364,0.0006996122,0.012939726027127502
p102_K,0.02247925837882945,5.2345179538308395,0.0,3.106790171334009e-05,0.004696907362337363,0.05047311248742949,0.0,0.01104021755029604
p102_MA,0.7609726659107819,0.09262163084110239,0.0,0.0,0.0,0.0,0.0,0.0
p102_R,0.06738735344032937,3.3573143795592655,0.0,0.004058822499805756,4.17975457015024e-05,0.009562600557569896,6.150539e-07,0.0027327671313995675
p104_M,0.338645455092355,0.9169707732376795,0.0,0.0,0.0,0.0,0.0,0.0
p105_F,8.892857951337999e-11,43.54829153263831,0.044444444444444446,0.0009291780002931599,0.0024818387817357335,0.0030748447913368526,1.1354476e-06,0.010186288293088598
p105_I,0.016113936508659717,5.8222854760403004,0.044444444444444446,0.003325684090524942,0.0025050182352913323,0.09511088108535505,1.4836334e-07,0.02907723524379139
p105_L,1.2403349105799805e-22,103.75661654956082,0.022222222222222223,2.7084388508691283e-05,0.0009019051185084176,0.0589208909409552,3.5393373e-07,0.016414491320784617
p105_S,0.5057181793206897,0.4434330509916647,0.0,0.0,0.0,0.0,0.0,0.0
p105_V,2.437085869689885e-09,36.66187522054644,0.35555555555555557,0.0006372138810010392,0.006007837386702048,0.01681496462396231,2.5737705e-05,0.07580826183045879
p106_L,2.165318510582662e-40,205.11703251977906,0.0,0.0004303306842218835,0.0021593446596737944,0.017183593209957906,0.0,0.003954653710770717
p108_H,8.21575346139664e-28,131.90727956046587,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p108_K,1.1462082292067425e-12,52.74399664045563,0.0,0.0019187273235223372,0.0014139011400057329,0.04136614960567856,8.5703755e-07,0.008939927021351022
p108_P,1.5416514668043276e-13,57.03676288592294,0.08888888888888889,8.240762392857737e-06,0.014215276091096586,0.04949175464965243,3.7978052e-07,0.03052090803450943
p108_R,3.731691902898879e-32,156.3940072441453,0.06666666666666667,2.0530751019422766e-05,0.0013003099896167602,0.0032336119103287286,0.0,0.014244223863526315
p109_I,0.08289406353240773,3.016983173949364,0.022222222222222223,0.0005493647887172003,0.0055973646706683625,0.0010151703421422496,0.00011668743,0.005900161890367965
p109_L,1.0688071692783693e-05,19.707154305098804,0.0,0.0013298882411825468,0.0005490808711104299,0.031737664182284374,7.5273006e-06,0.0067248321190290184
p109_P,1.199711764814331e-37,188.5486094645939,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p109_T,0.019307294015193637,5.502196286282963,0.2222222222222222,0.0017896558232704182,0.0033376324699983255,0.08783633383103286,0.00022580072,0.06308232901235886
p109_VARYDFMS,0.005865973525859634,7.64396056631751,0.0,0.00045062406478727895,0.0021071495293256627,0.029635759629519403,2.0610685e-06,0.006439118858420759
p110_F,4.473031463985287e-06,21.430222585989267,0.0,1.3549643850942073e-05,0.0014259640726366055,0.015201823921537651,0.0,0.0033282675276050397
p110_G,1.8378253687980566e-27,129.97095951603217,0.044444444444444446,2.0023608929370158e-05,0.0027403612346813314,0.08894491338545112,0.0,0.027229948534701252
p110_L,0.022654135425856294,5.220922379929645,0.0,0.000534302762964726,0.0017457029699733666,0.08582751116327596,3.780842e-07,0.01762157899608182
p110_M,3.642459338760012e-10,40.603451388636714,0.06666666666666667,0.007868669318650958,0.0007299438541609046,0.023953378579715266,0.0008591963,0.020015570943403636
p110_V,2.603229758491563e-97,638.1958682480197,0.4888888888888889,0.004869352456237265,0.037004774748066536,0.31187817946380164,0.00019223194,0.1685666854984421
p111_R,0.00043973156511767,12.489620095198621,0.0,1.916950146115259e-05,0.0016634969315560237,0.046440939012973956,1.0892937e-05,0.009626899676617848
p112_K,0.001006407051553629,10.919666788547682,0.0,0.04858460506914712,0.02379841410198457,0.0324770212892023,5.480855e-05,0.020982969802425765
p112_N,3.022174115239516e-23,107.03100154386887,0.0,0.00019364574018682434,0.002208136297511704,0.10541433088562108,9.809998e-06,0.021565184584287668
p112_S,9.472180808266762e-06,19.945425570154594,0.044444444444444446,0.001233692904241788,0.0013150326440431674,0.029775821875464785,1.9144345e-06,0.015354181260540046
p112_V,6.6012258907224655e-31,149.2752447586444,0.0,0.00013055602518637332,0.0011590495054471,0.004990420973505546,2.2872762e-06,0.0012564627560627407
p112_YTEIRMD,0.07373947052343938,3.2086244113452853,0.0,0.003371211465703203,0.002785180539561984,0.01491686835805143,0.0,0.004214652072663323
p113_I,0.031223714706579964,4.661834992537576,0.15555555555555556,0.0003876622310720421,0.007154817440961381,0.003356407560479132,1.1446213e-05,0.033293177800161326
p113_L,2.1342266375553655e-10,41.71783040072947,0.4666666666666667,0.0009568816274101884,0.002516205316817437,0.07077784422578641,9.465635e-05,0.10820245083779674
p113_M,0.015578225459019797,5.882365053524794,0.06666666666666667,0.0019083721698014125,0.00340643100014256,0.008394334444548181,1.8835817e-06,0.016075537572575217
p113_V,1.155890110020015e-19,88.12294377444675,0.17777777777777778,0.0006719103017098275,0.0016677032996971419,0.12716782652127465,1.630398e-05,0.06146030437616663
p114_E,1.9106335611707996e-06,23.122551452737046,0.0,0.015657078665835548,0.01871968667201702,0.6524706620330714,0.00010889144,0.1373912637628314
p115_G,6.380069058758702e-126,935.9833481661248,0.15555555555555556,0.03614217261153863,0.0392270678468087,0.25269584377142595,1.7957018e-05,0.09672771936064918
p116_Y,2.204407635201361e-30,146.3076427840107,0.13333333333333333,0.0003585477678334056,0.0010716632529088905,0.0793171390966742,3.7519978e-05,0.04282364068573452
p117_F,3.173297345319359e-30,145.4133566761967,0.06666666666666667,0.0002749244576348594,0.0049492173873872565,0.06771878197447367,3.18238e-07,0.027921981744831327
p117_L,1.3357490386888758e-63,359.8347922586137,0.4666666666666667,0.0010839356933764457,0.007583681258154439,0.04573405161445446,2.2330903e-06,0.10421411366459028
p117_M,0.026886891993515037,4.921476394463493,0.0,0.000225790832422507,0.002271720183850485,0.06272117673933156,5.293124e-06,0.013044796175941781
p117_SI,0.5488474673384895,0.35978085440742846,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,9.58029792453377e-16,68.05422999078735,0.28888888888888886,0.000501768758347473,0.01451788846024205,0.11840256367509591,0.0,0.08446222195651484
p117_V,1.8985941221718063e-15,66.55903852506903,0.08888888888888889,0.002981424236171909,0.00549033149335538,0.00118208565487988,2.1677184e-05,0.019712881491483692
p118_G,3.835398891504825e-190,1887.5050336055085,0.08888888888888889,0.07929025290735628,0.4105297615286927,0.1422768186674098,0.5402483,0.2522467993591019
p118_V,4.6335000209460926e-36,179.12140492520388,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p119_S,0.00037633353061782747,12.786659072353586,0.37777777777777777,0.005100653068092544,0.016358578851099898,0.08408190365334259,1.0961082e-05,0.09666597488644217
p119_T,2.811082799792942e-16,70.74383810707964,0.9333333333333333,0.0028535191931223607,0.03541648545273149,0.2415206989751698,0.00031801066,0.24268840952242998
p120_I,0.0017855866970171179,9.843165896501205,0.022222222222222223,0.0017502411594339134,0.0007063948621728335,0.09998695492792697,1.0663847e-06,0.024933375911290766
p120_L,6.864258124360908e-74,437.5033934996011,0.37777777777777777,0.05825855671482762,0.05025348094609171,0.08472225821854676,0.00012146124,0.1142267069798664
p120_T,0.0019028915216025293,9.724299975549263,0.022222222222222223,0.003113927406157358,0.0016477086481431332,0.0034086759961865277,1.9512636e-05,0.006082409381710824
p120_V,2.2378941037361863e-76,457.18727804449094,0.24444444444444444,0.0004031196158976348,0.0027856375727173715,0.04889716122281274,8.124907e-06,0.059307697552625174
p121_C,1.199711764814331e-37,188.5486094645939,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p121_G,1.2178886408641428e-23,109.14695178836295,0.0,0.00012048061371605662,0.015514295814351186,0.034096702631218646,3.4796954e-06,0.009946991750927461
p121_T,4.907079659377097e-06,21.246535182800294,0.2222222222222222,0.005545896428478827,0.004310686524393261,0.03395770095377804,3.256931e-05,0.05321381508794661
p123_I,1.426954341350181e-37,188.0984984001312,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p123_L,2.5631464700904404e-188,1853.72164675171,0.08888888888888889,0.07929025290735628,0.4105297615286927,0.1422768186674098,0.5402483,0.2522467993591019
p123_M,0.03687001312215819,4.3753149085070415,0.4222222222222222,0.05067515049409481,0.024753980762518293,0.0858862637483291,3.304092e-05,0.11671413162948156
p123_Q,0.003020800900531888,8.864838609592313,0.8,0.010565059428195012,0.009500523164513627,0.44802498100587884,4.7541907e-05,0.2536276211011988
p124_T,7.95847118421049e-31,148.81428076672205,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p124_V,1.2334402818664964e-85,533.7707618927124,0.06666666666666667,0.0034085851805711904,0.005483783080061072,0.0016143865807336018,6.830128e-07,0.015434820904163682
p125_G,1.566079323983485e-25,119.37370808145796,0.06666666666666667,3.290170827609853e-05,0.001899053293291776,0.017582388131801196,1.1224238e-05,0.01723844680757187
p125_S,0.6067385342469074,0.2652225440770496,0.0,0.0,0.0,0.0,0.0,0.0
p125_T,3.835398891504825e-190,1887.5050336055085,0.08888888888888889,0.07929025290735628,0.4105297615286927,0.1422768186674098,0.5402483,0.2522467993591019
p126_L,2.1128751071869253e-186,1818.7413930495175,0.08888888888888889,0.07929025290735628,0.4105297615286927,0.1422768186674098,0.5402483,0.2522467993591019
p130_V,6.50038126565672e-59,326.38474995900793,0.0,6.703188210589373e-06,0.097453240236579,0.09980811549543714,0.0,0.03945361178404534
p131_I,2.158263695659439e-33,163.5233798201051,0.0,0.017875437103372444,0.03259984884221262,0.07250504011875271,0.01300815,0.02719769526728183
p131_V,2.3638813447858264e-32,157.5315280186763,0.0,8.439077777004809e-07,0.0006208897719300068,0.028975025246738336,0.0,0.0059193517852892084
p132_L,2.2692490130522336e-13,56.20698320894765,0.0,0.0,0.014244954902696883,0.025674041361437125,0.0,0.007983799252826801
p132_V,0.004428111478143593,8.159194909395364,0.0,0.0001261755189414764,0.0031872901121172996,0.006073648215317167,1.8917914e-05,0.00188120635199947
