feature,p_value,score,BayesianRidge,gbc,rf,lgbm,xgb,mean
p46_I,0.593480088935967,0.28579134654046456,0.0,0.0,0.0,0.0,0.0,0.0
p46_L,0.7150311118343715,0.13365378283085327,0.0,0.0,0.0,0.0,0.0,0.0
p46_M,0.774377720469478,0.0823762992741787,0.0,0.0,0.0,0.0,0.0,0.0
p46_TCG,0.8492091907768702,0.036235292520151764,0.0,0.0,0.0,0.0,0.0,0.0
p46_V,0.5374255895224724,0.3815499166154778,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,0.0018600021453879351,9.926498215637567,0.04473426160728184,0.00104517354703356,0.07861610834300285,0.034482758620689655,2.1458229e-05,0.03177995206934756
p47_V,0.0015301020583761483,10.303385765709965,0.0854595563377551,1.8545015941456535e-05,0.03224275211154423,0.0,0.0,0.023544170693048157
p48_F,2.4626516427022104e-43,306.7768763014765,0.04907163114652324,0.3596023776402116,0.9804731073833758,0.1724137931034483,0.2966722,0.37164662089394207
p48_G,0.004513541303196989,8.236508795452062,0.48109672413838117,0.0029299934155691872,0.015031735501660865,0.0,0.00043655492,0.0998990015960858
p48_I,0.0002646578491234025,13.756259576537786,0.4772657862311662,0.07113433855998218,0.03519027501684232,0.20689655172413793,8.66098e-05,0.1581147122660293
p48_M,0.2696519036451831,1.2247989396297163,0.0,0.0,0.0,0.0,0.0,0.0
p48_V,5.499187411988396e-11,47.687434994495135,0.2656204472370014,0.1369726273351223,0.04058209698623685,0.034482758620689655,0.00020606212,0.09557279845963101
p49_C,0.07430182754368005,3.2164189558764242,0.0,0.0,0.0,0.0,0.0,0.0
p49_F,1.3396740360515493e-09,40.16653711102912,1.0,0.02093253805387075,0.038840948760780196,0.3793103448275862,0.00020619734,0.28785800579554766
p49_I,0.00024315142421971889,13.925797200022274,0.09122111975670101,0.00102714395272699,0.010069304119918078,0.0,4.5222612e-05,0.02047255808831789
p49_L,0.9911436065338488,0.00012349715450840631,0.0,0.0,0.0,0.0,0.0,0.0
p49_S,0.1692866336237031,1.9019490610981191,0.0,0.0,0.0,0.0,0.0,0.0
p49_V,0.47376986574153446,0.514971776106341,0.0,0.0,0.0,0.0,0.0,0.0
p50_F,0.6975421268491794,0.15144449550981326,0.0,0.0,0.0,0.0,0.0,0.0
p50_I,0.12426963730950155,2.3811658337651855,0.0,0.0,0.0,0.0,0.0,0.0
p50_L,0.2216630959050848,1.5022309028721665,0.0,0.0,0.0,0.0,0.0,0.0
p50_SMGC,0.02592001749338816,5.030506965716561,0.06396980862853391,7.947798238517981e-05,0.0004611662576175537,0.0,4.976403e-05,0.012912043379410834
p50_T,0.03128912276901348,4.698120452848505,0.18761957088254735,0.00045065214146233166,0.002816617060235404,0.0,0.00021519572,0.038220407160050915
p50_V,0.00010414241282011125,15.634721082203074,0.27770476432857727,0.0002847512606089367,0.010526233911977195,0.3448275862068966,1.3024559e-05,0.12667127205339979
p51_G,3.3049500255225917e-10,43.43315098694381,0.056079168876880796,0.0007495129339791778,0.107486043802543,0.10344827586206896,0.0,0.053552600295094385
p51_S,3.328253625512909e-09,38.06770044920431,0.04653352006142416,8.13680294749779e-05,0.04219913955350789,0.034482758620689655,0.0,0.024659357253019334
p52_I,0.2784889432816101,1.1803832163598136,0.0,0.0,0.0,0.0,0.0,0.0
p52_L,0.1507787101201765,2.0790774870089104,0.0,0.0,0.0,0.0,0.0,0.0
p52_MASC,0.6832983918331311,0.16688665601488,0.0,0.0,0.0,0.0,0.0,0.0
p52_T,2.91447384893268e-17,84.84220117630382,0.08052315573905033,8.440831422351604e-06,0.009142485744055191,0.0,0.000100009216,0.01795481830612799
p52_V,2.9107854024504656e-06,23.07609135424885,0.10437535331589366,0.0005179546071253845,0.004577410511017929,0.0,5.13189e-06,0.021895170064766017
p53_F,1.0863205583476579e-11,51.601121107200726,0.21180829003487933,0.00800449638568447,7.725777782692716e-05,0.0,0.0,0.043978008839678145
p53_L,0.912166321684968,0.01219606084097708,0.0,0.0,0.0,0.0,0.0,0.0
p53_P,3.4147974853331757e-05,17.915558233544044,0.13727016298423175,0.0008175830849354069,0.0354513406603209,0.0,0.0,0.03470781734589761
p53_S,0.134723353740997,2.2540762650691524,0.0,0.0,0.0,0.0,0.0,0.0
p53_T,0.28087625422769213,1.1686891461977074,0.0,0.0,0.0,0.0,0.0,0.0
p54_G,0.3801531910566617,0.7733720716402666,0.0,0.0,0.0,0.0,0.0,0.0
p54_I,0.0973735480434039,2.772041500684878,0.0,0.0,0.0,0.0,0.0,0.0
p54_L,5.6416311287185687e-33,203.53340501645786,0.22455532874706863,0.023760406917244303,0.768539872038576,0.0,3.016516e-06,0.20337172484379282
p54_T,1.0840529320106274e-12,57.27200485058691,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p54_V,0.21985974290450636,1.5140546242430337,0.0,0.0,0.0,0.0,0.0,0.0
p56_F,0.009440779709432157,6.859728023883663,0.005368131376398651,0.0009861558529463369,0.015197469692549608,0.034482758620689655,0.00014016345,0.011234935798687071
p56_G,1.895146519143179e-09,39.364193482214475,0.1275439040246796,0.000808520032806443,0.03134749587379242,0.0,1.8812902e-06,0.031940360244304765
p56_L,0.6199592815653878,0.24663537489244258,0.0,0.0,0.0,0.0,0.0,0.0
p56_TIS,0.05318701769116474,3.7793666679440703,0.06771913096368326,2.019776024713324e-05,0.0012446663741002939,0.0,9.966992e-07,0.013796998359448902
p56_V,0.04501290233772857,4.065235186430656,0.2545221270767787,0.002035329266938793,0.01778324009287765,0.0,0.0,0.05486813928731902
p57_L,5.132770423295984e-10,42.40062749891427,0.1335970832583453,0.004243672184067782,0.031745676337775135,0.10344827586206896,4.0134728e-05,0.054614968474030766
p57_M,0.0019702452144157675,9.815655445499507,0.31546305766504623,0.005845396691757172,0.016411620746187683,0.0,5.9263517e-08,0.06754402687330156
p57_VFPT,0.43568109299569924,0.6098985076873215,0.0,0.0,0.0,0.0,0.0,0.0
p58_V,0.05730110165027851,3.65273216611664,0.1089806974312079,0.023323032162508594,0.002235698264544977,0.034482758620689655,3.3702865e-05,0.03381117786879807
p59_L,0.42235674049924676,0.6462044848562644,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,0.2532602024693311,1.3122226839723738,0.0,0.0,0.0,0.0,0.0,0.0
p60_F,0.06972499387923489,3.322388642144077,0.0,0.0,0.0,0.0,0.0,0.0
p60_I,1.5369386491548855e-10,45.23993778276258,0.16131077143033337,0.005529189695553628,0.008128186100610425,0.0,4.0401934e-05,0.0350017098320599
p60_L,0.9008808870124484,0.015548874101965995,0.0,0.0,0.0,0.0,0.0,0.0
p60_V,0.06549510156304428,3.4272184119352564,0.0,0.0,0.0,0.0,0.0,0.0
p60_W,0.004555472449606051,8.219077013319914,0.18455805096958267,0.015874252867192597,0.04294602412017444,0.0,0.0,0.04867566559138994
p60_Y,2.2419310280153193e-07,28.61721766820482,0.013131415090921316,0.00012298259207272195,0.03975525258925231,0.0,9.1311726e-05,0.010620192399560267
p61_C,0.004022591695631095,8.453945262209404,0.05728870703628338,0.0013234462256285582,0.04797146002944701,0.0,0.0,0.021316722658271788
p61_I,0.5891972976152222,0.29247311863216713,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,0.17751626557969694,1.8302171101514868,0.0,0.0,0.0,0.0,0.0,0.0
p62_T,0.55977026231841,0.34115937039540367,0.0,0.0,0.0,0.0,0.0,0.0
p63_F,0.7290260144336141,0.1203194165965806,0.0,0.0,0.0,0.0,0.0,0.0
p63_I,0.6676418381572837,0.1848792572842507,0.0,0.0,0.0,0.0,0.0,0.0
p63_L,0.0024195469454685405,9.421385941196935,0.1334527928890121,0.0005595227547129353,0.001775247788064449,0.0,0.004085515,0.027974615718380613
p63_M,0.0005799143363827568,12.198702027583959,0.03800266127008322,0.003424816900631982,0.003523430315876933,0.0,1.060814e-05,0.008992303325267664
p63_S,0.6146232101804461,0.25423422797732603,0.0,0.0,0.0,0.0,0.0,0.0
p63_V,0.00014290267758616945,14.994365661227093,0.3765685349197631,0.0001251380147894225,0.013310031258607498,0.10344827586206896,0.00045881508,0.09878215902641661
p64_K,0.001190827535385346,10.789596328725532,0.24631863206113563,0.0014115494834332995,0.013512016877955429,0.20689655172413793,4.0527186e-05,0.09363585546648734
p64_Q,0.8588035538714506,0.03172315549453444,0.0,0.0,0.0,0.0,0.0,0.0
p64_R,0.8597923209240002,0.03127574470993529,0.0,0.0,0.0,0.0,0.0,0.0
p64_S,0.5667909618025234,0.3290921690598637,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,0.2578034551861067,1.2873010841856831,0.0,0.0,0.0,0.0,0.0,0.0
p65_H,0.002938945936704547,9.049866419796489,0.01805296526031675,0.0024914856887924596,0.00994492263240589,0.034482758620689655,0.0,0.012994426440440951
p65_N,0.3032807863635671,1.0647831307483528,0.0,0.0,0.0,0.0,0.0,0.0
p65_S,0.029930420593907197,4.776227798406973,0.13288645883414804,0.005037245376904538,0.011797094732181055,0.0,3.7412334e-05,0.029951642255400295
p65_T,0.0003927903453650556,12.96962211119894,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p65_Y,8.021870261020317e-40,269.17766700685485,0.062117400654380324,0.26090786382802,0.7913264032456028,0.0,0.0,0.22287033354560065
p67_RNTPCQ,0.5991617264399314,0.2770797907033406,0.0,0.0,0.0,0.0,0.0,0.0
p67_S,0.6697630333046676,0.1823778610578289,0.0,0.0,0.0,0.0,0.0,0.0
p69_Q,0.1435589519282971,2.1550233520611686,0.0,0.0,0.0,0.0,0.0,0.0
p69_R,0.00035328202596760796,13.18030402917664,0.13321073170161857,0.0016036314275973563,0.011933783087176632,0.0,7.902956e-06,0.029351209834475638
p70_Q,3.523549074146958e-11,48.75531342958203,0.1758766187448406,1.2264822987998586e-05,0.01742562698345058,0.0,0.0,0.03866290211025583
p70_S,0.0013469512857390595,10.550338899842584,0.22309764127856577,0.010085052906312614,0.038041765135539495,0.0,0.0,0.05424489186408358
p70_T,0.0010421878732536675,11.049208011249206,0.1345693845085016,0.005294150811664192,0.016675008482764042,0.0,0.0,0.03130770876058596
p71_H,0.001979622293641165,9.806521729114138,0.05728870703628338,0.0013234462256285582,0.04797146002944701,0.0,0.0,0.021316722658271788
p71_P,0.009958966700830015,6.761237736536923,0.07575190969181755,0.0003639309429396989,0.0054273492770629305,0.0,1.3191026e-05,0.01631127618747867
p72_S,0.4450232050677325,0.5854396323132969,0.0,0.0,0.0,0.0,0.0,0.0
p74_L,0.007640380640239957,7.251393966182714,0.04547729723948137,0.009816423598049892,0.0037879983716197357,0.0,0.0,0.0118163438418302
p74_M,0.012334600176737914,6.368688165421156,0.01964064766570547,0.002456773334197308,0.016270524733296873,0.0,0.0,0.007673589146639931
p74_W,4.4143396741607664e-13,59.51770726306929,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p74_Y,1.3405526667744056e-08,34.89288396083689,0.09313348888164197,0.0018131074777772232,0.0027223043021716914,0.3448275862068966,0.00012933006,0.08852516338555362
p75_I,0.718960405384628,0.12983004932960002,0.0,0.0,0.0,0.0,0.0,0.0
p75_L,0.015565479862700042,5.945183956642143,0.04727937891538765,0.001311067187244021,0.020853591804448873,0.0,0.0,0.013888807581416108
p76_L,0.2815834906464092,1.165248986007748,0.0,0.0,0.0,0.0,0.0,0.0
p76_V,0.007339095967425041,7.326157617065394,0.260961241083982,0.00011300849117180284,0.03829669877695432,0.0,8.275306e-07,0.05987435517653852
p77_L,0.00977890481855146,6.794848751018391,0.02040705880983603,0.0008030885329276771,0.0163373363253873,0.0,0.0,0.007509496733630203
p77_V,0.004176586623382962,8.382937326530584,0.25502342644027604,0.0010913249074751311,0.012308291785151524,0.0,0.0015936288,0.054003334382950074
p79_L,5.680504795809787e-38,250.4818841624125,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p79_V,1.016065737456913e-05,20.43552470902221,0.15623809542747885,8.053729526072018e-05,0.0011279154785088378,0.0,0.0,0.03148930964024969
p80_S,4.2152044487790323e-38,251.76724762979399,0.2958806092929221,0.035418634393359905,0.2904108327955363,0.0,0.0,0.12434201529636366
p81_F,6.559810449160304e-05,16.575690415332062,0.27318687471443626,0.0012278243212834352,0.011016584592700832,0.0,3.2877174e-06,0.05708691426916226
p81_I,0.23972849012125064,1.3898436876221087,0.0,0.0,0.0,0.0,0.0,0.0
p81_L,1.024256251745244e-09,40.789485641471515,0.16635642023694885,0.0012427560668905422,0.020548576007396173,0.0,0.0007240989,0.03777437023784337
p81_V,7.946528956758194e-10,41.380040712507274,0.17035704231384577,0.017571935632057667,0.0139884556384352,0.4482758620689655,7.538385e-05,0.13005373590000208
p82_CLN,0.009749277843965223,6.800440227303166,0.3686948835305791,0.0036163235341918785,0.02410452083628762,0.0,0.011889336,0.0816610127200876
p82_F,0.04865369569396451,3.931609609001157,0.025366959290340878,0.004016049282027108,0.011622728289721562,0.0,2.1815016e-07,0.008201191002450474
p82_G,9.565217963879812e-12,51.91087275555467,0.22903854899592246,0.001973433082830952,0.015239882095929443,0.0,0.0,0.04925037283493657
p82_S,0.6806055058604161,0.16990447087268415,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,1.156016363661166e-16,81.07215786969775,0.17799284839249616,0.0007939039664418468,0.01088340784066023,0.0,2.3863486e-06,0.03793450930963353
p83_N,0.28047330614619564,1.170654098543516,0.0,0.0,0.0,0.0,0.0,0.0
p84_HMSIAV,0.8717635501537935,0.026117996117019548,0.0,0.0,0.0,0.0,0.0,0.0
p84_L,1.7722506203273588e-10,44.902693263836724,0.02433868348435409,0.001438937764229974,0.0031322775234521195,0.2413793103448276,3.6776162e-06,0.054058577346608315
p84_T,0.7419800389267104,0.1086724891587702,0.0,0.0,0.0,0.0,0.0,0.0
p85_CMWTS,0.39426635657629916,0.7286512380293574,0.0,0.0,0.0,0.0,0.0,0.0
p85_F,0.0038911044751094304,8.516818124463809,0.15192443945734913,0.0002643198212987246,0.0127070120661486,0.06896551724137931,2.1460924e-05,0.046776549902129594
p85_G,0.00023106732037869425,14.027880554253324,0.09760082110264795,0.00015753141525828683,0.0028023448777828915,0.0,0.0,0.020112139479137824
p85_I,0.0036285452509215977,8.649161013763319,0.0030576133399143352,0.0015926553185975,0.0073482842020951055,0.06896551724137931,5.3891094e-06,0.01619389184228659
p85_L,1.7249949782695106e-06,24.193390564394395,0.07403030342629661,0.0005500749727091105,0.01011846501321971,0.034482758620689655,3.564443e-05,0.023843449292355563
p85_V,0.025094326109439187,5.087970126488326,0.34538645166447174,0.0006023366339153944,0.004253289163641886,0.0,0.00027544014,0.07010350351955338
p86_F,1.3945716400686712e-23,127.80962637105836,0.6812187497520819,0.03636010134307968,0.23667670945170616,0.0,0.0026475487,0.19138062184559854
p86_M,2.9646966664023323e-05,18.207270970729923,0.017862141146468644,0.07288533886017194,0.012038566602792053,0.034482758620689655,0.0,0.027453761046024462
p86_STLCIYAR,2.7543367200905845e-05,18.35939228965189,0.344042886966035,0.004028409054139816,0.02529787850577956,0.0,0.000284781,0.07473079110721548
p86_V,0.001949914719745517,9.835611882375867,0.21302938691613274,0.010476485593409818,0.05283809213551426,0.0,0.0,0.055268792929011365
p87_C,1.7982456934371814e-14,67.67944286266493,0.0900882679332269,3.5466521599292193e-06,0.005363271080867845,0.0,0.0,0.019091017133250933
p87_IDL,0.28126086429305774,1.1668169523129026,0.0,0.0,0.0,0.0,0.0,0.0
p87_M,0.4382498248251586,0.6030932295060827,0.0,0.0,0.0,0.0,0.0,0.0
p87_S,0.020161567348497503,5.478661657918434,0.07902919753266217,0.00010453593063877407,0.005493424977348596,0.0,0.0,0.016925431688129912
p87_T,1.9952207542786096e-12,55.75837274484219,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p87_V,0.04407199560618056,4.101638314331905,0.25165421771243335,0.001617660322854136,0.0079398885548735,0.27586206896551724,9.854546e-05,0.10743447620329308
p88_C,0.3051305882959585,1.056648324980137,0.0,0.0,0.0,0.0,0.0,0.0
p88_F,0.0021788578385384364,9.622259979023802,0.2739707222362125,0.0007223853045110559,0.0027834428372945676,0.034482758620689655,0.0003717321,0.062466208221493694
p88_I,5.963396774836887e-05,16.770543974019414,0.4700971062856319,0.0016516263445232272,0.007575283862046088,0.4482758620689655,7.879161e-05,0.18553573403362106
p88_L,0.6409849143935216,0.21807027923542033,0.0,0.0,0.0,0.0,0.0,0.0
p88_SGM,0.01352585638520186,6.200425231200927,0.3340554130990966,0.001578826468111366,0.00023433997754422286,0.0,7.098957e-05,0.06718791382264742
p88_T,0.0006408055782490533,12.002008370955831,0.28593434525947425,1.5467900409823605e-05,0.0034824112115511073,0.0,0.0,0.05788644487428705
p88_V,0.010719088491998454,6.625951773965634,0.0146361258308553,0.000328909614158834,0.009236957157627405,0.06896551724137931,7.5147096e-07,0.018633652262996906
p89_E,0.07323794356814982,3.2404101606931426,0.0,0.0,0.0,0.0,0.0,0.0
p89_F,8.137920715117688e-10,41.32460101248184,0.1593077973545188,0.0014163824387454006,0.009661853921323805,0.13793103448275862,0.0,0.061663413639469325
p89_G,0.0063697471292946655,7.590120047879033,0.02160631522642904,0.0002500977242591977,0.0010499636232672543,0.0,4.4089535e-05,0.004590093221719114
p89_I,1.5240454245625874e-07,29.46567845052145,0.021893507637856777,0.00021732761405230658,0.0033366796084214525,0.0,0.0,0.0050895029720661065
p89_LKMAN,0.30444568566200164,1.059652806914478,0.0,0.0,0.0,0.0,0.0,0.0
p89_T,0.03002340332009085,4.770764895755431,0.032530618877154534,0.01415641792670172,0.005199336931147394,0.0,0.0,0.01037727474700073
p89_V,0.30006266358518047,1.0790899142219739,0.0,0.0,0.0,0.0,0.0,0.0
p90_CPTN,0.06284274268831651,3.4967365647008273,0.0,0.0,0.0,0.0,0.0,0.0
p90_G,0.029798482472730335,4.784010059531319,0.004015824584510201,0.036416030006001285,0.05161851344394095,0.0,0.0,0.01841007360689049
p90_M,0.04614273216002711,4.022574850953263,0.13919983092222687,0.031652462376004456,0.08216362093060313,0.0,0.0,0.05060318284576689
p90_S,1.1261208180311034e-32,200.86988835212995,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p91_GAP,0.0006168735139730738,12.076947026237926,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p91_IATNM,0.4971349882930385,0.4626101219963343,0.0,0.0,0.0,0.0,0.0,0.0
p91_S,9.619186122099465e-07,25.448927241491734,0.02308011663547634,0.0003028539372827274,0.052786764904373396,0.0,0.0,0.015233947095426493
p91_V,8.945328310526855e-30,176.0016542125291,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p92_P,0.2912721231421006,1.119201569135973,0.0,0.0,0.0,0.0,0.0,0.0
p92_S,1.7177395689466978e-08,34.33280536751797,0.30288501748862645,0.000608809046913853,0.03949808605698501,0.0,0.001355237,0.06886942991415909
p92_T,7.400369860632014e-20,101.77594098407175,0.13530850360713428,0.00026106672742989086,0.026689457314738433,0.27586206896551724,0.0042234543,0.08846891017855646
p93_I,1.914702143919038e-12,55.860293411593716,0.0725756385089344,0.02371704881207445,0.06862275233339951,0.0,0.008718261,0.034726740043663676
p93_P,0.028821472595255616,4.842788808001709,0.3748681310098673,0.0010928249227260944,0.012524182145100758,0.0,0.00088719395,0.07787446640551746
p93_T,0.00011374912994355417,15.45583145800462,0.5002423888889753,0.0002034820514115588,0.020407650494034098,0.20689655172413793,0.0025507233,0.14606015928451055
p93_V,0.8339426351430524,0.04405851448771284,0.0,0.0,0.0,0.0,0.0,0.0
p94_CFKGY,8.434798513441146e-05,16.063080742970612,0.5775630274141402,0.01437150923773011,0.056376945718658505,0.0,0.0014218133,0.12994665912830744
p94_L,0.4108443869269658,0.6789878943182858,0.0,0.0,0.0,0.0,0.0,0.0
p94_M,0.0007209973365100042,11.77019974219503,0.12272855161309192,3.448078868217912e-05,0.023664231629437035,0.0,0.0,0.029285452806242222
p94_S,4.9624725524747773e-11,47.93338277078784,0.22790523500115697,4.6712472188194994e-05,0.028312099493402167,0.0,0.0,0.05125280939334946
p94_T,7.264943971132711e-05,16.367283152635654,0.1864491125611777,5.1325275972740395e-05,0.046747666091967455,0.3103448275862069,0.0,0.10871858630306494
p94_V,3.04941791951589e-31,188.3914649976423,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p95_F,2.192811223383511e-24,133.7052309490018,0.417815387441757,0.008322624531095744,0.09538747834414713,0.3103448275862069,0.0019150737,0.166757078324789
p95_I,0.28145605477043484,1.165868052532617,0.0,0.0,0.0,0.0,0.0,0.0
p95_L,0.38945568403654596,0.7436338757703419,0.0,0.0,0.0,0.0,0.0,0.0
p95_M,0.1117005215590857,2.55079712468059,0.0,0.0,0.0,0.0,0.0,0.0
p95_TGA,0.3813743729025867,0.7694093770564585,0.0,0.0,0.0,0.0,0.0,0.0
p95_V,2.0852200222934877e-14,67.29626801223175,0.41666571734707114,0.10595073955159715,0.04139512314103372,0.20689655172413793,3.4223933e-05,0.15418847113931675
p96_FLMSAN,0.0002501945538653756,13.86865140889406,0.18638928934028026,0.0002944204905196159,0.003252822484504109,0.0,0.0011687602,0.03822105851070386
p96_I,0.267754026719264,1.234577050639556,0.0,0.0,0.0,0.0,0.0,0.0
p96_T,0.00527949758169855,7.94161186362444,0.3917116009107788,0.0032435749802009377,0.011142777450696318,0.0,1.2206766e-06,0.08121983480365694
p96_V,0.8568268833064885,0.032627420549650746,0.0,0.0,0.0,0.0,0.0,0.0
p96_Y,0.20832539659822855,1.5925341933994095,0.0,0.0,0.0,0.0,0.0,0.0
p97_C,0.04750815753319573,3.972475049045267,0.27582550585362325,0.00688979829125106,0.0022657157988444634,0.0,0.0056858766,0.05813337930659744
p97_N,3.1227374062580407e-10,43.56650161515559,0.056079168876880796,0.0007495129339791778,0.107486043802543,0.10344827586206896,0.0,0.053552600295094385
p97_S,0.0015114358545720375,10.32713256393316,0.18374182701238442,0.002157399599768206,0.01131767939709343,0.13793103448275862,7.73595e-06,0.06703113528840514
p97_T,0.0018677404385195055,9.9185013448802,0.10421455964471907,0.021578006320794766,0.008517626215636532,0.034482758620689655,6.2533596e-05,0.033771096879580985
p98_C,0.03505786411239031,4.4988423375972655,0.05702437292694522,0.0004429747098306164,0.028426103799180157,0.0,0.0,0.017178690287191198
p98_F,0.001979622293641165,9.806521729114138,0.05728870703628338,0.0013234462256285582,0.04797146002944701,0.0,0.0,0.021316722658271788
p98_Q,4.4143396741607664e-13,59.51770726306929,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p98_S,1.8244119167583474e-06,24.073392715810023,0.29477529375942596,0.00020114410706591933,0.03977742420213687,0.4482758620689655,0.00022912811,0.15665177045002904
p99_C,1.1262045792399391e-05,20.220000414392047,0.05671227351836718,0.0006313095329690613,0.0010524149771693283,0.0,0.0,0.011679199605701114
p99_F,0.5246033644834824,0.40615325648404177,0.0,0.0,0.0,0.0,0.0,0.0
p99_I,2.971868275073814e-05,18.20227973412202,0.14484179217211932,0.0002869392963310049,0.007484964975724173,0.0,2.9166491e-05,0.03052857258703564
p99_L,0.3567180192598417,0.8530624862487188,0.0,0.0,0.0,0.0,0.0,0.0
p99_M,0.15371561098826095,2.049359088842765,0.0,0.0,0.0,0.0,0.0,0.0
p99_S,2.0689547901841802e-13,61.42730010449608,0.041153628764957755,0.0020035014744228647,0.07398645219494293,0.0,1.2855652e-05,0.023431287617290786
p99_V,0.0006880571249314225,11.862075162750942,0.03185351677315803,1.6067913019050877e-05,0.0031453624555389938,0.0,5.4811767e-06,0.007004085663680387
p99_W,0.46094201147581426,0.5455535796213692,0.0,0.0,0.0,0.0,0.0,0.0
p99_Y,0.0007439949940968638,11.708556570182884,0.11049380819393505,0.003346003185123925,0.13951035258754643,0.0,0.0,0.050670032793321086
p100_H,0.14892216471880237,2.0982059217722777,0.0,0.0,0.0,0.0,0.0,0.0
p100_N,0.23088340781855632,1.4435377926611976,0.0,0.0,0.0,0.0,0.0,0.0
p100_Q,3.798067601151087e-17,84.11382122584057,0.03347424945394316,4.594869197971606e-05,0.013921017668520741,0.0,0.0,0.009488243162888722
p100_R,2.6337217260945164e-07,28.26425146857049,0.46038234232445496,0.0008131386064550002,0.034788144874309306,0.0,0.00066591625,0.09932990841031626
p100_SKMACW,0.932856850356643,0.007114802399360433,0.0,0.0,0.0,0.0,0.0,0.0
p100_V,0.2909981162411344,1.1204768227805206,0.0,0.0,0.0,0.0,0.0,0.0
p100_Y,5.7432455357369255e-06,21.63543704109946,0.12266390812692606,0.00040753288005124217,0.007582942587225952,0.0,2.5719726e-05,0.02613602066407699
p101_E,0.0006640986052680102,11.93175957102924,0.071594154502878,2.8253538004186134e-08,0.025693518838971335,0.0,0.0,0.019457540319077468
p101_G,0.12141865108875532,2.417912390320644,0.0,0.0,0.0,0.0,0.0,0.0
p101_K,0.016456592326830097,5.844392395546865,0.15618782943427711,0.00015268528299023507,0.008928660789953642,0.0,0.0,0.0330538351014442
p101_Q,0.28126086429305774,1.1668169523129026,0.0,0.0,0.0,0.0,0.0,0.0
p101_R,0.0035722052339786717,8.678837683664872,0.10807747085211891,0.0007105400739148358,0.0016487841556013462,0.0,9.789227e-05,0.02210693747012068
p102_T,0.0011829677724300475,10.802474332985247,0.04891196004194826,0.0008312568270544021,0.00010468144744491652,0.0,0.0,0.009969579663289516
p102_Y,0.29675372175730635,1.0940089371521562,0.0,0.0,0.0,0.0,0.0,0.0
p103_M,0.026202173044624896,5.011308909674343,0.1057332597275647,0.009880053365852471,0.007665538686922186,0.0,0.00010589643,0.024676949642772734
p103_W,1.3158673037274404e-05,19.894602375446603,0.3707003838214948,7.841186066616257e-05,0.021806526259317855,0.0,0.0,0.07851706438829575
p103_YLI,2.4523629479578824e-06,23.44127769207772,0.34289565855135673,0.04100059069405222,0.07389875670353116,0.0,0.0,0.09155900118978802
p104_F,1.4698452346713978e-09,39.951759944332764,0.2644408966293056,2.295059562703816e-06,0.002034956208883282,0.0,0.0,0.05329562957955032
p104_I,0.15741923530620133,2.012792840266991,0.0,0.0,0.0,0.0,0.0,0.0
p104_L,0.018626840583296327,5.620907439530676,0.17750083103528802,0.0009333614689495988,0.008079373605193459,0.0,0.0,0.03730271322188621
p104_V,0.0003072454762893326,13.45836907713482,0.05190756150067814,0.0008915717350456427,0.010235141163924556,0.41379310344827586,4.548631e-06,0.095366385295753
p105_G,0.04865369569396451,3.931609609001157,0.025366959290340878,0.004016049282027108,0.011622728289721562,0.0,2.1815016e-07,0.008201191002450474
p105_L,1.2028104029344443e-08,35.1382771944258,0.0929129461060792,0.0030406231605557277,0.004328216210359678,0.20689655172413793,0.00010784064,0.06145723556865819
p105_TMRAW,0.007774262760138465,7.219141048245636,0.3558160727655066,0.0040718384599500255,0.019837149889507053,0.0,0.0,0.07594501222299274
p106_Y,0.1403669357788641,2.1899932988212845,0.0,0.0,0.0,0.0,0.0,0.0
p107_H,5.030198418374313e-09,37.12168829385275,0.20032230462781553,0.0032253676040387693,0.003535096749180085,0.0,1.2454268e-07,0.04141657870474291
p107_K,1.2884082189822568e-07,29.836043473209156,0.2160470422605368,4.675934408057233e-05,0.00546287269842285,0.0,0.00034005218,0.04437934529697902
p107_P,0.049586915474357854,3.899067537115557,0.1034337848901059,0.07900545377230131,0.0004933258174975299,0.0,2.1648713e-05,0.036590842638641
p107_Q,0.19605029797056614,1.681941589991372,0.0,0.0,0.0,0.0,0.0,0.0
