feature,p_value,score,lgbm,rf,BayesianRidge,xgb,gbc,mean
p43_V,8.57456787227501e-35,162.17526472005736,0.02666666666666667,0.010094123865357484,0.043778223638432055,5.5054725e-06,9.225033055062429e-05,0.016127353994695882
p44_F,2.454795229145614e-287,2494.767561302859,0.013333333333333334,0.2309411042715331,0.08191089907995532,0.0,0.3344725366505985,0.13213157466708406
p44_I,0.2087359698777089,1.5819917626284172,0.0,0.0,0.0,0.0,0.0,0.0
p44_L,0.007997527806202854,7.059298686586831,0.0,0.009185928436740803,0.10677299614769328,0.0,0.00016918488625989586,0.0232256218941388
p44_T,5.475361397530706e-14,58.028350232867915,0.0,0.00012699898982947245,0.06127762690084106,1.0277146e-06,1.0008658947006445e-05,0.012283132452838463
p44_W,7.637175274125149e-71,366.1279056604256,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p44_Y,2.5065417337645415e-33,154.51887800567755,0.0,0.012179277494265329,0.0008501289458174421,0.0,1.4987360767494894e-05,0.002608878760170053
p45_LFTV,0.45175529068581544,0.5666398519348528,0.0,0.0,0.0,0.0,0.0,0.0
p45_M,8.493579014634405e-10,38.29983680245054,0.05333333333333334,0.03558966676063143,0.13125488754930026,0.0004679426,0.0002825505285289715,0.044185676152570415
p45_Y,0.41216045629517306,0.6730621244161243,0.0,0.0,0.0,0.0,0.0,0.0
p46_G,4.9505952659995725e-239,1844.2359748561066,0.0,0.41837654792989665,0.06409112532517304,0.21196511,0.00013962226129127776,0.13891448187892222
p46_I,2.7568325387585542e-34,159.5206633809988,0.013333333333333334,0.006893011813079665,0.03628605099587908,8.690551e-06,7.204942139127548e-05,0.011318627222959175
p46_L,0.19790428635222998,1.6597399086862221,0.0,0.0,0.0,0.0,0.0,0.0
p46_T,1.4611036854667957e-08,32.58318480861344,0.0,0.0018868246726848462,0.04149744757343904,0.0,0.0008730169508291815,0.008851457839390614
p46_VASCM,5.413292804819665e-08,29.96961179136241,0.04,0.0012240479610128858,0.03544367374800747,5.243671e-05,0.00014745662129597446,0.015373523007996454
p47_F,0.006286464368702574,7.494570166109093,0.14666666666666667,0.008124472490074718,0.0760141250918288,1.3427512e-05,0.000225655266912917,0.04620886940557373
p47_I,0.17881058744936174,1.8097474886228648,0.0,0.0,0.0,0.0,0.0,0.0
p47_L,1.891136438209512e-05,18.454306205865606,0.013333333333333334,0.01177590002418087,0.04098565138674252,1.2543473e-05,0.00037739422956099735,0.013296964489287837
p47_M,0.20467986263808133,1.6105362795045026,0.0,0.0,0.0,0.0,0.0,0.0
p47_T,4.531768072243838e-14,58.41979171008773,0.0,0.003591738446678501,0.027058196124351005,4.012552e-06,0.0008555652338475332,0.006301902471360664
p47_V,0.002837383150094878,8.948695801774413,0.10666666666666667,0.0008083544268347743,0.1600459083264777,4.8128375e-05,0.00010363771916017025,0.05353453910283905
p48_L,1.4969812251230442e-39,187.3593747120797,0.02666666666666667,0.08786462013197836,0.08867215065990541,0.0,8.403444930873702e-07,0.04064085556060871
p48_V,2.225792391132967e-44,213.436654527668,0.0,0.05364971743543181,0.02691157584314296,0.0,0.0013642058492978964,0.016385099825574533
p49_F,5.392643825975389e-303,2734.902035720593,0.22666666666666666,0.4795538948232191,0.0538061805329257,0.5049801,0.24239663609959824,0.3014806930805366
p49_G,2.977802239374414e-11,45.09448804144655,0.04,0.0007514853494225,0.003865010731733622,9.483688e-07,4.952934020268495e-05,0.008933394758027574
p49_I,2.6399745712616328e-25,113.4654917027385,0.013333333333333334,0.005899524061907381,0.09698117511037932,0.00030210387,0.0017809172620989388,0.02365941072793285
p49_M,0.7436855643253324,0.10696651386432861,0.0,0.0,0.0,0.0,0.0,0.0
p49_V,2.5746597112840524e-64,326.88899741841607,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p50_F,5.907168419637648e-82,435.40821810967964,0.36,0.014769337740984115,0.10301746596861386,1.4129294e-05,0.0017772161057500763,0.09591562982186137
p50_I,4.7699572891865794e-35,163.51048935080107,0.09333333333333334,0.0016446553003043951,0.052247122097906745,1.9515714e-05,0.0005856263848391231,0.02956605056599171
p50_L,0.07318001046712393,3.216248661383045,0.09333333333333334,0.011738982893907596,0.06475946398492752,9.907657e-06,0.0006646731682890448,0.03410127220747776
p50_M,5.811416412817597e-05,16.287528057663238,0.0,0.001152107407974944,0.018851371395348662,4.8215265e-05,1.368756092099851e-06,0.0040106125647915
p50_TSAN,4.663740334603182e-07,25.69958533933679,0.02666666666666667,0.0017272636231888557,0.014166930166669381,3.5078494e-05,0.00016523252445653389,0.0085522342949894
p50_V,0.00401610656536783,8.31086450572159,0.02666666666666667,0.002294712265538684,0.008963433917510142,6.843121e-05,0.0008288352906638561,0.007764415870239983
p51_F,0.287907417926256,1.130454387969631,0.0,0.0,0.0,0.0,0.0,0.0
p51_I,0.22502215003435397,1.4736768620425167,0.0,0.0,0.0,0.0,0.0,0.0
p51_L,2.2651447813182358e-10,40.97233402400395,0.0,0.0005128002144281325,0.05043580681805979,7.375279e-05,0.0003494935133218558,0.01027437066676434
p51_MGSC,8.568518212363734e-05,15.542154909711758,0.013333333333333334,0.00026330935341622845,0.0044179028309780394,0.0,0.020198260712546788,0.007642561246054879
p51_T,4.113279224819774e-14,58.620377114157485,0.05333333333333334,0.000749170444596551,0.005000256198319419,5.929132e-06,3.3414371866013265e-05,0.011824420696009127
p51_V,2.4045828628505585e-98,543.5861732494548,0.17333333333333334,0.002831917519867699,0.07644199050640225,1.7611878e-06,0.0006348602246414783,0.050648772554415356
p52_S,2.7360636821170385e-72,374.9632455052816,0.013333333333333334,0.0024148061164787735,0.006074764094270266,0.0,0.00084532962290017,0.004533646633396509
p53_F,9.403318838816983e-12,47.44629421474784,0.06666666666666667,0.013710332983560251,0.16073702390670402,4.0209106e-05,0.005524431731051622,0.04933573287887119
p53_I,7.710325573755876e-06,20.197089149967777,0.02666666666666667,0.0034135603161255554,0.03126525884140793,0.0,1.7121256502822525e-06,0.012269439589970087
p53_L,0.00023082346673208043,13.65038468044414,0.0,0.0006339101862577198,0.04000175448547958,1.1241538e-06,5.787586756019166e-05,0.008138932938610493
p53_T,6.946185526331571e-156,986.7759782148825,0.08,0.11289678901599431,0.10914216770874086,0.00023833492,0.001939495445515347,0.060843357418078295
p53_V,4.148753792851328e-55,273.32105642150856,0.013333333333333334,0.0004208102161278774,0.004410825837625689,0.0,0.0006892770627416044,0.0037708492899657014
p54_F,3.281061567066834e-60,302.75068024302226,0.0,0.019118993394473125,0.011186860519415599,0.0,0.0,0.006061170782777745
p54_L,0.1774829662141149,1.8208636615895772,0.0,0.0,0.0,0.0,0.0,0.0
p54_P,3.258629323847534e-58,291.1566570575366,0.0,0.0035572562412026997,0.03572753230280902,0.00043549397,1.3096057668967468e-05,0.007946675715092595
p54_S,0.2958114545147903,1.09400297527996,0.0,0.0,0.0,0.0,0.0,0.0
p54_T,1.5004068628862818e-10,41.807287122662885,0.0,0.0009442842792306855,0.023975661884791378,0.0,1.0647584177189073e-05,0.0049861187496398505
p55_G,4.519775232214711e-07,25.761491662231997,0.013333333333333334,0.0008478443299797034,0.02093389128473584,0.0,0.0012074489741740603,0.007264503584444587
p55_I,5.69435857725666e-17,72.35016781429732,0.013333333333333334,0.02050277975652813,0.03428007835915599,0.00026091165,6.688355319392813e-05,0.013688797330260882
p55_L,1.2582330563853141e-243,1900.7097720859674,0.0,0.41837654792989665,0.06409112532517304,0.21196511,0.00013962226129127776,0.13891448187892222
p55_T,1.2405266701810393e-69,358.77005873801613,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p55_V,0.002516574268940451,9.169875569389855,0.0,0.00012925413479159624,0.02367883258640427,6.625279e-07,4.09358309743494e-05,0.004769937016013174
p57_F,6.619388623018169e-14,57.635842565301914,0.0,0.002420835526212847,0.05284936150893557,1.4748749e-05,0.001417325516370486,0.011340454260100025
p57_G,3.1946426234743704e-65,332.2735154101083,0.013333333333333334,0.0018991228587925196,0.04165036930706453,0.00017902596,1.768406560204208e-05,0.011415907104104697
p57_I,0.8453469821919894,0.03806552291681464,0.0,0.0,0.0,0.0,0.0,0.0
p57_V,0.03993911126358022,4.230313587244251,0.02666666666666667,0.0014133071272418875,0.00345210499057105,0.0,0.004276737495200963,0.007161763255936112
p58_I,2.4879383870463047e-171,1124.7209221614203,0.08,0.21479618061163105,0.011712628616427204,0.00097197795,0.0010502947008971797,0.06170621637543331
p58_L,1.267314315986541e-94,518.3756394081772,0.02666666666666667,0.0012362297967417166,0.007652742314635767,0.0,0.000517434954076057,0.007214614746424042
p58_M,8.843600368010265e-11,42.880251846303985,0.0,0.005450650364923769,0.002787733715501033,0.0,4.604543307431601e-05,0.0016568859026998236
p58_V,0.5130502686176964,0.4281135418923562,0.0,0.0,0.0,0.0,0.0,0.0
p59_V,8.601961128140536e-25,110.88918019952908,0.06666666666666667,0.00150938885213279,0.04127058638897185,3.871422e-05,0.00017440849409540936,0.021931952924546097
p60_L,0.0005959009201094854,11.856253708849044,0.013333333333333334,0.010153532848156581,0.0006598162115600323,0.00043416524,6.803344757654288e-05,0.004929776215805855
p60_VM,0.010251051085185878,6.613109564783138,0.0,0.0010984741578673647,0.029719457975401,0.0,0.000425864167113083,0.006248759260076289
p61_F,0.00030946860029104276,13.093878213798025,0.013333333333333334,0.0019106512629351953,0.08389414441437484,6.7857673e-06,1.0824779929606052e-05,0.019831147911565546
p61_I,6.8086533322880165e-43,205.3555972582114,0.06666666666666667,0.0012478709486826013,0.03956535847743845,4.8991937e-05,0.0004416599293817859,0.021594109591761366
p61_L,0.9215106636041845,0.009712729651007189,0.0,0.0,0.0,0.0,0.0,0.0
p61_V,2.545351662318119e-39,186.12740106670105,0.08,0.007627877822192715,0.05124122631066879,1.9096688e-06,0.00013992026302187346,0.027802186812927437
p61_W,0.0024427126503095546,9.224858660184477,0.05333333333333334,0.01122078075017922,0.04900622632373731,0.0,0.00022025379054333547,0.022756118839558637
p61_Y,1.4456991254774915e-49,242.0532458913907,0.02666666666666667,0.011811649359863315,0.029948078344550506,5.790209e-06,5.347461125212834e-05,0.013697131838244194
p62_C,0.0009769420200421266,10.928537195723564,0.0,0.0037617098233032865,0.008117344319163824,0.0,0.0,0.002375810828493422
p62_I,1.0355670716106146e-06,24.12745597806083,0.0,4.610999817628279e-05,0.07618832794129574,0.0,3.293311928749373e-05,0.015253474211751902
p62_LTMF,0.0005069116072061063,12.1609451779652,0.013333333333333334,0.002135791272511772,0.04916774477714539,0.0008162572,0.0,0.01309062531757019
p62_V,0.39341789099836955,0.7289138035873827,0.0,0.0,0.0,0.0,0.0,0.0
p63_T,3.009494587505618e-07,26.565173322929496,0.0,0.009740947018056506,0.06456850394050262,0.0,4.480822603543182e-05,0.01487085183691891
p64_F,0.2281985421913169,1.4536441334685393,0.0,0.0,0.0,0.0,0.0,0.0
p64_I,0.4352901626224235,0.6091039195820409,0.0,0.0,0.0,0.0,0.0,0.0
p64_L,2.1566262073020273e-65,333.28963725031025,0.05333333333333334,0.0019871845297881074,0.011037334550788721,0.0,0.0018404770946806401,0.013639665901718162
p64_M,3.093449575216805e-45,218.12170960495285,0.0,0.013203589059689248,0.013915395565534082,4.2555293e-06,1.0883877186580421e-05,0.005426824806351497
p64_S,0.466030546361761,0.5317352815540963,0.0,0.0,0.0,0.0,0.0,0.0
p64_T,2.0340807827430776e-13,55.317130968050975,0.0,0.00332852425332277,0.05442240924051568,0.0,0.002332639999134143,0.012016714698594519
p64_V,3.564187792929779e-08,30.80230823464698,0.05333333333333334,0.0018489499545786196,0.014761462601210763,2.6183934e-05,0.00014432186589518595,0.014022850337822879
p65_H,2.4161767808219193e-25,113.65893325714408,0.0,0.0013800740707325505,0.015187584711921005,1.3213843e-06,1.6814569839405167e-05,0.00331715894735357
p65_K,0.6555556523851607,0.19907380451647716,0.0,0.0,0.0,0.0,0.0,0.0
p65_Q,2.773677152776268e-06,22.1937016172023,0.08,0.0011789525102529406,0.061719148312439256,8.369584e-06,4.4906494121304826e-05,0.02859027538017586
p65_R,6.619390743571367e-26,116.49014027610698,0.02666666666666667,0.0026683397378562163,0.0705666844301552,0.0001347856,4.876744375394596e-05,0.020017048775967116
p65_SANCL,0.5122332894955928,0.4297762180595274,0.0,0.0,0.0,0.0,0.0,0.0
p65_T,1.8611151797299083e-13,55.50045890599804,0.0,0.002138667379550589,0.006060007506536366,8.515468e-06,0.00013232613028798894,0.0016679032968600813
p66_F,1.759931889222566e-61,310.1771406589939,0.0,0.01335942612716584,0.008488199437079789,0.0,2.2428467730690055e-05,0.004374010806395263
p66_H,1.0906008922648008e-24,110.37227382318352,0.0,0.007043134702678531,0.009702071177728689,0.0,2.4272956007966398e-05,0.003353895767283037
p66_N,0.0008364738069525446,11.219248004748854,0.0,0.0017287625971378802,0.018764336245285732,9.551991e-05,0.0,0.0041177237498063995
p66_S,0.9115098877985122,0.012356400131134924,0.0,0.0,0.0,0.0,0.0,0.0
p66_T,8.73046816730152e-18,76.29761524806905,0.0,1.761426760158499e-06,0.05960682533094543,0.0,0.0011130386223565211,0.012144325076012423
p66_Y,4.591589224687376e-296,2626.713152681068,0.09333333333333334,0.1985278594836557,0.055064040991124004,1.0,0.5259205189988613,0.3745691505613949
p67_RSM,0.7820628116032997,0.07656193071621607,0.0,0.0,0.0,0.0,0.0,0.0
p68_PNRCGAQE,0.0689839706709053,3.3133943439060016,0.02666666666666667,0.0013346485072693957,0.11103508891257927,0.0,0.001056856309457865,0.02801865207919464
p68_S,0.551541051980755,0.35477796653986254,0.0,0.0,0.0,0.0,0.0,0.0
p68_T,1.7705846839012035e-14,60.36726391618389,0.02666666666666667,4.446347403028759e-05,0.014194962638850867,0.0,5.783196114323479e-05,0.008192784948138212
p70_Q,8.529503503681284e-05,15.55090299930249,0.0,0.0005020107292404494,0.018691353876813362,1.548925e-05,4.854082324749516e-05,0.0038514789357728535
p70_R,3.1109938001257014e-19,83.35517667707042,0.0,0.005538516058745983,0.048296892470176316,0.0,3.028358941584076e-07,0.010767142272963291
p71_Q,1.0309035561239467e-142,875.8714019211501,0.0,0.13414481807484366,0.1379798362983966,0.0,0.0003961366872856147,0.05450415821210518
p71_S,0.4254089913934389,0.6357880449943998,0.0,0.0,0.0,0.0,0.0,0.0
p71_T,1.9988860192656716e-31,144.6575540810431,0.0,0.002767085526502416,0.00785859463337432,0.0,0.01413530850525737,0.004952197733026821
p72_H,0.0004328619586682464,12.458964965743913,0.0,0.0037617098233032865,0.008117344319163824,0.0,0.0,0.002375810828493422
p72_P,0.0045876984509201964,8.067673408958374,0.04,0.0015301038546447954,0.13093812263963728,9.334347e-06,8.103476584950574e-05,0.03451171912141464
p73_RANGTMQI,0.0007344242064056694,11.463339698998098,0.02666666666666667,0.0016745228826539266,0.012322924164535362,0.0,0.0,0.008132822742771191
p73_S,9.413062732508825e-06,19.808702716195143,0.0,0.0037972037097079156,0.033327367151785844,0.0,8.194597294740908e-05,0.007441303366888234
p75_L,1.3294994632578931e-11,46.738964245410415,0.0,0.001614750195017427,0.06990015384050982,6.561227e-06,1.9377894741856625e-05,0.014308168631475835
p75_M,0.546525548298812,0.3637996559353271,0.0,0.0,0.0,0.0,0.0,0.0
p75_W,7.637175274125149e-71,366.1279056604256,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p75_Y,8.882844604800784e-87,466.4830341552352,0.04,0.03840728614737074,0.040977453758664385,0.0,1.7447101639019996e-06,0.023877296923239803
p76_I,5.353803654820399e-08,29.991612999559475,0.0,0.009740947018056506,0.06456850394050262,0.0,4.480822603543182e-05,0.01487085183691891
p76_L,1.3720016370605221e-11,46.6747253853116,0.013333333333333334,0.0031701710008433643,0.08051985032640967,0.0,0.0009506338641298734,0.019594797704943247
p77_L,5.58679294186085e-09,34.5091274934891,0.0,0.009740947018056506,0.06456850394050262,0.0,4.480822603543182e-05,0.01487085183691891
p77_V,2.3974568217588006e-13,54.97816192356489,0.0,0.00551699804600002,0.08185256258090653,0.0,6.856970854018337e-05,0.017487626067089347
p78_L,9.496694274861592e-30,136.02951804870932,0.0,0.002889265542469365,0.01246927271136584,4.695545e-06,0.00952401667725763,0.004977450095250173
p78_V,1.6382074794941096e-30,139.9488762828442,0.013333333333333334,0.0022124951908154096,0.09733235718597687,1.3556314e-05,0.0017751034663959495,0.022933369098127453
p80_L,1.883457540759385e-282,2422.9591873191644,0.0,0.41837654792989665,0.06409112532517304,0.21196511,0.00013962226129127776,0.13891448187892222
p80_V,1.1092837648780694e-68,353.01356169727313,0.12,0.0017010725301063155,0.08063575378530681,1.18034195e-05,0.0017310151816734196,0.04081592898331953
p81_S,9.591395360044476e-253,2015.9808587752416,0.02666666666666667,0.3102311064592936,0.08566636826430794,8.279661e-05,0.0007011423755303134,0.0846696160745348
p82_I,9.051784813963155e-06,19.88484430892843,0.013333333333333334,0.004768463142541928,0.05696677723067564,3.369129e-05,0.00020326705935595635,0.015061106410979505
p82_L,3.443194792711261e-107,605.0678894222071,0.28,0.013653598275925518,0.08899756114231397,6.820679e-05,0.0010387158285687132,0.07675161640759842
p82_V,1.8298351421171012e-93,510.6001259623119,0.08,0.004864723495291382,0.03160863030955863,1.5420766e-05,0.0009722704472969672,0.023492209003715576
p83_F,0.8175855791877962,0.05322509762911111,0.0,0.0,0.0,0.0,0.0,0.0
p83_G,3.2212930136789987e-133,799.570854621286,0.12,0.08977842783768829,0.01605456780231915,0.0001592163,0.0002294825752123349,0.04524433890355664
p83_S,0.29512615377302526,1.09711382441112,0.0,0.0,0.0,0.0,0.0,0.0
p84_G,1.8111115263862884e-173,1144.5137432090607,0.09333333333333334,0.006794697182165648,0.00035393772115113135,9.724023e-06,0.00016392304537208538,0.020131123060939456
p84_N,0.4290795068267229,0.6257672557774281,0.0,0.0,0.0,0.0,0.0,0.0
p85_L,2.5807979493300178e-107,605.9544880817301,0.06666666666666667,0.004993448471994169,0.042076816040337875,1.50081205e-05,0.0018323072180926874,0.02311684930351813
p85_S,0.12821372528621378,2.3174243412081648,0.0,0.0,0.0,0.0,0.0,0.0
p85_THMCIAYV,0.4219580352681881,0.6453287549141731,0.0,0.0,0.0,0.0,0.0,0.0
p86_F,5.883657578225604e-19,82.00266415561748,0.02666666666666667,0.0019055705007995384,0.07601000888889813,1.509286e-06,0.0014588577497076176,0.021208522618413182
p86_G,4.6541385151111616e-11,44.18529127752888,0.0,0.0018568608857369641,0.03053042466205116,0.00011621376,0.0008937828689085391,0.006679456435989153
p86_I,0.001875811568942065,9.713408450752961,0.02666666666666667,0.003796145585040044,0.02031746235698704,0.00011018668,0.00047659158636096104,0.010273410575031672
p86_L,2.7961884202811826e-71,368.78897382170544,0.04,0.011752646628619523,0.011144658252428738,0.0008014059,0.00014303030996040653,0.012768348223728136
p86_MVWCTS,3.2853406586078453e-06,21.86234740755009,0.08,0.004573470036081423,0.10150670217708122,0.0008171175,2.4944917013019725e-05,0.037384446928852885
p87_F,2.1775157616136294e-134,808.8133091719814,0.96,0.15631511122920147,1.0,0.0006841471,0.5331193570901058,0.5300237230875796
p87_IYCATR,0.0020073907225739897,9.587788997069493,0.4,0.03908349783843508,0.5465122411641093,0.00012460549,0.013449410190597205,0.19983395093642103
p87_L,4.49627361417507e-17,72.84656897828998,0.48,0.027612649379388295,0.029788654378865326,0.0004264551,0.014889633412574387,0.1105434784561348
p87_M,6.061479396695646e-34,157.73305782841035,0.16,0.013160276271610906,0.06500025639261382,8.273998e-06,0.0020178755805218664,0.04803733644854764
p87_S,9.789283991953675e-10,38.01336228078772,0.06666666666666667,0.016773039730504185,0.2934759069296061,4.492911e-05,0.004533479021319081,0.07629880429182465
p87_V,0.0919728291182946,2.844369003238814,0.0,0.0,0.0,0.0,0.0,0.0
p88_C,7.57047800723839e-151,943.6499372390358,0.0,0.09920955736452856,0.06573752776359922,0.0,0.0001391231017039534,0.033017241645966346
p88_ILD,0.8026498546767513,0.062489200296105656,0.0,0.0,0.0,0.0,0.0,0.0
p88_M,3.533097745437764e-07,26.248030140485987,0.013333333333333334,0.0063920779187524035,0.041964706946894054,0.0,3.202672949993911e-08,0.012338030045141859
p88_S,0.00809949195687694,7.03646068786213,0.0,0.0007382559844414528,0.01433170102876641,6.1384585e-06,0.0,0.0030152190943420506
p88_T,1.7433192989406315e-70,363.9456206883864,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p88_V,9.288017950879193e-15,61.70661784419633,0.02666666666666667,0.008715692231321777,0.12128779125142014,5.292551e-06,0.0018829494071197527,0.03171167842153021
p89_C,0.021526292577909382,5.298511769860139,0.013333333333333334,0.00038815135412473186,0.032378316722203926,9.69302e-05,0.0011456906054444526,0.009468484442660647
p89_F,2.229737141804066e-19,84.06278650834163,0.04,0.004359300342417082,0.03759692713115627,0.00018873285,0.0006609749037169142,0.01656118704634603
p89_I,4.810253488433584e-106,596.9798391861027,0.04,0.00954525852539121,0.07398143628396053,1.9396715e-05,0.0007149863375418977,0.024852215572436363
p89_L,0.45531395343581205,0.5577769170305635,0.0,0.0,0.0,0.0,0.0,0.0
p89_SGM,0.00816699638034811,7.021502471061641,0.09333333333333334,0.0011116715157723732,0.08681885846135891,1.4036971e-05,0.0005235703460731932,0.036360294125537894
p89_T,0.1837678154808616,1.7690695214377734,0.0,0.0,0.0,0.0,0.0,0.0
p89_V,4.075226239987801e-28,127.6891340929636,0.04,0.002625512607142454,0.03657656205862711,1.5117371e-06,0.0005613429701268218,0.01595298587459571
p90_E,0.5211357114835822,0.41190436905202926,0.0,0.0,0.0,0.0,0.0,0.0
p90_F,3.1516594142827408e-102,570.3005205903177,0.05333333333333334,0.06614365605171624,0.009870163764174331,1.4947712e-05,0.0014825117169991683,0.02616892251561685
p90_G,2.5422265291845433e-19,83.7840760687973,0.0,0.0008601511579164082,0.018172387997936846,0.0,6.202552495086788e-05,0.0038189129361608245
p90_I,2.470733392073179e-55,274.60632621727353,0.0,0.03204901379801545,0.026550802582072965,0.0,0.0005123860015870383,0.01182244047633509
p90_TKLMNA,0.08703020120891526,2.9336031114211836,0.0,0.0,0.0,0.0,0.0,0.0
p90_V,0.11463338954658019,2.4930315174663806,0.0,0.0,0.0,0.0,0.0,0.0
p91_CPNTE,3.415828994123663e-05,17.311115132828025,0.25333333333333335,0.03795093448313419,0.5019438804759173,0.00036371886,0.007868111650725923,0.16029199576138403
p91_G,1.4500731259331388e-21,94.8194564567206,0.06666666666666667,0.00150938885213279,0.04127058638897185,3.871422e-05,0.00017440849409540936,0.021931952924546097
p91_M,9.725326074879707e-14,56.84051839598973,0.0,0.006999287859828204,0.1379708532714328,0.0,1.561959338578522e-05,0.028997152144929355
p91_S,5.797627936100887e-224,1666.3425621144847,0.4666666666666667,0.5225089419250004,0.22847962996051363,6.994082e-05,0.030851774441227886,0.2497153907625278
p92_F,3.670163434931066e-36,169.3667080874682,0.0,0.012179277494265329,0.0008501289458174421,0.0,1.4987360767494894e-05,0.002608878760170053
p92_GAP,0.002198679552968463,9.419339650411887,0.0,0.015428641965912968,0.05515373021325728,0.0,0.02821867957744519,0.019760210351323085
p92_I,3.6397449412954737e-14,58.873641676767626,0.06666666666666667,0.006100463371189716,0.08592170214196827,2.4345545e-05,0.000311221881178628,0.031804879921234847
p92_S,1.4862277525293502e-41,198.1149562185849,0.0,0.0166680675515582,0.045453749881590476,0.0,2.901171175421113e-05,0.012430165828980579
p92_TMCYN,0.00153983913076911,10.079844207422257,0.0,0.002151345285601733,0.082522870311515,0.0,5.299504877516389e-06,0.01693590302039885
p92_V,3.0371752901817053e-218,1601.656097253035,0.06666666666666667,0.017794951284498258,0.09071886876421303,1.5835873e-05,0.003003331731735326,0.0356399308639318
p93_P,2.741018467267748e-07,26.75002134078924,0.013333333333333334,0.0005716257867200512,0.026140126211612172,5.0042663e-06,3.254020575456772e-05,0.008016525960746692
p93_S,5.4447479952134e-15,62.81681993051849,0.0,0.013135714613552122,0.06548842752389705,2.4239953e-06,0.005292838644049862,0.016783880955356528
p93_T,3.798756714961973e-145,895.9123112685235,0.0,0.09421747367505019,0.07015607668108259,0.00075308717,0.013531642786743136,0.0357316560618214
p94_I,1.5318865397865351e-49,241.91300575783686,0.0,0.010094002016202953,0.0013401863319221527,1.9204943e-05,0.0016991455729899675,0.0026305077727976807
p94_M,0.05615917287837383,3.6549020357064137,0.0,0.0011729583661845447,0.043244605522991135,0.0,3.4343141488443316e-05,0.008890381406132825
p94_P,5.4638128564975866e-05,16.40613158027745,0.17333333333333334,0.03294194271775103,0.08241256673501911,4.174384e-05,0.007538389914282795,0.05925359530781023
p94_T,1.4257597600795803e-17,75.26364462525802,1.0,0.04845031702424782,0.4531014199424755,0.00021726133,0.0129014368427081,0.30293408702814073
p94_V,0.34518806821874837,0.891820012389947,0.0,0.0,0.0,0.0,0.0,0.0
p95_FCYKDEHRGI,2.7008247015412043e-06,22.245822734338038,0.38666666666666666,0.0682996175607096,0.3779836496934264,0.00069136807,0.06525021280023043,0.1797783029581997
p95_L,7.3420509999384265e-09,33.961174265839844,0.04,0.0018197442840813113,0.02682844125027882,0.0,0.0008207103626047923,0.013893779179392987
p95_M,9.322834043979931e-07,24.334204160543475,0.0,0.0010305950767140288,0.03490401044418412,0.0,3.301467920855795e-05,0.00719352404002134
p95_S,9.596072534307742e-63,317.6009821215218,0.013333333333333334,0.019408899120506428,0.11347814842743008,4.404341e-06,4.2691209116447325e-05,0.029253495286251395
p95_T,6.0332633693362e-33,152.53425402867407,0.18666666666666668,0.03994377526654101,0.23985064580406923,0.0005873568,0.0005803089164698509,0.09352575069088517
p95_V,4.277151909552339e-258,2085.664873683192,0.0,0.41837654792989665,0.06409112532517304,0.21196511,0.00013962226129127776,0.13891448187892222
p96_GTSCA,0.0001665250355043079,14.27190095096112,0.0,0.005050766987794637,0.0025655013480288488,0.00023501333,2.16209293674517e-05,0.001574580518853131
p96_I,3.547471217519816e-11,44.73796700811508,0.4,0.007690287314811387,0.03821474495802418,2.5025663e-05,0.00030017274656834564,0.08924604613657877
p96_L,1.1312710537763089e-07,28.504130851293688,0.013333333333333334,0.0009892671959670235,0.039283793564506723,1.22440215e-05,6.5971666175755e-05,0.010736921956294752
p96_M,2.3545919570323477e-07,27.050782735454177,0.05333333333333334,0.0011079269886646087,0.02066661086510082,1.351091e-06,1.3163638514983788e-05,0.015024477183320081
p96_V,2.5086928741983734e-68,350.87509360493755,0.05333333333333334,0.00691962191548163,0.07659559499346166,1.2581128e-05,0.0034192550567603854,0.028056077285493523
p97_L,0.848263681700999,0.03662574893707421,0.0,0.0,0.0,0.0,0.0,0.0
p97_TCFNMSA,0.08470140704130659,2.9775721585946004,0.0,0.0,0.0,0.0,0.0,0.0
p97_V,0.00044419117198928135,12.410172641147524,0.09333333333333334,0.03359799702309602,0.04134441487579411,2.0157677e-05,0.00015944943935928063,0.03369107046967099
p97_Y,4.182359242297499e-10,39.73106456769858,0.05333333333333334,0.0014907520806216358,0.13795216478348235,1.744956e-05,8.053428978319386e-05,0.03857484680942235
p98_CR,0.3623766532709719,0.8303174375747234,0.0,0.0,0.0,0.0,0.0,0.0
p98_N,4.2770010101632213e-73,379.91164918479416,0.013333333333333334,0.0024148061164787735,0.006074764094270266,0.0,0.00084532962290017,0.004533646633396509
p98_S,7.262983437914653e-18,76.68584394443147,0.21333333333333335,0.007033936350556215,0.039644572390263214,7.5894626e-05,0.0003007096947790903,0.052077689279027714
p98_T,6.673854214445219e-20,86.62964284153601,0.18666666666666668,0.005721251122062145,0.30227111766886433,0.0001868301,0.0056324543548529225,0.10009566398333167
