feature,p_value,score,gbc,xgb,rf,mean
p68_H3,1.0,0.0,0.0,0.0,0.0,0.0
p68_V,0.005324184311521934,7.864307901004093,0.0,0.0,0.003642035398042522,0.0012140117993475073
p68_P1,0.005324184311548439,7.864307900994883,0.0,0.0,0.003642035398042522,0.0012140117993475073
p68_P2,0.005324184311518823,7.864307901005165,0.0,0.0,0.003642035398042522,0.0012140117993475073
p68_SASA,0.005324184311515049,7.864307901006523,0.0,0.0,0.003642035398042522,0.0012140117993475073
p68_NCI,0.005324184311556616,7.8643079009920775,0.0,0.0,0.003642035398042522,0.0012140117993475073
p68_MASS,0.00532418431150291,7.864307901010709,0.0,0.0,0.003642035398042522,0.0012140117993475073
p69_H1,0.8337320448081235,0.04413133223704396,0.0,0.0,0.0,0.0
p69_H2,0.8337320448090588,0.044131332236514345,0.0,0.0,0.0,0.0
p69_H3,1.0,0.0,0.0,0.0,0.0,0.0
p69_V,0.8337320448112168,0.04413133223540825,0.0,0.0,0.0,0.0
p69_P1,0.8337320448079076,0.04413133223717867,0.0,0.0,0.0,0.0
p69_P2,0.8337320448117205,0.04413133223511068,0.0,0.0,0.0,0.0
p69_SASA,0.8337320448388411,0.044131332220519896,0.0,0.0,0.0,0.0
p69_NCI,0.833732044809994,0.04413133223601976,0.0,0.0,0.0,0.0
p69_MASS,0.8337320445835317,0.04413133235804277,0.0,0.0,0.0,0.0
p70_H1,0.5059695799006096,0.4433087747927763,0.0,0.0,0.0,0.0
p70_H2,0.5669960970355442,0.328358797218083,0.0,0.0,0.0,0.0
p70_H3,1.0,0.0,0.0,0.0,0.0,0.0
p70_V,0.6081527871419664,0.2633497706522079,0.0,0.0,0.0,0.0
p70_P1,0.5379435440922573,0.3801151887456161,0.0,0.0,0.0,0.0
p70_P2,0.5635477710886527,0.3342367423981467,0.0,0.0,0.0,0.0
p70_SASA,0.6153246602014336,0.2529472596883774,0.0,0.0,0.0,0.0
p70_NCI,0.43031208998136794,0.6234287441634981,0.0,0.0,0.0,0.0
p70_MASS,0.5669960970341696,0.328358797220416,0.0,0.0,0.0,0.0
p71_H1,0.01926950147490431,5.528057413563277,0.0,0.00023223119,0.08772071523515743,0.029317648809071794
p71_H2,0.00950397514695261,6.800618258176457,0.0,0.0,0.07568389294671289,0.025227964315570964
p71_H3,1.0,0.0,0.0,0.0,0.0,0.0
p71_V,0.028909466878300774,4.81271337575536,0.0,0.0,0.028081565353456777,0.009360521784485593
p71_P1,0.20304692893379025,1.6264219146522736,0.0,0.0,0.0,0.0
p71_P2,0.000581676509691846,12.054135200409231,0.0,0.0,0.01130615906948591,0.0037687196898286367
p71_SASA,0.00236994229194204,9.375313481609304,0.0,0.0,0.01130615906948591,0.0037687196898286367
p71_NCI,0.00032925274658439867,13.156541160573948,0.0,2.8084183e-05,0.0046058530149369935,0.0015446457327168812
p71_MASS,0.0003747447032818176,12.90505145557124,0.0,0.0,0.01130615906948591,0.0037687196898286367
p72_H1,0.9717416016237471,0.0012566651980752941,0.0,0.0,0.0,0.0
p72_H2,0.8368008086573195,0.04249419870199882,0.0,0.0,0.0,0.0
p72_H3,0.9180408733518128,0.010604131806229595,0.0,0.0,0.0,0.0
p72_V,0.90941948044135,0.012962594719684974,0.0,0.0,0.0,0.0
p72_P1,0.6785651634667664,0.17203410586965548,0.0,0.0,0.0,0.0
p72_P2,0.7547335340835422,0.09774984613563137,0.0,0.0,0.0,0.0
p72_SASA,0.877147156350246,0.023932128872543573,0.0,0.0,0.0,0.0
p72_NCI,0.9958065902872753,2.766181576711892e-05,0.0,0.0,0.0,0.0
p72_MASS,0.796546165986672,0.06657257264658308,0.0,0.0,0.0,0.0
p73_H1,0.0008805947085629218,11.25671550588466,0.05449222736529762,0.0,0.16363271326910928,0.0727083135448023
p73_H2,2.7488374406144334e-05,18.060968348498147,0.03908101159753902,0.002707267,0.11926734992140649,0.05368520948873334
p73_H3,0.003897373432577828,8.443461412696855,0.05449222736529762,0.0,0.16363271326910928,0.0727083135448023
p73_V,0.18499403258742775,1.7640019789473327,0.0,0.0,0.0,0.0
p73_P1,2.191220641651364e-05,18.515591512952195,0.03908101159753902,0.002707267,0.11926734992140649,0.05368520948873334
p73_P2,0.04772568480022515,3.947390318480883,0.030658738997621834,0.026388928,0.17204069755119558,0.07636278828099975
p73_SASA,0.008579663111576057,6.9872102885483285,0.05449222736529762,0.0,0.16363271326910928,0.0727083135448023
p73_NCI,0.0005748970303738609,12.076753179242553,0.05449222736529762,0.0,0.16363271326910928,0.0727083135448023
p73_MASS,0.002194743792473148,9.520037295501098,0.05449222736529762,0.0,0.16363271326910928,0.0727083135448023
p74_H1,0.00013206249023275967,14.944096952764863,0.0,2.1509568e-05,0.0168018020605465,0.0056077705428111075
p74_H2,3.470402761463508e-05,17.594676065529192,0.0,0.0,0.0006789546141867776,0.00022631820472892585
p74_H3,2.8199383684259466e-05,18.00982741438371,0.0,0.0,0.002234081846115465,0.0007446939487051551
p74_V,6.601449697110004e-07,25.663043126577254,0.0,0.0,0.0017252728676424272,0.0005750909558808091
p74_P1,0.0026677387169549757,9.152697709587446,0.0,2.1509568e-05,0.0168018020605465,0.0056077705428111075
p74_P2,1.1740628296636261e-07,29.2658576113129,0.0,0.0,0.012573183321255033,0.004191061107085011
p74_SASA,1.2449181245422964e-06,24.35206182183091,0.0,0.0,0.00214938510858101,0.0007164617028603366
p74_NCI,0.007732355810666736,7.177398658639663,0.0,0.0,0.0015067482426855312,0.0005022494142285104
p74_MASS,0.00019702807191477025,14.158685101973568,0.0,0.0,0.006803515225520091,0.002267838408506697
p75_H1,0.04883219892546331,3.908394023079574,6.649954638388935e-05,4.6157005e-05,0.003921754873676298,0.0013448038084440984
p75_H2,0.006947670419136059,7.373692158743295,0.0,0.0,0.02643973488063154,0.008813244960210513
p75_H3,0.5502329980461271,0.3575946421918355,0.0,0.0,0.0,0.0
p75_V,0.008919160187483618,6.9163728460469835,0.0,0.0016834692,0.0009554576837909698,0.000879642282348291
p75_P1,4.64822330767339e-05,17.011735819566756,0.0002698958954722772,0.0007373507,0.020081667393237794,0.0070296380046044145
p75_P2,0.00316761682903296,8.830645121612939,0.0,0.0,0.02643973488063154,0.008813244960210513
p75_SASA,0.002072498141630961,9.6281763545874,0.0,0.0,0.02643973488063154,0.008813244960210513
p75_NCI,0.3197874235939294,0.992643442455256,0.0,0.0,0.0,0.0
p75_MASS,0.0025222163471858732,9.258128451006582,0.0,0.0,0.02643973488063154,0.008813244960210513
p76_H1,0.3610193463681648,0.8365411755986406,0.0,0.0,0.0,0.0
p76_H2,0.017360385114524424,5.713943341378087,0.006179348276344622,0.0039049485,0.026968937417697708,0.012351078056914768
p76_H3,0.31139974849444496,1.027708609048318,0.0,0.0,0.0,0.0
p76_V,0.06351785103466735,3.465083469131589,0.0,0.0,0.0,0.0
p76_P1,0.2879105926294916,1.1328193566825366,0.0,0.0,0.0,0.0
p76_P2,0.022347318631650622,5.265335223330368,0.001867491694713051,0.27065438,0.04149325047608366,0.10467170749743314
p76_SASA,0.001613296115257464,10.10218333779504,0.0007322239547845505,0.0,0.07625263655653022,0.025661620170438257
p76_NCI,0.49719145269552134,0.4618922856346487,0.0,0.0,0.0,0.0
p76_MASS,8.70882827156774e-05,15.765542346056337,0.003940366715737827,0.0,0.11226760685012019,0.03873599118861934
p77_H1,1.1814516511168622e-15,70.47519264539633,0.004776865167283599,0.0,0.16662367271721074,0.057133512628164775
p77_H2,6.414967516028144e-07,25.72242461093454,0.0,0.0012287331,0.0023895102446847053,0.0012060811164461207
p77_H3,3.1821960767151804e-07,27.179511618635985,0.0,0.0,0.0,0.0
p77_V,1.7880532870568346e-06,23.606955610296804,0.0,0.0,1.7234485204012552e-05,5.744828401337518e-06
p77_P1,0.6907054385398028,0.15858574597834513,0.0,0.0,0.0,0.0
p77_P2,0.11002301039547609,2.566944091840252,0.0,0.0,0.0,0.0
p77_SASA,0.0007167975890771248,11.651824128893065,0.11557795146544136,0.0,0.0016220792292964256,0.03906667689824593
p77_NCI,4.019314699077534e-13,56.89655186301406,0.0744450834339113,0.0,0.15399982715531907,0.07614830352974346
p77_MASS,0.2920169109691345,1.113663721887114,0.0,0.0,0.0,0.0
p78_H1,0.26664925533971673,1.2378620370566351,0.0,0.0,0.0,0.0
p78_H2,0.8000784340187175,0.06423118773437486,0.0,0.0,0.0,0.0
p78_H3,1.0,0.0,0.0,0.0,0.0,0.0
p78_V,0.8699537263137173,0.02684280215222605,0.0,0.0,0.0,0.0
p78_P1,7.030077318340297e-08,30.34522336820134,0.0,0.0,0.017952793954952424,0.005984264651650808
p78_P2,0.8812143607488763,0.022362046908055284,0.0,0.0,0.0,0.0
p78_SASA,0.7501172306237509,0.10159276425866771,0.0,0.0,0.0,0.0
p78_NCI,0.0013611598425803994,10.425031540776626,0.0,2.0823345e-05,0.003812697346550008,0.0012778402305297992
p78_MASS,0.8361217280550669,0.04285369571654839,0.0,0.0,0.0,0.0
p79_H1,0.1078325960376616,2.5990365800912287,0.0,0.0,0.0,0.0
p79_H2,0.026495752880295632,4.9654137358754715,0.0,0.0,0.004869767262841661,0.0016232557542805537
p79_H3,1.0,0.0,0.0,0.0,0.0,0.0
p79_V,0.026730991466549406,4.949904991849054,0.0,0.0,0.004869767262841661,0.0016232557542805537
p79_P1,0.007149314064822354,7.321154437448588,0.0,0.013271071,0.010359373565510553,0.007876814860766345
p79_P2,0.025236070071536693,5.050986405718449,0.0,0.0,0.004869767262841661,0.0016232557542805537
p79_SASA,0.024689986444924275,5.0894776661756955,0.0,0.0,0.004869767262841661,0.0016232557542805537
p79_NCI,0.0021821866343446576,9.530858671768238,0.0,0.0,0.0015557383118519794,0.0005185794372839931
p79_MASS,0.021600843363682933,5.325432250032382,0.0,0.0,0.004869767262841661,0.0016232557542805537
p80_H1,0.05141732267168412,3.8208261984162566,0.00386200000535378,0.0014473932,0.016845935816232126,0.007385109677086457
p80_H2,9.548323965656337e-07,24.899468535595606,0.0022266167354338235,0.0,0.017416439742968713,0.006547685492800845
p80_H3,0.5980638013509697,0.27843547614204855,0.0,0.0,0.0,0.0
p80_V,0.00018960000683923827,14.233958128270856,0.0034431069298868425,0.0,0.02686497586044476,0.010102694263443868
p80_P1,2.8794807576524375e-07,27.38793835513401,0.001238581196269283,0.0,0.012744698270593465,0.004661093155620916
p80_P2,0.0009728551208852867,11.065897468133931,0.0034431069298868425,0.0,0.02686497586044476,0.010102694263443868
p80_SASA,0.0012072680783510314,10.653543564789835,0.0034431069298868425,0.0,0.02686497586044476,0.010102694263443868
p80_NCI,0.00013678761836630586,14.874926651963735,0.0034431069298868425,0.0,0.02686497586044476,0.010102694263443868
p80_MASS,0.019452798641064025,5.511226274677249,0.003155249773041935,0.0,0.011956008595998264,0.0050370861230133995
p81_H1,3.1821960767421213e-07,27.179511618618314,0.0,0.0,0.0,0.0
p81_H2,3.182196076740889e-07,27.179511618619113,0.0,0.0,0.0,0.0
p81_H3,3.1821960767151804e-07,27.179511618635985,0.0,0.0,0.0,0.0
p81_V,3.1821960767461797e-07,27.179511618615656,0.0,0.0,0.0,0.0
p81_P1,3.182196076693123e-07,27.179511618650377,0.0,0.0,0.0,0.0
p81_P2,3.182196076716837e-07,27.17951161863486,0.0,0.0,0.0,0.0
p81_SASA,3.182196076627213e-07,27.179511618693567,0.0,0.0,0.0,0.0
p81_NCI,3.1821960767189e-07,27.179511618633537,0.0,0.0,0.0,0.0
p81_MASS,3.182196076808043e-07,27.179511618575127,0.0,0.0,0.0,0.0
p82_H1,0.7910800345653983,0.07028414108918783,0.0,0.0,0.0,0.0
p82_H2,0.8948903235573581,0.017480841400879077,0.0,0.0,0.0,0.0
p82_H3,0.5817755887102822,0.3039401032681419,0.0,0.0,0.0,0.0
p82_V,0.8806349140385996,0.022582405437180656,0.0,0.0,0.0,0.0
p82_P1,0.7791567676714577,0.07875591922519545,0.0,0.0,0.0,0.0
p82_P2,0.7943552801972641,0.06804729467580187,0.0,0.0,0.0,0.0
p82_SASA,0.859587337058725,0.031339702311824244,0.0,0.0,0.0,0.0
p82_NCI,0.4039688770449076,0.6981761538345581,0.0,0.0,0.0,0.0
p82_MASS,0.86134955119754,0.030549963829105548,0.0,0.0,0.0,0.0
p83_H1,0.3770316006804332,0.7823524092982825,0.0,0.0,0.0,0.0
p83_H2,0.39699837991792464,0.7191674081220482,0.0,0.0,0.0,0.0
p83_H3,0.019098937918442364,5.54386932156134,0.0,0.0032927706,0.0020107304185385208,0.0017678336697238915
p83_V,0.026099549969308827,4.991862412762918,0.0,0.0,0.14829748135271806,0.049432493784239355
p83_P1,0.3602867935385592,0.8391000463542027,0.0,0.0,0.0,0.0
p83_P2,0.0022001363329158907,9.515409529424307,0.0,0.0,0.14829748135271806,0.049432493784239355
p83_SASA,0.003426070135122119,8.683959330901851,0.0,0.0,0.14829748135271806,0.049432493784239355
p83_NCI,1.795198744650338e-11,48.31034942843048,0.0,0.0,0.0026205966612676303,0.0008735322204225434
p83_MASS,2.227488663242695e-22,108.95361562560736,0.0,0.0,0.1458442425989047,0.04861474753296823
p84_H1,4.078000451256276e-07,26.66305633038706,0.0005718728275500672,0.007955318,0.05031200481740422,0.019613065320590525
p84_H2,0.34699066627842556,0.8868245229336655,0.0,0.0,0.0,0.0
p84_H3,4.503817882301071e-15,67.31490918459072,0.004241708568543887,0.0,0.014762873095880258,0.006334860554808048
p84_V,2.4386343078980734e-08,32.586666380607525,0.002299908956007171,0.0043796254,0.1341886611968212,0.046956065195007224
p84_P1,7.894962961203905e-11,45.0195267417959,0.01895621481399271,0.0,0.018694877159642655,0.012550363991211788
p84_P2,0.22093541067261163,1.5036624204122022,0.0,0.0,0.0,0.0
p84_SASA,4.761660688932364e-08,31.16797810964111,0.002299908956007171,0.0043796254,0.1341886611968212,0.046956065195007224
p84_NCI,2.1108630075811904e-14,63.698882192606156,0.004241708568543887,0.0,0.014762873095880258,0.006334860554808048
p84_MASS,0.003027098926049825,8.915616522139507,0.015650487088961166,0.0,0.033398245062895904,0.016349577383952357
p85_H1,0.48571009854839253,0.48705176415246015,0.0,0.0,0.0,0.0
p85_H2,0.0011747266895742617,10.705653002244599,0.0018162356053441266,0.002302883,0.012757852824271297,0.005625657129893875
p85_H3,0.5717421745962672,0.32038158468378436,0.0,0.0,0.0,0.0
p85_V,0.000399816871510257,12.779376295305974,0.000411437481338052,0.0009993039,0.038122710418325795,0.013177817261178925
p85_P1,0.4457602016038522,0.5827293340601758,0.0,0.0,0.0,0.0
p85_P2,1.730200303247095e-05,18.99038245945843,0.0,0.0,0.0132557158810518,0.0044185719603506
p85_SASA,0.0005740869909627646,12.079473754889753,0.02557833651999673,0.005599895,0.125127034309205,0.0521017552852455
p85_NCI,0.6335992604613779,0.22761135797065055,0.0,0.0,0.0,0.0
p85_MASS,3.9445328298205596e-05,17.338984228268004,0.00010385894729651522,0.00043420587,0.01432608024014481,0.004954715018263809
p86_H1,0.00021578679818686056,13.980697210003346,0.0,0.0011614636,0.12184936228141066,0.041003608613361504
p86_H2,1.17510019226703e-09,39.10237858105294,0.0,0.26143515,0.15889780960956854,0.14011098690324242
p86_H3,1.0581473555422288e-06,24.687329060355292,0.0,0.0,0.1531233784671943,0.05104112615573143
p86_V,7.739061490118957e-17,76.9922878253511,0.3019040810203466,0.42669362,0.42895626008934074,0.38585131980242143
p86_P1,1.0470187208856727e-07,29.506519849378485,0.0,0.0,0.13136039704234595,0.043786799014115314
p86_P2,3.769549697714617e-15,67.7337172021895,0.3019040810203466,0.42669362,0.42895626008934074,0.38585131980242143
p86_SASA,1.728567474766239e-15,69.57384674606159,0.3019040810203466,0.42669362,0.42895626008934074,0.38585131980242143
p86_NCI,9.466138317492537e-13,54.942450934753644,0.15113786451459496,0.00040878303,0.33695129699418747,0.16283264817998144
p86_MASS,7.052831242010861e-14,60.89893282073618,0.3019040810203466,0.42669362,0.42895626008934074,0.38585131980242143
p87_H1,2.212180909355706e-17,80.02281026339863,0.0024756595336942536,0.0018512626,0.07446318275007685,0.026263368308303475
p87_H2,5.252589655049337e-08,30.960533562429703,0.009896196214370979,0.0,0.05681077271213212,0.022235656308834367
p87_H3,4.115993035900034e-19,89.81756049096322,0.0039530459139393405,0.0,0.17148980376223497,0.0584809498920581
p87_V,0.008608418896084151,6.981099460288128,0.005105876434262566,0.0014038829,0.04679682537386793,0.017768861558285273
p87_P1,7.129192484463088e-19,88.45323173572163,0.016182258574929047,0.0,0.061337552790030364,0.02583993712165314
p87_P2,0.624232132066568,0.24039074572095603,0.0,0.0,0.0,0.0
p87_SASA,0.0015740805629782123,10.148871340463382,0.0008429089178015808,0.0,0.1693009315956546,0.056714613504485395
p87_NCI,4.733490474817495e-14,61.822171225202084,0.0,0.0,0.0016425007290998821,0.000547500243033294
p87_MASS,0.013020845972818561,6.230056757483755,0.00742131819587269,0.0,0.10112874084885509,0.03618335301490926
p88_H1,0.02727881450797434,4.914334020561011,0.0,0.0,0.0408802781519427,0.0136267593839809
p88_H2,7.764034397006457e-07,25.327157968032118,0.0,5.8696314e-06,0.036317413868005646,0.01210776116647611
p88_H3,0.0017584643687766654,9.938877873637718,0.0,0.0,0.009599381170031394,0.003199793723343798
p88_V,0.11092144927005035,2.5539841633890052,0.0,0.0,0.0,0.0
p88_P1,4.034728688724651e-15,67.57368095658718,0.0,0.0,0.052497456719098085,0.01749915223969936
p88_P2,5.521828851246723e-06,21.30141604790055,0.0,0.0,0.08077398541551974,0.026924661805173247
p88_SASA,0.134638800707018,2.2486066262118345,0.0,0.0,0.0,0.0
p88_NCI,8.509957192604538e-25,123.67414816386716,0.0,0.0,0.15736658197431205,0.052455527324770684
p88_MASS,0.003190424940996742,8.81721708036265,0.0,0.0,0.12672732749016177,0.04224244249672059
p89_H1,0.0021181714936126406,9.587030699518044,0.0,0.0023873977,0.0665487957475614,0.022978731145768743
p89_H2,0.05072288301396544,3.843882251751306,0.0,0.0031566652,0.04621109150269751,0.016455918916543737
p89_H3,0.23774177530914756,1.398727778567317,0.0,0.0,0.0,0.0
p89_V,0.3533410249680783,0.8637239200749613,0.0,0.0,0.0,0.0
p89_P1,0.7431449683969114,0.10755220360057931,0.0,0.0,0.0,0.0
p89_P2,0.30864259725063414,1.0395061432640347,0.0,0.0,0.0,0.0
p89_SASA,0.6277397170990057,0.2355549062999304,0.0,0.0,0.0,0.0
p89_NCI,0.09438523218147558,2.813231227627034,0.0,0.0,0.0,0.0
p89_MASS,0.48986425082096285,0.4778347874695531,0.0,0.0,0.0,0.0
p90_H1,7.733146770078087e-14,60.68605508758967,0.08784934511839076,0.9139053,1.0,0.6672515558900395
p90_H2,0.283412900243357,1.1542046690691947,0.0,0.0,0.0,0.0
p90_H3,3.0426810358785985e-16,73.70538015636222,0.0,0.0,0.5597655243072224,0.18658850810240746
p90_V,0.001308588279871752,10.499998884708734,0.019798828091098522,0.0014004325,0.035868892524885725,0.019022717721800423
p90_P1,3.357530679474543e-05,17.660751693421847,0.06222583040657146,0.00044249263,0.5500740365062641,0.20424745318097848
p90_P2,5.060445194202581e-07,26.21445621041958,0.007433760590303963,0.0,0.10108713220568541,0.03617363093199646
p90_SASA,7.715819224623778e-08,30.14902493634924,0.007433760590303963,0.0,0.10108713220568541,0.03617363093199646
p90_NCI,8.591277593355934e-10,39.78315720842837,0.0,0.083310835,0.07352642738253334,0.052279087481996944
p90_MASS,3.545840785009901e-14,62.49244250421417,0.0,0.0,0.0337152276313112,0.011238409210437067
p91_H1,0.00042797488237703935,12.647428626898993,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_H2,0.00042797488237348213,12.647428626915078,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_H3,1.0,0.0,0.0,0.0,0.0,0.0
p91_V,0.00042797488237348213,12.647428626915078,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_P1,0.000427974882364782,12.64742862695448,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_P2,0.00042797488237348213,12.647428626915076,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_SASA,0.0004279748823759373,12.647428626904025,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_NCI,0.00042797488237307014,12.647428626916971,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p91_MASS,0.00042797488237043173,12.647428626928894,0.0,0.00015308861,0.026753789063698716,0.008968959223724936
p92_H1,0.9980579372980386,5.93293280376414e-06,0.0,0.0,0.0,0.0
p92_H2,0.9980579373043802,5.932932784939632e-06,0.0,0.0,0.0,0.0
p92_H3,0.9980579372980386,5.932932809288607e-06,0.0,0.0,0.0,0.0
p92_V,0.9980579372790138,5.932932911573217e-06,0.0,0.0,0.0,0.0
p92_P1,0.9980579372980386,5.9329328147224185e-06,0.0,0.0,0.0,0.0
p92_P2,0.998057937291697,5.932932866647499e-06,0.0,0.0,0.0,0.0
p92_SASA,0.9980579372980386,5.9329328325081106e-06,0.0,0.0,0.0,0.0
p92_NCI,0.9980579372980386,5.932932801383556e-06,0.0,0.0,0.0,0.0
p92_MASS,0.9980579372980386,5.932932821302997e-06,0.0,0.0,0.0,0.0
p93_H1,4.7007960335836374e-15,67.21424307142571,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_H2,4.7007960335704445e-15,67.21424307143228,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_H3,1.0,0.0,0.0,0.0,0.0,0.0
p93_V,4.70079603353681e-15,67.21424307144915,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_P1,4.700796032927673e-15,67.21424307175377,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_P2,4.7007960333749806e-15,67.21424307153006,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_SASA,4.7007960322601505e-15,67.2142430720877,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_NCI,4.700796033566135e-15,67.21424307143444,0.0,0.0,0.0016425007290998821,0.000547500243033294
p93_MASS,4.700796033878136e-15,67.21424307127835,0.0,0.0,0.0016425007290998821,0.000547500243033294
p94_H1,8.024728848661086e-33,176.10973873150581,0.004276146724542031,0.0042396137,0.4790204805082803,0.16251208029625897
p94_H2,2.6712618062337644e-38,215.26503677585404,0.011189763073584207,0.0,0.44561582687654183,0.15226852998337534
p94_H3,4.6010087957715236e-23,113.07504754232366,0.0,0.0,0.002862589653528497,0.0009541965511761656
p94_V,4.750025742019789e-29,150.7606265691676,0.0,0.0,0.2645097743398958,0.08816992477996527
p94_P1,9.754410978312084e-38,211.11159570941922,0.011189763073584207,0.0,0.44561582687654183,0.15226852998337534
p94_P2,1.5589208681154249e-27,140.9273900295517,0.0,0.0,0.2645097743398958,0.08816992477996527
p94_SASA,8.07626072183392e-30,155.82822496872438,0.0,0.0,0.2645097743398958,0.08816992477996527
p94_NCI,5.053914856506945e-19,89.30718040773706,0.0,0.0,0.49734432831168285,0.16578144277056095
p94_MASS,7.25000810379134e-20,94.15984748599033,0.0,0.0,0.8782734083416762,0.29275780278055874
p95_H1,0.006042379798635536,7.630630072456333,0.0,7.3318915e-05,0.010169150224637017,0.003414156380006814
p95_H2,0.016620479520270542,5.791758093967314,0.0,0.0,0.013536091845762958,0.004512030615254319
p95_H3,0.7271204040367925,0.12196797788561047,0.0,0.0,0.0,0.0
p95_V,0.0972466790039749,2.7649628824336716,0.0,0.0,0.0,0.0
p95_P1,0.4023072604927366,0.7031319179705482,0.0,0.0,0.0,0.0
p95_P2,0.20417679758699805,1.6182939340153162,0.0,0.0,0.0,0.0
p95_SASA,0.2066651401998788,1.600579641099667,0.0,0.0,0.0,0.0
p95_NCI,0.04787475392977326,3.9420812075914657,0.0,0.0,0.0007922089594506537,0.0002640696531502179
p95_MASS,0.30532317380854596,1.0538930516945155,0.0,0.0,0.0,0.0
p96_H1,0.6991123073986099,0.14964321885534812,0.0,0.0,0.0,0.0
p96_H2,0.776369643675278,0.0808112276241806,0.0,0.0,0.0,0.0
p96_H3,0.22756552141518036,1.461150162139513,0.0,0.0,0.0,0.0
p96_V,0.2209330417555285,1.5036778828223905,0.0,0.0,0.0,0.0
p96_P1,0.6242009817209585,0.24043396512091916,0.0,0.0,0.0,0.0
p96_P2,0.04027526738545144,4.237797659090831,0.002615901152092182,0.00047418132,0.00447144037029166,0.002520507613214156
p96_SASA,0.1177530788123674,2.4590843289400626,0.0,0.0,0.0,0.0
p96_NCI,0.06498999704233029,3.426824130521694,0.0,0.0,0.0,0.0
p96_MASS,0.32941782349892546,0.9538496038368953,0.0,0.0,0.0,0.0
p97_H1,5.820896390390283e-14,61.343114777871946,0.0,0.0005617887,0.03456250676335138,0.011708098480506877
p97_H2,8.881949076026613e-14,60.366100996259696,0.0,0.00012546366,0.0060743202463129035,0.002066594635124364
p97_H3,1.3609524427637319e-10,43.817650352094724,0.0,0.0,0.005046231667552195,0.0016820772225173983
p97_V,1.0669863374583655e-12,54.67022603078299,0.0,0.00029970633,0.019052441087104736,0.006450715804866944
p97_P1,1.3007179010718366e-12,54.22021247503209,0.0,0.00012546366,0.0060743202463129035,0.002066594635124364
p97_P2,6.41525307229162e-11,45.47874550786009,0.0,0.00029970633,0.019052441087104736,0.006450715804866944
p97_SASA,4.4699081303113947e-10,41.208079563847285,0.0,0.0,0.017097500864782546,0.005699166954927515
p97_NCI,0.27983131123389715,1.1715448712301353,0.0,0.0,0.0,0.0
p97_MASS,1.8124438749028697e-07,28.355328812506514,0.0007731598340940699,0.009981999,0.012682152708075186,0.007812437238643224
p98_H1,1.3492605392778962e-13,59.40189283751384,0.0,0.0,0.13828386850328733,0.04609462283442911
p98_H2,6.7636575763424665e-15,66.35970056424732,0.0,0.0,0.04656232155447338,0.015520773851491127
p98_H3,0.4605759441497189,0.5457013724258923,0.0,0.0,0.0,0.0
p98_V,8.518578273504145e-16,71.25156687214555,0.0,0.0,0.04656232155447338,0.015520773851491127
p98_P1,3.967660942803636e-16,73.07124638664335,0.0,0.0,0.04656232155447338,0.015520773851491127
p98_P2,1.2057728343956077e-15,70.42687627892359,0.0,0.0,0.04656232155447338,0.015520773851491127
p98_SASA,6.851149846869316e-16,71.769486036283,0.0,0.0,0.04656232155447338,0.015520773851491127
p98_NCI,6.849145690841292e-16,71.77018211481676,0.0,0.0,0.07171854070305858,0.02390618023435286
p98_MASS,9.115336657811632e-16,71.09072226882722,0.0,0.0,0.04656232155447338,0.015520773851491127
p99_H1,1.3788125552601027e-08,33.80107985310666,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_H2,1.378812555260338e-08,33.80107985310628,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_H3,1.3788125552576584e-08,33.80107985311043,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_V,1.3788125552575996e-08,33.80107985311054,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_P1,1.378812555257477e-08,33.80107985311071,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_P2,1.3788125552470825e-08,33.80107985312679,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_SASA,1.3788125552603672e-08,33.8010798531062,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_NCI,1.3788125552608523e-08,33.80107985310549,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p99_MASS,1.3788125552598529e-08,33.801079853107034,0.00215085961784671,0.0043812436,0.0085882482088128,0.005040117143942061
p100_H1,0.28389369194373626,1.1518980935986949,0.0,0.0,0.0,0.0
p100_H2,0.0722284326472882,3.2513184798063315,0.0,0.0,0.0,0.0
p100_H3,0.2708167660286181,1.2164583764182104,0.0,0.0,0.0,0.0
p100_V,0.6030644595065993,0.2708914006268288,0.0,0.0,0.0,0.0
