feature,xgb,rf,gbr,mean
88_P2,0.00010487890540389344,3.5886168670657284e-05,0.00013607530255327276,9.228012554260782e-05
88_SCT,5.2228046115487814e-05,2.3060318606807362e-05,7.523357086880002e-05,5.017397853036506e-05
88_PKA,0.00020132306963205338,0.000262118529809659,5.076286254495292e-05,0.00017140148732888843
89_P2,0.00022093061124905944,2.7741002512709077e-05,7.866172758121644e-07,8.315274367919356e-05
89_SCT,2.2017673472873867e-05,1.2602250784978627e-05,3.6099887777875634e-07,1.1660307711877084e-05
89_PKA,3.452415330684744e-05,1.604182050619676e-05,2.1127781130768036e-05,2.389791831460408e-05
89_PKB,0.0,1.167821393039311e-05,1.44335044590892e-05,8.703906129827436e-06
90_H3,0.00012378797691781074,0.0005671295795301694,0.0005902719947087478,0.0004270631837189093
90_P2,0.0004880588094238192,0.0010949709792018583,0.0003559861593451091,0.0006463386493235955
90_PKA,0.00021451612701639533,0.0009456656609923229,0.001984816507798878,0.0010483327652691988
90_PKB,9.094254346564412e-05,0.0008368007326001403,0.0008216562839097639,0.0005831331866585161
91_H3,2.16984572034562e-05,2.1115830847960717e-05,2.04458765930603e-06,1.4952958570240985e-05
91_P2,6.013856182107702e-05,6.219812223563831e-05,2.903302964928205e-05,5.045657123533246e-05
91_PKA,9.051432425621897e-05,0.0001309420394544192,0.00013286071140572862,0.00011810569170545559
91_PKB,3.1061925255926326e-05,6.655835314918928e-05,1.2937074797520655e-05,3.6852451067545415e-05
92_H3,0.0,2.156775483812055e-06,0.0,7.189251612706851e-07
92_P2,1.6031011909944937e-05,1.2804654246262145e-05,1.3353411264528869e-05,1.4063025806911984e-05
92_SCT,0.0,6.926853206829071e-06,0.0,2.3089510689430236e-06
92_PKA,0.0,7.51760025973207e-05,0.0,2.5058667532440233e-05
92_PKB,2.0395111278048716e-05,6.760619569932112e-06,8.675016687447017e-06,1.1943582511809282e-05
93_H3,7.723340240772814e-05,0.0008162142389987474,9.014333664504217e-05,0.0003278636593505059
93_P2,0.0011835070326924324,0.003353460242842326,0.00496415014183255,0.0031670391391224358
93_SCT,0.0005052517517469823,0.000197608280682987,0.00032148354769350097,0.00034144786004115677
93_PKA,0.00015803534188307822,0.0007807732704764663,0.0006067007010845157,0.0005151697711480201
94_H3,9.05420383787714e-05,0.0002817532694005845,2.642396853995154e-09,0.0001240993167254033
94_P2,0.0003014286339748651,0.0007827182794862493,0.000556998100467106,0.0005470483379760734
94_SCT,0.0002768980630207807,0.0011047513169266962,0.0025478296609243055,0.0013098263469572607
94_PKA,0.00020176939142402261,0.0007410537769815268,7.856414905446026e-05,0.0003404624391533366
94_PKB,0.06558624655008316,0.04395714994436738,0.26562162218269014,0.12505500622571356
95_P2,0.0003381016431376338,0.00010826588943210011,0.00043170159470577295,0.0002926897090918356
95_SCT,0.0,7.45765099524734e-05,0.0,2.4858836650824465e-05
95_PKA,1.2658700143219903e-05,0.00018472761379453954,0.0003575381690027799,0.00018497482764684645
95_PKB,0.00011323683429509401,0.00023485393752262562,1.4268262119358797e-05,0.00012078634464569281
96_H3,5.322567812982015e-05,4.257183856769092e-05,0.0,3.193250556583702e-05
96_P2,0.0018425887683406472,0.002851959907143836,0.0008949580066481327,0.0018631688940442053
96_SCT,3.158810068271123e-05,1.653737753930926e-05,8.640443042930513e-07,1.6329840842104513e-05
96_PKA,4.2679028410930187e-05,0.00014337731693897233,9.285281107474628e-08,6.204973272032575e-05
96_PKB,0.00013537141785491258,0.00019466341567016076,2.0077264004509573e-05,0.00011670403250986097
97_H3,0.0010156736243516207,0.00011976653668572901,2.972971127469577e-06,0.00037947104405493975
97_P2,0.00017354534065816551,0.00015818645547870311,7.97698482296757e-05,0.00013716721478884808
97_SCT,0.0,0.00015368890501523853,0.0,5.122963500507951e-05
97_PKA,1.1818973689514678e-05,0.00010260725238390258,3.029167385607108e-05,4.8239299976496114e-05
97_PKB,0.0014625476906076074,0.0012494001402912004,0.002259797330772807,0.0016572483872238717
98_P2,0.0,6.514016789705774e-05,0.0,2.1713389299019247e-05
98_PKA,0.0,5.640552871623518e-05,0.0,1.8801842905411727e-05
98_PKB,0.00011972391075687483,8.091164612991177e-06,6.578466855382138e-06,4.4797847408416046e-05
99_H3,1.2367958333925344e-05,8.002216848765226e-06,0.0,6.79005839423019e-06
99_P2,3.4095362934749573e-05,5.426872141027701e-05,6.135129589754156e-06,3.1499737978260245e-05
99_SCT,0.0,3.058301721412083e-05,1.4455191245956114e-06,1.0676178779572146e-05
99_PKA,0.00021998837473802269,3.4158236781969934e-05,8.074219388890382e-06,8.740694363629433e-05
99_PKB,4.46114172518719e-05,4.0055529406543745e-05,6.327314481406498e-06,3.0331420379940715e-05
100_H3,0.008581943809986115,0.0026552426009037733,0.00013835295276832084,0.003791846454552736
100_P2,0.0002345623361179605,0.0001737209887802911,0.00017414802084598786,0.0001941437819147465
100_SCT,0.0003466324706096202,0.00016428247670901856,6.84916212547767e-05,0.0001931355228578052
100_PKA,8.7223197624553e-05,0.0006048052148012737,0.00038655549158257365,0.00035952796800280015
100_PKB,0.0003823648439720273,0.0003215219445747661,3.962463453199168e-05,0.0002478371410262617
101_H3,0.0,2.5130159081378653e-05,0.0,8.376719693792884e-06
101_P2,0.0,0.00043168445117203755,0.0,0.00014389481705734584
101_PKA,0.0,0.00020609602136933844,0.0,6.869867378977948e-05
101_PKB,0.0,8.086743522940853e-06,1.6714533998139743e-05,8.267092507026865e-06
102_PKA,3.073030893574469e-05,3.932624338731525e-06,3.301393283331223e-06,1.2654775519269147e-05
103_H3,0.0,3.174818614719813e-07,0.0,1.058272871573271e-07
103_SCT,0.00012217856419738382,2.9597831719828323e-07,0.0,4.0824847504860704e-05
103_PKA,0.0,2.515501497213714e-06,0.0,8.38500499071238e-07
104_P2,0.008084344677627087,0.011849664939406594,0.01655928111768371,0.012164430244905796
104_SCT,0.0,2.040947683304944e-05,0.0,6.803158944349813e-06
104_PKA,1.5621117199771106e-05,3.702054364530681e-05,2.2007086452198413e-06,1.8280789830099254e-05
104_PKB,0.0,5.2181177139817646e-05,4.186908204867135e-05,3.1350086396163e-05
105_H3,0.0,1.7594005577728754e-05,0.0,5.864668525909585e-06
105_P2,0.0,9.020922359703011e-06,7.980701125208519e-08,3.033576456985032e-06
105_SCT,0.0,9.969940658196764e-06,0.0,3.3233135527322545e-06
105_PKA,0.0,9.885174361585e-06,0.0,3.295058120528333e-06
105_PKB,0.0,6.64257459112409e-06,1.3663030089028826e-05,6.7685348933843055e-06
107_H3,5.261292972136289e-05,1.7307238071737968e-05,1.2634100895052479e-06,2.3727859294202035e-05
107_SCT,2.2440233806264587e-05,1.3675000887568548e-05,0.0,1.2038411564611046e-05
107_PKA,0.03699329122900963,0.008091394752978005,9.4151785522874e-06,0.015031367053513307
107_PKB,2.6015613912022673e-05,1.4943110322693014e-05,3.1001751572660712e-06,1.4686299797327252e-05
108_H3,0.0018804840510711074,0.00041182829657276606,8.741100574754764e-05,0.0007932411177971403
108_P2,0.00015799282118678093,0.00020199839836021482,5.683160775370883e-05,0.0001389409424335682
108_SCT,0.0,4.1878892406556585e-05,0.0,1.3959630802185529e-05
108_PKA,0.0002473898930475116,6.69795636102177e-05,8.372415430485196e-06,0.00010758062402940482
108_PKB,2.5957380785257556e-05,0.0013508492852276495,3.4492655483382377e-05,0.0004704331071654298
109_SCT,0.004592015407979488,0.00014690076658863157,0.0,0.00157963872485604
109_PKA,0.00012698939826805145,0.0002521169378265269,6.212114777846003e-05,0.00014707582795767948
109_PKB,0.0007769204676151276,0.0022058285009547685,0.0022299039767261853,0.0017375509817653602
110_H3,5.789023998659104e-05,2.208715249855664e-05,7.041682825062895e-06,2.9006358436736858e-05
110_P2,3.3351076126564294e-05,2.0578879947592024e-05,6.84861515641946e-06,2.025952374352526e-05
110_SCT,6.064555418561213e-05,2.1139361231557005e-05,8.135694822277377e-06,2.997353674648217e-05
111_H3,8.966874702309724e-06,1.3633367748998035e-05,1.513314067419141e-07,7.583857952683225e-06
111_P2,3.697225110954605e-05,5.51456059538272e-05,2.6463609277446736e-05,3.952715544694e-05
111_SCT,0.0018151643453165889,1.8273355378120553e-05,0.0004161815846177763,0.0007498730951041618
111_PKA,5.7307079259771854e-05,9.173898415778562e-05,4.107423368778406e-05,6.337343236844718e-05
111_PKB,1.6969859643722884e-05,8.603455316812179e-05,0.0006467651490022318,0.00024992318727135883
112_SCT,2.1037478290963918e-05,3.909153324811703e-06,0.0,8.315543871925207e-06
112_PKA,0.0002926462912000716,0.00020100490256616052,0.00023535070863082148,0.0002430006341323512
113_H3,0.00023488383158110082,0.0002863764060375811,0.0001608425814320012,0.00022736760635022767
113_P2,0.00013714331726077944,0.0010625105513646005,0.002079039396404396,0.0010928977550099252
113_SCT,0.0005590022192336619,0.0023031402761235545,0.002594552819302187,0.0018188984382198012
113_PKB,0.00010987292625941336,0.0008550312722842753,0.00040197552575418867,0.00045562657476595916
114_H3,3.296962313470431e-05,2.2429087448685096e-06,0.0,1.1737510626524272e-05
114_P2,7.328460924327374e-05,7.713846063884789e-05,0.0,5.0141023294040545e-05
114_SCT,7.477793405996636e-05,0.00013734821309561348,7.73054654058523e-05,9.647720418714404e-05
114_PKB,0.0006173384026624262,0.0001227943470338857,0.0001594467584275685,0.00029985983604129346
115_H3,2.590211806818843e-05,1.1129987437901786e-05,0.0,1.2344035168696738e-05
115_P2,1.4616000044043176e-05,1.0399556149164537e-05,0.0,8.338518731069237e-06
115_SCT,2.947951725218445e-05,1.6414079011923542e-05,3.366194093651016e-05,2.6518512400206052e-05
115_PKA,5.0343289331067353e-05,1.7165752557852358e-05,2.710654135253503e-05,3.153852774715158e-05
115_PKB,0.00012041723675793037,3.895241811340404e-05,1.0355924789514014e-05,5.6575193220282804e-05
116_H3,0.0010320395231246948,0.00016078841653193268,0.0006532088853302706,0.0006153456083289661
116_P2,0.00032241878216154873,0.000483164027973389,0.0006624581698262701,0.0004893469933204027
116_PKA,0.00021686643594875932,0.0005115059303070972,0.00031323109686507864,0.00034720115437364505
116_PKB,0.0007486498216167092,0.0005468285717323872,0.00020183299712718707,0.0004991037968254279
117_H3,0.00015973970585037023,0.00011573609932838679,4.931363004390384e-05,0.0001082631450742203
117_P2,4.881923086941242e-05,0.00013524194077784067,2.942708197531561e-05,7.11627512075229e-05
117_SCT,0.00013535423204302788,0.00017665425239266825,0.00017230386157630388,0.00016143744867066665
117_PKA,0.00020488331210799515,0.00013527102297961126,0.00010947889126053771,0.00014987774211604803
117_PKB,5.6390894314972684e-05,0.00012539557567474533,0.0001457334793911324,0.00010917331646028345
118_H3,6.509868399007246e-05,9.745783535094738e-05,4.093317902368629e-06,5.554994574779616e-05
118_P2,0.0007411206606775522,0.0005021506662435407,0.0012962718598213635,0.0008465143955808189
118_SCT,2.7261170544079505e-05,0.00015410366907051302,5.903962303978257e-06,6.242293397285693e-05
118_PKA,0.000730989093426615,0.0005974004267302298,0.0006621355799322004,0.0006635083666963484
118_PKB,6.726951687596738e-05,0.00032535134576742753,0.0002956136065835351,0.00022941148974231
119_P2,9.894882532535121e-05,6.128037988078253e-05,2.7950561432190724e-05,6.272658887944149e-05
119_PKA,0.0002480110269971192,0.0005613067923034308,0.00011314425150292347,0.00030748735693449114
120_H3,4.622122651198879e-05,1.1315450731764428e-05,0.0,1.9178892414584405e-05
120_P2,0.0,5.57230335144974e-05,0.0,1.8574344504832466e-05
120_SCT,9.179755579680204e-06,2.4076524056996862e-05,1.5638170737308728e-08,1.1090639269138124e-05
120_PKA,0.0,0.00019809855790887794,4.023428840769266e-05,7.944428210552353e-05
120_PKB,0.00010164821287617087,0.0002493707909026875,0.0,0.00011700633459295279
122_H3,1.1525952686497476e-05,1.3797907054081935e-05,5.7811196802021815e-06,1.0368326473593864e-05
122_P2,0.00010887648386415094,0.000331509988607406,0.00043251018693188473,0.00029096555313448056
122_SCT,0.001699524582363665,0.0003047591201942967,0.002276904455806201,0.001427062719454721
122_PKA,0.0003116726875305176,0.001354414338160471,0.0011463293822521425,0.0009374721359810437
122_PKB,0.000327908230246976,0.0007809504440154208,0.0012389573145691704,0.0007826053296105224
123_H3,0.0008906561997719109,6.4625324923453905e-06,5.966473450425196e-10,0.00029903977630386713
123_P2,3.497737634461373e-05,4.6449650689311855e-05,9.705100834646998e-05,5.949267846013185e-05
123_SCT,0.0,1.2614527257217661e-05,4.9134007040200495e-06,5.842642653745903e-06
123_PKA,9.922729805111885e-05,2.041431525955877e-05,5.5573658087321245e-06,4.1732993039803246e-05
123_PKB,4.4013304432155564e-05,4.465397328371787e-05,3.13224906931859e-06,3.059984226173067e-05
124_H3,0.0003808866022154689,1.1919908838746455e-05,1.7923766922785433e-06,0.00013153296258216463
124_P2,0.0003480530285742134,2.948776027464618e-05,8.304050536726392e-05,0.00015352709807204117
124_SCT,0.00022463302593678236,2.659833496123337e-05,9.354534014139455e-06,8.686196497071838e-05
124_PKA,0.0,1.0948982442562313e-05,2.954386010945161e-06,4.6344561511691585e-06
124_PKB,0.00011727608944056556,3.541459876986058e-05,6.296935980892686e-05,7.188668267311766e-05
125_H3,0.0,4.5860031641836954e-08,0.0,1.5286677213945653e-08
125_P2,0.0,1.7548634569721475e-06,0.0,5.849544856573825e-07
125_SCT,0.0,5.141779375251884e-06,0.0,1.7139264584172947e-06
125_PKA,0.0,1.4482221691083254e-07,0.0,4.827407230361085e-08
129_H3,0.0,4.502677406943479e-06,0.0,1.5008924689811597e-06
129_P2,0.0,6.230027459510201e-06,0.0,2.076675819836734e-06
129_SCT,0.0,2.689114489652113e-06,0.0,8.963714965507043e-07
129_PKA,0.0008495604270137846,2.2432439105264856e-05,0.0,0.00029066428870634984
129_PKB,0.0,6.382427530167557e-06,0.0,2.127475843389186e-06
130_P2,0.00010022736387327313,3.245292325070687e-06,2.466293469956461e-06,3.5312983222766764e-05
130_SCT,0.0,3.644786507630542e-07,0.0,1.2149288358768473e-07
130_PKA,3.065014607273042e-05,8.781001811106996e-06,4.6226575062014057e-07,1.3297804544819185e-05
130_PKB,1.0095944162458181e-05,2.4279392622720125e-05,0.00013465968830502902,5.634500836340244e-05
131_P2,0.03927909955382347,0.000379982690352606,0.0,0.013219694081392027
131_PKA,0.0,0.0030412046550584364,0.0,0.0010137348850194788
132_P2,0.0009892499074339867,8.081802388842485e-06,4.292514847427294e-06,0.0003338747415567521
132_SCT,0.0,4.430525847405097e-06,7.081808797980601e-06,3.837444881795233e-06
133_H3,0.0,9.89478059644034e-08,0.0,3.298260198813447e-08
133_SCT,0.0,6.0291003277706505e-06,3.1536530415775587e-07,2.1148218773094687e-06
133_PKA,1.0794465197250247e-05,4.991171999077259e-05,3.734234031470247e-06,2.148013973983103e-05
133_PKB,1.3433037565846462e-05,4.856575897674582e-05,8.523883234252731e-07,2.095039495533919e-05
134_PKB,0.0,1.527888284293562e-05,0.0,5.092960947645206e-06
136_H3,1.0951226840916206e-06,8.210188107826122e-06,0.0,3.101770263972581e-06
136_P2,0.0,1.2739383522138877e-06,0.0,4.246461174046292e-07
136_PKA,0.0,4.457738563706911e-06,7.645521302007469e-08,1.5113979255756618e-06
136_PKB,8.483358442390454e-07,2.163665651994516e-06,5.859073050422791e-07,1.1993029337586136e-06
137_SCT,1.223295748786768e-05,1.5024227078398703e-06,0.0,4.57846006523585e-06
137_PKA,1.8256001567351632e-05,3.821718710337001e-05,1.8808790413610916e-06,1.945135590402758e-05
137_PKB,2.5663857741164975e-05,3.897871996807928e-05,1.884132629917176e-05,2.7827968002805333e-05
139_P2,3.792472853092477e-05,1.3879979078571769e-05,0.0,1.7268235869832178e-05
139_SCT,0.0,1.6750011685491891e-06,0.0,5.583337228497297e-07
139_PKA,0.0,9.571576357300806e-06,0.00014086347178193825,5.0145016046413013e-05
139_PKB,0.0,7.712499074740642e-06,1.8200322988843328e-05,8.63760735452799e-06
142_H3,0.0,2.306813442147414e-07,0.0,7.68937814049138e-08
143_P2,0.0001347564102616161,3.629866574652997e-05,1.7759271117510615e-07,5.7077556239773726e-05
143_SCT,0.0,2.14376213382741e-05,7.139691945860876e-06,9.525771094711658e-06
143_PKA,0.000124241181765683,2.8361886040835318e-05,5.9251570908332666e-05,7.061821290495032e-05
144_H3,0.0,1.767625803416042e-05,0.0,5.892086011386806e-06
144_P2,2.8693248168565333e-05,4.038817817334359e-05,2.695468059605101e-06,2.3925631467171344e-05
144_SCT,0.0,3.569013608207072e-06,4.897101800681412e-07,1.352907929425071e-06
144_PKA,0.0,1.1117826906310998e-05,0.0,3.705942302103666e-06
144_PKB,0.0,5.517088988736922e-06,1.488475203576618e-06,2.3351880641045133e-06
145_H3,0.0,1.6227629732370214e-06,0.0,5.409209910790071e-07
145_P2,2.569052639955771e-06,2.05943917788057e-05,0.0,7.721148139587156e-06
145_SCT,0.0001256483228644356,7.942401547040587e-06,3.209632848052826e-05,5.522901763066815e-05
145_PKA,0.00021378151723183692,3.837240448477071e-05,4.993754722759682e-09,8.405297182377681e-05
145_PKB,0.0,4.696635154607451e-05,1.0413456784353872e-06,1.6002565741503297e-05
146_P2,4.0025144699029624e-05,1.562666928360402e-05,1.3327874922633242e-05,2.2993229635088964e-05
146_SCT,0.0,6.9028941155857855e-06,0.0,2.3009647051952617e-06
146_PKA,1.272006738872733e-05,9.39296960925291e-06,0.0,7.371012332660079e-06
146_PKB,0.0,1.9706259697168776e-05,4.4218472421264186e-05,2.1308244039477655e-05
147_H3,0.0,2.7387231573614075e-06,0.0,9.129077191204692e-07
147_P2,0.0007812767871655524,9.557497779233449e-05,4.9237602949950904e-06,0.000293925175084294
147_SCT,0.0,0.0006965865708088338,0.0,0.0002321955236029446
147_PKB,2.1057796402601525e-05,0.00023034553930227132,7.58254228867218e-06,8.632862599784834e-05
149_H3,0.0,3.881981136626009e-06,1.6512117599208992e-07,1.3490341042060327e-06
149_P2,4.2615632992237806e-05,2.527202494182311e-05,1.4752479716096728e-05,2.754671255005255e-05
149_SCT,5.358219277695753e-05,2.1450619816159243e-05,2.3073784678024594e-05,3.270219909038046e-05
149_PKA,0.00013387556828092784,4.6375043817573744e-05,4.49457283754539e-06,6.158172831201566e-05
149_PKB,1.6981284716166556e-05,4.025205078960624e-05,2.565280458493859e-05,2.7628713363570462e-05
150_H3,6.740065873600543e-05,5.4014096109191435e-05,2.1473911916398307e-07,4.0543164654786944e-05
150_P2,0.0006751856417395175,0.00031373221044760834,3.307293764542596e-05,0.00034066359661085057
150_SCT,2.258138010802213e-05,3.821521728054646e-05,6.32444089866066e-07,2.047634715947822e-05
150_PKA,2.104855411744211e-05,6.76850177820032e-05,4.107103805817902e-07,2.9714760760009036e-05
150_PKB,0.000497183995321393,0.00012034012964668234,0.0002162398487315942,0.0002779213245665565
151_H3,0.0002441097458358854,1.918140631059876e-05,0.0,8.77637173821614e-05
151_P2,8.851237362250686e-05,4.0733960678665854e-05,5.842282483158504e-05,6.25563863775859e-05
151_SCT,0.0,1.07005625632305e-05,0.0,3.5668541877434997e-06
151_PKA,2.9223485398688354e-05,0.00015435918907681184,0.00010466786202382861,9.608351216644293e-05
151_PKB,0.00016315605898853391,5.302993755271937e-05,2.5397185550848304e-06,7.290857169877937e-05
152_H3,0.0,3.910422573406341e-07,0.0,1.303474191135447e-07
152_SCT,0.0,4.688708720896965e-06,0.0,1.5629029069656549e-06
152_PKA,0.0,0.00034887203224399834,2.915398606684969e-10,0.00011629077459461967
152_PKB,2.4061650037765503e-05,6.302092350370513e-06,4.2236256837633645e-06,1.1529122690633128e-05
154_H3,0.0,1.8420992687385905e-06,0.0,6.140330895795301e-07
154_P2,2.2251240807236172e-05,3.450307038860132e-05,5.85585653463195e-05,3.843762551405233e-05
154_SCT,1.8637821995071135e-05,8.72912762024339e-06,0.0,9.122316538438175e-06
154_PKA,4.0709022869123146e-05,3.776515317861585e-05,8.187851110924369e-05,5.345089571899423e-05
154_PKB,5.3577779908664525e-05,2.872424715293556e-05,7.879389185907423e-08,2.7460273651153056e-05
155_H3,1.3498718544724397e-05,6.815050735466923e-07,2.1113121157981058e-07,4.797118276616967e-06
155_P2,0.0002513164945412427,0.00013170075830244796,0.00011273262006800103,0.00016524995763723057
155_SCT,0.0,8.194966656341374e-06,3.805852525950637e-07,2.8585173029788128e-06
155_PKA,0.0008937526727095246,8.404636133324664e-05,0.00022171032633666677,0.0003998364534598127
155_PKB,4.4535780034493655e-05,0.000541250953908022,1.4303164485975869e-05,0.00020002996614283048
156_P2,3.954546627937816e-05,9.66990474788675e-06,7.258581957989486e-06,1.88246509950848e-05
156_SCT,0.0,3.653608010250811e-05,1.8668247985880677e-06,1.2800968300365394e-05
156_PKA,0.0,1.4362860548514127e-05,0.0,4.787620182838042e-06
156_PKB,0.0,9.520011782662704e-06,0.0,3.173337260887568e-06
157_P2,1.2306785720284097e-05,0.00013724442269025464,4.025214818359707e-06,5.119214107629949e-05
157_SCT,0.0,7.483298110694245e-05,0.0,2.4944327035647485e-05
158_H3,3.563337668310851e-05,4.6351493899063365e-06,1.841857266727587e-05,1.9562366246763572e-05
158_P2,1.563458499731496e-05,6.931796917259892e-05,1.0740437550602628e-05,3.189766390683884e-05
158_SCT,6.392833893187344e-05,8.851861264941647e-06,2.848204402698465e-06,2.520946819983785e-05
158_PKA,2.3417360353050753e-05,9.017610101029015e-05,1.2232184639157632e-05,4.194188200083285e-05
159_P2,9.005139145301655e-05,2.4735004372404104e-05,1.8889626951157773e-05,4.4558674258859475e-05
159_SCT,3.499944432405755e-05,2.1075488551195207e-05,2.1324542329207734e-07,1.8762726099514943e-05
159_PKA,0.0,4.45293864344631e-05,1.7238603984567784e-06,1.5417748944306625e-05
159_PKB,0.0008014290942810476,2.7251273588931848e-05,4.500262795758172e-05,0.0002912276652758537
160_P2,6.542289611388696e-06,1.9065135773039328e-05,7.09696539723907e-07,8.772373974717311e-06
160_SCT,0.0,4.200560208187616e-06,0.0,1.4001867360625387e-06
160_PKA,5.701049667550251e-05,1.9318418636198804e-05,9.628669287445458e-07,2.5763927413481952e-05
162_H3,2.802036760840565e-05,7.916243280586335e-06,2.282418662109902e-06,1.2739676517033961e-05
162_SCT,3.080159149249084e-05,1.5466987396183795e-05,2.0165592766245337e-05,2.2144723884973323e-05
162_PKA,7.101634400896728e-05,0.00011812389439325768,2.300451334353276e-05,7.07149172485859e-05
162_PKB,2.6215260731987655e-05,0.00010183560593262192,1.0627130727062506e-05,4.622599913055737e-05
163_H3,0.0,7.810640865610133e-07,0.0,2.6035469552033775e-07
163_P2,2.3825568860047497e-05,6.304388270665834e-06,3.678920977076627e-06,1.1269626035929986e-05
163_SCT,0.0,2.220109420364009e-05,2.214820738189491e-07,7.474192092486347e-06
163_PKA,2.01458915398689e-05,1.6896723564574998e-05,0.0,1.2347538368147965e-05
163_PKB,0.0,9.891103313919879e-06,3.404147335393362e-07,3.4105060158197383e-06
164_H3,0.0003057826543226838,0.00011076930025334798,0.00010533922397980945,0.0001739637261852804
164_P2,3.2758285669842735e-05,4.179038705547372e-05,2.245841501131755e-05,3.2335695912211335e-05
164_SCT,3.8712434616172686e-05,3.9570896897412e-05,9.712199335747277e-05,5.8468441623685825e-05
164_PKA,0.0001402273919666186,4.114071551070493e-05,2.8582929991472624e-05,6.998367915626539e-05
164_PKB,7.177675433922559e-05,0.00012124745000589997,0.0001736431680865018,0.00012222245747720912
165_P2,4.1845054511213675e-05,6.16683061529171e-05,5.1715815360046355e-06,3.6228314066711805e-05
165_SCT,2.3594193407916464e-05,1.9633061444509152e-05,4.02787893418937e-05,2.7835348064773106e-05
165_PKA,4.813094710698351e-05,8.61349657339705e-05,6.362139064548979e-05,6.596243449548126e-05
166_H3,0.00010535484034335241,7.392706033281133e-06,3.123230582307852e-08,3.759292622748554e-05
166_P2,0.00042759350617416203,0.0003384263987240225,0.0003961098038231428,0.00038737656957377577
166_SCT,0.0,3.6360971134278e-05,0.0,1.2120323711425999e-05
166_PKA,5.117094042361714e-05,5.644413282098708e-05,1.907299736055062e-05,4.222935686838495e-05
166_PKB,0.00016612731269560754,0.00012530044472489153,1.381588298880491e-05,0.00010174788013643467
167_H3,2.257566393382149e-06,1.4237088565221905e-06,0.0,1.227091749968113e-06
167_P2,4.881117638433352e-05,2.051913410666131e-06,1.6049898081580154e-07,1.7007862925271818e-05
167_SCT,0.0,0.0001383588825845365,0.0,4.611962752817884e-05
167_PKA,0.0,4.017887772535883e-06,0.0,1.3392959241786277e-06
167_PKB,0.0,1.0394438540470931e-06,0.0,3.4648128468236436e-07
168_H3,2.647370820341166e-05,1.3766185237901273e-05,7.612418980854662e-05,3.878802774995319e-05
168_P2,0.0,3.7622948704892145e-05,1.6590079463936416e-10,1.2541038201895595e-05
168_SCT,1.9157947463099845e-05,8.09644225127607e-06,0.0,9.084796571458639e-06
168_PKA,0.0,1.794300183678893e-05,7.536724790494874e-07,6.23222477194614e-06
168_PKB,0.0,1.411349785263271e-05,0.0,4.7044992842109035e-06
169_H3,1.084041559806792e-05,2.7232850456032324e-06,0.0,4.521233547890385e-06
169_P2,0.00010855722211999819,0.00016177786811350816,8.286142736827848e-05,0.00011773217253392828
169_PKB,0.00011213827383471653,3.8421797694643674e-05,4.9325346939987826e-05,6.662847282311601e-05
170_SCT,0.0,1.7699967371233588e-06,0.0,5.89998912374453e-07
172_H3,6.342627602862194e-05,2.4091975960629772e-06,2.4312661415266116e-06,2.275557992207051e-05
172_P2,6.943922926438972e-05,3.1278791737135205e-06,3.3010221216373473e-06,2.5289376853246862e-05
172_SCT,0.0,5.106299233378219e-07,2.452405080212432e-06,9.876783345167511e-07
172_PKA,2.319236045877915e-05,7.986090120506572e-06,0.0,1.0392816859761906e-05
172_PKB,1.854277252277825e-05,3.896805924164459e-06,2.6301658829439724e-06,8.35658144329556e-06
173_H3,0.0,8.707435771511001e-08,0.0,2.9024785905036673e-08
173_P2,5.5725802667438984e-05,6.157629820826747e-05,1.9008133910531929e-06,3.9734304755586546e-05
173_SCT,0.0,3.055739227666487e-05,2.726581443340252e-06,1.1094657906668374e-05
173_PKA,0.00010471427958691493,4.5260236838374694e-05,0.00010773147157556034,8.590199600028332e-05
173_PKB,0.0,9.344349547792377e-05,2.428520138370635e-06,3.19573385387648e-05
178_PKA,0.00011934313079109415,0.00013066210428040774,0.0002297571916628629,0.00015992080891145494
179_H3,0.0,1.2676187203969106e-06,2.7138911190345837e-07,5.130026107667896e-07
179_P2,0.010944262146949768,0.0004494934441944062,0.009752396970093676,0.007048717520412616
179_SCT,0.0,0.0021630139124034667,0.0,0.0007210046374678223
179_PKA,7.816462311893702e-05,0.0006893215676371118,3.4800252138302185e-06,0.00025698873865662636
179_PKB,2.5580728106433526e-05,7.135835155398878e-05,3.7770227664331026e-06,3.357203414228514e-05
180_H3,0.0,1.0212093005735766e-05,0.0,3.404031001911922e-06
181_H3,0.00046883110189810395,0.00024360574515597125,2.411194012371114e-05,0.00024551626239259543
181_P2,0.0025235842913389206,0.01392191379712917,0.028804678868236185,0.015083392318901425
181_SCT,0.00011657664435915649,0.0003898935408295656,6.984960576509416e-05,0.00019210659698460543
181_PKA,0.024216175079345703,0.09418692212964574,0.11391901373252533,0.07744070364717226
181_PKB,0.00013497551844920963,0.0002796689040697741,3.825270491653878e-05,0.00015096570914517417
183_P2,0.00019058762700296938,8.224965335650978e-05,6.575335764271755e-06,9.313753870791697e-05
183_PKA,0.00018237458425574005,6.49714499117058e-05,2.191260562972652e-05,8.975287993239079e-05
183_PKB,1.771951610862743e-05,7.631728157057269e-05,1.0579483587580153e-05,3.4872093755593425e-05
184_H3,0.0,4.18796451465612e-06,0.0,1.3959881715520402e-06
184_P2,7.004055078141391e-05,2.812442208553181e-05,8.505379697906604e-06,3.555678418828411e-05
